series,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22
S,4667.03366124464,4663.851176128858,4659.620039996351,4653.997512334732,4646.530979502292,4636.624379489991,4623.4956330622035,4606.123665155652,4583.184227688366,4552.9752726258575,4513.335737304146,4461.567249737875,4394.3776245030995,4307.8791273574925,4197.693128810422,4059.232210433578,3888.2400664932584,3681.6466882151703,3438.709934045422,3162.2418468651404,2859.4889162684567,2542.0850139917616,2224.6458958440257,1922.1470640137195,1646.971902091419,1406.8397020302675,1204.3488755742992,1037.9562398533571,903.6046434506252,796.2382480362189,710.8350030138072,642.9410835858529,588.852664384455,545.6023423466302,510.8615377537011,482.8215161947083,460.0820935028397,441.5583019221607
I,6.0,7.982485115781699,10.617124225133031,14.1162270417255,18.759514465820427,24.914211584957073,33.06011569575299,43.820060463153865,57.99548583780867,76.6053437327561,100.92381030791603,132.5075358126041,173.19565388485876,225.0550202534939,290.2300147498652,370.6449301767363,467.5080880817089,580.5998487434551,707.4166331645124,842.4013937118913,976.6740455661967,1098.7431387296524,1196.4336291314578,1259.6457351354725,1282.8917500306784,1266.4456000856942,1215.6473065245236,1138.910480940561,1045.479981155181,943.750380338551,840.4035492932526,740.2167588625564,646.261826291443,560.2597830709792,482.94863104971245,414.39892639876274,354.25856381087874,301.930642629382
R,0.0,1.2000000000000002,2.7964970231563404,4.919921868182946,7.743167276528046,11.495070169692132,16.477912486683547,23.089935625834144,31.853947718464916,43.45304488602665,58.77411363257787,78.95887569416108,105.4603828566819,140.09951363365366,185.11051768435243,243.15652063432546,317.2855066696727,410.7871242860145,526.9070940347056,668.390420667608,836.8706994099863,1032.2055085232257,1251.9541362691562,1491.2408620954477,1743.1700091225423,1999.748359128678,2253.0374791458166,2496.1669404507215,2723.9490366388336,2933.04503286987,3121.79510893758,3289.8758187962308,3437.919170568742,3567.1715358270308,3679.2234924412264,3775.813218651169,3858.6930039309213,3929.544716693097
G,6.0,9.182485115781699,13.41362124828937,19.036148909908448,26.502681742348475,36.40928175464921,49.53802818243654,66.90999608898801,89.8494335562736,120.05838861878277,159.69792394049392,211.4664115067652,278.65603674154073,365.15453388714764,475.3405324342177,613.8014508110618,784.7935947513818,991.3869730294698,1234.3237271992182,1510.7918143794996,1813.5447449761832,2130.9486472528783,2448.387765400614,2750.8865972309204,3026.061759153221,3266.1939592143726,3468.684785670341,3635.077421391283,3769.429017794015,3876.7954132084215,3962.198658230833,4030.0925776587874,4084.180996860185,4127.4313188980095,4162.172123490938,4190.212145049931,4212.951567741799,4231.475359322479
