series,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29
S,131775.80000000002,131773.9352976041,131771.78614575998,131769.30956695668,131766.45622552503,131763.1695311369,131759.38463030086,131755.02727663665,131750.01257165804,131744.24356952566,131737.60974201225,131729.98530407064,131721.22740628666,131711.17420856236,131699.64286006484,131686.42742425555,131671.2968050723,131653.99275132196,131634.22804101172,131611.68497521267,131586.0143409498,131556.83503249224,131523.73454709846,131486.27059031787,131443.97403170005,131396.35343764364,131342.90136737478,131283.1025449534,131216.44391171716,131142.42642123415,131060.57827051144,130970.46908202482,130871.7243829642,130764.03959704156,130647.19269621809,130521.05467482869,130385.59711548896,130240.89630853513,130087.13364298148,129924.59227380439,129753.65034942796,129574.77131900132,129388.49200536202,129195.40921392864,128996.16565156651,128791.43586547072,128581.912799946,128368.29543037197,128151.27778851133,127931.53955718258,127709.73829538414,127486.5032623334,127262.4307415522,127038.08072219734,126813.97477075303,126590.59491775798,126368.3833872516,126147.74300736743,125929.03815590589,125712.59611241575,125498.70870658591,125287.63417043262,125079.59911813968,124874.80059207806,124673.4081263414,124475.56579008923,124281.39418219206,124090.99235628327,123904.43966152477,123721.79748937898,123543.11092063045,123368.41026998537,123197.7125279467,123031.02270144649,122868.33505602815,122709.63426330363,122554.8964580426,122404.09020964775,122257.1774129848
I,8.0,9.224702395924666,10.63587804836259,12.261586607776858,14.134001110801758,16.289975410069342,18.771678213302135,21.627297620440515,24.911818789426583,28.687875418658244,33.026672898560705,38.00897700830389,43.7261566316052,50.281261825394374,57.79010937686992,66.38233643600375,76.20236870435838,87.41023295835159,100.18212463191571,114.71062046040957,131.20440508645532,149.88736113708907,170.99685763988532,194.7810658092899,221.4951391623693,251.39612208580078,284.7365025877883,321.7564048021355,362.6745256542198,407.67805408487845,456.91196048080496,510.46819212895235,568.3754358192616,630.5901868763636,696.9898727497191,767.3687043191437,841.4367673133381,918.8226328821024,999.0794878051763,1081.6944979578643,1166.1008624976637,1251.6918239244994,1337.835791649841,1423.8917197512255,1509.2239445332589,1593.2158150663922,1675.2816153857998,1754.876455728968,1831.5039811312888,1904.7218939695322,1974.1454042504117,2039.448804961122,2100.365421345431,2156.68620699266,2208.2572618775507,2254.9765339223995,2296.789941714981,2333.6871262619425,2365.6970076225252,2392.8832905028594,2415.340033092469,2433.1873665983603,2446.5674295634226,2455.6405612599738,2460.581782095831,2461.5775757803367,2458.822977615078,2452.5189653146676,2442.870142848001,2430.0827035659454,2414.3626560292005,2395.9142941919463,2374.9388926952643,2351.633607779857,2326.1905645758106,2298.796112134272,2269.6302284245576,2238.8660585454336,2206.6695705247434
IH,211.0,194.11853545826128,178.66229557030903,164.52254992353113,151.60055457824004,139.806902470608,129.0609494702407,119.29031258912597,110.43043727984512,102.42423111579205,95.2217613943718,88.78001431871616,83.06271335962437,78.0401941339114,73.68933260586138,69.99352256423421,66.94269708072619,64.53338694661394,62.76880684636751,61.658957209392774,61.22072626421696,61.477972837090235,62.46156600363928,64.20935304462297,66.76602264550137,70.18282645308848,74.51711967456883,79.8316812385799,86.19377707932495,93.67393725170919,102.34442950932076,112.27742889893656,123.54290439431908,136.2062683231924,150.32586018249367,165.95036052548937,183.11624973016052,201.8454375944972,222.1431905984378,243.99647335108213,267.3727997876055,292.2196601881192,318.4645553103841,346.01563268267086,374.76288613396036,404.579851036651,435.32570656864846,466.8476834795878,498.9836712169598,531.5649208539405,564.4187485667445,597.3711567265079,630.2493043245336,662.8837739707965,695.1105979222915,726.773019663995,757.7229799420162,787.8223265587993,816.943755611688,844.9714982637486,871.8017717503857,897.3430163717658,921.5159419461467,944.2534078489034,965.5001605669381,985.2124518648225,1003.3575593660255,1019.9132297496799,1034.8670629727437,1048.2158540461949,1059.96490699706,1070.1273337917953,1078.7233492212506,1085.7795710808387,1091.3283334389935,1095.4070193819991,1098.0574183570802,1099.3251121070366,1099.2588921941044
IN,0.32,0.5951905827562436,0.8808344812111081,1.182926853797873,1.507745746356844,1.8619770150201553,2.2528444534094216,2.6882470597599277,3.1769052640929103,3.7285177859117686,4.353930586502824,5.065319089004757,5.876384430174479,6.802563939762429,7.861255269327746,9.07205255870571,10.45699167751982,12.04079985321767,13.851142844766132,15.918860208061517,18.27817612301521,20.96686976287637,24.026385409921716,27.50185868835311,31.44203175527082,35.8990275720363,40.927952126966794,46.58629446863537,52.93309845232833,60.02788793301205,67.92933923187033,76.69371107381016,86.37306219809804,97.01330906007004,108.65219827303027,121.31728791155786,135.02404554398007,149.77417625301302,165.5542892056059,182.33499615060194,200.07051069188196,218.69878584252606,238.14219271975387,258.3087091453646,279.0935569173174,300.3812033175472,322.0476275713353,343.96274682362395,365.9928980567566,388.003280810518,409.8602787512214,431.43359416434464,452.5981465694032,473.23570344391027,493.2362264415517,512.4989298217929,530.9330587306782,548.4584034081311,565.0055714612354,580.5160442765939,594.942045757068,608.2462521926963,620.4013715395879,631.3896189848867,641.2021136838162,649.8382191875347,657.3048475171421,663.6157442194346,668.7907691687255,672.855185431226,675.8389662344483,677.7761280144024,678.7040956631581,678.663104472166,677.6956418576215,675.8459307522991,673.1594555389988,669.6825305671468,665.4619106182204
D,0.01,2.1199999999999997,4.061185354582612,5.847808310285703,7.493033809521014,9.009039355303415,10.407108380009495,11.697717874711902,12.890621000603161,13.994925373401612,15.019167684559532,15.97138529850325,16.85918544169041,17.689812575286656,18.47021451662577,19.207107842684383,19.907043068326725,20.576470039133987,21.221803908600126,21.849491977063803,22.46608154915773,23.0782888117999,23.693068540170803,24.317684200207196,24.959777730653425,25.627437957108437,26.329266221639323,27.07443741838501,27.87275423077081,28.73469200156406,29.671431374081152,30.69487566917436,31.817649958163724,33.05307900210691,34.41514168533884,35.91840028716378,37.57790389241867,39.40906638972027,41.42752076566524,43.648952671649624,46.088917405160444,48.7626454030365,51.68484200491769,54.86948755802153,58.32964388484824,62.077272746187845,66.12307125655435,70.47632832224085,75.14480515703673,80.13464186920632,85.45029107774573,91.09447856341318,97.06819013067826,103.3706831739236,109.99952091363156,116.95062689285447,124.21835708949442,131.79558688891458,139.67381015450258,147.84324771061947,156.29296269325695,165.01098041076082,173.9844105744785,183.19956999393995,192.642104072429,202.29710567809838,212.1492301967466,222.18280579040686,232.38193808790365,242.73060871763107,253.212767258093,263.8124163280636,274.51368966598153,285.30092315819405,296.1587188690024,307.07200220339234,318.0260723972123,329.0066465807831,339.9998977018535
R,0.0,15.13627395898248,29.103660785571243,42.00556134792828,53.93843923004725,64.9925746120977,75.2527891821752,84.7991482193012,93.70764600799306,102.05088078058294,109.89872542374688,117.31900021484172,124.37815385024093,131.14195896329812,137.67622816647525,144.04755634281545,150.3240943967473,156.5763588807031,162.87808075660308,169.30709493237202,175.946270027333,182.8844749588728,190.21757530787463,198.04944793961397,206.49299700611482,215.67114828829676,225.7177920142191,236.77863711881682,249.01193286616387,262.5890074946402,277.69456889244356,294.5267102042591,313.2965646659155,334.2275596966679,357.5542308912836,383.52057212791294,412.3779180310962,444.382378345492,479.7918686435817,518.8628060643711,561.846560189686,608.9857656404653,660.5106129530513,716.6352369340373,777.5543169640663,843.439992362467,914.4391792716264,990.671355273576,1072.2268559265929,1159.1657053141842,1251.5169819696998,1349.2787032511787,1452.4181960777194,1560.8729102213385,1674.551622091907,1793.3359719409434,1917.082275271189,2045.6235495147314,2178.771699244106,2316.319806830372,2458.044480120852,2603.708213993737,2753.0617282366156,2905.8462498341723,3061.795713239517,3220.6388573999116,3382.10120311288,3545.906898642479,3711.780425397801,3879.448158859962,4048.639782850688,4219.089557688364,4390.537444807591,4562.730092062404,4735.421685230373,4908.374672224365,5081.360367239506,5254.159442551795,5426.562315976218
G,8.0,9.864702395924667,12.013854240036565,14.49043304331984,17.34377447496689,20.630468863098613,24.415369699136953,28.772723363339505,33.78742834196081,39.5564304743466,46.19025798774172,53.814695929369755,62.57259371333538,72.62579143765296,84.15713993516006,97.37257574444348,112.50319492767841,129.8072486780203,149.57195898825256,172.11502478729966,197.7856590501782,226.96496750772837,260.06545290149177,297.5294096820872,339.82596829990973,387.4465623563308,440.8986326251824,500.69745504655265,567.3560882828078,641.373578765804,723.2217294885209,813.3309179751327,912.0756170357582,1019.7604029584012,1136.6073037818658,1262.745325171268,1398.202884510994,1542.9036914648252,1696.6663570184674,1859.2077261955694,2030.1496505719979,2209.028680998647,2395.3079946379485,2588.3907860713202,2787.6343484334516,2992.364134529246,3201.887200053965,3415.504569627997,3632.5222114886355,3852.2604428173818,4074.061704615824,4297.296737666567,4521.369258447766,4745.719277802629,4969.825229246932,5193.205082241985,5415.416612748359,5636.056992632519,5854.761844094057,6071.203887584193,6285.0912934140315,6496.1658295673205,6704.200881860252,6908.999407921877,7110.391873658532,7308.2342099107045,7502.405817807873,7692.807643716669,7879.360338475176,8062.0025106209605,8240.689079369491,8415.389730014573,8586.087472053247,8752.77729855346,8915.464943971801,9074.165736696328,9228.903541957356,9379.709790352197,9526.622587015141
H,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826,65876.85959050826
beta,4.661755989811631,4.661755989811665,4.6596240485994755,4.657169309804849,4.654343792846394,4.651092676769637,4.647353419919912,4.643054797533089,4.638115860449145,4.632444822978015,4.625937894501258,4.618478078077425,4.609933970538195,4.600158612706362,4.588988455731193,4.576242530216289,4.561721928568115,4.545209737019422,4.526471580495143,4.505256968217384,4.481301646677517,4.454331173792651,4.424065916670953,4.390227637310082,4.352547757506282,4.310777279612265,4.264698180938025,4.214135900957517,4.15897231642261,4.099158376116978,4.034725381598766,3.965793797105102,3.892578493592293,3.8153895084245466,3.7346277382850683,3.650775450064528,3.5643820309692296,3.4760459195827735,3.38639407406966,3.2960605695821705,3.205665937655371,3.115798673631851,3.026999991459828,2.9397524709744314,2.85447279877242,2.7715084155081002,2.691137592096606,2.613572281029474,2.538963020682717,2.4674051893779727,2.3989459848709047,2.3335916169884943,2.2713143239292104,2.212058940210836,2.1557488466578194,2.1022912156914875,2.0515815278545046,2.003507379678174,1.957951631609123,1.914794961051216,1.8739178928067188,1.83520238005558,1.7985330057084925,1.763797868200557,1.730889208789001,1.6997038300279734,1.6701433478691765,1.6421143131094644,1.6155282318508564,1.59030150932282,1.5663553368404066,1.5436155377931604,1.522012385314007,1.5014804015908887,1.4819581465810474,1.463388002096982,1.4457159557884003,1.428891388387753,1.4128668666675546
