series,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15
S,7185.356194069206,7179.942856381915,7174.749967395065,7169.194776140794,7162.8215600467865,7155.220788257132,7145.975912299609,7134.624813601187,7120.628187068939,7103.340153015714,7081.978147934627,7055.590220704282,7023.01860852659,6982.859128391563,6933.416689625812,6872.658298122023,6798.166487279918,6707.09840529382,6596.159057874486,6461.601656301681,6299.273700767007,6104.733997679896,5873.47215513413,5601.26579183681,5284.707363494496,4921.915512880412,4513.406989207643,4063.0378035971976,3578.828146773179,3073.3854318826784,2563.582950214239,2069.212238992076,1610.570611552166,1205.3596475026384,865.7023799766554,596.2646416694174,394.170411350358,250.6948324096121,153.99260072943676,91.81847427221489,53.44963855115376,30.562257076338096,17.268446574531612,9.695668659346554,5.436664283410644,3.0576934812249825,1.73114167753424,0.9895240066836841,0.5723820740733581,0.3356505816344747,0.19980400539001728,0.1208481458872562,0.07431175002886975,0.046473377699341706,0.029562078516831167,0.019126279689964592,0.01258385329903389,0.008417096936532014,0.005721638670822536,0.00395099613113437
E,0.0,5.413337687291745,9.863376425189358,14.065056766931061,18.50818249444176,23.569151898238204,29.57972928312853,36.8717223925013,45.80859286651478,56.81050058128791,70.37663240677729,87.10706144954608,107.72532690823515,133.10209986058535,164.27948040734822,202.49446893726866,249.1987898146299,306.07033839642367,375.0089017877708,458.10536148988626,557.5693869527784,675.5961174835963,814.1486606923488,974.6327243262331,1157.4462795929503,1361.4064986680903,1583.094761924783,1816.2223110545297,2051.199188795555,2275.1642061791517,2472.755184594476,2627.7997886009803,2725.8391702693043,2756.9943441193127,2718.320524025307,2614.7342252873223,2458.019143791794,2264.190782285552,2050.1873489111695,1831.022628521364,1618.1276979663346,1418.966016052452,1237.5409083620584,1075.2909955511923,931.9922028926132,806.4776854379901,697.1345942212591,602.2112752512986,519.9894203978552,448.87012484960366,387.4093552061953,334.3257055558423,288.49408914661535,248.9330604791605,214.78990332679254,185.32559685465705,159.90066359761013,137.96231454900595,119.03300435218948,102.70036136225427
I,7.0,6.72,7.194050248951664,8.25979915152297,9.85949755195851,12.004920035738223,14.759021806941272,18.2277665237125,22.558411920998996,27.94220178261038,34.62038696690395,42.893069675803304,53.130693607774006,65.78817304613969,81.421704343282,100.70823914341949,124.46739954242581,153.685236965033,189.5386115144187,233.41800892453188,286.94521863933323,351.98038245005256,430.61046648906404,525.1083474929366,637.8488866688161,771.1665627410073,927.1401606474433,1107.2961907022443,1312.2371221571475,1541.2253347777655,1791.78782463977,2059.4424188698376,2337.66696788663,2618.2160793706835,2891.818523815845,3149.169819908434,3382.0123389266846,3584.035785816605,3751.3800194384985,3882.663665507986,3978.620885163757,4041.525113145905,4074.5830268122686,4081.422396465829,4065.723297641711,4030.9878539928513,3980.417982853559,3916.8662001802277,3842.8305489590725,3760.4733540414,3671.6510360993966,3577.9476001652765,3480.7078489637506,3381.068402044985,3279.985734414736,3178.2610473091086,3076.5620811001822,2975.442113661142,2875.3564347697784,2776.6765910114623
R,0.0,0.28,0.5488,0.8365620099580665,1.1669539760189853,1.5613338780973258,2.0415306795268546,2.6318915518045056,3.3610022127530055,4.263338689592965,5.38102676089738,6.765842239573538,8.48156502660567,10.60679277091663,13.238319692762218,16.4951878664935,20.52351743223028,25.50221341392731,31.649622892528633,39.231167353105384,48.56788771008666,60.045696455659986,74.12491175366209,91.34933041322465,112.35366431294212,137.86761977969476,168.71428228933505,205.79988871523278,250.09173634332257,302.58122122960845,364.23023462071905,435.90174760630987,518.2794443611034,611.7861230765686,716.5147662513959,832.1875072040298,958.1543000003671,1093.4347935574344,1236.7962249900986,1386.8514257676386,1542.1579723879581,1701.3028077945085,1862.9638123203447,2025.9471333928354,2189.2040292514685,2351.832961157137,2513.072475316851,2672.2891946309933,2828.9638426382026,2982.6770645965653,3133.0959987582214,3279.9620402021974,3423.0799442088082,3562.3082581673584,3697.5509942491576,3828.750423625747,3955.880865518111,4078.943348762118,4197.961033308564,4312.975290699355
G,7.0,7.0,7.7428502489516635,9.096361161481035,11.026451527977494,13.566253913835547,16.800552486468124,20.859658075517004,25.919414133752,32.20554047220334,40.00141372780132,49.658911915376834,61.61225863437967,76.39496581705632,94.66002403604422,117.20342700991299,144.99091697465607,179.1874503789603,221.18823440694732,272.64917627763725,335.5131063494199,412.02607890571255,504.7353782427261,616.4576779061612,750.2025509817582,909.034182520702,1095.8544429367782,1313.096079417477,1562.32885850047,1843.806556007374,2156.0180592604893,2495.3441664761476,2855.946412247734,3230.002202447253,3608.3332900672417,3981.3573271124646,4340.166638927052,4677.4705793740395,4988.176244428598,5269.515091275625,5520.778857551716,5742.8279209404145,5937.546839132615,6107.369529858666,6254.927326893181,6382.82081514999,6493.490458170412,6589.155394811223,6671.794391597277,6743.150418637968,6804.747034857621,6857.909640367477,6903.787793172562,6943.376660212346,6977.536728663897,7007.011470934859,7032.442946618297,7054.3854624232645,7073.317468078347,7089.651881710822
