series,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19
S,116714.62970667226,116713.35410388077,116711.90975021235,116710.27446425392,116708.42318917045,116706.32763125749,116703.95585623683,116701.2718392583,116698.23496445215,116694.79946984837,116690.913833577,116686.52009753196,116681.55312517867,116675.93979097909,116669.59810008126,116662.43623857132,116654.35155682506,116645.22949145116,116634.94243512153,116623.34856837548,116610.29067339175,116595.59495684908,116579.06991739775,116560.5053029121,116539.67121344007,116516.31741728885,116490.17295944142,116460.94615266574,116428.32505111517,116391.97851244731,116351.5579557236,116306.69991658808,116257.02948642045,116202.1646965112,116141.72187062333,116075.32191943975,116002.59748968885,115923.20081235789,115836.81202346223,115743.1476641892,115641.9690128415,115533.08986691164,115416.38338663419,115291.78763571239,115159.3095111431,115019.02683851714,114871.08851424935,114715.7126913743,114553.18311901075,114383.84384609322,114208.09257847552,114026.37302941686,113839.16662500081,113646.98392002626,113450.35605092638,113249.82650655197,113045.94344195956,112839.25270100609,112630.29165583027,112419.58391904748,112207.63494010094,111994.92846179791,111781.92378668215,111569.05378488857,111356.72356438838,111145.30971974904,110935.16007536909,110726.59384235588,110519.90211371415,110315.3486294085,110113.17075045376,109913.58058894605,109716.76624850204,109522.89313667605,109332.10531742385,109144.52687750384,108960.26328582867,108779.40272921823,108602.01741179921,108428.16480849909,108257.88886575478,108091.22114476144,107928.18190438373,107768.78112230019,107613.01945410154,107460.88913096333,107312.37479720471,107167.45428956229,107026.09936038431,106888.27634721065,106753.94679137126,106623.0680083288,106495.59361252548,106371.47399948268,106250.6567878559,106133.08722407464,106018.70855210543,105907.46235077098,105799.28884094447,105694.12716481894,105591.91563933017
I,6.0,6.795602791492849,7.696308236597408,8.715889536099937,9.869893456674045,11.175859893098895,12.653566122300143,14.325297811042402,16.216148792325278,18.354351492713395,20.771639644665786,23.5036445181347,26.59032530997228,30.076433484768035,34.012009703814954,38.45291043745821,43.46135934872056,49.106515974717574,55.46505102637522,62.621713690311864,70.66987157882458,79.71199839518547,89.86007797489384,101.23588622255258,113.97110479677413,128.20721256424903,144.09509340654907,161.79429270970215,181.47185084349636,203.30064144386975,227.45714685206636,254.11861423941673,283.45955526789265,315.6475807557044,350.8386001831196,389.1714633520427,430.76217603477744,475.69787928296364,524.0308378359748,575.7727300821368,630.889563023267,689.2975439112578,750.860220675807,815.3871539435481,882.6343061973546,952.3062343275284,1024.0600598491153,1097.5110779362442,1172.2397640648956,1247.799855857227,1323.7271350063447,1399.5485132645017,1474.7910366193967,1548.9904586643993,1621.6990910711381,1692.4927081598507,1760.9763560994697,1826.788988564995,1889.6069146556179,1949.1460982659523,2005.1633893512196,2057.456796506141,2105.8649279014135,2150.2657354628736,2190.5746971260405,2226.7425659952883,2258.752805095614,2286.6188137011623,2310.3810372467974,2330.1040385727033,2345.8735944416208,2357.7938683940024,2365.9846993664883,2370.5790352431522,2371.720531675902,2369.56132906183,2364.260014412054,2355.979769869534,2344.88670569898,2331.1483725431904,2314.93244548404,2296.4055708386545,2275.732365549276,2253.074558388867,2228.590261916414,2202.4333641013077,2174.75302873182,2145.693294075703,2115.392759727631,2083.984352123084,2051.5951597926264,2018.3463300516673,1984.353019450855,1949.7243909375813,1914.5636512893516,1878.968122967465,1843.0293450992801,1806.8331988257885,1770.4600527462273,1733.984924652054,1697.4776561686642
IH,173.0,131.61817011571924,100.22416135895818,76.419221813409,58.38226288498693,44.73095102754126,34.41622799996801,26.642218118424815,20.805415751878183,16.448515604748017,13.225364124862566,10.874357712020876,9.198256863899157,8.048874024152795,7.315463933524475,6.915927007424199,6.79015014518199,6.894971720104863,7.200380682844251,7.686653129197498,8.342200469162963,9.161956900014975,10.146174341605423,11.29952345815866,12.63042224146007,14.150530676679663,15.874362644006517,17.818975504602463,20.003704628223325,22.44991512964346,25.18074686576495,28.220831801084568,31.59596561680203,35.332718313459246,39.457971884774054,43.99837720211734,48.979727232783176,54.426249680755916,60.359828982410804,66.79917501752504,73.7589634174017,81.2489793036504,89.27330189912969,97.82957092932025,106.90837639993879,116.49281075348088,126.55821647384735,137.0721532231157,147.99459724620368,159.27837306675247,170.8698045956694,182.70956086736106,194.73366174098769,206.87460180850076,219.0625468380146,231.22655638543162,243.29578844244708,255.20064662796634,266.87383680462585,278.251307402137,289.2730554843909,299.88378813660484,310.0334356334085,319.6775187819919,328.7773776538419,337.3002725764087,345.21937079369525,352.5136337262271,359.1676204081309,365.1712226114759,370.51934654646686,375.211555001635,379.2516824952303,382.6474345615445,385.4099807864321,387.5535497066658,389.0950322509887,390.05359906348593,390.45033583530846,390.3078996910277,389.65019873477337,388.50209605636076,386.88913882202047,384.83731251840754,382.3728199709278,379.5218844059504,376.3105755589845,372.7646576355877,368.9094577975719,364.7697537638286,360.3696790736707,355.7326445529065,350.88127454187264,345.8373564842916,340.6218025309362,335.2546218783501,329.7549026367044,324.1408020993318,318.42954436720316,312.6374243627125,306.7798173471501
IN,0.24,0.4506912131271422,0.6674769384909681,0.8938170207349503,1.1332997164953922,1.3896969553713807,1.66702163491684,1.9695876889329267,2.302073660531541,2.669590502715642,3.0777543162496026,3.532764713277994,4.041489460447477,4.611556000991551,5.251450373776815,5.970623929519355,6.779608079316569,7.690137085439583,8.715278604177417,9.86957129878487,11.169168339220011,12.631984975701036,14.277847597200275,16.128640748573165,18.208447471438518,20.54367705403441,23.1631728384314,26.09829117460689,29.38294099223523,33.053571879145174,37.149097146931,41.71073730935328,46.78176892013998,52.40716406912375,58.6331072897151,65.50637944184129,73.07360250145017,81.38034520222905,90.47009706866541,100.38312727646995,111.1552544673512,122.81656339252409,135.39011314510643,148.8906887602136,163.3236521503468,178.68394893086065,194.95532423389847,212.10979309577885,230.1073998820197,248.89628735707564,268.41308059305595,288.58357527252195,309.32370537531176,330.5407528585557,352.13475254544267,374.0000394679511,396.0268834309844,418.10315633162645,440.1159812917563,461.95331831540295,483.5054482805595,504.66632495660633,525.3347728165954,545.4155162102238,564.8200326214256,583.4672290163759,601.2839455622797,618.2052952221214,634.1748509312627,649.1446943125065,663.075341291866,675.9355606588194,687.7021016981838,698.3593466283082,707.8989028255456,716.3191487990659,723.6247466902945,729.8261327806453,734.9389961591352,738.9837543746771,741.9850336119393,743.9711597105403,744.9736652127988,745.0268165863797,744.1671648307098,742.4331218415243,739.8645641747279,736.5024652149302,732.3885562099636,727.5650161737444,722.0741902787362,715.9583360484794,709.2593964126679,702.0187984947412,694.2772768579858,686.0747198341484,677.4500374925359,668.4410497720144,659.0843932882239,649.4154453392757,639.4682636612293
D,0.01,4.159247268267634,7.315989076400771,9.719774207805811,11.552619568224456,12.952864913836102,14.025695991050199,14.851137840835998,15.490127151520765,15.989126079114135,16.383628729056667,16.700827029443552,16.961638584534693,17.182250388958725,17.375295293914483,17.55075002652886,17.716622230246163,17.879477790598898,18.044847400855705,18.217541966628993,18.40189933367202,18.60197940597269,18.821720588859236,19.065067329727867,19.336076097597758,19.639005259345993,19.978392835963046,20.35912495062278,20.78649683175457,21.266267449002477,21.804708194808914,22.40864544998645,23.085496370558072,23.843296798441273,24.69071983279151,25.63708331287405,26.692344274805233,27.867078375505347,29.17244235128528,30.62011781670938,32.222235125749826,33.99127661401518,35.93995930433428,38.08109805597703,40.427451119180944,42.991551054050156,45.785524908337436,48.820908341753245,52.10845896208027,55.65797444382697,59.47812100071331,63.5762774744012,67.95839970743748,72.62890903702446,77.59060774470004,82.84462320162132,88.39038133707325,94.22560899936137,100.34636383104474,106.74708948615282,113.4206934002003,120.35864389298666,127.55108313416329,134.98695241666937,142.65412624055813,150.5395518827454,158.62939138895115,166.90916324570728,175.36388134839888,183.9781892549227,192.7364880865448,201.62305679462708,210.6221638444131,219.71816966857057,228.8956195099816,238.13932650386127,247.4344450439064,256.7665346373395,266.12161458180265,275.48620989601557,284.84738900917324,294.1927937645501,303.5106623239611,312.78984557471074,322.0198176423088,331.19068110314214,340.2931674737732,349.31863352960175,358.25905397700745,367.1070109712541,375.85568093860223,384.49881912624915,393.03074226870444,401.4463097246532,409.74090340475345,417.9104067785331,425.9511832178559,433.86005390550446,441.6342755103873,449.27151780577066,456.7698413837777
R,0.0,37.50189140288601,66.06602084946954,87.8565398402975,104.51844187542846,117.30270262492043,127.16133868718204,134.81962595470736,140.830976863854,145.6186531445927,149.50748628041873,152.7480151674184,155.53487127473028,158.02080179430632,160.32738728597505,162.5532567000236,164.78041004374796,167.079112650247,169.51171383649037,172.1356582118664,175.00589355964772,178.17683014632,181.70396877195859,185.64528600115534,190.06244262492288,195.02186382910108,200.5957255059001,206.86286966699288,213.90966226138806,221.8307983232898,230.73005188908564,240.7209612843315,251.92743407640907,264.48425022431627,278.53743685851623,294.24448392361376,311.7743669395713,331.30734177290174,353.03447697166763,377.15689229020273,403.8846777969753,433.43547653914976,466.0327250136697,501.9035592707937,541.276409662322,584.3783230891852,631.432066957696,682.6530827010606,738.2463675063043,798.4033698541446,863.2989870009391,933.0887503766012,1007.9062782283086,1087.8610642775163,1173.0366575465919,1263.489272905436,1359.2468554027234,1460.3086051422315,1566.6449542589583,1678.1979741551418,1794.88218005496,1916.5856913820105,2043.1717005045323,2174.4801989119273,2310.3299086420166,2450.5203674523955,2594.8341184626224,2743.0389584211416,2894.890203023498,3050.132932512129,3208.504185851973,3369.735076877099,3533.5528107658733,3699.6825838945965,3867.8493544505127,4037.779475096951,4209.202182446301,4381.8509411029845,4555.464642597772,4729.788661668216,4904.575774077506,5079.586941540664,5254.5919703804275,5429.370051303652,5603.710188210313,5777.411524256956,5950.2835735281915,6122.146366654103,6292.830518575736,6462.177226429662,6630.038205217327,6796.275568564111,6960.761661472635,7123.378851548262,7284.019284733279,7442.584611139071,7598.985686120403,7753.142251298591,7904.98259981569,8054.443229693444,8201.468488781209
G,6.0,7.275602791492849,8.719956459916837,10.355242418347158,12.206517501809262,14.302075414768035,16.673850435417194,19.357867413943463,22.394742220109734,25.830236823883872,29.715873095253336,34.10960914029551,39.076581493583866,44.689915693177404,51.03160659100576,58.19346810095421,66.27814984721323,75.40021522110789,85.68727155074293,97.28113829678959,110.33903328052726,125.03474982319412,141.55978927451733,160.12440376016758,180.95849323219335,204.3122893834102,230.45674723085014,259.6835540065271,292.3046555570975,328.6511942249506,369.07175094865676,413.92979008417245,463.6002202518017,518.4650101610449,578.9078360489165,645.3077872324891,718.0322169833873,797.4288943143557,883.817683210004,977.4820424830441,1078.6606938307452,1187.5398397605973,1304.246320038047,1428.8420709598527,1561.320195529143,1701.6028681551052,1849.5411924228943,2004.9170152979523,2167.446587661503,2336.785860579026,2512.5371281967223,2694.256677255387,2881.463081671442,3073.6457866459964,3270.273655745887,3470.8032001202905,3674.6862647126977,3881.3770056661806,4090.338050842003,4301.045787624787,4512.994766571331,4725.70124487435,4938.705919990113,5151.575921783687,5363.906142283883,5575.319986923214,5785.469631303163,5994.03586431636,6200.727592958088,6405.281077263738,6607.458956218471,6807.049117726182,7003.863458170188,7197.736569996171,7388.524389248373,7576.102829168373,7760.366420843544,7941.226977453988,8118.612294872997,8292.464898173126,8462.740840917431,8629.40856191077,8792.447802288483,8951.848584372015,9107.610252570672,9259.740575708878,9408.254909467496,9553.175417109924,9694.530346287907,9832.353359461571,9966.68291530096,10097.561698343412,10225.036094146733,10349.155707189528,10469.972918816304,10587.542482597566,10701.921154566779,10813.167355901229,10921.34086572773,11026.502541853255,11128.714067342029
H,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891,58427.74777435891
beta,4.500200449066373,4.500200449066373,4.4990203475633335,4.497684876086886,4.496173822344322,4.494464412970033,4.492531008210075,4.490344765633573,4.487873271310616,4.485080137337216,4.481924565240209,4.478360875713115,4.474338006388076,4.469798981015201,4.464680355589377,4.458911649729549,4.452414775077929,4.445103476740479,4.436882808913139,4.4276486718777415,4.41728744449159,4.4056757540329965,4.392680433566632,4.378158725442261,4.361958797493546,4.343920645031198,4.323877455580234,4.301657512919772,4.277086710491178,4.249991729628902,4.220203913389555,4.187563830477252,4.151926475238941,4.11316698973114,4.071186725232645,4.0259193885118085,3.9773369503838047,3.925454940447923,3.870336723251304,3.812096357657337,3.750899690182762,3.6869634266392373,3.6205520598782344,3.5519726927657693,3.4815679664635746,3.4097074629561877,3.336778076250264,3.263173922036962,3.1892863719180005,3.115494755984325,3.0421581858650715,2.969608825051136,2.8981467930399556,2.828036752734294,2.759506111150911,2.692744671305097,2.6279055120959924,2.5651068423228978,2.504434570390417,2.4459453467017336,2.389669864564786,2.335616241514193,2.2837733412483257,2.2341139332049056,2.186597619768344,2.1411734889608605,2.0977824728200014,2.0563594087050916,2.016834813062441,1.9791363854484747,1.9431902656414874,1.9089220692085953,1.8762577275905759,1.8451241581737106,1.8154497883756089,1.7871649558216316,1.7602022044827121,1.7344964943645111,1.7099853401047984,1.6866088917291944,1.6643099688810705,1.6430340581010179,1.6227292811914282,1.6033463413563467,1.5848384526448782,1.5671612572320006,1.550272734226314,1.5341331029830172,1.5187047233044009,1.5039519944144923,1.4898412541840018,1.4763406797440137,1.4634201903504682,1.4510513531364742,1.439207292207619,1.4278626013891471,1.4169932608173341,1.4065765574751323,1.3965910096999383,1.3870162956355805,1.3778331855580301
