series,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22
S,31946.550000000003,31945.14631490168,31943.461598512666,31941.439970703927,31939.014609264224,31936.10568133636,31932.6179161947,31928.437771480432,31923.430145231574,31917.434590041947,31910.260995442834,31901.684722776907,31891.441206839307,31879.2200845765,31864.6589779426,31847.337150525444,31826.769379837908,31802.40054076438,31773.601576988713,31739.667734118437,31699.820115776238,31653.211760997496,31598.939469391335,31536.06244847151,31463.62845482011,31380.707401669668,31286.431421651654,31180.039204416506,31060.921274436423,30928.6620102434,30783.0739148464,30624.220117239773,30452.42232209835,30268.25321672502,30072.51431220029,29866.20191481435,29650.46506118126,29426.55965719322,29195.802787042612,28959.530396918093,28719.06055734772,28475.663494279306,28230.538708812655
I,5.0,6.003685098320075,7.208106679471371,8.65308595385304,10.386200517246191,12.46423240372878,14.95485895309017,17.938614951112427,21.511152003881538,25.78581503319956,30.89654442965705,37.001093541209585,44.28452199551103,52.96288249867725,63.286958532685524,75.54582926722827,90.06993361338644,107.23317799784316,127.45348753368572,151.19105140126794,178.94338563136728,211.23626955960162,248.6096596009955,291.59790775274047,340.7040687839203,396.3687964316506,458.9352727351319,528.6126681514701,605.4415846794344,689.265522098103,779.7123757272517,876.1891832757018,977.8918437550657,1083.8296016279899,1192.8621380224852,1303.7455643666244,1415.1827728503865,1525.8735550103995,1634.5605407601752,1740.0680876238812,1841.3324801843444,1937.4229448380079,2027.5538947176178
IH,0.2,0.2739461388589795,0.34143370005253987,0.4145627861549562,0.49940002490802066,0.6000915386299792,0.7204415573673066,0.8645637153279182,1.0372003407748642,1.2439308822728563,1.49135203008559,1.787260398707932,2.1408487697484424,2.5629183818399097,3.066104892685915,3.6651114320611664,4.376937365133272,5.221085435431462,6.219722662928778,7.397761879833794,8.78282169210999,10.405014187346804,12.296503902020058,14.490781309133613,17.021602944411114,19.921571826006005,23.22036843994089,26.942693854487946,31.1060476310535,35.71852397457694,40.77685555223339,46.264950143580066,52.15313946913274,58.398290215783696,64.94482445223622,71.72658055648495,78.66934100321305,85.69378098285547,92.71856333996202,99.66332042811659,106.45131216257764,113.01161676184647,119.28078132226668
IN,0.2,0.39343554698146643,0.6206695050943649,0.8886219932420774,1.2055788447668325,1.5814570370236307,2.028119331070927,2.559746218870559,3.193274147949332,3.9489097375070368,4.850730176603545,5.927380002040341,7.212873705956777,8.747511732920369,10.578913883868323,12.763168309286911,15.366085386306287,18.464533002855827,22.1478123257375,26.519010459706912,31.696238524453893,37.81363160641852,45.021953348100226,53.48861724435896,63.39691597983398,74.94424834884308,88.33916021963262,103.79707979424543,121.5347312514527,141.76334947152873,164.68097611867378,190.4642684938774,219.2603671137183,251.17941897019875,286.28832556005614,324.60617976648734,366.1016922581384,410.6927163779829,458.24779336981277,508.5894844481056,561.4991490711618,616.7227743584143,673.977453763257
D,0.01,0.036053861141020514,0.07174063445077339,0.11621896550094199,0.17022377182452103,0.23528026633839982,0.3134537744352339,0.40730519591457576,0.5199313108481676,0.655046679118005,0.8170926914968256,1.0113700850179708,1.2441952562718779,1.5230821391266305,1.8569517373077604,2.2563710928969725,2.733822614483415,3.304003206154047,3.9841503808547265,4.79438933383275,5.758090637690373,6.9022227216532555,8.257676695690666,9.859533721606903,11.747237741872215,13.96463013942858,16.559799469756715,19.58470074464449,23.09450676689377,27.146669995020957,31.799697314000156,37.11166997562685,43.13857290931222,49.93252617829752,57.54003089907275,66.00034808960532,75.34411993929973,85.59232037206625,96.75558972394796,108.8339725962194,121.81704415265531,135.68438267947144,150.40632753164832
R,0.0,0.10656445301853362,0.2564509682679279,0.4475395973253402,0.6839875770321848,0.9732574179192447,1.3252101893360893,1.7519984383437173,2.2682969649734006,2.8917076259583894,3.643285229326292,4.548173196118573,5.636353433204487,6.943520670935557,8.512093010854649,10.392369373086439,12.643841182786776,15.33665959333933,18.553250108087113,22.390052806929518,26.959347738150154,32.391100927495216,38.83473706187098,46.46071150066209,55.4617197298635,66.05335158441677,78.47397748389625,92.98365303865916,109.86185523475467,129.40392421738278,151.9161804414503,177.70981087145344,207.09375465443063,240.36694628271917,277.8103688658732,319.67941240645956,366.19701276771593,417.5479700634935,473.87472576350734,535.2747379856025,601.7994570815599,673.4547870829699,750.2028338525707
G,5.0,6.403685098320074,8.088401487336975,10.110029296076354,12.535390735777748,15.444318663640031,18.932083805299722,23.112228519569193,28.1198547684273,34.11540995805585,41.28900455716931,49.86527722309441,60.10879316069262,72.32991542349973,86.89102205740218,104.21284947455977,124.7806201620962,149.14945923562382,177.94842301129384,211.88226588157093,251.7298842237717,298.3382390025155,352.6105306086775,415.4875515285021,487.92154517990116,570.842598330345,665.1185783483584,771.5107955835072,890.6287255635891,1022.8879897566125,1168.4760851536093,1327.3298827602396,1499.1276779016596,1683.2967832749891,1879.0356877997235,2085.3480851856616,2301.0849388187535,2524.9903428067973,2755.747212957405,2992.0196030819247,3232.4894426522983,3475.8865057207095,3721.01129118736
H,15974.171253836,15974.171253836,15974.171253836,15974.171253836,15974.171253836,15974.171253836,15974.171253836,15974.171253836,15974.171253836,15974.171253836,15974.171253836,15974.171253836,15974.171253836,15974.171253836,15974.171253836,15974.171253836,15974.171253836,15974.171253836,15974.171253836,15974.171253836,15974.171253836,15974.171253836,15974.171253836,15974.171253836,15974.171253836,15974.171253836,15974.171253836,15974.171253836,15974.171253836,15974.171253836,15974.171253836,15974.171253836,15974.171253836,15974.171253836,15974.171253836,15974.171253836,15974.171253836,15974.171253836,15974.171253836,15974.171253836,15974.171253836,15974.171253836,15974.171253836
beta,5.6147403932802975,5.6147403932802975,5.6125209389713175,5.609859444186872,5.606669030738668,5.602846253794391,5.598268164820537,5.592788951281972,5.586236136351369,5.57840634466623,5.569060676314004,5.557919785489595,5.544658838215469,5.528902631033875,5.510221294857221,5.488127187745746,5.46207379402894,5.431457681220107,5.39562479043686,5.353882497382596,5.3055188985438075,5.249830544137149,5.186159236371228,5.113937440682972,5.032740296940368,4.942340290897821,4.8427586803021905,4.734306296956499,4.6176060029061174,4.493590391618105,4.363471430941297,4.228683187127383,4.0908035169923505,3.9514643719912956,3.8122620563308587,3.674678017034366,3.540017914399385,3.4093728048473264,3.283602389394774,3.1633373023818945,3.048995730607004,2.9408092122962386,2.8388529411086245
