beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
0.2885551657303159,0.20068467201585166,0.5541392960749811,0.05712452062239564,0.18884009929330625,0.04,0.23264024948427886,0.021361606500801475,0.12659735062721983,0.7727713343521255,0.03747339409297436,0.2776439962997308,0.8200000000000001,0.00010274422188742321,0.004548719308795162,0.008732976814049736,0.9997000126504053,0.9981783071031273,2021-03-16
