series,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16,2021-07-17,2021-07-18,2021-07-19,2021-07-20,2021-07-21,2021-07-22,2021-07-23,2021-07-24,2021-07-25,2021-07-26,2021-07-27,2021-07-28,2021-07-29,2021-07-30,2021-07-31,2021-08-01,2021-08-02,2021-08-03,2021-08-04,2021-08-05,2021-08-06,2021-08-07,2021-08-08,2021-08-09,2021-08-10,2021-08-11,2021-08-12,2021-08-13,2021-08-14,2021-08-15,2021-08-16,2021-08-17,2021-08-18,2021-08-19,2021-08-20,2021-08-21,2021-08-22,2021-08-23,2021-08-24,2021-08-25,2021-08-26,2021-08-27,2021-08-28,2021-08-29,2021-08-30,2021-08-31,2021-09-01,2021-09-02,2021-09-03,2021-09-04,2021-09-05,2021-09-06,2021-09-07,2021-09-08,2021-09-09,2021-09-10,2021-09-11,2021-09-12,2021-09-13,2021-09-14,2021-09-15,2021-09-16,2021-09-17,2021-09-18,2021-09-19,2021-09-20,2021-09-21,2021-09-22,2021-09-23,2021-09-24,2021-09-25,2021-09-26,2021-09-27,2021-09-28,2021-09-29,2021-09-30,2021-10-01,2021-10-02,2021-10-03,2021-10-04,2021-10-05,2021-10-06,2021-10-07,2021-10-08,2021-10-09,2021-10-10,2021-10-11,2021-10-12,2021-10-13,2021-10-14,2021-10-15,2021-10-16,2021-10-17,2021-10-18,2021-10-19,2021-10-20,2021-10-21,2021-10-22,2021-10-23,2021-10-24,2021-10-25,2021-10-26,2021-10-27,2021-10-28,2021-10-29,2021-10-30,2021-10-31,2021-11-01,2021-11-02,2021-11-03,2021-11-04,2021-11-05,2021-11-06,2021-11-07,2021-11-08,2021-11-09,2021-11-10,2021-11-11,2021-11-12,2021-11-13,2021-11-14,2021-11-15,2021-11-16,2021-11-17,2021-11-18,2021-11-19,2021-11-20,2021-11-21,2021-11-22,2021-11-23,2021-11-24,2021-11-25,2021-11-26,2021-11-27,2021-11-28,2021-11-29,2021-11-30,2021-12-01,2021-12-02,2021-12-03,2021-12-04,2021-12-05,2021-12-06,2021-12-07,2021-12-08,2021-12-09,2021-12-10,2021-12-11,2021-12-12,2021-12-13,2021-12-14,2021-12-15,2021-12-16,2021-12-17,2021-12-18,2021-12-19,2021-12-20,2021-12-21,2021-12-22,2021-12-23,2021-12-24,2021-12-25,2021-12-26,2021-12-27,2021-12-28,2021-12-29,2021-12-30,2021-12-31,2022-01-01,2022-01-02,2022-01-03,2022-01-04,2022-01-05,2022-01-06,2022-01-07,2022-01-08,2022-01-09,2022-01-10,2022-01-11,2022-01-12,2022-01-13,2022-01-14,2022-01-15,2022-01-16,2022-01-17,2022-01-18,2022-01-19,2022-01-20,2022-01-21,2022-01-22,2022-01-23,2022-01-24,2022-01-25,2022-01-26,2022-01-27,2022-01-28,2022-01-29,2022-01-30
G,57536,57536.283489769776,57557.894866589035,57589.96604769443,57627.56332228025,57668.45096562363,57711.622592897475,57756.63241193369,57803.29011152542,57851.52145594409,57901.304496551114,57952.640323284,58005.53960544404,58060.01635560659,58116.08500053904,58173.75896783993,58233.04996865427,58293.96760145589,58356.519105508785,58420.70918593591,58486.539875120434,58554.01041479911,58623.117152215236,58693.85344782199,58766.20959390025,58840.17274428995,58915.726855782676,58992.85264184472,59071.52753934938,59151.72568895038,59233.41792965051,59316.571808023255,59401.15160243546,59487.11836250177,59574.429963876784,59663.041178362466,59752.90375917724,59843.96654110127,59936.175555081885,60029.474156755525,60123.80316821976,60219.10103227199,60315.303978223616,60412.34619829878,60510.160033538996,60608.67616805852,60707.8238304315,60807.53100094243,60907.72462339477,61008.33082015116,61109.27510907073,61212.61091533929,61319.76409282638,61431.87954378518,61550.01094356541,61675.22708530219,61808.67567521672,61951.626790010894,62105.50791839804,62271.93698481837,62452.756872940496,62650.07350973217,62866.298856091955,63104.19980425031,63366.95380251187,63658.21190141001,63982.169773659865,64343.64705517707,64748.175044811316,65202.09234645499,65712.64739861019,66288.10597477996,66937.86062175219,67672.53761685146,68504.09538385228,69445.9064706921,70512.81328453764,71721.14600490082,73088.68974393484,74634.58746265508,76379.16579332923,78322.75222558629,80468.6614362483,82819.08400479867,85373.47689501657,88127.89819446696,91074.77721152877,94202.94897080786,97497.88576630737,100942.08523686987,104515.57776141423,108196.51423385515,111961.79465769442,115787.70014771006,119650.4957079031,123526.977764117,127394.94789791419,131233.60167959429,135023.82826646074,138748.4220936542,142392.21233946268,145942.11887543078,149387.1452211419,152718.31979765338,155928.59672946474,159012.72680223553,161967.10814348378,164789.62492736528,167479.48104879152,170037.03436847628,172463.6358696249,174761.47693307124,176933.44695382315,178983.00269545635,180914.0501056303,182730.83878490492,184437.8688964831,186039.81000903575,187541.431160659,188947.54130238696,190262.93920915714,191492.37192119833,192640.5007879367,193711.8742201126,194710.90630606542,195641.86050889848,196508.83772768208,197315.76807437825,198066.40578612353,198764.3267580213,199412.92824342818,200015.43032610024,200574.87882109627,201094.14930887645,201575.9520496534,202022.83756293458,202437.20269062006,202821.29399603623,203177.21612602842,203506.93948370047,203812.30746521498,204095.04338348162,204356.75713303627,204598.9516157445,204823.02893058237,205030.29632406856,205221.97189624305,205399.1900578278,205563.00673600248,205714.40432833758,205854.29640649873,205983.53217318858,206102.90067736577,206213.13479406192,206314.9149761235,206408.87278596268,206495.59421594517,206575.62280640032,206649.46257044404,206717.58073488163,206780.41030643016,206838.35247238883,206891.7788447079,206941.03355617562,206986.43521717485,207028.27874116003,207066.8370466874,207102.36264349712,207135.0891098072,207165.23246763385,207192.992462613,207218.55375445812,207242.08702386022,207263.7500013116,207283.68842302394,207302.03691880967,207318.9198365053,207334.4520072393,207348.73945558225,207361.8800583641,207373.9641557059,207385.0751175851,207395.28986903912,207404.67937691018,207413.30910084117,207421.239411055,207428.52597527715,207435.2201170053,207441.36914717715,207447.01667115034,207452.2028727743,207456.96477721306,207461.33649406122,207465.3494421892,207469.03255765128,207472.4124858983,207475.51375944744,207478.3589620806,207480.96888056584,207483.36264482635,207485.55785741427,207487.57071308448,207489.4161092081,207491.10774770958,207492.65822916286,207494.07913963555,207495.38113082724,207496.5739940072,207497.66672822108,207498.6676032001,207499.58421737558,207500.42355137065,207501.19979963565,207501.92307933947,207502.60090819097,207503.23911076866,207503.84237675616,207504.4146078062,207504.95913625488,207505.4788660863,207505.9763665474,207506.4539366892,207506.91365180904,207507.35739838888,207507.78690151335,207508.20374719467,207508.6094011085,207509.0052246961,207509.39248925945,207509.77238847874,207510.14604966145,207510.5145439561,207510.87889571636,207511.24009116826,207511.5990865117,207511.9568155714,207512.31419710262,207512.67214184627,207513.03155942462,207513.39336516353,207513.75848692545,207514.12787203628,207514.49987090286,207514.87363878734,207515.2487247436,207515.624870566,207516.0019124051,207516.37973259893,207516.75823607793,207517.13733880347,207517.51696210387,207517.897029903,207518.27746737053,207518.65820027117,207519.03915465946,207519.4202567452,207519.8014328447,207520.1826093745,207520.56371286692,207520.94466999726,207521.32540761647,207521.7058527873,207522.085932822,207522.46557532132,207522.84470821335,207523.22325979313,207523.60115876168,207523.9783342655,207524.354715935,207524.73023392336,207525.1048189443,207525.47840230973,207525.8509159667,207526.22229253387,207526.5924653371,207526.96136844455,207527.32893670097,207527.69510576126,207528.0598121231,207528.42299315913,207528.78458714762,207529.14453330298,207529.50277180495,207529.85924382682,207530.21389156292,207530.56665825506,207530.9174882179,207531.26632686346,207531.61312072433,207531.95781747627,207532.30036595944,207532.64071619854,207532.9788194222,207533.31462808079,207533.64809586378,207533.97917771537,207534.3078298494,207534.6340097632,207534.95767624996,207535.27878941037,207535.59731066308,207535.9132027538,207536.22642976374,207536.53695711642,207536.8447515839,207537.1497812917,207537.4520157225,207537.7514257189,207538.0479834853,207538.34166258862,207538.63243795754,207538.92028588156,207539.20518400831,207539.4871113403,207539.76604823052,207540.04197637714,207540.31487881704,207540.58473991894,207540.85154537516,207541.11528219245,207541.37593868244,207541.63350445076,207541.8879703856,207542.1393286454,207542.38757264573,207542.63269704557,207542.87469773248,207543.11357180765,207543.34931756996,207543.581934499,207543.8114232384,207544.03778557753,207544.26102443348,207544.48114383192,207544.69814888775,207544.9120457851,207545.12284175702,207545.3305450644,207545.535164975,207545.7367117416,207545.9351965801,207546.13063164716,207546.32303001743,207546.5124056609,207546.6987734195,207546.8821489837,207547.06254886914,207547.23999039255,207547.41449164806,207547.58607148295,207547.75474947374,207547.9205459018,207548.083481729,207548.24357857363,207548.40085868587,207548.5553449237,207548.70706072834,207548.8560301004,207549.00227757555,207549.14582820045,207549.28670750902,207549.4249414986,207549.5605566064,207549.69357968596
D,979,979.0,979.4996776515998,980.147171551729,980.8255028895372,981.5041508923792,982.1812970416518,982.8626210282596,983.5542967905257,984.2611859016517,984.9867371475798,985.7333186517205,986.5025671387057,987.2956509485537,988.1134444736929,988.9566363354431,989.8257936925063,990.7213992920969,991.6438722032195,992.5935789999802,993.5708394303115,994.5759289233822,995.6090792918517,996.670478408237,997.7602693060749,998.8785489710647,1000.0253669830008,1001.2007241103603,1002.4045709257862,1003.6368064910921,1004.897277148584,1006.1857754479684,1007.5020392329996,1008.8457509082167,1010.216536903078,1011.6139673481324,1013.0375559754401,1014.4867602531041,1015.9609817614827,1017.4595668163768,1018.9818073422015,1020.5269419958851,1022.0941575399718,1023.6825904611785,1025.291328828459,1026.9194143825162,1028.5658448466581,1030.229576446977,1031.909526628027,1033.6045769485327,1035.3135761401918,1037.0353433113355,1038.7686712761247,1040.5163725017826,1042.2852824457623,1044.0852942653912,1045.9284680354797,1047.8284678124974,1049.8003123776282,1051.8603615670024,1054.0264654258187,1056.3182255510678,1058.75733902251,1061.3680108855929,1064.1774314798997,1067.2163213619071,1070.5195504310127,1074.1268400280298,1078.0835577499759,1082.4416147280197,1087.2604741391647,1092.6082775946138,1098.5630924729955,1105.2142778574978,1112.6639590506434,1121.0285902338005,1130.440571339295,1141.0498684239215,1153.0255669164376,1166.5572647055367,1181.8561884711241,1199.1558941040732,1218.7123935530435,1240.7638022879155,1265.5217025550824,1293.168388785073,1323.8537191589112,1357.6908839596506,1394.7517568322642,1435.0626440759613,1478.6010914085505,1525.2941970306601,1575.0186761031086,1627.6027394365522,1682.829693934146,1740.4430487452441,1800.1528226345126,1861.6426958260656,1924.5776317152022,1988.6116058821117,2053.395115477883,2118.582194100308,2183.836718597016,2248.8378584370535,2313.2845801828244,2376.8991753636196,2439.4298272719816,2500.6522696812426,2560.370618030396,2618.4174718051217,2674.6533967259047,2728.9658982805418,2781.267995556045,2831.496497650229,2879.6100754715626,2925.587210588254,2969.424090886691,3011.1325108676792,3050.737822980431,3088.276975837216,3123.796665693661,3157.351619335761,3189.003019512576,3218.8170782574384,3246.863758770744,3273.215642887338,3297.946938400004,3321.1326185322127,3342.847684525153,3363.1665415106436,3382.16247747775,3399.907235113623,3416.4706665275194,3431.920461282752,3446.3219387074887,3459.7378960854735,3472.2285050048417,3483.8512488382344,3494.6608950183704,3504.7094907545347,3514.046384525207,3522.718270202826,3530.769249281738,3538.2409068438396,3545.172397535178,3551.600538522234,3557.5599070088283,3563.0829403948137,3568.200037555815,3572.939660038837,3577.3284322203845,3581.3912396767996,3585.151325182039,3588.6303818842443,3591.8486433251064,3594.8249700594824,3597.5769327103935,3600.1208913588644,3602.4720712211483,3604.6446346094335,3606.651749207536,3608.505652721498,3610.2177139876103,3611.798490637866,3613.257783436174,3614.6046874083504,3615.8476398956414,3616.994465665753,3618.0524192175044,3619.0282244156992,3619.9281115918834,3620.757852244634,3621.5227914701177,3622.227878250086,3622.877693720355,3623.4764775383346,3624.0281524634624,3624.5363472594295,3625.004418022131,3625.4354680322253,3625.8323662261914,3626.1977643748637,3626.5341130535744,3626.8436764833737,3627.128546318236,3627.39065444878,3627.631784888849,3627.853584807246,3628.0575747631005,3628.2451581996766,3628.417630247965,3628.5761858881106,3628.7219275136204,3628.8558719403377,3628.978956899424,3629.092047050962,3629.1959395523227,3629.2913692131774,3629.3790132668028,3629.4594957853596,3629.5333917648836,3629.601230903947,3629.6635010982995,3629.720651672216,3629.773096365846,3629.8212160964713,3629.86536151033,3629.9058553404752,3629.942994585028,3629.977052519155,3630.0082805531524,3630.0369099481054,3630.0631533997894,3630.0872065006797,3630.1092638710766,3630.129518010049,3630.148154123936,3630.1653456144186,3630.1812513779237,3630.1960147833574,3630.209763850612,3630.2226121607705,3630.2346601405775,3630.2459964818486,3630.256699550619,3630.2668387068634,3630.2764754982686,3630.285664717244,3630.2944553247353,3630.302891251589,3630.311012091171,3630.318853697466,3630.326448702126,3630.333826962672,3630.3410159525256,3630.348041102129,3630.3549260990553,3630.3616931538436,3630.3683632373163,3630.3749562942767,3630.3814914377986,3630.387987127752,3630.3944613367585,3630.400931706377,3630.40741071295,3630.413905807154,3630.4204207590205,3630.426956961383,3630.433514389423,3630.4400922270784,3630.4466892471655,3630.453304029532,3630.4599350798,3630.4665808900622,3630.473239967129,3630.4799108434377,3630.486592079237,3630.493282260769,3630.499979996935,3630.5066839157153,3630.5133926608887,3630.520104889286,3630.526819268611,3630.533534475799,3630.540249195838,3630.5469621209704,3630.553671950215,3630.5603773891467,3630.567077149864,3630.573769951131,3630.580454518627,3630.5871295853008,3630.593793891794,3630.600446186919,3630.6070852281805,3630.613709782322,3630.620318625899,3630.626910545858,3630.633484340133,3630.640038818234,3630.6465728018457,3630.6530851254156,3630.6595746367384,3630.666040197534,3630.6724806840125,3630.678894987431,3630.6852820146364,3630.6916406885966,3630.6979699489166,3630.7042687523367,3630.710536073225,3630.7167709040395,3630.72297225579,3630.7291391584636,3630.735270661454,3630.7413658339556,3630.7474237653523,3630.7534435655784,3630.7594243654653,3630.7653653170732,3630.7712655939936,3630.777124391646,3630.782940927544,3630.7887144415504,3630.794444196107,3630.8001294764495,3630.805769590799,3630.811363870541,3630.8169116703752,3630.822412368456,3630.8278653665075,3630.8332700899214,3630.838625987838,3630.8439325332024,3630.849189222813,3630.854395577338,3630.8595511413237,3630.864655483182,3630.8697081951577,3630.8747088932832,3630.879657217311,3630.8845528306306,3630.889395420172,3630.8941846962884,3630.8989203926267,3630.9036022659757,3630.908230096111,3630.9128036856105,3630.917322859668,3630.9217874658825,3630.926197374042,3630.930552475887,3630.9348526848685,3630.9390979358836,3630.9432881850084,3630.947423409215,3630.951503606076,3630.9555287934627,3630.959499009226,3630.9634143108765,3630.9672747752466,3630.971080498149,3630.974831594025,3630.9785281955847,3630.98217045344,3630.985758535731,3630.989292627744,3630.992772931526,3630.9961996654915,3630.9995730640258,3631.0028933770795,3631.006160869768,3631.0093758219514,3631.0125385278316,3631.0156492955284,3631.01870844666,3631.021716315927,3631.0246732506835,3631.0275796105166,3631.0304357668197,3631.033242102368,3631.035999010893,3631.0387068966575,3631.04136617403
dG,0,0.2834897697757697,21.61137681925902,32.07118110539159,37.59727458582347,40.88764334338339,43.171627273841295,45.00981903621869,46.65769959172758,48.231344418665685,49.78304060702794,51.335826732887654,52.89928216004046,54.47675016254652,56.06864493244939,57.6739673008924,59.29100081433717,60.91763280162559,62.55150405289169,64.19008042712812,65.83068918452045,67.47053967867396,69.10673741612845,70.73629560675181,72.35614607825846,73.96315038970351,75.5541114927255,77.12578606204625,78.67489750465757,80.19814960099757,81.69224070013297,83.15387837274466,84.57979441220232,85.96676006631606,87.31160137501138,88.61121448568156,89.86258081477717,91.06278192402533,92.20901398061687,93.2986016736395,94.32901146423683,95.29786405222694,96.20294595162704,97.04222007516364,97.81383524021658,98.5161345195229,99.14766237298318,99.70717051092652,100.19362245234515,100.60619675638736,100.94428891957068,103.33580626855837,107.15317748708912,112.11545095880138,118.1313997802281,125.21614173678245,133.4485899145293,142.95111479417392,153.88112838714733,166.42906642032904,180.81988812212512,197.31663679167104,216.2253463597881,237.9009481583562,262.75399826155626,291.25809889814263,323.9578722498554,361.47728151720366,404.5279896342472,453.9173016436762,510.5550521551995,575.4585761697672,649.7546469722292,734.6769950992748,831.5577670008206,941.8110868398217,1066.9068138455332,1208.332720363178,1367.543739034023,1545.89771872024,1744.5783306741505,1943.586432257056,2145.9092106620083,2350.422568550377,2554.392890217903,2754.4212994503905,2946.8790170618013,3128.1717592790956,3294.9367954995105,3444.1994705624966,3573.492524544359,3680.9364724409243,3765.280423839271,3825.9054900156334,3862.7955601930444,3876.482056213892,3867.970133797193,3838.653781680099,3790.2265868664545,3724.5938271934574,3643.7902458084864,3549.906535968097,3445.026345711114,3331.17457651149,3210.276931811357,3084.130072770786,2954.381341248256,2822.516783881496,2689.8561214262445,2557.5533196847537,2426.6015011486306,2297.841063446336,2171.9700207519054,2049.5557416332013,1931.0474101739528,1816.788679274614,1707.0301115781767,1601.941112552653,1501.621151623258,1406.110141727957,1315.397906770173,1229.4327120411908,1148.1288667383778,1071.3734321758966,999.0320859528147,930.9542028330616,866.9772187836061,806.9303466961719,750.6377117452794,697.92097189778,648.6014854068635,602.5020826720574,559.4484949960315,519.270487780188,481.8027407769405,446.88551328118774,414.3651276854798,384.0913054161647,355.9221299921919,329.7233576720464,305.3679815145151,282.7359182666405,261.71374955464853,242.1944827082334,224.07731483786483,207.26739348619594,191.67557217448484,177.21816158475121,163.81667817468406,151.3975923350954,139.8920781611523,129.23576668984606,119.36850417719688,110.23411669614143,101.7801820615714,93.95780983919394,86.72142998248455,80.02859045515652,73.83976404371788,68.11816443759017,62.8295715485292,57.94216595866601,53.426372319081565,49.254711467714515,45.40166099922499,41.8435239851824,38.558305527374614,35.52559680971899,32.72646631006501,30.143357826658757,27.759994979162002,25.561291845107917,23.53326940210536,21.662977451371262,19.93842171234428,18.34849578572903,16.882917695620563,15.532170734019019,14.287448342947755,13.140602781844791,12.084097341808956,11.110961879196111,10.214751454012003,9.38950787106296,8.62972393099335,7.93031021382194,7.286564222158631,6.694141728134127,6.1490301718586124,5.647523973195348,5.186201623961097,4.761904438753845,4.371716848167125,4.012948127987329,3.6831154620740563,3.379928247013595,3.1012735491385683,2.8452026331506204,2.609918485250091,2.3937642605160363,2.195212587917922,2.012855670211138,1.845396123622777,1.6916385014774278,1.5504814532760065,1.4209104726905935,1.3019911916926503,1.1928631799528375,1.0927342138893437,1.0008749790140428,0.9166141754831187,0.8393339950707741,0.7762482649995945,0.7232797038159333,0.6778288515051827,0.6382025776838418,0.6032659875054378,0.5722310500277672,0.5445284486922901,0.5197298314305954,0.4975004610896576,0.47757014181115665,0.4597151198249776,0.4437465798400808,0.4295031244691927,0.4168456813204102,0.4056539138255175,0.39582358760526404,0.3872645633528009,0.37989921928965487,0.37366118270438164,0.3684942946420051,0.3643517602758948,0.36119545190013014,0.35899534344207495,0.3577290597022511,0.3573815312120132,0.3579447436495684,0.3594175783509854,0.3618057389103342,0.36512176191899925,0.36938511082553305,0.3719988665834535,0.3737678844772745,0.375085956271505,0.3761458224034868,0.3770418390922714,0.37782019382575527,0.37850347900530323,0.3791027255356312,0.37962330039590597,0.3800677991239354,0.380437467538286,0.3807329006376676,0.3809543882962316,0.38110208572470583,0.38117609950131737,0.38117652980145067,0.3811034924292471,0.38095713034272194,0.38073761921259575,0.3804451708274428,0.38008003469440155,0.37964249931974337,0.3791328920342494,0.378551579779014,0.37789896855247207,0.3771755038178526,0.3763816695136484,0.37551798834465444,0.37458502093795687,0.3735833654354792,0.3725136569701135,0.37137656717095524,0.37017280323198065,0.36890310744638555,0.36756825642078184,0.3661690602893941,0.36470636184094474,0.36318103602388874,0.36159398849122226,0.35994615536765195,0.3582385019690264,0.35647202187101357,0.35464773609419353,0.3527666921436321,0.35082996284472756,0.3488386455574073,0.34679386086645536,0.3446967519412283,0.342548483167775,0.34035023910109885,0.3381032236502506,0.33580865859403275,0.3334677829989232,0.3310818515892606,0.32865213401964866,0.3261799137981143,0.3236664867727086,0.321113160403911,0.31852125271689147,0.31589209072990343,0.3132270099304151,0.31052735267439857,0.3077944674878381,0.30502970778616145,0.3022344307973981,0.2994099963980261,0.2965577664144803,0.2936791033134796,0.2907753689214587,0.28784792401711456,0.2848981267597992,0.28192733199102804,0.2789368902158458,0.2759281466132961,0.2729024399013724,0.2698611019004602,0.2668054562236648,0.26373681728728116,0.2606564899906516,0.2575657683191821,0.254465934849577,0.25135825978941284,0.2482440003368538,0.2451243998366408,0.24200068690697663,0.2388740751775913,0.23574576230021194,0.232616929046344,0.2294887393945828,0.22636233913362958,0.22323885594960302,0.22011939843650907,0.2170050558343064,0.21389689735951833,0.21079597191419452,0.20770330738741904,0.20461991059710272,0.20154676659149118,0.19848483850364573,0.19543506705667824,0.19239837027271278,0.1893756434728857,0.1863677586079575,0.18337556420010515,0.18039988543023355,0.1774415234103799,0.17450125550385565,0.17157983488868922,0.16867799079045653,0.16579642807482742,0.16293582718935795,0.16009684462915175,0.15728011223836802,0.15448623782140203,0.15171580464811996,0.14896937206503935,0.14624747514608316,0.14355062489630654,0.140879308572039,0.13823398959357291,0.13561510777799413,0.13302307957201265
