series,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04
S,16888.21991501169,16885.20780154078,16881.81521818755,16877.99442057472,16873.69175746566,16868.84696271808,16863.392368514877,16857.252032810513,16850.340773788026,16842.5631041476,16833.812058306597,16823.967906165894,16812.896748090356,16800.448987289597,16786.45767802423,16770.736751190256,16753.07912307398,16733.254698684228,16711.008288358516,16686.05746564343,16658.09040613164,16626.763761377737,16591.700639575964,16552.48878567412,16508.67907821107,16459.784488390367,16405.279678411658,16344.601450081207,16277.150289772206,16202.29328960714,16119.368753912751,16027.692819895088,15926.56842601912,15815.296943256453,15693.192734505761,15559.600816824275,15413.91766084495,15255.614965222803,15084.265988838251,14899.57371451999,14701.39976984935,14489.792670010549,14265.01361470231,14027.557817660012,13778.169232204971,13517.846616715402,13247.83920377391,12969.630812783585,12684.912056007966,12395.541265088163,12103.495799733804,11810.816354904186,11519.54761545122,11231.679000328073,10949.089225197775,10673.497992560478,10406.427359998424,10149.174360122735,9902.795396760624,9668.101963173653,9445.666431960526,9235.836119500991,9038.753548252447,8854.380794346547,8682.525964423628,8522.870130797277,8374.993405068157,8238.399194365807,8112.536023030232,7996.816592241049,7890.633980313355,7793.3750563038275,7704.431294732569,7623.207248498974,7549.126970423744,7481.638680862218,7420.2179678559105,7364.369784092446,7313.629476699718,7267.563055335366,7225.766873674778
I,8.0,9.012113470910233,10.151668456411254,11.434548955136108,12.878574825411262,14.503725866643547,16.332388603184988,18.389627156753356,20.703479390050074,23.305279182964078,26.230005228227924,29.51665606187386,33.20865012194319,37.35424839221489,42.00699555952554,47.2261735036204,53.077258243988496,59.6323680727438,66.97068638026931,75.17883750029003,84.35118763700638,94.59003548165767,106.00564841301808,118.71609021160934,132.84677512175816,148.52967116202146,165.90206335022404,185.10477584311855,206.27974219134032,229.56680680857164,255.09964080081633,283.00066461827583,313.37489233967636,346.3026520174238,381.83119776375986,419.9653160043064,460.65714298255455,503.79555285906304,549.1956410288499,596.5890050898988,645.6156984880629,695.8188737048476,746.6432105868748,797.438204982454,847.4672391918818,895.9230448834799,941.9496966041022,984.6706634434014,1023.2217543581708,1056.7871066884313,1084.6357953706827,1106.1562913576306,1120.885957971189,1128.5330836015391,1128.9895878314521,1122.3334235108848,1108.8207001952183,1088.8685250221024,1063.0303571286875,1031.966201433488,996.4101822882429,957.1379491757172,914.9360331303324,870.5747787536498,824.7859139881566,778.2452691174682,731.5606775672213,685.2647188777652,639.8117104938995,595.5782136596081,552.8662721723997,511.90862813882734,472.87523267537904,435.8804707401291,400.99063113032685,368.2312629092703,337.59416018826033,309.04380390465957,282.52316032122286,257.9587916052696,235.26527536453943
R,0.0,2.0,4.253028367727558,6.790945481830372,9.649582720614399,12.869226426967215,16.4951578936281,20.578255044424345,25.175661833612686,30.351531681125206,36.17785147686622,42.735352783923204,50.114516799391666,58.41667932987746,67.75524142793118,78.25699031781257,90.06353369371766,103.33284825471478,118.24094027290073,134.98361186796805,153.77832124304055,174.86611815229213,198.51362702270654,225.01503912596107,254.6940616788634,287.90575545930295,325.0381732498083,366.51368908736436,412.789883048144,464.3598185959791,521.751520298122,585.5264304983261,656.2765966528951,734.6203197378143,821.1959827421703,916.6537821831103,1021.6451111841868,1136.8093969298254,1262.7582851445911,1400.0571954018037,1549.2044466742784,1710.608371296294,1884.563089722506,2071.223892369225,2270.5834436148384,2482.4502534128087,2706.431014633679,2941.9184387847044,3188.0861046455548,3443.8915432350973,3708.088319907205,3979.2472687498757,4255.786341589283,4536.007831082081,4818.141101982465,5100.388498940329,5380.97185481805,5658.177029866854,5930.39416112238,6196.151750404551,6454.143300762924,6703.245846334985,6942.530333628914,7171.2643419114975,7388.90803659991,7595.104515096949,7789.665832376317,7972.556001768122,8143.8721814875635,8303.825109111038,8452.71966252594,8590.936230569041,8718.913387603749,8837.132195772594,8946.102313457626,9046.349971240208,9138.407786967526,9222.80632701459,9300.067277990755,9370.69806807106,9435.187765972378
G,8.0,11.012113470910233,14.404696824138814,18.225494436966482,22.52815754602566,27.372952293610762,32.82754649681309,38.96788220117771,45.879141223662764,53.65681086408929,62.407856705094154,72.25200884579706,83.32316692133486,95.77092772209235,109.76223698745673,125.48316382143298,143.14079193770618,162.96521632745862,185.21162665317007,210.1624493682581,238.12950888004696,269.45615363394984,304.5192754357247,343.73112933757045,387.5408368006216,436.43542662132444,490.9402366000324,551.6184649304829,619.0696252394844,693.9266254045508,776.8511610989384,868.527095116602,969.6514889925716,1080.922971755238,1203.0271805059301,1336.6190981874165,1482.3022541667412,1640.6049497888885,1811.9539261734412,1996.6462004917025,2194.8201451623413,2406.4272450011417,2631.206300309381,2868.6620973516788,3118.05068280672,3378.3732982962883,3648.380711237781,3926.5891022281057,4211.307859003726,4500.678649923529,4792.724115277888,5085.403560107507,5376.672299560472,5664.54091468362,5947.130689813917,6222.721922451213,6489.792555013268,6747.045554888957,6993.424518251068,7228.11795183804,7450.553483051167,7660.383795510702,7857.466366759247,8041.839120665148,8213.693950588067,8373.349784214419,8521.226509943539,8657.820720645888,8783.683891981464,8899.403322770648,9005.585934698342,9102.84485870787,9191.788620279127,9273.01266651272,9347.09294458795,9414.581234149475,9476.001947155783,9531.850130919247,9582.590438311976,9628.656859676328,9670.453041336916
