series,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15
S,30359.300000000003,30353.824363312666,30345.4799759491,30332.836755536176,30313.843218494498,30285.664465063688,30244.597336512477,30186.196684567672,30105.772089799655,29999.313017728404,29864.619739599824,29702.123881409585,29514.927896022855,29308.056251556056,29087.36224808526,28858.57710670554,28626.727901810606,28395.90341252197,28169.247366466712,27949.064612278315,27736.965427253235,27534.008800784333,27340.828185729883,27157.735195437876,26984.80218082471,26821.92663970832,26668.880809081427,26525.34951916523,26390.958900067148
I,8.0,12.264602134794632,18.752382378558,28.55687991611831,43.22749592139752,64.86250045462646,96.1107878539909,139.9622541784026,199.19945821371684,275.5038519419273,368.4915445630189,475.2054036551164,590.4651186192613,707.9525554962707,821.4771831838282,925.9076679435597,1017.5936005456713,1094.375463496093,1155.365697082957,1200.6499787728012,1230.99558757265,1247.6049402195085,1251.923968958081,1245.5015613047296,1229.891397669876,1206.5868164798262,1176.980356431985,1142.341161435495,1103.804953372508
IH,0.32,0.42536968656701024,0.6306499308563892,0.9577558749793337,1.457645310251873,2.2090736789406265,3.321904396789452,4.938269092582379,7.224564749851602,10.346884963782841,14.427179157610556,19.49024723840678,25.425970029406088,31.990875034335186,38.852066205389235,45.65230619779874,52.06871045250248,57.84894308535371,62.82353416839538,66.90117820942977,70.05523720994739,72.30763096287384,73.71367389303364,74.34941723898498,74.30185867378829,73.66179203118054,72.51884746634863,70.95823996893559,69.05879491014929
IN,0.8910345525412909,1.732366042343426,3.0017554525635375,4.922941221284005,7.828979016170845,12.20691747559072,18.750340923838138,28.40917669990173,42.41337655116175,62.23420342449385,89.44813028861981,125.50093490996241,171.4283843008618,227.6314895795669,293.7851834860103,368.89303429456027,451.44266807561814,539.5994929841305,631.3907274990593,724.8547786143627,818.1490162233423,909.6190535293148,997.8367119337508,1081.6145254410899,1160.0037804856672,1232.281731840863,1297.9322769630364,1356.6232021895505,1408.1821815510477
D,0.01,0.0646303134329898,0.13724931125189108,0.24491369684307202,0.4084215207255983,0.6572703337668092,1.034402794632729,1.6015174146047126,2.444577378180405,3.6779531178720384,5.444370519829995,7.907374642749254,11.234744378751213,15.575459103889525,21.036932635518713,27.669746867767728,35.463496231907,44.352652394631384,54.22860830875658,64.95382506684278,76.37517611252234,88.33498725752821,100.67932645471183,113.26370492056691,125.9566173184603,138.64141053096895,151.21693173940366,163.5973297609218,175.7113012926601
R,0.0,0.20970306273915595,0.5190215302117618,1.001788307139691,1.7552742894967506,2.9208075459281764,4.706262070813241,7.413132599378338,11.466967859974936,17.445123376059477,26.090070423634586,38.293192696717114,55.03892120140111,77.31440378241825,106.00742095652788,141.82117254330782,185.22465743622928,236.44107007035484,295.46510102665405,362.09666161078206,435.98059018083393,516.6456217989726,603.5391675830726,696.0566302092856,793.5651995800306,895.4226439613741,1000.991812870331,1109.6515820323993,1220.8049033590169
G,8.0,13.475636687335921,21.820024050900287,34.463244463823116,53.4567815055013,81.6355349363115,122.70266348752317,181.1033154323285,261.52791020034425,367.98698227159423,502.68026040017264,665.1761185904107,852.3721039771402,1059.2437484439395,1279.937751914733,1508.7228932944531,1740.5720981893871,1971.3965874780224,2198.052633533281,2418.2353877216774,2630.334572746755,2833.291199215657,3026.471814270109,3209.5648045621156,3382.4978191752807,3545.3733602916714,3698.4191909185633,3841.9504808347606,3976.3410999328403
H,15179.372360857993,15179.372360857993,15179.372360857993,15179.372360857993,15179.372360857993,15179.372360857993,15179.372360857993,15179.372360857993,15179.372360857993,15179.372360857993,15179.372360857993,15179.372360857993,15179.372360857993,15179.372360857993,15179.372360857993,15179.372360857993,15179.372360857993,15179.372360857993,15179.372360857993,15179.372360857993,15179.372360857993,15179.372360857993,15179.372360857993,15179.372360857993,15179.372360857993,15179.372360857993,15179.372360857993,15179.372360857993,15179.372360857993
beta,13.689091718339704,13.689091718339805,13.609724222929968,13.490529543035054,13.313854741000629,13.056971245262352,12.693614178558958,12.198867115854089,11.558229267114404,10.778702949536104,9.895293664383086,8.965603510216477,8.052846196063909,7.20753471020508,6.458343084955675,5.81366121382784,5.268473081632233,4.8112459172995194,4.428605755480078,4.107809893530079,3.837753301447184,3.60918832158616,3.4145915492723153,3.2479089573727387,3.1042867844229933,2.9798308931913398,2.8714066777038987,2.7764786115693485,2.692983937139004
