beta,gamma,gamma2,a1,a2,a3,h,Hiding_init,k,k2,eta,c1,metric1,metric2,r1,r2
13.689091718339704,0.04,0.11137931906766137,0.5,0.17071972947809316,0.055781296693152314,0.04243182634656854,0.4999908548898688,0.2039368868147719,0.11100893314144605,0.05,0.9700000000000001,0.2790793250269634,3.0781043385355353,0.9977732917967668,0.9823408462680883
