series,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15
S,6683.420415317801,6681.545957082658,6679.344289421042,6676.7586522534075,6673.722575675223,6670.1582706844865,6665.974772948238,6661.065809366283,6655.307356615994,6648.55486183173,6640.640098888168,6631.367640507742,6620.510938048823,6607.808019244148,6592.956841754143,6575.610380146779,6555.371579338684,6531.78838258587,6504.349140861674,6472.4788364428005,6435.536708646884,6392.8160524373025,6343.547163561348,6286.904610063288,6222.02018872633,6148.00302744431,6063.9682507064235,5969.075344852995,5862.57673999044,5743.87607229798,5612.594054501793,5468.63791068851,5312.268126439161,5144.154226194269,4965.410006079924,4777.598803548368,4582.701543491584,4383.044639339467,4181.1908783952495,3979.8030012907357,3781.4951368572542,3588.689971899382,3403.4986031846825,3227.6356255290216,3062.37541370371,2908.5485888273265,2766.5720265375085,2636.502486510053,2518.1031752676713,2410.913764147765,2314.3167201743204,2227.595448039672,2149.98210312319,2080.6947242992032,2018.9644927549805,1964.0545340792912,1915.2718891920729,1871.9742307471142,1833.5727141133762,1799.532109621309,1769.3691173511716,1742.6495450391224,1718.9848451337998,1698.0283603773141,1679.4715151581229,1663.040106831244,1648.4907913752286,1635.6078157886636
I,5.0,5.874458235142755,6.901234249730255,8.106624567418661,9.521376232119056,11.181405976431986,13.128622517394078,15.411861595870105,18.087942026985456,21.22284840585234,24.89304166824366,29.186891715020366,34.206215830935754,40.06789146942264,46.90549066554375,54.87085413979891,64.13548411993403,74.89158404876142,87.35250896320564,101.75231158943745,118.34397706746671,137.39583786355485,159.18555916679844,183.991000831499,212.07722200215704,243.67893888374644,278.9779278448833,318.0752481293352,360.95880336602283,407.4677103852788,457.2561861044097,509.761092696811,564.1786584067968,619.4568269703301,674.3096816906087,727.2589478840428,776.7044183640178,821.0204388433315,858.6701120188826,888.3239667196201,908.9670378091774,919.9787952052142,921.1744048788709,912.8025015587577,895.5022130723177,870.2285953342375,838.1594385572081,800.597090873222,758.8769839409595,714.290998272674,668.0298425915837,621.1451462079152,574.5294618828143,528.9109483302383,484.8589902084133,442.7971508424199,403.02036556115416,365.713950893882,330.9726773488437,298.81874637114214,269.21798936705113,242.09396380569015,217.33987094987458,194.8283815163853,174.4195504322994,155.96704867271836,139.32295439419005,124.34133910191693
R,0.0,1.0,2.1748916470285513,3.5551384969746023,5.176463410458335,7.080738656882146,9.317019852168544,11.94274435564736,15.025116674821382,18.642705080218473,22.88727476138894,27.865883095037674,33.70326143804175,40.544504604228905,48.55808289811343,57.93918103122218,68.91335185918197,81.74044868316878,96.71876549292107,114.1892672855622,134.5397296034497,158.20852501694304,185.687692589654,217.5248044230137,254.3230045893135,296.73844898974494,345.47423676649424,401.2698223354709,464.8848719613379,537.0766326345425,618.5701747115983,710.0214119324802,811.9736304718424,924.8093621532017,1048.7007275472677,1183.5626638853894,1329.014453462198,1484.3553371350015,1648.5594249036678,1820.2934473074442,1997.9582406513682,2179.7516482132037,2363.7474072542464,2547.9822882300205,2730.542788541772,2909.6432311562357,3083.6889502230833,3251.320837934525,3411.4402561091697,3563.2156528973615,3706.0738525518964,3839.679821070213,3963.9088503117964,4078.8147426883593,4184.596932354407,4281.568730396089,4370.128160564574,4450.732233676805,4523.875023855581,4590.06955932535,4649.833308599579,4703.67690647299,4752.095699234128,4795.5636734241025,4834.52934972738,4869.413259813839,4900.606669548383,4928.471260427221
G,5.0,6.874458235142755,9.076125896758805,11.661763064393263,14.69783964257739,18.262144633314133,22.445642369562623,27.354605951517467,33.11305870180684,39.865553486070816,47.780316429632606,57.05277481005805,67.90947726897751,80.61239607365155,95.46357356365719,112.8100351710211,133.048835979116,156.6320327319302,184.0712744561267,215.94157887499964,252.88370667091638,295.60436288049783,344.8732517564524,401.51580525451266,466.40022659147047,540.4173878734913,624.4521646113775,719.3450704648061,825.8436753273608,944.5443430198212,1075.826360816008,1219.7825046292912,1376.1522888786394,1544.266189123532,1723.0104092378767,1910.8216117694326,2105.7188718262164,2305.3757759783334,2507.229536922551,2708.6174140270646,2906.925278460546,3099.7304434184184,3284.921812133118,3460.7847897887787,3626.0450016140903,3779.8718264904737,3921.8483887802918,4051.917928807747,4170.317240050129,4277.506651170035,4374.10369514348,4460.8249672781285,4538.43831219461,4607.725691018597,4669.45592256282,4724.365881238509,4773.148526125728,4816.4461845706865,4854.847701204425,4888.888305696492,4919.05129796663,4945.7708702786795,4969.435570184002,4990.3920549404875,5008.9489001596785,5025.380308486558,5039.929623942573,5052.8125995291375
