series,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15
S,11416.603320010632,11414.805821493772,11412.721950645455,11410.30626205101,11407.50615990344,11404.260794136206,11400.499793452875,11396.141813700915,11391.092878101932,11385.244484100134,11378.47145020956,11370.629475488651,11361.552384506354,11351.049032372743,11338.899848236879,11324.853002454993,11308.620193499733,11289.872067004842,11268.233302839833,11243.277438861998,11214.521544417652,11181.420915449266,11143.364038989084,11099.668170414523,11049.575983819332,10992.253894221756,10926.79280708602,10852.212218003955,10767.468748600022,10671.470339499016,10563.097391342613,10441.232100846359,10304.797018810232,10152.803391552075,9984.40907127603,9798.984653068212,9596.185026989253
I,5.0,5.797498516860362,6.721869661806046,7.79318432388887,9.03464960668041,10.473085452577926,12.139469045392861,14.06955498827477,16.30457958960241,18.892057673479528,21.886680029358793,25.351318744396075,29.358145977814196,33.989868915862566,39.3410792685533,45.5197091967281,52.6485763126415,60.86698754500469,70.33235420101346,81.22174733864574,93.73329231526274,108.08726282059604,124.52668671665856,143.31721794788865,164.74596095350154,189.11885836037706,216.7561738240386,247.98552814129525,283.1318919169686,322.50392263458207,366.37608626406836,414.9661595075086,468.4080096421341,526.7200349718639,589.770348253537,657.2406968106482,728.592183527477
R,0.0,1.0,2.1594997033720724,3.5038736357332816,5.062510500511055,6.869440421847138,8.964057512362723,11.391951321441296,14.20586231909625,17.466778237016733,21.24518977171264,25.622525777584396,30.692789526463613,36.56441872202645,43.36239250519897,51.23060835890963,60.33455019825525,70.86426546078356,83.03766296978449,97.10413380998719,113.34848327771634,132.0951417407689,153.7125943048881,178.61793164821984,207.28137523779756,240.23056742849786,278.05433910057326,321.405573865381,371.00267949364,427.62905787703374,492.1298424039502,565.4050596567639,648.3982915582657,742.0798934866925,847.4239004810653,965.3779701317727,1096.8261094939023
G,5.0,6.797498516860362,8.88136936517812,11.297057959622153,14.097160107191467,17.342525874425064,21.103526557755586,25.461506309716068,30.510441908698663,36.35883591049626,43.13186980107143,50.973844521980475,60.05093550427781,70.55428763788902,82.70347177375227,96.75031755563774,112.98312651089677,131.73125300578826,153.37001717079798,178.32588114863296,207.0817755929791,240.18240456136496,278.2392810215467,321.9351495961085,372.0273361912991,429.34942578887495,494.8105129246119,569.3911020066763,654.1345714106087,750.1329805116159,858.5059286680186,980.3712191642725,1116.8063012003997,1268.7999284585562,1437.194248734602,1622.6186669424208,1825.4182930213792
