County/State,Fips Code,State Name,6d filter,County,County Name,Date,Date of Latest Data,State Fips Code,Avg Pos Tsts/Day,Cases per 1000,Cases per 1000 State,County Pop Density,Ct Testing Inc,Ct Testing Inc 7D Avg,Ct Testing Neg Inc,Ct Testing Neg Inc 7D Avg,Ct Testing Neg Rolltot,Ct Testing Pos Inc,Ct Testing Pos Inc 7D Avg,Ct Testing Pos Rolltot,Ct Testing Rolltot,Cumulative Cases,Cumulative Cty Cases,Cumulative Cty Deaths,Cumulative Deaths,Cur Date,Dhc County Icu Beds,Dhc County Licensed Beds,Dhc County Staffed Beds,Est Active Cases,Est Deaths,Hosp Est,Hosp. High Est,Hosp. Low Est,Hospitalization,ICU,ICU Est,ICU High Est,ICU Low Est,Ihme Allbed,Ihme Allbed Hi,Ihme Allbed Lo,Ihme Allbed Peak,Ihme Icubed,Ihme Icubed Hi,Ihme Icubed Lo,Ihme Vent,Ihme Vent Hi,Ihme Vent Lo,Latest Case Count,Live Data,Number of Records,Nyt Cases,Nyt Cases Inc,Nyt Deaths,Nyt Deaths Inc,Pct of Pop Tsted,Pct Pop Test Neg Rolltot,Pct Pop Test Pos Rolltot,Pct Pop Test Rolltot,Pct Testing Positive,Sah Period,State Day Count,State Pop Density,Total County Female Pop,Total County Land Area,Total County Male Pop,Total County Pop,Total State Female Pop,Total State Land Area,Total State Male Pop,Total State Pop,Total State Population,Vent Est.,Vent High est,Vent Low Est,Vent. Use
"CLARK, NEVADA",32003,NEVADA,False,CLARK,CLARK,9/28/2020,,32,,0.00,0.00,279.300329598,,,,,,,,,,78800,66261,1570,1587,,452,7836,6323,0,0,359,539,211,,,99,154,55,359,539,211,,99,154,55,88,140,47,0,0,1,0,0,0,0,,,,,,0,208,27.309227985,1104514,7891.43,1099565,2204079,1494290,109781.17,1503749,2998039,2998039,88,140,47,
"CLARK, NEVADA",32003,NEVADA,False,CLARK,CLARK,9/29/2020,,32,,0.00,0.00,279.300329598,,,,,,,,,,78800,66261,1570,1587,,452,7836,6323,0,0,362,564,199,,,99,160,52,362,564,199,,99,160,52,89,145,46,0,0,1,0,0,0,0,,,,,,0,209,27.309227985,1104514,7891.43,1099565,2204079,1494290,109781.17,1503749,2998039,2998039,89,145,46,
"CLARK, NEVADA",32003,NEVADA,False,CLARK,CLARK,9/30/2020,,32,,0.00,0.00,279.300329598,,,,,,,,,,78800,66261,1570,1587,,452,7836,6323,0,0,364,590,187,,,100,166,50,364,590,187,,100,166,50,89,151,44,0,0,1,0,0,0,0,,,,,,0,210,27.309227985,1104514,7891.43,1099565,2204079,1494290,109781.17,1503749,2998039,2998039,89,151,44,
"CLARK, NEVADA",32003,NEVADA,False,CLARK,CLARK,10/1/2020,,32,,0.00,0.00,279.300329598,,,,,,,,,,78800,66261,1570,1587,,452,7836,6323,0,0,367,612,181,,,100,173,48,367,612,181,,100,173,48,90,156,42,0,0,1,0,0,0,0,,,,,,0,211,27.309227985,1104514,7891.43,1099565,2204079,1494290,109781.17,1503749,2998039,2998039,90,156,42,
"CLARK, NEVADA",32003,NEVADA,True,CLARK,CLARK,10/2/2020,,32,,0.00,0.00,279.300329598,,,,,,,,,,78800,66261,1570,1587,,452,7836,6323,0,0,369,634,176,,,101,178,46,369,634,176,,101,178,46,90,161,40,0,0,1,0,0,0,0,,,,,,0,212,27.309227985,1104514,7891.43,1099565,2204079,1494290,109781.17,1503749,2998039,2998039,90,161,40,
"CLARK, NEVADA",32003,NEVADA,True,CLARK,CLARK,10/3/2020,,32,,0.00,0.00,279.300329598,,,,,,,,,,78800,66261,1570,1587,,452,7836,6323,0,0,371,650,171,,,102,184,45,371,650,171,,102,184,45,91,166,39,0,0,1,0,0,0,0,,,,,,0,213,27.309227985,1104514,7891.43,1099565,2204079,1494290,109781.17,1503749,2998039,2998039,91,166,39,
"CLARK, NEVADA",32003,NEVADA,True,CLARK,CLARK,10/4/2020,,32,,0.00,0.00,279.300329598,,,,,,,,,,78800,66261,1570,1587,,452,7836,6323,0,0,373,672,166,,,102,189,43,373,672,166,,102,189,43,91,170,38,0,0,1,0,0,0,0,,,,,,0,214,27.309227985,1104514,7891.43,1099565,2204079,1494290,109781.17,1503749,2998039,2998039,91,170,38,
"CLARK, NEVADA",32003,NEVADA,True,CLARK,CLARK,10/5/2020,,32,,0.00,0.00,279.300329598,,,,,,,,,,78800,66261,1570,1587,,452,7836,6323,0,0,375,692,160,,,103,194,42,375,692,160,,103,194,42,92,175,37,0,0,1,0,0,0,0,,,,,,0,215,27.309227985,1104514,7891.43,1099565,2204079,1494290,109781.17,1503749,2998039,2998039,92,175,37,
"CLARK, NEVADA",32003,NEVADA,True,CLARK,CLARK,10/6/2020,,32,,0.00,0.00,279.300329598,,,,,,,,,,78800,66261,1570,1587,,452,7836,6323,0,0,378,710,155,,,103,198,41,378,710,155,,103,198,41,92,178,36,0,0,1,0,0,0,0,,,,,,0,216,27.309227985,1104514,7891.43,1099565,2204079,1494290,109781.17,1503749,2998039,2998039,92,178,36,
"CLARK, NEVADA",32003,NEVADA,True,CLARK,CLARK,10/7/2020,,32,,0.00,0.00,279.300329598,,,,,,,,,,78800,66261,1570,1587,,452,7836,6323,0,0,380,726,151,,,104,201,40,380,726,151,,104,201,40,93,180,35,0,0,1,0,0,0,0,,,,,,0,217,27.309227985,1104514,7891.43,1099565,2204079,1494290,109781.17,1503749,2998039,2998039,93,180,35,
"CLARK, NEVADA",32003,NEVADA,False,CLARK,CLARK,10/8/2020,,32,,0.00,0.00,279.300329598,,,,,,,,,,78800,66261,1570,1587,,452,7836,6323,0,0,382,738,147,,,105,205,39,382,738,147,,105,205,39,93,185,34,0,0,1,0,0,0,0,,,,,,0,218,27.309227985,1104514,7891.43,1099565,2204079,1494290,109781.17,1503749,2998039,2998039,93,185,34,
"CLARK, NEVADA",32003,NEVADA,False,CLARK,CLARK,10/9/2020,,32,,0.00,0.00,279.300329598,,,,,,,,,,78800,66261,1570,1587,,452,7836,6323,0,0,384,753,143,,,105,210,38,384,753,143,,105,210,38,94,190,33,0,0,1,0,0,0,0,,,,,,0,219,27.309227985,1104514,7891.43,1099565,2204079,1494290,109781.17,1503749,2998039,2998039,94,190,33,
"CLARK, NEVADA",32003,NEVADA,False,CLARK,CLARK,10/10/2020,,32,,0.00,0.00,279.300329598,,,,,,,,,,78800,66261,1570,1587,,452,7836,6323,0,0,386,772,139,,,106,216,37,386,772,139,,106,216,37,94,195,33,0,0,1,0,0,0,0,,,,,,0,220,27.309227985,1104514,7891.43,1099565,2204079,1494290,109781.17,1503749,2998039,2998039,94,195,33,
"CLARK, NEVADA",32003,NEVADA,False,CLARK,CLARK,10/11/2020,,32,,0.00,0.00,279.300329598,,,,,,,,,,78800,66261,1570,1587,,452,7836,6323,0,0,388,793,136,,,106,222,36,388,793,136,,106,222,36,95,200,32,0,0,1,0,0,0,0,,,,,,0,221,27.309227985,1104514,7891.43,1099565,2204079,1494290,109781.17,1503749,2998039,2998039,95,200,32,
"CLARK, NEVADA",32003,NEVADA,False,CLARK,CLARK,10/12/2020,,32,,0.00,0.00,279.300329598,,,,,,,,,,78800,66261,1570,1587,,452,7836,6323,0,0,391,814,134,,,107,227,36,391,814,134,,107,227,36,95,205,31,0,0,1,0,0,0,0,,,,,,0,222,27.309227985,1104514,7891.43,1099565,2204079,1494290,109781.17,1503749,2998039,2998039,95,205,31,
"CLARK, NEVADA",32003,NEVADA,False,CLARK,CLARK,10/13/2020,,32,,0.00,0.00,279.300329598,,,,,,,,,,78800,66261,1570,1587,,452,7836,6323,0,0,393,834,131,,,108,233,35,393,834,131,,108,233,35,96,209,31,0,0,1,0,0,0,0,,,,,,0,223,27.309227985,1104514,7891.43,1099565,2204079,1494290,109781.17,1503749,2998039,2998039,96,209,31,
"CLARK, NEVADA",32003,NEVADA,False,CLARK,CLARK,10/14/2020,,32,,0.00,0.00,279.300329598,,,,,,,,,,78800,66261,1570,1587,,452,7836,6323,0,0,395,854,127,,,108,238,34,395,854,127,,108,238,34,97,214,30,0,0,1,0,0,0,0,,,,,,0,224,27.309227985,1104514,7891.43,1099565,2204079,1494290,109781.17,1503749,2998039,2998039,97,214,30,
"CLARK, NEVADA",32003,NEVADA,False,CLARK,CLARK,10/15/2020,,32,,0.00,0.00,279.300329598,,,,,,,,,,78800,66261,1570,1587,,452,7836,6323,0,0,398,874,125,,,109,243,34,398,874,125,,109,243,34,97,219,30,0,0,1,0,0,0,0,,,,,,0,225,27.309227985,1104514,7891.43,1099565,2204079,1494290,109781.17,1503749,2998039,2998039,97,219,30,
"CLARK, NEVADA",32003,NEVADA,False,CLARK,CLARK,10/16/2020,,32,,0.00,0.00,279.300329598,,,,,,,,,,78800,66261,1570,1587,,452,7836,6323,0,0,400,893,123,,,110,249,33,400,893,123,,110,249,33,98,224,29,0,0,1,0,0,0,0,,,,,,0,226,27.309227985,1104514,7891.43,1099565,2204079,1494290,109781.17,1503749,2998039,2998039,98,224,29,
