series,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15
S,33821.95027580714,33815.078693651405,33808.48331503269,33800.62947246034,33790.401425269396,33776.67664318177,33758.0901198738,33732.85369881604,33698.56824561567,33651.993800309596,33588.75126407459,33502.92966242643,33386.57046662281,33228.997860832285,33015.96455856359,32728.59220953831,32342.113098964375,31824.481947564982,31135.0490574912,30223.705739886525,29031.272029081218,27492.41607614825,25543.001915923283,23134.14117847498,20254.58707898288,16960.063357615607,13401.221687551697,9831.96850719386,6574.14944091371,3927.9640015819023,2058.855544826828,934.1455009173699,365.41419704292014,124.27736349765607,37.52510335195153,10.365889145388994,2.7094041598239453,0.6920263791642403,0.1775189035961976,0.046709002680948325,0.012795272016624684,0.0036841552983999017,0.0011210157654939733,0.00036133183598450113,0.00012341052453839193,4.461545069256411e-05,1.7040008225072315e-05,6.85890364368593e-06,2.901879283947229e-06,1.2868958947752544e-06,5.965570872390344e-07,2.882993395846685e-07,1.4487947470232092e-07,7.55247228969411e-08,4.074748887959873e-08,2.2704709220277943e-08,1.303979113355749e-08,7.70479067908794e-09,4.6756174776325545e-09,2.909446263044246e-09,1.8536576150592938e-09,1.2075266573144017e-09,8.032566675070265e-10,5.449838116837893e-10,3.7670514552446675e-10,2.6500749811070943e-10
E,0.0,6.871582155736141,12.136157314110012,17.63961830288082,24.451441319464237,33.440769186979395,45.55089588906394,61.96558004593248,84.25030234064201,114.50818599489506,155.5741860689974,211.2660940792239,286.70987292628877,388.7560391929194,526.4998563822335,711.9061930886255,960.5120739276898,1292.1230682931857,1731.31346522667,2307.357298922292,3052.930445733119,4000.532403693818,5175.17268428263,6581.769669364743,8186.647624027503,9895.682190244983,11538.04992421394,12872.75559910354,13637.537791612427,13642.572754638557,12869.555625416557,11501.848527074964,9843.043366532544,8177.900703510331,6680.857804419809,5414.150703320813,4373.2611144204275,3528.319103207529,2845.5121913484136,2294.559220998635,1850.2111449554986,1491.8941328793062,1202.9650017598312,969.9903053221185,782.1347590058194,630.6606037530179,508.522047410918,410.03776605390277,330.6267019966814,266.5949931371405,214.96415665847616,173.33254476351266,139.76363091697544,112.69593108278801,90.87037018382536,73.27171528626499,59.08135126650258,47.639202298708554,38.413027917132766,30.973665437932855,24.975067123488998,20.13820350279002,16.238084098498884,13.093291819800529,10.557544205209187,8.512888979994493
I,6.0,5.76,6.8604034603400565,8.936368905499135,11.995138323642806,16.250787010811685,22.077152136263614,30.015802951703236,40.81590173929237,55.49982732154176,75.45637038957884,102.56780921192757,139.38051380000428,189.33173277189968,257.0479485404039,348.7320429176724,472.65599093583796,639.7699083323032,864.4216051393072,1165.144224842788,1565.3990198435586,2094.0370540220847,2785.049451497355,3675.9112258036516,4803.550921600845,6196.898039886606,7865.496054386096,9785.423717678888,11887.043642742996,14052.712373338954,16132.729464382472,17979.837428058225,19488.180395352767,20614.93267610613,21374.130528298112,21813.031622471746,21989.056431458826,21956.45356319403,21761.516840000953,21442.13994665161,21028.836338559344,20546.00900820988,20013.100342140493,19445.551784576517,18855.585497431068,18252.8363115817,17644.861443035974,17037.551276852653,16435.460293792792,15842.073592515604,15260.021485983983,14691.252238747846,14137.171063187889,13598.751920563915,13076.627404675099,12571.160963403698,12082.504888896978,11610.646842314227,11155.447143006262,10716.668619766977,10294.000473291797,9887.07731798147,9495.494344666906,9118.819363159186,8756.602336247577,8408.382898023001
R,0.0,0.24,0.4704,0.7448161384136023,1.1022708946335678,1.58207642757928,2.2321079080117476,3.115193993462292,4.315826111530422,5.9484621811021166,8.168455273963787,11.18671008954694,15.289422458024042,20.864643010024214,28.4379123209002,38.71983026251635,52.669111979223246,71.57535161665676,97.1661479499489,131.74301215552117,178.3487811492327,240.96474194297505,324.72622410385844,436.12820216375263,583.1646511958987,775.3066880599325,1023.1826096553967,1337.8024518308407,1729.2194005379963,2204.701146247716,2766.8096411812744,3412.1188197565734,4131.3123168789025,4910.839532693013,5735.436839737258,6590.402060869183,7462.923325768053,8342.485583026406,9220.743725554166,10091.204399154205,10948.88999702027,11790.043450562644,12611.883810891039,13412.407824576658,14190.22989595972,14944.453315856961,15674.56676832023,16380.361226041668,17061.863277115775,17719.281688867486,18352.96463256811,18963.36549200747,19551.01558155738,20116.502424084898,20660.452500907453,21183.51759709446,21686.364035630606,22169.664231186485,22634.090104879055,23080.307990599304,23508.974735389984,23920.734754321657,24316.217847040916,24696.037620827592,25060.79039535396,25411.054488803864
G,6.0,6.0,7.330803460340056,9.681185043912738,13.097409218276372,17.832863438390966,24.309260044275362,33.130996945165535,45.1317278508228,61.448289502643874,83.62482566354262,113.75451930147452,154.66993625802832,210.1963757819239,285.48586086130416,387.4518731801888,525.3251029150613,711.3452599489601,961.5877530892562,1296.8872369983092,1743.7478009927913,2335.0017959650595,3109.7756756012136,4112.039427967404,5386.715572796744,6972.204727946539,8888.678664041492,11123.226169509728,13616.263043280991,16257.41351958667,18899.539105563745,21391.956247814796,23619.492712231666,25525.772208799142,27109.56736803537,28403.43368334093,29451.97975722688,30298.939146220437,30982.26056555512,31533.344345805814,31977.726335579613,32336.052458772523,32624.98415303153,32857.95960915317,33045.81539339078,33197.28962743866,33319.4282113562,33417.91250289432,33497.32357090857,33561.3552813831,33612.9861185521,33654.61773075532,33688.18664474528,33715.25434464882,33737.07990558256,33754.67856049816,33768.86892452759,33780.31107350072,33789.537247885324,33796.97661036629,33802.97520868179,33807.81207230313,33811.712191707826,33814.856983986785,33817.39273160155,33819.437386826874
