beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,Lockdown_init,c1,I_initial,metric1,metric2,r1,r2,reopen,lockdown
23.507405578962345,0.2115923920445046,0.549006264840137,0.043242439823796594,0.04,0.04,0.06004628159278208,0.010911823340873731,0.033169114862676194,0.02048088060243929,0.07083035807550432,0.887929932432132,0.056357745727976964,0.8400000000000001,0.0008813520167193368,0.008606221486616935,0.022364077530411957,0.9967643380954992,0.9956994563303089,2021-03-24,2021-04-20
