series,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22
S,122546.70205438054,122543.2325622071,122538.03734186634,122530.26189941926,122518.63344082898,122501.26200471302,122475.35424808334,122436.81023458332,122379.67420404617,122295.42632159915,122172.15206809896,121993.73571900383,121739.41465130582,121384.26882024348,120901.33485399261,120265.69415579284,119459.85408211571,118478.4646259553,117330.11599579846,116035.37360997708,114622.2626096463,113121.34158467827,111561.92335793392,109969.9009962552,108366.90441136144,106770.2974406629,105193.59881636339,103647.05792387966,102138.23983753027,100672.55352962145,99253.70104138281,97884.04688746734,96564.9160147315,95296.83139843556,94079.70223259949,92912.97240007207,91795.73732861251,90726.83581967055,89704.92211387334,88728.52236194476,87796.0787871381,86905.98412474405,86056.60837288876,85246.31945668392,84473.49906955831
I,6.0,8.98949217344191,13.465553140317137,20.16375133616883,30.17910981955762,45.136217149958505,67.43307640764112,100.58244379506115,149.6718788286061,221.9460109693399,327.4645835919878,479.6837659997566,695.6301324177896,995.1255528867134,1398.4494749066482,1922.2142151138946,2574.277151581908,3349.7244356157726,4230.095110923341,5186.429887870862,6184.626497171966,7190.777402366248,8174.933436921299,9112.961123646322,9986.920818648377,10784.57412385505,11498.506818246156,12125.167165270188,12663.971878397972,13116.540436034962,13486.069689390806,13776.83826815502,13993.822079438454,14142.400929379306,14228.13802086503,14256.616811723246,14233.322538244955,14163.55824412731,14052.387290394334,13904.59605909137,13724.671949170726,13516.792855631118,13284.825179035919,13032.328080917889,12762.562221570075
IH,0.24,0.35232593861083983,0.5244769442352085,0.7840903132833725,1.1735237217601793,1.7564025324856305,2.6274885319979426,3.9270527044135055,5.861255589291963,8.730087801082789,12.963737548822209,19.165933293996353,28.157481667493954,41.00360345178981,58.995723132755884,83.5494372250661,115.99177259085991,157.2581057607906,207.58966214856227,266.3609029650352,332.12068899307786,402.8257604003215,476.16351956794733,549.8536469256464,621.8635574021719,690.5243651337469,754.5654543179621,813.0955764780957,865.5555358117408,911.6602833853447,951.3411883809113,984.694003925789,1011.9346900404935,1033.3633576428201,1049.3356583138336,1060.240573909288,1066.483495875831,1068.4735668932249,1066.6143976073984,1061.2974222286339,1052.8972969348883,1041.7688660461101,1028.2453212843263,1012.6372606425473,995.2324181283146
IN,0.24,0.45118163565777053,0.7565850027583275,1.2043590355986957,1.8662938495173687,2.8493601751119506,4.312667612491062,6.492140558197955,9.735884676804096,14.553708697406385,21.683990470461104,32.17883574009403,47.50226382813936,69.62356268285083,101.06842981415917,144.87046366925225,204.3634914219404,282.7953210100186,382.827220954881,506.0624656684774,652.7534423684737,821.7581417227725,1010.7153814450879,1216.3495351353567,1434.8129631185757,1662.0024511390734,1893.8179486990912,2126.3551562478374,2356.03651946811,2579.690732847236,2794.5920693325324,2998.469971733457,3189.4976686486193,3366.2667773102935,3527.7532208951716,3673.2784182746454,3802.4686082923795,3915.2143191819277,4011.6313459132757,4092.024113640561,4156.851948487207,4206.698518253158,4242.244521741168,4264.243577834422,4273.501179945952
D,0.01,0.058,0.12846518772216797,0.23336057656920967,0.3901786392258842,0.6248833835779201,0.9761638900750462,1.501661596474635,2.287072137357336,3.4593232552157285,5.205340815432287,7.798088325196728,11.631274983995999,17.26277131749479,25.46349200785275,37.262636634403925,53.97252407941714,77.17087859758912,108.62249974974725,150.1404321794597,203.41261277246676,269.83675057108235,350.40190265114666,445.63460656473615,555.6053359498654,679.9780474302999,818.0829204570492,968.9960113206416,1131.6151266162608,1304.726233778609,1487.058290455678,1677.3265281318602,1874.265328917018,2076.6522669251167,2283.3249384536807,2493.192070116447,2705.240184898305,2918.5368840734714,3132.231597452116,3345.5544769735957,3557.8139614193224,3768.3934208063,3976.747194015522,4182.396258272387,4384.923710400896
R,0.0,0.1084924257313896,0.2796322391596487,0.5445936996494458,0.9495075214907981,1.5631864263833384,2.4884098549914695,3.8785211430807136,5.961759102318307,9.076602058355288,13.722333854891785,20.62971201767929,30.856250177317616,45.90774379823466,67.88008052653936,99.60114594511674,144.7330325907331,207.77868744110492,293.9415648055746,408.82475571966006,558.016203428283,746.6524146418822,979.0544558611764,1258.4921458533229,1587.0849679001549,1965.8156261595177,2394.6200962969397,2872.5202211841597,3397.773156556238,3968.0208387129974,4580.429775437862,5231.816394967142,5918.756272604518,6637.677324687495,7384.937983253383,8156.89178028489,8949.939898456616,9760.573220434104,10585.405309140122,11421.197620501667,12264.87811123035,13113.554268899858,13964.521465414899,14815.267420029431,15663.473454777055
G,6.0,9.46949217344191,14.664712514192491,22.440154961269556,34.068613551551856,51.44004966751735,77.34780629719666,115.89181979722798,173.02785033437783,257.27573278140017,380.54998628159524,558.9663353767231,813.2874030747366,1168.4332341370837,1651.3672003879556,2287.007898587734,3092.847972264859,4074.2374284252764,5222.5860585821065,6517.328444403495,7930.439444734267,9431.360469702307,10990.778696446658,12582.801058125386,14185.797643019147,15782.40461371769,17359.1032380172,18905.644130500925,20414.462216850323,21880.14852475915,23299.001012997793,24668.65516691327,25987.78603964911,27255.870655945037,28472.999821781104,29639.729654308525,30756.96472576809,31825.866234710047,32847.77994050725,33824.179692435835,34756.6232672425,35646.71792963655,36496.09368149184,37306.382597696684,38079.2029848223
H,61273.27342452812,61273.27342452812,61273.27342452812,61273.27342452812,61273.27342452812,61273.27342452812,61273.27342452812,61273.27342452812,61273.27342452812,61273.27342452812,61273.27342452812,61273.27342452812,61273.27342452812,61273.27342452812,61273.27342452812,61273.27342452812,61273.27342452812,61273.27342452812,61273.27342452812,61273.27342452812,61273.27342452812,61273.27342452812,61273.27342452812,61273.27342452812,61273.27342452812,61273.27342452812,61273.27342452812,61273.27342452812,61273.27342452812,61273.27342452812,61273.27342452812,61273.27342452812,61273.27342452812,61273.27342452812,61273.27342452812,61273.27342452812,61273.27342452812,61273.27342452812,61273.27342452812,61273.27342452812,61273.27342452812,61273.27342452812,61273.27342452812,61273.27342452812,61273.27342452812
beta,12.079154687395881,12.079154687395881,12.07266055893894,12.062949291960614,12.048444048971097,12.026815907130217,11.994650473262505,11.946997324558126,11.876798390845718,11.774243145193152,11.626214503157348,11.416200748381392,11.125340097770144,10.735459431761324,10.234602415185954,9.62403800292432,8.923368397968794,8.169352107956005,7.407109537939066,6.6780127308378745,6.010918924497714,5.419995135281454,4.907561189887132,4.468610016887198,4.0947062822804625,3.776532758354773,3.5052479635170197,3.2730614335225696,3.0733758685050256,2.9007228317247185,2.750618556276032,2.6194029887229577,2.5040899053287786,2.402237975951648,2.311844254762779,2.231258091245435,2.1591123367227723,2.0942686613261463,2.035774151004625,1.9828268246081393,1.9347481684643333,1.8909611828348845,1.8509727606967024,1.8143594792462208,1.7807560883385762
