series,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22
S,34741.67340176364,34738.497713985584,34733.91619053262,34727.330547547535,34717.91292238905,34704.542731593305,34685.749972812206,34659.68989668663,34624.18759385227,34576.89537663941,34515.58330019927,34438.523003051996,34344.849931364006,34234.76028630709,34109.46228241433,33970.919818538016,33821.5084874416,33663.701323308705,33499.84596056252,33332.039815076045,33162.08108635779,32991.46763176178,32821.42111927016,32652.92160088654,32486.744018263315,32323.492396590806,32163.62998053902,32007.5049005682,31855.37160048808,31707.408519017405,31563.73258476993,31424.411059038528,31289.471198689735,31158.908139787312,31032.691333893243,30910.769808401554,30793.076471053002,30679.531636552627,30570.04591888713
I,6.0,8.695687778057566,12.581556208778528,18.160674697162328,26.125445879878093,37.40560100522907,53.20591170590818,75.00951489501304,104.51105653776662,143.442389227607,193.27907452953767,254.87704571445187,328.15995374528575,411.99680250257416,504.33506219513265,602.530721095834,703.7395945045854,805.2475910771129,904.6831465371347,1000.1146403006392,1090.064197794842,1173.4725165672696,1249.6412277335044,1318.1694478984475,1378.893474689796,1431.8336183871218,1477.149344967937,1515.102477341321,1546.027579234136,1570.308454366083,1588.3597122642739,1600.6124610145341,1607.503324482165,1609.4661174260145,1606.9256339260032,1600.2931087036136,1589.9629973558767,1576.31079206778,1559.6916463678579
IH,0.24,0.33179958099776863,0.4747402715840958,0.6848495734102531,0.9883807540763341,1.4230717480720658,2.040546499387404,2.9087419417789406,4.1129693103252825,5.753645842112924,7.938455058752281,10.76760818186099,14.31367315959051,18.601353143934,23.594857202622414,29.198394174900805,35.26956363993162,41.64013029734949,48.137180784706075,54.59971347169313,60.88888069244078,66.89245847424863,72.52514924538521,77.72639207820266,82.45698718780159,86.69539263000252,90.43418105994849,93.6768901702992,96.43534603868392,98.72745466822383,100.57541722263974,102.00430998937966,103.0409689280462,103.713123700948,104.04873344586048,104.07548424736724,103.8204153733453,103.30964752043255,102.56819149688985
IN,0.24,0.44823225759089164,0.7367292399690253,1.1424738853176908,1.7176766394629106,2.535333187055532,3.695966345566179,5.33498403539134,7.629196303720956,10.799795469543584,15.107969703033216,20.83935730983734,28.276025242622573,37.659650533012844,49.15468064415835,62.82169466152363,78.60749261489474,96.35214899167873,115.80834326088126,136.66662904929467,158.58125521315708,181.1931211810981,204.14828684385773,227.11172682937945,249.77672626196943,271.87062066755874,293.1576493781627,313.43963696560866,332.55511252622864,350.3773608974055,366.811791792999,381.79291980730545,395.2811718726375,407.2596779885057,417.7311537523994,426.7149470733318,434.24429425171843,440.36381046923003,445.12722507994164
D,0.01,0.03820041900223137,0.07718744903932254,0.13297025977225843,0.21344128028754406,0.32957774444876914,0.4967911593065612,0.7365589354576497,1.0783411918223589,1.5616222663827404,2.237685697791202,3.1704680264878586,4.43568078640592,6.117562372078608,8.30325384152616,11.075690755741864,14.506553047094007,18.65078834989374,23.54357635694693,29.19977913909223,35.615340794523576,42.769890578289015,50.629871232718905,59.15170288654902,68.28468965378666,77.97352960527678,88.16038959581442,98.78656375420694,109.79376189432547,121.12508341480905,132.72573170092454,144.5435188134357,156.5292033206607,168.6366970630224,180.82317016467653,193.04907799727965,205.27812909576252,217.47720915623768,229.6162731022753
R,0.0,0.15176774240910834,0.37699806165216154,0.711885800446685,1.2055348208930847,1.9270864855337542,2.974213241268303,4.483705269373171,6.644244567733548,9.710572318584227,14.016916575255337,19.98591947900886,28.128137465732195,39.027746904948614,53.31326546587308,71.61708253762431,94.53171051553696,122.5714197389022,156.14519426145893,195.54282472688394,240.93264091089364,292.3677832009667,349.79774743802216,413.08253118453325,482.00750570698256,556.2978438828859,635.6318562227681,719.6529329640139,807.9800015821963,900.2165293997269,995.9581640128887,1094.799133100473,1196.3375344704123,1300.1796457978537,1405.9433765814747,1513.2609753405127,1621.7810946339541,1731.1703059973502,1841.114146829566
G,6.0,9.175687778057567,13.757211231023135,20.342854216109217,29.760479374597967,43.130670170339194,61.92342895143662,87.98350507701413,123.48580791136875,170.77802512423045,232.09010156436966,309.15039871164686,402.8234703996369,512.9131154565481,638.2111193493125,776.7535832256244,926.1649143220425,1083.9720784549368,1247.8274412011274,1415.6335866876025,1585.5923154058564,1756.2057700018715,1926.2522824934879,2094.7518008771112,2260.9293835003355,2424.181005172845,2584.04342122463,2740.168501195449,2892.30180127557,3040.264882746248,3183.9408169937255,3323.2623427251274,3458.202203073921,3588.7652619763435,3714.9820678704136,3836.9035933621044,3954.5969307106566,4068.14176521103,4177.62748287653
H,17370.865865832286,17370.865865832286,17370.865865832286,17370.865865832286,17370.865865832286,17370.865865832286,17370.865865832286,17370.865865832286,17370.865865832286,17370.865865832286,17370.865865832286,17370.865865832286,17370.865865832286,17370.865865832286,17370.865865832286,17370.865865832286,17370.865865832286,17370.865865832286,17370.865865832286,17370.865865832286,17370.865865832286,17370.865865832286,17370.865865832286,17370.865865832286,17370.865865832286,17370.865865832286,17370.865865832286,17370.865865832286,17370.865865832286,17370.865865832286,17370.865865832286,17370.865865832286,17370.865865832286,17370.865865832286,17370.865865832286,17370.865865832286,17370.865865832286,17370.865865832286,17370.865865832286
beta,14.695181935684843,14.695181935684682,14.62965539504858,14.53614419887696,14.40380303207753,14.218685142159169,13.963899969360316,13.620838848229605,13.172088744243803,12.60628143908075,11.923991880074949,11.14216994023801,10.293869856124358,9.421898468845392,8.568842669415767,7.768336421452381,7.041029871934909,6.395299803721475,5.8305364386469885,5.340817095550931,4.917800995589634,4.552590389653811,4.23674498843337,3.9627355490524736,3.7240740096737364,3.5152786347130185,3.331767538033625,3.1697306820375672,3.0260047851383542,2.8979614775716507,2.7834118132031422,2.6805268202103085,2.587772354690763,2.503856104082606,2.4276846349483354,2.358328616186437,2.2949946386710396,2.237002333785403,2.183765741656897
