beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
99.99961381617324,0.2,0.10386630468627679,0.2,0.2,0.06232753810365183,0.49998699810420427,0.00667820807213468,0.10333315832356664,0.012259664318170457,0.0697374449098152,0.8920404029130179,0.8900000000000001,0.0040098189145970665,0.0023033052247207145,0.008925152179329793,0.9999210433570597,0.9986814821527363,2021-03-15
