series,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19
S,18135.9861794108,18133.828785996968,18131.435301300684,18128.78002598368,18125.83449491518,18122.567186839176,18118.943205265565,18114.923928133143,18110.4666236816,18105.524029880893,18100.043894709594,18093.968474560916,18087.23398810087,18079.770023026133,18071.49889339184,18062.334945528968,18052.183811079954,18040.94160638852,18028.494078431424,18014.715698729568,17999.46870828524,17982.602118632116,17963.950676632907,17943.33380380288,17920.554524767183,17895.398404070133,17867.6325160367,17837.00447882147,17803.241591228994,17766.05011937731,17725.11478977478,17680.09855578373,17630.642715538546,17576.36747081569,17516.87302758089,17451.741349204276,17380.538681614067,17302.81897463458,17218.128323796434,17126.010550089937,17026.014019293616,16917.69977536559,16800.65102173242,16674.483928313944,16538.859669705427,16393.49751125418,16238.1886567247,16072.810458021713,15897.340470873445,15711.869730122577,15516.614526554633,15311.92590803629,15098.296115576104,14876.361212635817,14646.899282541623,14410.823756690974,14169.171689486928,13923.087099109418,13673.799821810922,13422.600649954653,13170.813805990898,12919.768013417728,12670.767536079176,12425.064555027871,12183.834137778333,11948.152842365193,11718.98171411871,11497.154109656407,11283.368455336133,11078.185748099515,10882.03135971671,10695.200525813625,10517.8667936812,10350.09266400475,10191.841681179043,10042.991290951262,9903.345877758515,9772.649503171046,9650.59797940764,9536.850018931396,9431.037296622602,9332.7733416153,9241.661240413294,9157.300181805442,9079.290908854064,9007.240165875193,8940.764241109851,8879.491710897531,8823.065490597593,8771.144292966914,8723.403587587294,8679.536146336906,8639.25225063892,8602.279626889927,8568.363167476073,8537.26448638422,8508.76135075673,8482.64702288764,8458.72954112513,8436.830962901848,8416.786588609171
I,6.0,6.657393413833116,7.386529756659209,8.19517263449698,9.091910544373299,10.08624098428431,11.188662311826237,12.41077386629058,13.765384851258673,15.266632439153486,16.930109500664656,18.773002274175568,20.814238165677384,23.07464369899532,25.577112408539673,28.346782169274356,31.411221075968513,34.8006204984131,38.54799333090315,42.68937470003393,47.2640214693543,52.314605755140356,57.88739631556351,64.03242006669866,70.8035940857226,78.25881626134284,86.4600002294379,95.47303738731111,105.3676656329596,116.21722107640522,128.09824540983297,141.08991804842492,155.27327878150322,170.73020380898168,187.54209609153676,205.78825044526468,225.54385542415895,246.87759854760583,269.84884974885006,294.50441101813465,320.8748390599213,348.97037322296967,378.7765335503931,410.2494935812732,443.3113787944719,477.84569254710095,513.6931239398057,550.6480416578414,588.4560183916487,626.812754544606,665.3647694763985,703.7121956256416,741.4139391794172,777.99535732485,812.9584480878311,845.7943619165212,875.9978386414369,903.0829693585874,926.599504317436,946.1488000943472,961.3984440345157,972.0946255990561,978.0714465378442,979.2565659546881,975.6728417155551,967.4359266998058,954.748073271337,937.888659415806,917.2021488821289,893.0843188982149,865.9676275564667,836.3065545704349,804.5636480602519,771.1968657216405,736.6486321169358,701.3368643154826,665.6480614293595,629.9324206594882,594.5008392580222,559.6235899197605,525.5304147486153,492.41176606876377,460.42092575357896,429.6767529230372,400.26683764365595,372.25087121161164,345.6640781740502,320.52058884285793,296.8166619320818,274.53369407974157,253.64097593942597,234.09817320495713,215.85752560170528,198.8657679502705,183.06578537655776,168.39802012427188,154.80165072069406,142.21556590961,130.57915619471729,119.83294536932061,109.91908331966596
R,0.0,1.5,3.164348353458279,5.010980792623082,7.059773951247327,9.332751587340653,11.85431183341173,14.651477411368289,17.754170877940933,21.1955170907556,25.01217520054397,29.244702575710136,33.937953144254024,39.14151268567337,44.9101736104222,51.30445171255712,58.391147254875705,66.24395252386783,74.9441076484711,84.58110598119688,95.25344965620536,107.06945502354394,120.14810646232903,134.6199555412199,150.62806055789457,168.32895907932522,187.89366314466093,209.50866320202041,233.3769225488482,259.7188389570881,288.7731442261894,320.79770557864765,356.07018509075385,394.88850478612966,437.5710557383751,484.45657976125926,535.9036423725754,592.2896062286152,654.0090058655167,721.4712183027292,795.0973210572629,875.3160308222432,962.5586241279856,1057.2527575155839,1159.815130910902,1270.6429756095201,1390.1043987462954,1518.5276797312467,1656.1896901457071,1803.3036947436194,1960.006883379771,2126.3480757488705,2302.276124655281,2487.6296094501354,2682.1284487813477,2885.3680608033055,3096.816651282436,3315.816110942795,3541.586853282442,3773.236729361801,4009.7739293853874,4250.123540394016,4493.1471967937805,4737.6650584282415,4982.479199916914,5226.397410345802,5468.256392020754,5706.943410338588,5941.41557519254,6170.716112413073,6393.987192137626,6610.479099026743,6819.555737669351,7020.696649684414,7213.495866114825,7397.658024144059,7572.9922402229295,7739.404255580269,7896.8873607451405,8045.5125705596465,8185.4184680395865,8316.80107172674,8439.904013243931,8555.009244682326,8662.428432913084,8762.495142323998,8855.5578601269,8941.973879670413,9022.104026881128,9096.30819236415,9164.941615884085,9228.35185986894,9286.87640317018,9340.840784570606,9390.557226558174,9436.323672902314,9478.423177933382,9517.123590613555,9552.677482090958,9585.322271139637,9615.280507481968
G,6.0,8.157393413833116,10.550878110117488,13.20615342712006,16.151684495620625,19.41899257162496,23.042974145237963,27.062251277658866,31.519555729199606,36.46214952990909,41.942284701208635,48.01770484988571,54.75219130993142,62.2161563846687,70.48728601896188,79.65123388183149,89.80236833084423,101.04457302228096,113.49210097937427,127.27048068123085,142.5174711255597,159.38406077868433,178.03550277789256,198.6523756079186,221.4316546436172,246.58777534066812,274.3536633740989,304.9817005893316,338.74458818180784,375.9360600334934,416.87138963602246,461.8876236270726,511.3434638722572,565.6187085951115,625.113151829912,690.2448302065241,761.4474977967345,839.1672047762212,923.8578556143668,1015.9756293208638,1115.972160117184,1224.2864040452127,1341.3351576783787,1467.502251096857,1603.126509705374,1748.488668156621,1903.797522686101,2069.1757213890883,2244.645708537356,2430.1164492882253,2625.371652856169,2830.0602713745116,3043.6900638346974,3265.6249667749844,3495.086896869178,3731.162422719826,3972.814489923872,4218.899080301381,4468.186357599877,4719.385529456147,4971.172373419902,5222.218165993072,5471.218643331624,5716.921624382929,5958.152041632467,6193.833337045607,6423.00446529209,6644.832069754393,6858.617724074667,7063.800431311285,7259.9548196940905,7446.785653597175,7624.119385729601,7791.893515406053,7950.144498231758,8098.994888459539,8238.640301652285,8369.336676239755,8491.38820000316,8605.136160479404,8710.948882788198,8809.2128377955,8900.324938997506,8984.685997605358,9062.695270556736,9134.746013535607,9201.221938300949,9262.494468513269,9318.920688813207,9370.841886443886,9418.582591823506,9462.450033073894,9502.73392877188,9539.706552520873,9573.623011934727,9604.72169302658,9633.22482865407,9659.33915652316,9683.25663828567,9705.155216508952,9725.199590801629
