beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h1,Hiding_init1,reopen1,h2,Hiding_init2,reopen2,metric1,metric2,r1,r2
1.4867750658768235,0.2000000000550711,0.8047357040763711,0.040004117897545786,0.04000006837529888,0.18077414524282198,0.04389063328438248,0.0016942348459917365,0.19546875522066678,0.22805650393165341,0.8200000000000001,0.002706952598968183,0.0,0.04596479853836548,0.5863047461698205,2021-03-16,0.05214292494233862,0.6214118188907662,2021-06-18,0.004915611396988002,0.043338400107313775,0.9997621481991228,0.9750077168414568
