series,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15
S,2388.751837775744,2386.68984569847,2384.19204775575,2381.1677790430554,2377.508189147982,2373.0829113807067,2367.736271946172,2361.2830501919907,2353.5038477339017,2344.1401963461094,2332.8896409115964,2319.4011844502757,2303.2716868558136,2284.044073481968,2261.2085308811575,2234.208223180139,2202.451400740504,2165.3319926757927,2122.2607151255847,2072.7081636824178,2016.2600323047584,1952.6823009234088,1881.9909473788446,1804.516860217337,1720.9531380167944,1632.3704134203253,1540.1879599836273,1446.0951544953941
I,5.0,6.061992077274248,7.347391604539443,8.902181996326304,10.78133549213443,13.050346160983185,15.786916363321124,19.08275484483845,23.04540633395957,27.799976454959996,33.490536598481015,40.28088574010563,48.35420618654671,57.91097832308304,69.16432525927725,82.33176790844018,97.6222367663872,115.2171974778212,135.2450355324648,157.74857986913884,182.6469952729705,209.69532759972603,238.44761562434502,268.2321796609837,298.14946592932955,327.1022973399326,353.86429130864417,377.18423853514855
R,0.0,1.0,2.2123984154548495,3.6818767363627383,5.4623131356279995,7.618580234054885,10.228649466251522,13.386032738915747,17.202583707883438,21.811664974675352,27.37166026566735,34.06976758536356,42.125944733384685,51.79678597069403,63.37898163531064,77.21184668716609,93.67820026885413,113.20264762213156,136.24608711769582,163.2950942241888,194.84481019801657,231.37420925261068,273.31327477255587,321.0027978974249,374.64923382962166,434.2791270154876,499.6995864834741,570.4724447452029
G,5.0,7.061992077274248,9.559790019994292,12.58405873268904,16.243648627762425,20.668926395038067,26.015565829572644,32.4687875837542,40.24799004184301,49.61164142963535,60.862196864148366,74.35065332546918,90.48015091993139,109.70776429377707,132.5433068945879,159.54361459560627,191.30043703524132,228.41984509995274,271.4911226501606,321.0436740933276,377.49180547098706,441.0695368523367,511.7608903969009,589.2349775584087,672.7986997589512,761.3814243554202,853.5638777921183,947.6566832803516
