series,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15
S,38919.988237160745,38915.370580756564,38910.963775946686,38906.335361258825,38901.14090686217,38895.07453001861,38887.836570302075,38879.11155465308,38868.552656736734,38855.770671029575,38840.32666247459,38821.72819007565,38799.42945219205,38772.8358908518,38741.31371028553,38704.204402306954,38660.8437656822,38610.584173160605,38552.81816836691,38487.00108079868,38412.6703873817,38329.4600446607,38237.1088333797,38135.4626649081,38024.471565586515,37904.182535736174,37774.729646262385,37636.32265002593,37489.2351499839,37333.79307874246,37170.3639725646,36999.347301941394,36821.16596005163,36636.258904403316,36445.07488407055,36248.067152820455,36045.68905649666,35838.39038331841,35626.61437275232,35410.795288752575,35191.35647428665,34968.70881495288,34743.24954953731,34515.361374296255,34285.41179553785,34053.75269176875,33820.720052379096,33586.63386468358,33351.798125241825,33116.50095486022,32881.01479962821,32645.596702850857,32410.48863487676,32175.917869647605,31942.097398361,31709.22637198437,31477.4905655179,31247.062857907404,31018.103722377124,30790.76172270699,30565.17401163549,30341.46682814137,30119.755990856494,29900.14738529811,29682.737442989495
E,0.0,4.617656404181047,8.562695573638369,12.334840704132212,16.29581103037357,20.73260677090184,25.89730581034842,32.03259087831234,39.38822970682231,48.23139244330115,58.852261753956554,71.56550797749844,86.70769506334457,104.63048689726406,125.68961877380539,150.2299648750051,178.5676050122597,210.97043703262486,247.63939812306117,288.6925458789921,334.1539847080664,383.94892895825916,437.9052473434317,495.76089108069635,557.1759012942081,621.7473410151299,689.0254963874044,758.5299429851187,829.7644487286412,902.2300750972122,975.436173765352,1048.909227012019,1122.1996462005825,1194.8867372288396,1266.5820838387215,1336.931606704942,1405.616542358246,1472.3535613006748,1536.8942157366937,1599.0238781627718,1658.560304812422,1715.3519336649508,1769.2760057140251,1820.2365803836724,1868.16250110371,1913.0053547624432,1954.7374586758524,1993.3499005037856,2028.8506498951606,2061.262755287254,2090.6226349905337,2116.978468268834,2140.388689416048,2160.9205857035995,2178.648998419846,2193.6551249544896,2206.0254189255115,2215.850584643457,2223.224661709392,2228.2441952085874,2231.007486759228,2231.613921577425,2230.1633667045553,2226.7556355924826,2221.4900143418504
I,5.0,4.8,5.069765640418105,5.723244572165218,6.727798859691831,8.088268008341515,9.837997965098038,12.034208627528958,14.756099370259033,18.1046783661309,22.20363047581578,27.200711432178803,33.2692337726415,40.609233928070296,49.447913260673886,60.03895860762747,72.66039675082288,87.61074138201593,105.20335542999777,125.75916102510398,149.59804917199904,177.02952567592573,208.3432375447146,243.8000327772692,283.6241205742481,327.996745880699,377.05161014698405,430.8720953798451,489.49020586316317,552.8870425015008,620.994568311162,693.6984029552507,770.8413895382425,852.2276985767711,937.6272643565842,1026.780382166193,1119.4023275500394,1215.1878886838624,1313.8157292665753,1414.9525216695818,1518.2568086190756,1623.3825667555548,1729.9824574518277,1837.7107597251572,1946.2259873745181,2055.193197989908,2164.286005546556,2273.1883111922793,2381.5957687949667,2489.2170030326843,2595.774598440102,2701.0058780015515,2804.6634897083727,2906.5158190616426,3006.347244869537,3103.9582549167403,3199.16543721552,3291.8013616194503,3381.714365619018,3468.7682571651962,3552.8419463994474,3633.8290172193924,3711.6372486883593,3786.1880954112803,3857.4161351540774
R,0.0,0.2,0.392,0.5947906256167242,0.823720408503333,1.0928323628910062,1.4163630832246668,1.8098830018285883,2.2912513469297466,2.881495321740108,3.605682456385344,4.493827675417975,5.581856132705127,6.912625483610787,8.536994840733598,10.514911371160554,12.916469715465652,15.822885585498568,19.327315240779207,23.53544945797912,28.565815898983278,34.549737865863236,41.63091889290027,49.96464839468885,59.716649705779616,71.06161452874954,84.1814843639775,99.26354876985687,116.49843258505067,136.07804081957718,158.1935225196372,183.0333052520837,210.7812413702937,241.61489695182343,275.7040048948943,313.20909546915766,354.2803107558054,399.05640385780697,447.66391940516144,500.21654857582445,556.8146494426077,617.5449217873706,682.4802244575928,751.679522755666,825.1879531446723,903.036992639653,985.2447205592493,1071.8161607811116,1162.7436932288028,1258.0075239806015,1357.5762041019088,1461.407188039513,1569.447423159575,1681.63396274791,1797.8945955103757,1918.1484853051572,2042.3068155018268,2170.2734329904474,2301.9454874552252,2437.214062079986,2575.964792366594,2718.078470222572,2863.4316309113474,3011.897120858882,3163.3446446753333
G,5.0,5.0,5.461765640418105,6.318035197781942,7.551519268195163,9.181100371232521,11.254361048322705,13.844091629357548,17.04735071718878,20.986173687871013,25.809312932201127,31.694539107596782,38.851089905346626,47.521859411681085,57.98490810140749,70.55386997878803,85.57686646628854,103.4336269675145,124.53067067077698,149.2946104830831,178.1638650709823,211.57926354178895,249.97415643761485,293.76468117195805,343.3407702800277,399.0583604094485,461.23309451096145,530.1356441497019,605.9886384482138,688.9650833210779,779.1880908307992,876.7317082073343,981.6226309085363,1093.8425955285945,1213.3312692514785,1339.9894776353506,1473.6826383058446,1614.2442925416692,1761.4796486717366,1915.1690702454061,2075.071458061683,2240.9274885429254,2412.4626819094206,2589.390282480823,2771.41394051919,2958.230190629561,3149.5307261058056,3345.004471973391,3544.3394620237696,3747.2245270132858,3953.350802542011,4162.413066041065,4374.110912867948,4588.149781809553,4804.241840379913,5022.106740221898,5241.472252717347,5462.074794609898,5683.659853074244,5905.982319245183,6128.806738766042,6351.907487441965,6575.0688795997075,6798.085216270163,7020.760779829411
