beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h,Hiding_init,metric1,metric2,r1,r2,reopen
1.1310188012079867,0.20000000011134988,0.857369931100906,0.1995475747807356,0.14947238937045482,0.04000000000274579,0.4934119578137717,0.012469786804197008,0.14169879428518753,0.22320446291944093,0.8600000000000001,1.0695028692271957e-05,0.0,0.03333333333333333,0.10000000000000009,0.0247380925127725,0.05998089053100793,0.9909809414889567,0.980522630910794,2021-06-03
