series,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05
S,9177.0621096961,9175.037800925546,9172.70051982739,9170.002179571115,9166.88740536655,9163.292463403946,9159.144043608288,9154.357880073527,9148.837192629215,9142.4709331569,9135.131821290754,9126.674156368981,9116.931396422076,9105.713501197093,9092.804045487057,9077.957122303833,9060.894073835583,9041.300112989436,9018.820931114124,8993.059429775401,8963.572767679907,8929.869979110908,8891.41049786738,8847.604009592113,8797.81215217491,8741.35268189602,8677.506810747285,8605.53048057282,8524.67034795725,8434.18517868201,8333.37315503541,8221.605245034547,8098.364238321936,7963.288307155754,7816.217026164051,7657.23675781885,7486.721323555225,7305.363139224113,7114.189745565155,6914.561147096787,6708.144737877432,6496.866823081558,6282.842597878679,6068.2894525793645,5855.431030060179,5646.400982597677,5443.1554766652425,5247.402127904652,5060.550527517307,4883.6864216002605,4717.568582983181,4562.645017900563,4419.0836879221415,4286.812445205524,4165.5632095299625,4054.9162800511967,3954.3417809356615,3863.2363498768273,3780.9541375004424,3706.8319212388333,3640.20863939178,3580.439948109974,3526.9085413731395,3479.030999431473,3436.261886349337,3398.0957345688034,3364.067456553499,3333.7516251551287,3306.7609737002804,3282.744387899792,3261.3845957102208,3242.3957077570353,3225.5207185483405,3210.5290458205272,3197.2141602885204,3185.3913392810646,3174.895563887512,3165.5795692106517,3157.3120502052047,3149.976020665119,3143.4673196435774,3137.6932575151204,3132.571392689719,3128.0284294150374,3123.9992269690697,3120.4259107124444,3117.2570758361553
I,5.0,5.774308770554768,6.668012676071596,7.699349763328418,8.889286527061154,10.261906857898639,11.844849939081389,13.669800989072638,15.77303818611724,18.196038111904045,20.986140450073442,24.197270259327027,27.890712641399745,32.13592970603237,37.01140298956015,42.60547542539449,49.01715503729621,56.35682712411812,64.74680221840222,74.32160300252454,85.22786434738742,97.6236868295384,111.6772463656811,127.56442304952873,145.46517470434787,165.55835130715164,188.01463462909894,212.98730614629113,240.6006122252877,270.93562844420643,304.0137449797545,339.7782187356791,378.0746707643701,418.63193423945927,461.04523167129753,504.76419209867515,549.0885783376307,593.174618084335,636.0543572222089,676.6693663850249,713.9184340081233,746.7167403019662,774.0617804293543,795.0994806213303,809.1830329851829,815.917322201389,815.1834975834765,807.1409719481983,792.2073293484937,771.0196029284175,744.3825408133928,713.2104706926623,678.4691829979188,641.123129965056,602.0915831493543,562.2156168407812,522.2362117461214,482.78258986842513,444.3691547777039,407.3990823448871,372.1725936057187,338.89813648609476,307.70500910140566,278.65629876772084,251.76133715792662,226.98715464897884,204.2686440020384,183.5173143998991,164.6286372547728,147.48806374156808,131.9758399957473,117.97076794999589,105.35306517119179,94.00647160620711,83.81973923666226,74.68762543495232,66.51149446976682,59.1996155291853,52.66723065233583,46.83645252933772,41.63604041854477,37.001092442365604,32.872684157175904,29.197476392563296,25.92730974038998,23.018798561917862,20.4329337977276
R,0.0,1.25,2.693577192638692,4.3605803616565915,6.285417802488696,8.507739434253985,11.073216148728644,14.03442863349899,17.45187888076715,21.39513842729646,25.94414795527247,31.19068306779083,37.24000063262258,44.21267879297252,52.246661219480615,61.49951196687066,72.15088082321928,84.40516958254334,98.49437636357287,114.68107691817343,133.26147766880456,154.5684437556514,178.974365463036,206.89367705445628,238.78478281683846,275.1510764929254,316.54066431971336,363.5443229769881,416.79114951356087,476.9413025698828,544.6752096809344,620.678645925873,705.6232006097928,800.1418683008853,904.7998518607501,1020.0611597785745,1146.2522078032432,1283.5243523876509,1431.8180069087346,1590.8315962142867,1759.9989378105429,1938.4785463125736,2125.1577313880653,2318.673176495404,2517.4480466507366,2719.7438048970325,2923.7231354473797,3127.519009843249,3329.3042528302985,3527.356085167422,3720.1109858995264,3906.2066211028746,4084.50923877604,4254.12653452552,4414.407317016784,4564.930212804123,4705.484117014318,4836.043169950848,4956.738817417954,5067.83110611238,5169.680876698602,5262.724025100032,5347.448559221556,5424.374811496908,5494.038886188838,5556.97922047832,5613.726009140564,5664.7931701410735,5710.672498741048,5751.829658054741,5788.701673990133,5821.695633989069,5851.188325976568,5877.526592269366,5901.028210170918,5921.983144980084,5940.655051338822,5957.282924956264,5972.08282883856,5985.249636501644,5996.958749633978,6007.367759738614,6016.6180328492055,6024.8362038885,6032.135572986641,6038.617400421738,6044.372100062218
G,5.0,7.024308770554768,9.361589868710288,12.059930124985009,15.17470432954985,18.769646292152622,22.918066087810033,27.704229622571628,33.22491706688439,39.591176539200504,46.93028840534591,55.387953327117856,65.13071327402233,76.34860849900488,89.25806420904075,104.10498739226512,121.16803586051546,140.76199670666142,163.24117858197505,189.00267992069791,218.48934201619193,252.19213058518974,290.651611828717,334.4581001039849,384.2499575211862,440.7094278000769,504.55529894881215,576.5316291232791,657.3917617388485,747.8769310140891,848.6889546606888,960.456864661552,1083.6978713741628,1218.7738025403444,1365.8450835320475,1524.8253518772494,1695.3407861408737,1876.6989704719856,2067.8723641309434,2267.5009625993116,2473.917371818666,2685.19528661454,2899.2195118174195,3113.772657116734,3326.6310796359194,3535.6611270984213,3738.906633030856,3934.659981791447,4121.511582178792,4298.375688095839,4464.4935267129185,4619.417091795536,4762.978421773958,4895.249664490575,5016.498900166137,5127.145829644903,5227.720328760438,5318.825759819272,5401.107972195658,5475.230188457267,5541.853470304321,5601.622161586126,5655.15356832296,5703.031110264627,5745.800223346763,5783.966375127297,5817.994653142601,5848.310484540972,5875.30113599582,5899.317721796308,5920.67751398588,5939.6664019390655,5956.541391147761,5971.533063875574,5984.847949407581,5996.670770415037,6007.166545808589,6016.482540485449,6024.750059490896,6032.086089030982,6038.594790052523,6044.368852180981,6049.4907170063825,6054.033680281063,6058.062882727031,6061.636198983657,6064.805033859946
