beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h,Hiding_init,metric1,metric2,r1,r2,reopen
2.65315859453792,0.20040628566239183,0.7635646978261933,0.06468824882387614,0.19886917811362326,0.04000001318012538,0.46171785189865383,0.0169611575541835,0.18864049542343905,0.1102049101121482,0.81,1.1911551188857096e-07,1.4761279635605993e-06,0.03333333333333333,0.1,0.016803091761148137,0.00802759436518846,0.9918368033894004,0.9969894213595163,2021-06-03
