series,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15
S,43199.0165217624,43186.06011495985,43173.714560297136,43156.84700508103,43132.50217554975,43097.29495395744,43046.72308084564,42974.841186552796,42874.11394596752,42735.54349252225,42549.20649980721,42305.23860274065,41995.095561863105,41612.728692466655,41155.30903201779,40623.34579645784,40020.29953642794,39351.91827027392,38625.50830920575,37849.27123237962,37031.763276206584,36181.486372009946,35306.5975870689,34414.71605442091,33512.80605867808,32607.11744865024,31703.167860361864,30805.75444954985,29918.98562505804,29046.325573826176,28190.646206531026,27354.282595836226,26539.089096689357,25746.49419390561,24977.552770613267,24232.994976608985,23513.27123430284,22818.593180492288,22148.97052749169,21504.24395512242,20884.114229815765,20288.167799572424,19715.89914226888,19166.7301563617,18640.02688243738,18135.11383510164,17651.286210267586,17187.820215122494,16743.981748494894,16319.033639136751,15912.241629375894,15522.879272223829,15150.231891696603,14793.59973903344,14452.300461788165,14125.670988457063,13813.068918376759,13513.873495025073,13227.486230511984,12953.331239869043,12690.855335639306,12439.527926140101,12198.840754522962,11968.307510298351,11747.463340241891,11535.864281474474,11333.086635938083,11138.726302406369,10952.398079514083,10773.73495100907,10602.387362476664,10438.022497116835,10280.323556731602
E,0.0,12.956406802553346,21.30852284208776,31.6083406123623,46.2108110050483,67.1748832204942,97.04203647836039,139.0135225499422,196.89385514941242,274.77745784943926,376.42222611689175,504.3688312228117,659.0547301913696,838.2869917875134,1037.3288703920532,1249.5654070997819,1467.4691785561722,1683.5454047956944,1891.0510626994187,2084.426203552092,2259.469915178562,2413.3304004791253,2544.379710583933,2652.0295991400076,2736.52797818799,2798.7607838361578,2840.0731007307613,2862.11591026717,2866.720073347137,2855.7963627212425,2831.2588868257226,2794.968623403754,2748.6936752117645,2694.083048471124,2632.651092493841,2565.7701354349056,2494.6692522718204,2420.4374766899364,2344.0301036412407,2266.2770184606447,2187.8922316596627,2109.4839990383953,2031.5650692180818,1954.562730269448,1878.828428912128,1804.646814533941,1732.2441202532523,1661.7958380820123,1593.4336780409355,1527.2518244130597,1463.3125183173886,1401.651006159887,1342.2798996541449,1285.1929960936936,1230.368608262792,1177.7724524618468,1127.3601411122884,1079.079323684929,1032.8715165588048,988.6736590803778,946.4194297118441,906.0403528418769,867.4667236567134,830.6283754816192,795.4553112299776,761.8782180525412,729.8288819651715,699.2405171448013,670.0480227105454,642.1881781368944,615.5997869640128,590.223777160745,566.00326534335
I,10.0,9.6,13.209438623183386,19.248798524089334,28.22120572171564,41.335506869711296,60.386806448863275,87.8817424121668,127.2133807014892,182.81169621866744,260.1914528175081,365.8050866654479,506.6300251078123,689.4994319038082,920.2972364719819,1203.212045865322,1540.2260526042182,1930.9220504145514,2372.5894715624154,2860.547828673371,3388.5901600730035,3949.46297256616,4535.3239284997535,5138.142615451676,5750.028527528457,6363.483190806989,6971.5811345684815,7568.088490461344,8147.529612254735,8705.212189622307,9237.220545228085,9740.385597535731,10212.23862097316,10650.954605658619,11055.289800701903,11424.516959737042,11758.36090681679,12056.936299936555,12320.688873988387,12550.340976578716,12746.841849623206,12911.322838502887,13045.057512086627,13149.426536458977,13225.887050282257,13275.946229984895,13301.138699900244,13303.007429220566,13283.08775872042,13242.894211357621,13183.909758759844,13107.577237719017,13015.292635243224,12908.39998605711,12788.187651691002,12655.885774755408,12512.664725195054,12359.634376966298,12197.844073526858,12028.283158707152,11851.881965957136,11669.513173688023,11481.993447542805,11290.0853020408,11094.499124267268,10895.895311241431,10694.886480415535,10492.039719550998,10287.878848095499,10082.886667250343,9877.507180265617,9672.147768218087,9467.18130969199
R,0.0,0.4,0.784,1.3123775449273354,2.082329485890909,3.2111777147595344,4.8645979895479865,7.280070247502517,10.79533994398919,15.883875172048757,23.196343020795453,33.60400113349578,48.236204600113695,68.50140560442618,96.0813828805785,132.89327233945778,181.02175417407065,242.6307962782394,319.8676782948214,414.771257157318,529.1931703042528,664.736776707173,822.7152956098193,1004.1282527498095,1209.6539573678765,1439.6550984690148,1694.1944261012943,1973.0576714840336,2275.7812111024873,2601.6823955926766,2949.890883177569,3319.379704986692,3708.995128888121,4117.484673727047,4543.522857953392,4985.734449981468,5442.71512837095,5913.049564643621,6395.327016641083,6888.1545716006185,7390.168210663767,7900.0418846486955,8416.49479818881,8938.297098672276,9464.274160130635,9993.309642141925,10524.347491341321,11056.39303933733,11588.513336506152,12119.836846854969,12649.552615309274,13176.909005659669,13701.21209516843,14221.823800578159,14738.159800020443,15249.687306088083,15755.9227370783,16256.429326086101,16750.814701164752,17238.72846410583,17719.859790454113,18193.935069092397,18660.715596039918,19119.99533394163,19571.598746023265,20015.378710993955,20451.214523443614,20879.009982660235,21298.691571442276,21710.206725366097,22113.522192056113,22508.622479266738,22895.508389995462
G,10.0,10.0,13.993438623183387,20.56117606901667,30.30353520760655,44.546684584470825,65.25140443841126,95.16181265966932,138.00872064547838,198.69557139071617,283.38779583830353,399.4090877989437,554.866229707926,758.0008375082343,1016.3786193525605,1336.1053182047797,1721.247806778289,2173.552846692791,2692.457149857237,3275.319085830689,3917.783330377256,4614.199749273332,5358.0392241095715,6142.270868201484,6959.6824848963315,7803.138289276002,8665.775560669774,9541.146161945377,10423.310823357222,11306.894585214983,12187.111428405653,13059.765302522423,13921.233749861281,14768.439279385666,15598.812658655295,16410.251409718512,17201.07603518774,17969.985864580176,18716.01589062947,19438.495548179337,20137.010060286975,20811.364723151586,21461.55231027544,22087.723635131257,22690.161210412898,23269.255872126825,23825.48619124157,24359.4004685579,24871.601095226575,25362.731058212594,25833.46237406912,26284.486243378688,26716.504730411656,27130.22378663527,27526.347451711445,27905.573080843493,28268.587462273354,28616.063703052398,28948.65877469161,29267.011622812977,29571.741756411247,29863.448242780418,30142.70904358272,30410.080635982424,30666.097870290523,30911.274022235375,31146.101003859134,31371.049702211218,31586.57041953776,31793.09339261642,31991.029372321707,32180.7702474848,32362.689699687427
