series,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06
S,45466.350000000006,45464.52906543646,45462.30206381063,45459.578955651355,45456.249990225704,45452.18151544735,45447.210958654454,45441.14084469467,45433.73171189289,45424.69378975182,45413.67732071665,45400.26145058264,45383.94168971543,45364.116075043865,45340.070358522935,45310.962830379794,45275.80977108207,45233.47302049366,45182.65173978936,45121.88106630136,45049.5409110141,44963.87843908976,44863.04755479674,44745.16770619934,44608.40231985742,44451.054164205285,44271.671264912686,44069.15341434591,43842.84688894451,43592.61473800495,43318.87246826196,43022.58381117864,42705.21736787897,42368.67068515639,42015.172314810865,41647.17392719371,41267.24370083512,40877.96971817806,40481.87890522518,40081.373973380076,39678.68836018726,39275.85750872907,38874.70392853974,38476.83317929679,38083.63801657046,37696.308262934916,37315.84438771355,36943.07320949344,36578.66452913376,36223.14783535706,35876.92849476719,35540.303047158166,35213.47338345819,34896.5596970906,34589.61217907062,34292.62148081091,34005.52800300946,33728.23008941522,33460.5912147795,33202.446259975484,32953.606966374144,32713.866657749342,32483.004312424033,32260.788061884174,32046.978185240077,31841.329662079548,31643.59433967238,31453.52276429493,31270.86572072405,31095.375518734127,30926.807060721727,30764.91872036325,30609.473058453696,30460.237398744895,30316.98428366243,30179.491827194124,30047.54397997317,29920.930719591222,29799.448177439084,29682.898711855756,29571.090936044384,29463.839708061932,29360.966089187532,29262.297276103327,29167.666511564887,29076.912977581225,28989.881674554377,28906.423289334045,28826.394054714423,28749.655602529056,28676.074812178278,28605.523656145793,28537.87904382051,28473.02266473211,28410.840832129492,28351.22432767656,28294.068247906605,28239.271852961756,28186.738418045352,28136.375087930563,28088.092734795864,28041.805819596066,27997.432257124583,27954.89328487754,27914.11333579207,27875.019914898767,27837.543479900974,27801.617325670744,27767.177472632222,27734.162558987377,27702.5137367261,27672.174571352105,27643.090945247575,27615.210964592963,27588.484869753047,27562.86494903666
I,6.0,7.340934563545377,8.980661424285962,10.985316669619039,13.435456761701749,16.429094999117844,20.085324192085327,24.54861221649971,29.993856040962754,36.63226969875317,44.71815715802744,54.556574719393026,66.51180960905445,81.01647951189747,98.58087767187308,119.80193560126179,145.37084005087965,176.0779234352279,212.81297026470423,256.55860613153453,308.3740729282704,369.36661901834526,440.64817378989613,523.2761684841049,618.1794613472921,726.0732600916451,847.3702985769144,982.0985252575415,1129.837168638337,1289.6823460868231,1460.2500281428702,1639.7186829747552,1825.9076316364478,2016.3817038281136,2208.569537867387,2399.882362455151,2587.821999817328,2770.0702224890065,2944.5554176427654,3109.4959160764492,3263.421855983147,3405.1789589626874,3533.918222435,3649.0755138831546,3750.3446354988278,3837.646818294471,3911.0989480522803,3970.9822104282034,4017.712313953627,4051.812022614046,4073.8864013947846,4084.600936892226,4084.662525640821,4074.803209957153,4055.7664711805583,4028.2958517458233,3993.125661407609,3950.9735220892358,3902.534514957819,3848.4767085652093,3789.4378654813345,3726.0231448676273,3658.8036386035255,3588.3155980551014,3515.0602268547887,3439.5039318669333,3362.078939724746,3283.1841999242183,3203.186507501159,3122.4217888909884,3041.19650379211,2959.7891238472166,2878.451655848993,2797.411183089875,2716.8714035251496,2637.0141477114435,2558.0008631154824,2479.974054448189,2403.058672244472,2327.363444048241,2252.9821443357528,2179.994800771343,2108.468835584035,2038.4601418215175,1970.0140950142377,1903.166501396759,1837.944484311867,1774.3673107872505,1712.4471605438926,1652.1898398857497,1593.5954430456677,1536.6589636344986,1481.3708588690208,1427.7175692478977,1375.6819963106857,1325.2439410587635,1276.3805055440143,1229.0664600453435,1183.2745781581184,1138.9759420202568,1096.1402197933353,1054.7359174096673,1014.7306064883785,976.0911302163521,938.7837888845128,902.7745066670543,868.0289811314832,834.5128168711932,802.1916445600201,771.031226640064,740.9975507701338,712.0569120825209,684.1759852204494,657.3218870574259,631.4622309327475,606.5651731745144
IH,495.0,226.56668512021486,103.88573193190291,47.85844532451657,22.32152031386533,10.743389380530047,5.569316740269935,3.3498473034608174,2.5135805206825688,2.34902766997958,2.539326436035259,2.9497714069392584,3.530974068361488,4.274924214943379,5.195264082916852,6.318642982048022,7.6811229201818625,9.326839841480975,11.30758712724657,13.682637419108836,16.518396711460806,19.887597202394616,23.867783851287413,28.538889376298222,33.97975831421287,40.263594737612614,47.452477732933666,55.59130080375473,64.70170834855327,74.77676588117589,85.77714747154752,97.62951111824647,110.22746170545463,123.43512550184371,137.09297074348814,151.02520095238492,165.04788662177694,178.97700335674128,192.6356813894205,205.86018681629935,218.50438953267656,230.44268063760234,241.5714573866385,251.80938984684877,261.09672658801543,269.3938998126897,276.67966735039164,282.94899216770307,288.2108186301016,292.48586467195184,295.80451362319343,298.2048601203062,299.73094147117644,300.4311685228702,300.3569576479303,299.5615569830786,298.09905463837947,296.0235534740301,293.3884955811127,290.2461192998886,286.6470320802856,282.6398834480997,278.27112357969963,273.5848343612543,268.6226212154278,263.423555352961,258.0241574072371,252.45841461306358,246.75782478500813,240.9514613325023,235.06605442080496,229.12608415440928,223.15388233013684,217.16973988948774,211.19201770259917,205.2372587480343,199.32030012179598,193.45438362306868,187.6512639302175,181.92131360481864,176.2736243495936,170.7161041030655,165.25556968395335,159.89783480562772,154.6477933687343,149.5094980112798,144.48623395259827,139.58058821286943,134.79451432512332,130.12939268356274,125.58608669195019,121.16499488992574,116.86609924446009,112.68900979906124,108.63300587557438,104.6970740230609,100.87994290583566,97.1801153187188,93.5958975122902,90.12542600472474,86.76669204989423,83.51756392405474,80.37580718577448,77.33910305593491,74.40506505677615,71.57125404114633,68.83519173542851,66.19437291211578,63.64627630072754,61.18837433874213,58.81814185748605,56.533063791482874,54.33064199363612,52.20840123280344,50.1638944448153,48.19470730279558
IN,0.24,0.43698141140951996,0.6522924457883624,0.8945993179012695,1.1736603179772027,1.500706878595134,1.888877796038233,2.3537205270322237,2.9137744531531826,3.5912517596014943,4.412831789338562,5.410583928724046,6.623031567232922,8.09636449237612,9.88579795128494,12.057061912514293,14.687981894796437,17.87008112034551,21.71009110861026,26.331203762268665,31.873834583608648,38.49560009760082,46.37015492857491,55.68450430621583,66.63443112218873,79.41777966605494,94.22554011045655,111.23097811716852,130.5774204352237,152.36567247696956,176.64231557211508,203.39022044255256,232.52246685927108,263.88048737530187,297.23673001403694,332.30157568517643,368.73376696517886,406.153287705818,444.1555083200139,482.32546218149866,520.2512962233108,557.5361851464093,593.8082611169206,628.7283513200825,661.9955123728695,693.3504953115205,722.5773692649167,749.5035831320129,773.9987620081131,795.9725282647254,815.3716144911854,832.1765037463443,846.3977968498332,858.0724703480842,867.260154651699,874.0395310244318,878.5049192736142,880.7631053259832,880.9304392358356,879.1302192411597,875.49036583796,870.1413810284132,863.214581464729,854.8405897366426,845.148065157497,834.2626537606445,822.3061365414417,809.3957550333341,795.6436938942197,781.1567011432442,766.0358279023096,750.3762708619223,734.2673021313625,717.7922725910273,701.0286762978761,684.0482648731024,666.9172021040281,649.6962502068674,632.44098031635,615.2020007895082,598.0251978347545,580.9519838065441,564.0195492449106,547.2611153934604,530.7061845051608,514.3807857488515,498.30771496731484,482.50676691628496,466.99495893904873,451.7867453090251,436.89422170828453,422.3273195083335,408.0939896851751,394.2003763377936,380.6509798915098,367.44881015845414,354.59552949968827,342.09158638990505,329.9363397285022,318.12817427220494,306.66460758611305,295.54238892364646,284.75759045272486,274.3056912468343,264.1816544564267,254.3799980692515,244.89485965848272,235.720055505527,226.84913447071898,218.27542697019337,209.99208940145377,201.9921443438573,194.26851684366957,186.81406707673523,179.62161966533054,172.68398990956325
D,0.01,21.183314879785105,30.87456289053143,35.318209988937745,37.36532500411546,38.32011405098615,38.77965580094595,39.01787983530352,39.161167455011345,39.26868428701156,39.36916247391622,39.47778057131569,39.60395519519955,39.754990398799094,39.93784760382983,40.16007177011516,40.43034776500778,40.758902985652924,41.15785271655596,41.64152767165858,42.22679391501357,42.93335798548017,43.78403749612388,44.80496699706521,46.02570011036565,47.47916298375115,49.2014130232896,51.231163029078274,53.609046092704034,56.376621131338254,59.575150443851605,63.244214187093704,67.42025535975252,72.13516597609402,77.41502613665226,83.27909207070688,89.73910042332842,96.79892037016873,104.4545495586791,112.69442014280064,121.49996066133173,130.8463490293935,140.70339032006365,151.03645806393413,161.80744695466927,172.97569585594042,184.49885114367245,196.33365057325636,208.4366164441344,220.7646536453784,233.27555326272272,245.92840600980466,258.68393207447036,271.5047353128212,284.3554903246121,297.203071012721,310.01662893571375,322.76762923717774,335.4298512766496,347.97936036563004,360.3944562778971,372.6556034891936,384.7453474282489,396.64822040098545,408.3506402883889,419.84080461733333,431.10858216125405,442.14540384079885,452.94415435929125,463.49906571933934,473.8056135204251,483.8604167281027,493.6611414290591,503.2064089385995,512.4957085043392,521.5293147486104,530.3082099092893,538.8340108717379,547.1089009309823,555.1355661810512,562.9171363957965,570.457130240958,577.759404639391,584.8281080991014,591.6676378060416,598.2826002796985,604.6777753886105,610.8580835245149,616.8285557373163,622.5943066380709,628.160509883332,633.5323760612081,638.7151328070909,643.7140069850205,648.5342087788927,653.1809175460463,657.6592692940917,661.9743456500513,666.1311641989342,670.1346700766793,673.9897287099577,677.7011196025835,681.2735310752231,684.7115558717106,688.019687551556,691.2023175941782,694.263733146005,697.2081153468629,700.039538177041,702.7619677710634,705.379262148551,707.8951713166165,710.3133377020226,712.6372968748552,714.8704785287387,717.0162076856607
R,0.0,247.54301858859048,360.9046874968609,412.9644730476709,437.054047376638,448.42517924342076,454.0658668162074,457.1890954230318,459.28590963730124,461.0649768328327,462.88320142603555,464.9438387909888,467.3885398447253,470.34116633812505,473.9298541671638,478.2994573542678,483.61993628706017,490.0932321236372,497.9597589935221,507.50495871407514,519.065990847551,533.0383866064201,549.8822951373771,570.1277646369757,594.3783292485161,623.312038315648,657.6790056437185,698.29461844655,746.0277675406738,801.7838564187381,866.4828901076535,941.0335600987046,1026.3048165600994,1123.0968321622538,1232.1134204275652,1353.9378416428654,1489.0135453372613,1637.630847900204,1799.919937863939,1975.850041402875,2165.2341374122707,2367.7383174948363,2582.894740201634,2810.117107589191,3048.717662015155,3297.924827790465,3556.9007764751923,3824.758354205383,4100.576959830262,4383.417095446845,4672.333422460923,4966.3862460731525,5264.6514205055055,5566.228718768476,5870.248747124582,6175.878508423037,6482.325732735227,6788.8421004583515,7094.725484169084,7399.3213325526285,7702.023313948381,8002.273329417324,8299.560996499764,8593.422695561841,8883.440261243819,9169.239392322577,9450.487844492938,9726.893462293654,9998.202098736268,10264.195464179795,10524.68893964262,10779.529384045094,11028.592959806747,11271.78299674611,11509.027910307599,11740.279186724678,11965.509444776228,12184.710581258905,12397.892005138885,12605.078963520615,12806.310961039708,13001.640273016144,13191.130551660164,13374.855523776952,13552.897777740927,13725.347636982173,13892.30211682522,14053.863961225023,14210.140755740184,14361.244112954524,14507.288926492476,14648.392689760229,14784.67487557373,14916.256372898102,15043.258977013833,15165.804929537104,15284.016504849751,15398.015639634214,15507.92360235679,15613.860699695557,15715.946017064822,15814.297190543968,15909.030207673304,16000.259234731617,16088.096468258645,16172.652008729588,16254.033754427612,16332.34731369354,16407.695933859253,16480.180445292543,16549.899219096256,16616.948137113402,16681.420572992633,16743.407383165202,16802.996906675307,16860.27497289079
G,6.0,7.820934563545378,10.047936189369594,12.771044348645546,16.100009774297778,20.16848455265001,25.13904134554692,31.20915530532813,38.618288107111155,47.65621024817859,58.672679283353105,72.0885494173609,88.40831028457376,108.23392495614112,132.27964147706854,161.3871696202071,196.5402289179259,238.87697950634453,289.6982602106391,350.46893369864574,422.80908898590434,508.47156091024084,609.3024452032594,727.1822938006599,863.9476801425755,1021.2958357947118,1200.6787350873126,1403.1965856540928,1629.503111055492,1879.735261995045,2153.477531738038,2449.7661888213524,2767.1326321210254,3103.679314843607,3457.1776851891295,3825.176072806284,4205.106299164873,4594.380281821938,4990.471094774818,5390.976026619923,5793.661639812736,6196.492491270928,6597.646071460256,6995.51682070321,7388.711983429535,7776.041737065085,8156.505612286452,8529.276790506558,8893.685470866238,9249.202164642946,9595.421505232807,9932.04695284183,10258.876616541804,10575.790302909401,10882.737820929378,11179.728519189088,11466.82199699054,11744.119910584775,12011.758785220498,12269.903740024514,12518.743033625857,12758.483342250656,12989.345687575964,13211.561938115821,13425.371814759916,13631.020337920443,13828.75566032761,14018.827235705063,14201.484279275941,14376.974481265863,14545.542939278264,14707.43127963674,14862.876941546294,15012.112601255096,15155.365716337561,15292.858172805867,15424.806020026821,15551.419280408765,15672.901822560903,15789.45128814423,15901.2590639556,16008.51029193805,16111.383910812448,16210.052723896653,16304.683488435096,16395.437022418755,16482.468325445603,16565.926710665935,16645.955945285557,16722.694397470925,16796.275187821702,16866.826343854187,16934.47095617947,16999.32733526787,17061.50916787049,17121.125672323422,17178.281752093375,17233.078147038224,17285.61158195463,17335.974912069418,17384.257265204116,17430.544180403915,17474.917742875397,17517.45671512244,17558.23666420791,17597.330085101214,17634.806520099006,17670.732674329236,17705.17252736776,17738.187441012604,17769.83626327388,17800.175428647875,17829.259054752405,17857.139035407017,17883.865130246933,17909.48505096332
H,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197,22732.562729687197
beta,6.069781878484591,6.069781878484591,6.067594805234014,6.064922157812156,6.061657325816196,6.0576708817576215,6.052805987672397,6.046873020072114,6.039643352621277,6.030842272447564,6.020141070297171,6.007148448862683,5.99140155241521,5.972357151160142,5.9493838315438525,5.9217564587461435,5.888654683167739,5.849167820410356,5.802308952944715,5.747041415308342,5.682320679002593,5.607153721401559,5.5206759174859865,5.422242157976504,5.311524472243711,5.188603717052659,5.054039338205742,4.908900637011533,4.754746820488405,4.59355151180834,4.427578563068417,4.2592265868999295,4.090866027090737,3.924692722825894,3.7626161576531185,3.606191417740664,3.456594561318683,3.3146341581284,3.1807882578132554,3.0552556867257095,2.938012295337037,2.828865411209908,2.727502404175563,2.633531445619806,2.5465140791028285,2.4659901568944878,2.3914961693723953,2.322578150182167,2.2588003061265756,2.199750389520492,2.1450426626650745,2.0943191345395373,2.0472495968531175,2.0035308574528634,1.962885464759064,1.9250601352833425,1.8898240339862282,1.8569670106236333,1.826297860964251,1.7976426569678343,1.7708431723643856,1.7457554177261314,1.7222482906602283,1.700202341097662,1.6795086480119064,1.6600678016789703,1.6417889843568625,1.6245891417049552,1.608392237158181,1.5931285816582863,1.578734231512535,1.5651504476215643,1.552323209839425,1.5402027807645857,1.5287433137875865,1.5179025007247924,1.507641254839736,1.4979234254897325,1.4887155410342128,1.4799865770029543,1.471707746848511,1.4638523128998504,1.456395415395972,1.449313917711758,1.442586266096128,1.4361923624272854,1.4301134486538352,1.424332001736064,1.4188316380306896,1.4135970261768322,1.4086138076423615,1.4038685241797775,1.399348551520571,1.3950420387078288,1.3909378525297411,1.387025526572545,1.3832952144610815,1.3797376468993579,1.376344092162825,1.3731063197291393,1.3700165667654434,1.3670675072180754,1.364252223275557,1.3615641789979813,1.3589971959258482,1.3565454304992708,1.3542033531344604,1.351965728818778,1.349827599098527,1.347784265345264,1.345831273196827,1.3439643980786848,1.3421796317196681,1.3404731695837855,1.338841399146722,1.3372808889518526
