series,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15
S,256255.8819670501,256254.32955751783,256252.41951098008,256250.06953480508,256247.1784511416,256243.62188883932,256239.24700588066,256233.86603096302,256227.2483703052,256219.11097646353,256209.10661989503,256196.80964187597,256181.69870104437,256163.13595906482,256140.34209044,256112.36645843257,256078.05179086913,256035.99274255143,255984.48788311466,255921.48495316214,255844.51975687686,255750.64989172987,255636.38575073652,255497.62295782744,255329.58265850012,255126.76883302123,254882.954793116,254591.21375058248,254244.00993449482,253833.36595968396,253351.11763291695,252789.25804965437,252140.35863138537,251398.0374021319,250557.42811213149,249615.5930343832,248571.82227679892,247427.77545330193,246187.4453974741,244856.95212575473,243444.2006682813,241958.45243049544,240409.86392657424,238809.0405060592,237166.64004806324,235493.04697953304,233798.12382257328,232091.03762937064,230380.15253458673,228672.97675047768,226976.1517742947,225295.4724799436,223635.92840462097,222001.7584146262,220396.51273950288,218823.11794571576,217283.94172406523,215780.85539026558,214315.2927757668,212888.30475717149,211500.60907952892,210152.63540925595,208844.56573822777,207576.3703771794,206347.8398437089,205158.61298280949,204008.20166704128,202896.01241722645,201821.36526867474,200783.5101864638,199781.64130900454,198814.90927389887
I,5.0,6.152409532272491,7.5702633074596,9.314618417869212,11.46053260790202,14.100252301558285,17.34711507610097,21.340320787669114,26.250755782474428,32.28808916153698,39.70939859712593,48.829624728426,60.034195581740654,73.79420191474082,90.68453438638002,111.40540364289365,136.80763891491998,167.92207611941708,205.99316946663293,252.5166458618199,309.28051047815666,378.40793478688244,462.39944099729036,564.1702786265782,687.076955663776,834.924624689568,1011.9446946196431,1222.7301615835909,1472.115564744572,1764.990294375867,2106.039397592811,2499.4158290479854,2948.3619809931524,3454.814251767193,4019.0384016262265,4639.350407244408,5311.973132249138,6031.06210516619,6788.907192580736,7576.287888893656,8382.936315255589,9198.04964782099,10010.794179916518,10810.754066038247,11588.294198751124,12334.823731381239,13042.960989830493,13706.610303846688,14320.966574322854,14882.465032486058,15388.692806070147,15838.276675935635,16230.758617183405,16566.467917803493,16846.396159502536,17072.07926052945,17245.489141337614,17368.936343830246,17444.984050822597,17476.37334535212,17465.959155366505,17416.656093210146,17331.393276781517,17213.077175687344,17064.561535102872,16888.62347319406,16687.94491110675,16465.09856803305,16222.53783114211,15962.589886861686,15687.451573372,15399.18748260792
IH,0.2,0.28299981726742596,0.3635410468904561,0.4536797346039668,0.5608614120650861,0.6911782778848439,0.8508484458806123,1.0469859306958595,1.2881110361533756,1.5845951344034013,1.9491290994531518,2.3972627393112074,2.948046835661235,3.6248045665481046,4.456058659857751,5.476641647960822,6.729017425815359,8.264841640256797,10.146784774204317,12.450633189219607,15.267667232317674,18.707288371037436,22.899824973301044,27.99938408109173,34.18652995671857,41.67045692362616,50.69018653813829,61.514168884371784,74.43753034714581,89.77612967304074,107.85662356423026,129.00197613827572,153.51233539498804,181.64195817012512,213.57381675177677,249.39447488256997,289.0724955035711,332.44374680914154,379.2063353909334,428.9265704237179,481.05565038730765,534.9551079982698,589.9278669635021,645.2512929913258,700.2088596907817,754.1178049668827,806.3511493070675,856.3534298225471,903.6503031118918,947.8527131326196,988.6566112316489,1025.839302605103,1059.2534403472614,1088.819554630911,1114.5178370699682,1136.3797304705722,1154.479720298499,1168.9275947721267,1179.861337577901,1187.4407391322363,1191.8417556334489,1193.251605860982,1191.864569931026,1187.8784386302323,1181.4915537386162,1172.9003767206761,1162.2975236313182,1149.8702068031753,1135.7990279509258,1120.2570721079187,1103.4092568619617,1085.4118963885253
IN,0.2,0.3761858716879132,0.5774895598909617,0.811538039798676,1.087492421463919,1.4164253054641809,1.811780727682458,2.289935437114516,2.8708841869920816,3.5790763963002057,4.4444370400604125,5.503611014210499,6.801477508986422,8.39298904170217,10.345398528486632,12.740946663956557,15.68009011630772,19.285357283030336,23.705920463394403,29.122968083702723,35.75594342430498,43.869680720300664,53.78240708335835,65.87447900717004,80.59757367439008,98.48384709531712,120.15429722592071,146.32523575377294,177.81140251943305,215.5239073344664,260.46094919157457,313.68927277360655,376.3147229757466,449.4411667221134,534.118488727529,631.2821936705016,741.6890341542529,865.8545703091327,1003.9991953310378,1156.0086547200408,1321.4134781088571,1499.3893801140541,1688.7781105878114,1888.1259847035633,2095.735774999513,2309.726939679212,2528.0992203974392,2748.795263889502,2969.758860453763,3188.9864306326635,3404.570371709155,3614.7337055549056,3817.8561112017824,4012.4918793428974,4197.380613725645,4371.451657556105,4533.823274561653,4683.797594191473,4820.852263465085,4944.629653619129,5054.924362298037,5151.6696416544,5234.923276043603,5304.853334116702,5361.724131266911,5405.882660491013,5437.745682833683,5457.787612180464,5466.529282418867,5464.527646898036,5452.366429631624,5430.647723767692
D,0.01,0.027000182732574096,0.051055425766730694,0.0819567469063759,0.12051993885804169,0.1681936713218217,0.2269444564459628,0.2992673517344483,0.38826211243576714,0.4977527274080309,0.6324447616180591,0.798122515918465,1.0018920390498733,1.2524787136020126,1.5605904136079467,1.9393594710312019,2.4048790149120003,2.976851644159683,3.6793707348604476,4.541856711408317,5.600171908173243,6.897937572420914,8.488074176113889,10.434580221564296,12.814553450454724,15.720439731738896,19.262466642996408,23.571178812479502,28.79993937086322,35.12719746117826,42.75825050850307,51.92616205605493,62.891447892124184,75.94013665921918,91.37986906319271,109.53383862156022,130.73259684905048,155.30402308166003,183.56204530194506,215.7949302769233,252.2540806572209,293.14425046282844,338.6159234113009,388.7603310983869,443.6072805447982,503.12567337335133,567.2263758049747,635.7669602291812,708.5577841824306,785.3688855786713,865.9372322127747,949.9739474663022,1037.171225459018,1127.208735689074,1219.7593926467011,1314.4944270912147,1411.0877424491798,1509.2195734798074,1608.5794870411798,1708.8687787307979,1809.8023264775522,1911.109964647955,2012.537441375826,2113.8470187823673,2214.817771386361,2315.245632939108,2414.9432365958905,2513.739588052644,2611.479606224628,2708.023561337857,2803.2464360043223,2897.037230981658
R,0.0,0.12381412831208687,0.3101067300336509,0.5606393058695487,0.8841095282210577,1.29402865456942,1.808272463355896,2.4494265799081827,3.2455836268853115,4.231477166952852,5.449937656855826,6.953704176317353,8.807654040334073,11.091533748718568,13.903294621797793,17.363157191711945,21.61855070905694,26.850097811838804,33.27883849637982,41.17491004183898,50.86791713031931,62.759233869608735,77.33646908354507,95.19028728627552,117.03369580466449,143.72376558864778,176.28552890743998,215.93747143344262,264.1175955733121,322.5084785216345,393.0591132760814,478.000677379877,579.8528484087942,701.4170515996475,845.7532787499822,1016.138018247947,1216.002431495257,1448.8520683821284,1718.1718009714418,2027.3217969811349,2379.4317743599236,2777.301150158604,3223.311959596821,3719.359786159481,4266.805805000724,4866.450838116461,5518.530409136924,6222.728379891615,6978.205910392495,7783.642154742454,8637.283171531715,9536.995855544596,10480.324168237696,11464.545464957548,12486.725224602395,13543.768945687021,14632.470364337936,15749.55547051087,16891.72205237653,18055.67469304434,19238.155287745638,20435.96925242066,21646.00766469035,22865.265622654028,24090.857131846427,25320.02684089575,26550.15894584118,27778.78357475433,29003.580950638836,30222.383613380814,31433.176962175654,32634.09835940545
G,5.0,6.552409532272492,8.4624560700414,10.81243224504778,13.703515908510125,17.260078210798554,21.6349611694659,27.01593608712212,33.63359674494097,41.77099058660147,51.77534715511338,64.07232517418352,79.18326600577225,97.74600798531168,120.53987661013015,148.51550861755416,182.83017618101198,224.88922449870267,276.3940839354719,339.3970138879895,416.3622101732718,510.23207532025015,624.4962163136087,763.2590092226799,931.2993085500038,1134.113134028898,1377.9271739341386,1669.6682164676577,2016.8720325553263,2427.5160073661873,2909.7643341332005,3471.6239173957997,4120.523335664805,4862.844564918298,5703.453854918706,6645.288932666986,7689.059690251268,8833.106513748251,10073.436569576092,11403.92984129547,12816.681298768895,14302.429536554744,15851.018040475952,17451.841460991003,19094.24191898694,20767.834987517144,22462.7581444769,24169.844337679533,25880.729432463435,27587.905216572468,29284.73019275544,30965.40948710654,32624.95356242916,34259.12355242392,35864.36922754724,37437.764021334355,38976.94024298488,40480.02657678452,41945.58919128329,43372.57720987862,44760.272887521176,46108.24655779414,47416.316228822325,48684.51158987067,49913.04212334118,51102.2689842406,52252.68030000882,53364.869549823656,54439.51669837536,55477.371780586305,56479.24065804556,57445.972693151234
H,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676,128130.47984008676
beta,6.240068123511306,6.240068123511326,6.239565929251254,6.238948152673994,6.238188255118701,6.2372536368278055,6.236104269285316,6.234691027473844,6.232953660599907,6.230818329549528,6.228194628583395,6.224971998367185,6.221015428745308,6.216160344984531,6.21020657409861,6.202911303702302,6.193980982489364,6.183062179944709,6.169731538187665,6.153485129885383,6.133727805217009,6.109763490488961,6.080787907438585,6.045885812920868,6.004035571815558,5.95412456232377,5.894979363409782,5.825414558519391,5.744302871826439,5.650666785563684,5.543787519129389,5.423321545518366,5.289408769598407,5.142752092667713,4.984647792394773,4.816951794780253,4.641978402476883,4.462342604808333,4.280769993612398,4.099904931153744,3.9221457925908605,3.7495271357887874,3.583656381221183,3.425701293837214,3.276417095801241,3.1361991475168254,3.0051479210564525,2.883135874414976,2.769869348775856,2.6649417852411306,2.5678769520896716,2.478162427436352,2.3952744329985713,2.318695463608485,2.2479261920104863,2.1824929936381112,2.121952228664917,2.065892197090941,2.0139334778215017,1.9657281878786668,1.9209585561328288,1.8793350950827317,1.8405945698472517,1.8044979007177384,1.7708280897156492,1.7393882286224527,1.7099996226555516,1.6825000478088585,1.656742148909873,1.632591978201287,1.609927669649395,1.5886382414201914
