beta,gamma,gamma2,a1,a2,a3,h,Hiding_init,k,k2,eta,c1,metric1,metric2,r1,r2
11.293582737227148,0.04,0.04,0.5,0.06368940749664598,0.1056585181476769,0.01570212622271776,0.5001059459270627,1.1774469276520207,0.3982879656567596,0.04068074032901666,0.9900000000000001,0.1196705589210404,2.4191481594689526,0.9989085338921804,0.987600189687385
