series,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22
S,79440.4547382165,79437.23871906949,79432.82032943961,79426.76718530936,79418.50612748688,79407.28958024347,79392.16368166001,79371.94703405589,79345.2339058335,79310.43939300704,79265.90224643136,79210.04887127725,79141.5982761987,79059.76097566982,78964.37271059756,78855.92041454095,78735.45753809797,78604.44454980412,78464.56644351054,78317.57010287915,78165.14355343636,78008.84031132862,77850.0412764468,77689.94323904751,77529.56396186043,77369.75626250176,77211.2260376583,77054.55115901379,76900.19954814881,76748.5456125993,76599.88474398927,76454.44586602431,76312.40216485712,76173.88019617058,76038.96757926111,75907.71948059938,75780.16407058215,75656.30711456113,75536.13583647627,75419.62217233858,75306.7255121358,75197.39501263389
I,7.0,9.65601914702182,13.301927245134294,18.290917195762116,25.088701642579448,34.29815275458269,46.68019911767223,63.162430792378615,84.822564551372,112.83127221373326,148.34191701231703,192.32793880544574,245.39229877955674,307.59821540607135,378.378623245849,456.56062944279495,540.4986555303503,628.2717513817648,717.8881175648023,807.4534087910042,895.2836855305167,979.9642327958096,1060.366129053961,1135.6348761289319,1205.1633632256955,1268.5579935263113,1325.6035788876627,1376.2301712211524,1420.4833683884397,1458.4986344668841,1490.479612319555,1516.6801212989506,1537.3894127622307,1552.920228427793,1563.5992270630363,1569.759387559728,1571.7340465721866,1569.8522788674281,1564.4353746428924,1555.7942088091472,1544.2273323071975,1530.0196452245282
IH,0.28,0.40216696590093914,0.5617104730583877,0.7771573191208163,1.0707186582044061,1.4707139578687385,2.01361418854397,2.7457691643836695,3.724505402684823,5.017943741082238,6.702632895369419,8.858106410403783,11.558003208598862,14.858571179281707,18.78688061122852,23.33205994060885,28.442450074722615,34.029688465563304,39.97838359238507,46.15851693511199,52.43758622467498,58.690421736354324,64.80582199389286,70.69011175398073,76.26823958866493,81.48317533314597,86.29429224971204,90.67525693663596,94.6117819282636,98.09945736645639,101.14177774649147,103.74841346819645,105.93373660354978,107.71558789407828,109.11426111302413,110.1516769993107,110.85071895919646,111.23470473139724,111.3269710829887,111.15055170053826,110.72793142190241,110.0808626576489
IN,0.28,0.5304156149186505,0.8606134529248299,1.3017594005962088,1.8958541191748899,2.6990890480218797,3.7858334090425716,5.253035825796054,7.22450507636093,9.854077157697144,13.326160856051322,17.851815127896042,23.658736347454095,30.974681274917785,40.005870967556234,50.91405485375103,63.79697644272596,78.6762286706993,95.49428499117604,114.12002505002853,134.36040866390692,155.9754344079829,178.69387045282764,202.22798606086735,226.2862717708443,250.58373414740223,274.84974786652873,298.8336739491952,322.3085576359433,345.073247785352,366.95326515062095,387.800711418137,407.4934677650398,425.93388831661673,443.04715398531664,458.7794173082039,473.0958394211535,485.9785959489706,497.4249088042109,507.4451450359303,516.0610113225669,523.3038628847208
D,0.01,0.027833034099060877,0.05344680987201551,0.08922181708576496,0.13871850627225157,0.206911943208894,0.3005808437826011,0.4288267383778061,0.6037031495799627,0.8409146918950159,1.1605045556160467,1.5873912733896538,2.151558822210512,2.887681198410507,3.834014793065699,5.03054008790507,6.516545161198676,8.328027954210693,10.495358649877868,13.041558213550507,15.981366808071689,19.321085605275524,23.059043791392202,27.186488196516347,31.68869952999907,36.546178520213374,41.73579367812676,47.23182602185333,53.00687941075381,59.0326477439668,65.28054405937888,71.72220395721038,78.32987893971686,85.0767358579027,91.93707782902945,98.88650046875227,105.9019955116003,112.96201212268875,120.0464845600958,127.13683338676759,134.2159461675002,141.2681425130904
R,0.0,0.16958438508134954,0.42671079590651256,0.7984971745696994,1.3246178033819112,2.0602902693403022,3.0808289974372873,4.487641639662678,6.415554202984783,9.041137405045859,12.59127646578213,17.3506153221148,23.665864859976466,31.94461348799448,42.646638001239744,56.267039350493164,73.31257290953445,94.27449194013644,119.60214990771195,149.6811263476441,184.81813755296187,225.23325234244408,271.0585964776089,322.34203702867404,379.0542022408447,441.09739418764707,508.315287876146,580.5026510738421,657.4146027042581,738.7751382545188,824.2847949511533,913.6274220496653,1006.4760772888187,1102.498101549506,1201.359438964957,1302.7282752811032,1406.278067170198,1511.6900319848667,1618.6551626500222,1726.875826945513,1836.0670048615114,1945.9572123025964
G,7.0,10.21601914702182,14.634408776896041,20.68755290713461,28.94861072961291,40.1651579730225,55.291056556478665,75.50770416059882,102.2208323829825,137.01534520945353,181.55249178513594,237.40586693925002,305.8564620177967,387.6937625466758,483.08202761893915,591.5343236755531,711.9972001185321,843.0101884123746,982.8882947059533,1129.8846353373394,1282.3111847801322,1438.6144268878666,1597.4134617696827,1757.5114991689707,1917.890776356049,2077.69847571472,2236.2287005581766,2392.9035792026793,2547.255190067659,2698.9091256171787,2847.5699942272004,2993.00887219216,3135.0525733593563,3273.574542045897,3408.4871589553636,3539.7352576170983,3667.290667634335,3791.1476236553517,3911.31890174021,4027.8325658778963,4140.729226080678,4250.059725582584
H,39728.64376173177,39728.64376173177,39728.64376173177,39728.64376173177,39728.64376173177,39728.64376173177,39728.64376173177,39728.64376173177,39728.64376173177,39728.64376173177,39728.64376173177,39728.64376173177,39728.64376173177,39728.64376173177,39728.64376173177,39728.64376173177,39728.64376173177,39728.64376173177,39728.64376173177,39728.64376173177,39728.64376173177,39728.64376173177,39728.64376173177,39728.64376173177,39728.64376173177,39728.64376173177,39728.64376173177,39728.64376173177,39728.64376173177,39728.64376173177,39728.64376173177,39728.64376173177,39728.64376173177,39728.64376173177,39728.64376173177,39728.64376173177,39728.64376173177,39728.64376173177,39728.64376173177,39728.64376173177,39728.64376173177,39728.64376173177
beta,11.293582737227148,11.293582737227148,11.248500368611436,11.187146816630477,11.104171627025885,10.992897107963579,10.845334594732082,10.652503284838922,10.405231646613823,10.095582685520702,9.718862139220038,9.275813356762855,8.774198256175046,8.228836311186363,7.659642762540694,7.0881653859052065,6.533912876952738,6.01176855884864,5.5310550551932405,5.0959956984113175,4.706919981239501,4.36161230840361,4.056455216763976,3.7872518621868916,3.5497486264151754,3.339929585428475,3.1541576354910625,2.9892216843952415,2.842331121024463,2.71108378093648,2.5934230024055345,2.48759246712251,2.3920932969778064,2.305645416915745,2.227153827553117,2.155679718290631,2.090416014712983,2.0306668255332196,1.9758302357739432,1.925383928056842,1.8788731716100775,1.8359007822816138
