series,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15
S,3104.0317501085083,3098.568651538792,3093.333307367752,3087.1719234015654,3079.603871685862,3070.241504469094,3058.6538646935596,3044.324672633476,3026.629225813264,3004.8142828810355,2977.9783022746956,2945.0529535010155,2904.788557032518,2855.7478267119677,2796.314398240689,2724.7251300958787,2639.1377422638766,2537.7472304184294,2418.9641861119057,2281.663350027134,2125.4984494422397,1951.2569732040492,1761.1959905588737,1559.263653824911,1351.0865708619094,1143.6155796439946,944.3944918499287,760.547126352419,597.7217389919958,459.30521527756815,346.1525023769815,256.88164662179827,188.56791256112683,137.55686776537055,100.15072712239004,73.04740243040075,53.535151597674684,39.51288742571852,29.41668271207363,22.113137087511404,16.794423735387937,12.889993542127248,9.998312491074,7.836660287502008,6.205308425399155,4.96240596467193,4.00653600395285,3.2646446229779964,2.683686049496525,2.2248234407298115,1.8593847137635482,1.5660256353293929,1.3287264527280365,1.1353669875060737,0.9767056052438617,0.845642044607485
E,0.0,5.463098569716425,7.966893455898363,10.144830694135507,12.640467062771059,15.682600748153842,19.428940149611016,24.043662134888987,29.717277887656586,36.673581876056886,45.1727715443686,55.51173454586459,68.02026374142999,83.05086219126537,100.95885956691113,122.06869792826609,146.62173679613528,174.7013802435149,206.13373442828095,240.36770329891215,276.3487522343506,312.4158523553657,346.2689088228584,375.06679114539196,395.7104785356976,405.32623048576363,401.8842030369477,384.7894670159836,355.22012086841494,316.02658414863515,271.16600497490424,224.85385824263534,180.74066318198913,141.38137638675084,108.09682883635594,81.15173911016726,60.088120387809695,44.066324365861014,32.1293668965754,23.36822907284992,17.002827888548424,12.405844137534901,9.094603119820698,6.708953763482341,4.985828743844024,3.7358168326492365,2.8237783770436984,2.153780569496703,1.6578488582298232,1.2877870378816252,1.009332245907076,0.7980252013876933,0.636311783295203,0.5115153568695644,0.41441906069699413,0.33827309098487374
I,13.0,12.48,14.712349284858213,18.107302041413067,22.4554253068243,27.877441825936856,34.6036445269763,42.93396882070276,53.23844113531914,65.96754243373466,81.66563167441372,100.98539217962147,124.7018437653689,153.72390188546913,189.10037690568305,232.0157916129113,283.7695089125279,345.7295969540944,419.25110319768805,505.547926283921,605.5098608820202,719.4638425639148,846.893215039041,986.1519408489086,1134.2392587876482,1286.724927703991,1437.9190458387131,1581.3443855236385,1710.4853436106848,1819.675990300465,1904.902242762764,1964.2891555397055,1998.144518439435,2008.5890692928522,1998.9361947145135,1973.027161344111,1934.6819444454302,1887.338726861518,1833.8783399699878,1776.587889819476,1717.208488763122,1657.0215631568713,1596.943622699364,1537.6131793512998,1479.463129058989,1422.7775182685514,1367.734325954134,1314.4368421044906,1262.9362587050593,1213.247732785972,1165.361716993474,1119.2519144366886,1074.8808504599149,1032.203772333166,991.1713791182741,951.7317334838916
R,0.0,0.52,1.0192,1.6076939713943288,2.3319860530508514,3.230203065323823,4.345300738361297,5.72944651944035,7.44680527226846,9.576342917681226,12.215044615030612,15.48166988200716,19.52108556919202,24.509159319806777,30.658115395225543,38.222130471452864,47.50276213596932,58.85354249247044,72.68272637063421,89.45277049854174,109.67468754989858,133.8950819851794,162.67363568773598,196.5493642892976,235.99544192325396,281.3650122747599,332.8340093829196,390.3507712164681,453.60454663741365,522.023960381841,594.8109999938596,671.0070897043702,749.5786559259584,829.5044366635358,909.8479994352499,989.8054472238305,1068.726533677595,1146.1138114554121,1221.607360529873,1294.9624941286725,1366.0260097214516,1434.7143492719765,1500.9952117982514,1564.872956706226,1626.377483880278,1685.5560090426377,1742.4671097733797,1797.176482811545,1849.7539564957247,1900.271406843927,1948.8013161553658,1995.415784835105,2040.1858614125724,2083.181095430969,2124.4692463242955,2164.1161014890263
G,13.0,13.0,15.731549284858213,19.714996012807394,24.787411359875147,31.107644891260676,38.9489452653376,48.6634153401431,60.6852464075876,75.5438853514159,93.88067628944434,116.46706206162864,144.22292933456094,178.23306120527593,219.7584923009086,270.2379220843642,331.27227104849726,404.5831394465649,491.9338295683224,595.0006967824629,715.184548431919,853.3589245490944,1009.5668507267771,1182.7013051382064,1370.2347007109024,1568.0899399787513,1770.753055221633,1971.695156740107,2164.089890248099,2341.6999506823063,2499.713242756624,2635.296245244076,2747.723174365394,2838.0935059563885,2908.784194149764,2962.832608567942,3003.4084781230254,3033.4525383169303,3055.4857004998607,3071.5503839481485,3083.2344984845736,3091.7359124288478,3097.938834497615,3102.4861360575255,3105.8406129392665,3108.3335273111884,3110.201435727513,3111.613324916035,3112.6902152007833,3113.5191396298983,3114.163033148839,3114.6676992717926,3115.0667118724864,3115.384867764134,3115.6406254425688,3115.847834972917
