series,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15
S,4048.827842687701,4045.649513739285,4041.666868711518,4036.6787794595853,4030.435201963554,4022.6260660116473,4012.86809288322,4000.6894227956786,3985.5121121449833,3966.6328786307467,3943.202997601723,3914.2090697347844,3878.4575806472353,3834.567830894373,3780.979928260436,3715.9869225470397,3637.8023057660826,3544.6749376398284,3435.0612368292764,3307.856873583503,3162.675039171897,3000.1353641334395,2822.1009159199757,2631.7812613784145,2433.623446349125,2232.9533739396707,2035.4049568851083,1846.2562177511309,1669.8370080328627,1509.1515419010873
I,7.0,8.77832894841586,11.005308186499487,13.792335801132328,17.277446136937304,21.63109286145642,27.062847417592565,33.82894802161546,42.24046906798785,52.67160876862693,65.56716804392536,81.44766230207861,100.9096189292119,124.61744489623204,153.2818585509227,187.61849255413404,228.27941082426437,275.7508967856655,330.2144182390845,391.3758978370409,458.2825526812384,529.1657171834482,601.3670219602221,671.4132721097391,735.2884327170805,788.9008185831188,828.6690719210574,852.0839966708231,858.0864070549267,847.1545917757168
R,0.0,1.4000000000000001,3.155665789683172,5.35672742698307,8.115194587209535,11.570683814596997,15.896902386888282,21.309471870406796,28.07526147472989,36.52335528832746,47.057677042052845,60.17111065083792,76.46064311125365,96.64256689709603,121.56605587634245,152.22242758652698,189.7461260973538,235.40200826220666,290.55218761933975,356.59507126715664,434.87025083456484,526.5267613708126,632.3599048075022,752.6333091995466,886.9159636214945,1033.9736501649106,1191.7538138815344,1357.4876282657458,1527.9044275999104,1699.5217090108958
G,7.0,10.17832894841586,14.16097397618266,19.1490632281154,25.39264072414684,33.20177667605342,42.95974980448085,55.138419892022256,70.31573054271774,89.1949640569544,112.62484508597822,141.61877295291654,177.37026204046555,221.26001179332806,274.8479144272651,339.840920140661,418.02553692161814,511.1529050478721,620.7666058584242,747.9709691041975,893.1528035158032,1055.6924785542606,1233.726926767724,1424.0465813092856,1622.2043963385747,1822.8744687480294,2020.4228858025917,2209.571624936569,2385.9908346548373,2546.6763007866125
