series,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15
S,39636.893298061026,39628.78897311851,39621.71703957731,39611.67328031414,39597.32027301306,39576.88128307588,39547.9238889669,39507.185950184394,39450.42015487035,39372.31665315864,39266.59258436405,39126.34208528926,38944.68965988409,38715.67230441031,38435.14022143773,38101.410783840984,37715.49468475257,37280.88330786815,36803.02746482106,36288.68444765788,35745.27917805476,35180.365270287424,34601.2185825889,34014.56147418818,33426.39887010364,32841.941611423936,32265.593228631253,31700.979727641745,31151.006231854462,30617.928387615728,30103.42990543744,29608.70037170136,29134.50956715892,28681.27606834477,28249.128997885105,27837.962533607668,27447.483272631533,27077.250846203136,26726.712348935704,26395.231223717878,26082.111261353708,25786.616353918504,25507.986598321226,25245.45129229297,24998.239306093146,24765.587254236987,24546.745835319874,24340.984656136647,24147.595809531806,23965.896433989703,23795.230446762595,23634.969611017015,23484.514070626254,23343.292463376092,23210.761704004984,23086.406512211805,22969.738747112027,22860.29659822492,22757.643673591865,22661.36801776306,22571.08108588994,22486.416694803676,22407.029967557814,22332.59628430642,22262.810249443533,22197.384682531836,22136.049638603912
E,0.0,8.104324942509272,11.802834990136619,16.93366675729761,24.238038955916274,34.58795045259386,49.148117713030615,69.42816319354749,97.29450068786417,134.89918766236522,184.47149895047883,247.93577673349512,326.38498903138236,419.5446638517162,525.441371801143,640.45595273699,759.7824008804737,878.1345187491464,990.4670594745155,1092.5283786858759,1181.168948426951,1254.4215384682925,1311.4155337780016,1352.1962116457971,1377.507436910001,1388.577524761606,1386.9308150671295,1374.2346661214333,1352.1832812091043,1322.4151289189615,1286.458601480731,1245.7000223212656,1201.3684636730409,1154.532600936006,1106.105727515933,1056.8559234356421,1007.4191362842803,958.3135664780532,909.9542502559036,862.6671168372238,816.7020795593561,772.2449241161053,729.4278981130127,688.3390002964516,649.0300274254678,611.5234716135873,575.8183785568388,541.8952829806096,509.7203359769463,479.2487325986177,450.42753918001387,423.19800976804515,397.497470693056,373.2608422742437,350.42185728111394,328.9140272430201,308.67140008415015,289.6291458621047,271.7240015617824,254.89460087554264,239.08171060669798,224.22839168405568,210.28009969005151,197.1847372085283,184.89266812149748,173.3567021656436,162.53205654457997
I,7.0,6.139515552880625,8.758230811305946,12.594540964822901,18.094975121741317,25.95970432462912,37.16579948415425,53.055036726018685,75.43263255373273,106.65878913126318,149.69937103830182,208.08359511264456,285.7078514634801,386.444508887752,513.5756711148217,669.1585452881216,853.4909789648416,1064.8337075297406,1299.460889266059,1552.0046036674048,1815.987043056094,2084.4157026792254,2350.33878171277,2607.296645513507,2849.6425654065733,3072.733578037288,3273.0087485183685,3447.979380827045,3596.156742785233,3716.940318375515,3810.485423015883,3877.564472699961,3919.4319899676357,3937.6998845317758,3934.226755831034,3911.022890641116,3870.171171665107,3813.7631534843617,3743.8489843210546,3662.399553904428,3571.2791456505092,3472.226899792673,3366.845503658599,3256.595680110267,3142.7952201395015,3026.6214838916612,2909.1164652646453,2791.1936724213706,2673.646216884645,2557.1556262723934,2442.30100045079,2329.5682190266234,2219.3589812100913,2111.999518892495,2007.748872066648,1906.8066541643775,1809.320265055571,1715.3915327449774,1625.0827824430207,1538.4223447332524,1455.4095239118058,1376.0190539899206,1300.2050739586114,1227.9046562333747,1159.0409231498215,1093.5257863109005,1031.2623427678152
R,0.0,0.8604844471193746,1.615192682276701,2.6918100247639107,4.240010970312189,6.4643602079222475,9.655491896945236,14.224147957069807,20.746009949082136,30.0186681087618,43.12984370819565,61.53184092562583,87.11079768207094,122.2318209112448,169.73603370732985,232.86801619492974,315.1252334631375,420.0417639139854,550.9378844993857,710.6758680498651,901.4581285232181,1124.6907866260854,1380.9203999813533,1669.8389667135443,1990.3444256408143,2340.6405838382016,2718.360505844281,3120.69952347081,3544.5470422122335,3986.609463150828,4443.51936812698,4911.928431338446,5388.583277261439,5870.384744248481,6354.43181682896,6838.051950376605,7318.819717480111,7794.565731895481,8263.377714548371,8723.595403601505,9173.800811497462,9612.805120233752,10039.633297968197,10453.507325361343,10853.828744402917,11240.161088318797,11612.212618919673,11969.819686522404,12312.930935667631,12641.592505200315,12955.934311667628,13256.157458249341,13542.522775531626,13815.340473518196,14074.96086470828,14321.766104441826,14556.162885809279,14778.576021229026,14989.442840464357,15189.20833468917,15378.320977652582,15557.229157583371,15726.37815685455,15886.207620312704,16037.149457346171,16179.626127052643,16314.049260144717
G,7.0,7.0,10.373423493582647,15.286350989586811,22.334986092053505,32.42406453255137,46.821291381099485,67.27918468308849,96.17864250281487,136.67745724002498,192.82921474649746,269.6154360382704,372.81864914555103,508.6763297989968,683.3117048221516,902.0265614830513,1168.616212427979,1484.875471443726,1850.3987737654445,2262.68047171727,2717.445171579312,3209.106489305311,3731.2591816941235,4277.135612227052,4839.986991047388,5413.37416187549,5991.369254362649,6568.678904297855,7140.703784997466,7703.5497815263425,8254.004791142863,8789.492904038407,9308.015267229075,9808.084628780256,10288.658572659993,10749.07484101772,11188.990889145216,11608.32888537984,12007.226698869423,12385.994957505929,12745.079957147966,13085.03202002642,13406.47880162679,13710.103005471605,13996.623964542414,14266.782572210452,14521.329084184312,14761.013358943768,14986.57715255227,15198.748131472703,15398.235312118413,15585.72567727596,15761.881756741712,15927.339992410685,16082.709736774923,16228.572758606198,16365.483150864846,16493.967553974,16614.52562290737,16727.63067942242,16833.730501564383,16933.248211573286,17026.583230813154,17114.11227654607,17196.190380495987,17273.151913363537,17345.311602912527
