beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h,Hiding_init,metric1,metric2,r1,r2,reopen
0.36047275086603453,0.23921462783961372,0.7120902705726789,0.06741398762281682,0.07137435048556554,0.17584222497391988,0.14294163274381705,0.008686216217195656,0.11131242957813722,0.8332399078363419,0.9300000000000002,1.81653288142447e-10,0.00010751812091628658,0.03333333333333333,0.1,0.02922260254844042,0.03353373058741565,0.995352536486159,0.9927594698830305,2021-06-01
