beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h,Hiding_init,metric1,metric2,r1,r2,reopen
0.46675592716882636,0.2527593952362507,0.6625230326941682,0.1530212416936835,0.1988513198497324,0.04,0.4905749005563124,0.0353575561480981,0.05882096004959214,0.40163997274034496,0.9500000000000002,0.0,0.01187784405596131,0.056192591368396105,1.7755979765034908,0.00817431058314347,0.03444343260836728,0.9977242659510505,0.9718533188156931,2021-05-09
