series,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15
S,21058.2,21049.312306924934,21041.98184433309,21032.563575224325,21019.695002522916,21002.264680565884,20979.1582113179,20949.313806581227,20911.842491660358,20866.13691435394,20811.93056692701,20749.298035913347,20678.61005765672,20600.46589098444,20515.622009694045,20424.92827912102,20329.27609196211,20229.558917476937,20126.64385794275,20021.352217371357,19914.447110004105,19806.626395974512,19698.519547810596,19590.68734825216,19483.6235718603,19377.75800674294,19273.460333385752,19171.04450233176,19070.773348422917,18972.8632526574,18877.488718451063,18784.78677120793,18694.86112172358,18607.78605749209,18523.6100433406,18442.3590254291,18364.039441650402,18288.640947716023,18216.138872389227,18146.496417945586,18079.66662340446,18015.594108689475,17954.21661787863,17895.46637927586,17839.27129931262,17785.556006374107,17734.242759617595,17685.252236767144,17638.50421377173,17593.91814813209,17551.413676656408,17510.91103740966,17472.33142468506,17435.597284953004,17400.632560934966,17367.362890207136,17335.715764059016
E,0.0,8.88769307506539,14.205958387893347,20.407960848784544,28.656117099793015,39.59861816019072,53.739855256070626,71.4174142648899,92.71963722407185,117.43324280535975,145.0523926723721,174.84467736063263,205.9473570405046,237.46449598389614,268.5457857170231,298.44003832131136,326.52460945356415,352.3157465380187,375.46558684717434,395.7508229628727,413.05689462902365,427.3604324431048,438.71174550280085,447.21844258089203,453.03077771736565,456.32897349231166,457.31255723806555,456.1916127124916,453.1797758546812,448.48876870441245,442.32425645257166,434.88281915730937,426.3498452388024,416.8981739888269,406.6873360921189,395.86326273053555,384.5583541465866,372.89181699808717,360.97019618769195,348.8880410572714,336.7286579831923,324.56491165305545,312.46004584160085,300.4685015393323,288.6367160246321,277.00389109917523,265.6027224007176,254.46008462113934,243.59766972590882,233.03257701021982,222.77785513605505,212.84299725693518,203.23439102300333,193.9557257263006,185.00835914228173,176.39164678772852,168.1032363788137
I,5.0,4.298065937858109,5.706871440248656,8.121968597690248,11.60216776601698,16.4611973127223,23.11549444534082,32.037229590308016,43.7087170107762,58.564561279427465,76.93006676005912,98.97034623311616,124.66151337727392,153.7877086106279,185.96053396538477,220.65360533324045,257.2443650563357,295.05668603163264,333.39983761900277,371.6013016072246,409.03241508145186,445.1268343637958,479.3924320653476,511.41755910575256,540.8727194183816,567.5086917521778,591.152045103124,611.6988694101459,629.1074057342659,643.3901252839324,654.6056829056057,662.8510622233812,668.2541378859315,670.9668050575202,671.1587660984394,669.012017565598,664.7160453059341,658.4637096183144,650.4477844624238,640.8581029247059,629.8792542514141,617.6887745774179,604.4557730640046,590.3399367346555,575.4908602452463,560.047650657718,544.1387616288472,527.8820159950751,511.384780321907,494.74425944345643,478.047883242796,461.37376185207563,444.7911890461038,428.3611768484526,412.1370072646856,396.16478961340897,380.4840141602568
R,0.0,0.7019340621418912,1.3053258387647793,2.106495329199836,3.2467126112729554,4.875503961203357,7.186438980691027,10.431549563578308,14.92915410479777,21.065281561274674,29.28697364055992,40.08694049290696,53.981071925507095,71.48190442104021,93.07167062355052,119.17807722443006,150.15493352799308,186.26864995341413,227.69071759107584,274.49565805854655,326.66358028542123,384.0863372185876,446.57627462125555,513.8766500611976,585.6729310039559,661.6043280125712,741.2750642730584,824.2650155456029,910.139469988136,998.457853354256,1088.7813421907622,1180.679347411382,1273.734895151687,1367.548963461567,1461.7438544688453,1555.9656942747686,1649.886158897081,1743.2035256675786,1835.643146960659,1926.9574380724393,2016.9254643609363,2105.352205080056,2192.067563215771,2276.9251824501575,2359.8011244175063,2440.5924518690017,2519.215756352841,2595.6056626166396,2669.7133361804545,2741.5050154142336,2810.960584964739,2878.072203481329,2942.8429952458314,3005.285812472242,3065.422072658065,3123.280673391726,3178.8969854019115
G,5.0,5.0,7.012197279013435,10.228463926890084,14.848880377289936,21.336701273925662,30.30193342603185,42.46877915388633,58.63787111557397,79.62984284070214,106.21704040061904,139.0572867260231,178.642585302781,225.2696130316681,279.03220458893526,339.8316825576705,407.39929858432873,481.3253359850467,561.0905552100785,646.096959665771,735.6959953668729,829.2131715823832,925.968706686603,1025.29420916695,1126.5456504223373,1229.1130197647485,1332.427109376182,1435.9638849557484,1539.2468757224017,1641.8479786381884,1743.3870250963678,1843.530409634763,1941.9890330376184,2038.515768519087,2132.9026205672844,2224.9777118403663,2314.602204203015,2401.6672352858927,2486.0909314230826,2567.815540997145,2646.8047186123504,2723.040979657474,2796.5233362797753,2867.265119184813,2935.291984662753,3000.64010252672,3063.3545179816883,3123.487678611715,3181.098116502362,3236.24927485769,3289.008468207535,3339.4459653334043,3387.634184291935,3433.6469893206945,3477.5590799227507,3519.4454630051346,3559.3809995621677
