series,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31
G_high,10.0,19.40144984318768,36.8410813257165,69.07027122561291,128.2232565396291,235.4539703749833,425.6489384581958,750.8771265374653,1276.1759471077996,2059.8012349421556,3122.5142663017505,4431.460094378255,5915.965804773767,7497.687737985582,9110.778067268031,10707.644459047722,12256.992863091848,13739.798445387727,15148.52350841586,16554.386026581546,17856.07009952106,19016.771521767456,20064.286149140116,21105.048376376024,22040.79389820093,22910.1778551918,23717.660254924227,24510.357145501974,25262.094921321685,25959.60637240371,26606.93042318164,27207.857575224098,27765.92278125102,28284.407401172826,28766.347005173968,29214.542778688898,29631.574977950473,30019.817372620077,30380.681199761042,30668.582466212625,30937.48135002664,31216.06892782293,31491.08529536238,31747.960799440938,31979.87302883713,32222.147226030687,32450.440090939483,32631.802234298873,32802.69846854234,32974.93147758738,33149.78633081355,33298.72496248205,33443.89814294464,33578.140820959496,33723.29316755145,33859.42812205642,33987.14819010124,34107.01152952788,34208.06705799445,34298.59589641782,34383.670115878405,34463.63735909254,34538.82116471295,34609.522827310844,34676.023097209894,34738.58373521154,34797.44893577325,34852.84663086674,34904.989685539316,34954.076995117306,35000.294493014575,35043.816077231386,35084.80446283992,35123.72092878741,35166.66826847308,35207.13070809827,35245.25665207024,35281.185155514926,35315.04656278498,35346.963097581574,35377.049408780134,35405.41307567128,35432.15507598664,35457.37021977126,35481.147551886024,35503.57072567268,35524.71835008762,35544.664312405446,35563.47807840873,35581.22497181271,35597.96643452256,35613.76026918337,35628.66086535921,35642.719410564714,35655.98408727049,35668.50025691112,35680.31063183989,35691.45543609809,35701.97255579665,35711.89767984465,35721.26443170116,35730.10449277409,35738.447718041614,35746.32224442746,35753.75459242125,35760.76976139821,35767.39131905846,35773.64148537562,35779.54121141562,35785.11025336058,35790.36724204885,35795.32974831991,35800.014344432675,35804.43666180695,35808.61144532056,35812.55260437865,35816.273260956914,35819.78579480693,35823.10188599923,35826.23255496789,35829.188200209705,35831.97863378106,35834.613114726155,35837.100380561686,35839.448676935004,35841.665785565354,35843.7590505708,35845.73540327699,35847.60138559789,35849.363172073,35851.026590640235,35852.597142219,35854.08001917303,35855.48012271877,35856.80207934065,35858.050256271126,35859.2287760899,35860.34153049321,35861.56112645608,35862.9077433735,35864.383922038694,35865.99382807046,35867.743381710025,35869.64041850422,35871.69488833011,35873.91910141424,35876.32803162471,35878.939689457075,35881.77557991578,35884.8612640703,35888.22704764877,35891.90882589665,35895.94912143444,35900.39836147127,35905.31645309415,35910.77473127714,35938.71392125367,35974.538566532196,35996.23824741677,36044.83795143168,36080.293148237404,36131.902632532714,36143.44243926723,36176.469618976145,36218.21271469199,36285.37025968896,36300.118134877834,36374.81961227746,36515.585111984525,36674.402958641236,36891.91296627178,37137.88327887991,37396.52909573767,37693.599770571156,38125.464065426175,38589.98942894577,39249.55712407468,39857.22688736466,41193.836814934126,42819.24772084172,45374.31924555129
G_low,10.0,16.663304151601572,27.21841854738232,43.91500366057656,70.26821361881548,111.71926510174761,176.56712417290453,277.1788262197582,431.3268676975995,663.1516225192332,1002.6987260592507,1482.5691025312958,2130.853815409871,2962.0170040977146,3970.3687649304443,5137.430178179854,6422.941037482341,7783.466921121097,9179.697790627062,10569.977875448376,11923.044682127578,13226.85436115849,14506.129426639576,15726.549239576696,16884.112180688193,17977.265534813305,19006.185994779018,19969.097946922033,20869.60736566133,21712.49477345971,22500.690971238117,23237.255048689898,23925.272186604776,24569.49817626728,25180.83674956867,25746.420734481682,26236.241449936137,26693.65974068707,27121.603933128376,27521.88597432489,27901.562674456487,28281.909412051966,28629.485922258562,28946.899074330908,29218.83805723458,29505.667722754417,29773.287461023163,30011.157589496986,30245.64986632765,30465.579823757613,30671.92451898341,30865.58970288451,31047.41530579829,31208.833788656277,31342.53434820422,31467.548291631072,31598.352313140163,31728.03689114801,31850.113291319034,31961.546083753357,32061.926966271698,32156.328611071272,32245.12523414247,32334.222031245423,32411.913837642598,32481.408757466725,32550.90109356026,32617.166228133137,32680.795250161176,32738.751490532806,32793.43249675665,32845.0300833635,32893.724152485134,32939.68349954958,32983.06655850958,33024.02209162552,33062.68982837517,33099.201057654755,33133.679177066086,33166.24020274866,33196.993242910896,33227.02075585655,33256.592119887566,33284.52672208242,33310.91702632356,33335.85008066488,33359.40785392537,33381.66754948492,33402.70189799729,33422.57943059185,33441.364734005874,33459.11868897075,33475.898693067655,33491.75886916986,33506.750260499655,33520.83175768158,33527.822661956154,33534.37491519963,33540.51616011732,33546.27228309081,33554.49589872176,33563.88244447158,33572.75689521027,33581.14738629176,33589.08048661271,33596.581287973284,33603.67348911998,33610.37947480884,33616.720390204086,33622.71621090522,33628.385808875486,33633.747014526045,33638.816675193,33643.61071022842,33648.14416291206,33652.431249376416,33656.48540472559,33660.31932651637,33663.94501575927,33667.37381558698,33670.61644772849,33673.683046918304,33676.58319336201,33679.32594337195,33681.91985827971,33684.373031725474,33686.69311541825,33688.8873434552,33690.96255528289,33692.92521737846,33694.78144372384,33696.53701514182,33698.1973975588,33699.76775925506,33701.2529871599,33702.657702245524,33703.98627407055,33705.24283452094,33706.62613033537,33708.191767406446,33709.95157232432,33711.920040901285,33714.11477805179,33716.55702197759,33719.27227496722,33722.291068200735,33725.64989454635,33729.39235188507,33733.570550581804,33738.246853102515,33751.97602772781,33769.88071116531,33791.336867708094,33797.80363462644,33805.089489443984,33830.33986056955,33871.92418249836,33891.59735874047,33901.20070329178,33912.57040076035,33948.90039253868,33949.23913945522,34011.74247045495,34032.07591818336,34057.02710426456,34087.96349434568,34126.72209886284,34177.65876596481,34232.58102034657,34313.4973957393,34369.97138163876,34457.2623536547,34512.65514608883,34521.65120983003,34607.868138608756,34608.00018450888,34608.12568651725,34608.24503302756,34608.357577492796,34608.463319762035,34613.20981774986
D_high,0.01,0.01,0.015067775551104832,0.02766760182316113,0.053220687210641895,0.1004617416371759,0.18626112043241835,0.3505219369579554,0.653719021074312,1.1969313085687632,2.144787545286685,3.7297116812584665,6.245916763651124,9.983945978556015,15.322197749902648,22.52440586620404,31.815322129500245,43.34929415469365,57.30402787581035,73.49593354989092,91.97863598448761,112.66293606541763,135.45629868496601,160.20139050905436,186.70328757800658,214.77204224483063,244.21035198253202,274.818693622905,306.3994928665001,338.76042834993524,371.71697641982723,405.09430163344,438.7285922119167,472.4679313712017,506.1727860337072,540.051728167795,574.8630488829518,606.1802865803211,638.293559380606,670.1664117241157,701.42300522978,732.004896532384,761.8629839775559,790.5728211128315,817.9917013996597,845.5715873924922,872.4312067865418,898.4124534687337,923.5080258696952,946.9667901856893,969.3271942040518,991.4530594624296,1013.6877666195221,1035.0398602901316,1055.5222954413118,1074.651590781598,1092.8857242089678,1109.9689312246728,1126.2061799451785,1142.372743564445,1158.0477445677948,1172.722524644375,1186.5916476385003,1199.764270524115,1212.7417178771923,1224.8745218691956,1236.3777901194453,1247.3310699139572,1257.7562691378253,1267.6748968527409,1277.297211081509,1286.1439176305544,1294.5994262273841,1302.1909022802827,1309.6089410614518,1316.749248197326,1324.1088393798987,1330.4844321773571,1337.4454363328182,1343.3665806927602,1349.2285839477502,1355.0611602203223,1360.8828169117517,1365.9098409467442,1371.115612154145,1375.9586356939699,1380.6256286858504,1385.0483366514018,1389.2388414583586,1393.2087005659794,1396.9689619156,1400.5301793419812,1403.9024283537099,1407.0953221498612,1410.118027757216,1413.0634486289837,1416.1392465073366,1419.0552712087012,1421.8830619676048,1424.561821587417,1427.0991379520535,1429.243648866399,1431.4620995958428,1433.5622602662893,1435.5502721466814,1437.3335685274553,1438.874958279778,1440.2703016105454,1441.5896574008316,1442.8370966701784,1444.0164792761207,1445.1314641447948,1446.18551908251,1447.1819301768703,1448.1238107969798,1449.0141102030148,1449.855621776046,1450.6509908794383,1451.4027223634819,1452.1131877251269,1452.8011123862268,1453.5040612016949,1454.058479562818,1454.5855239332245,1455.1210240137968,1455.6270470430072,1456.1052050595977,1456.5570230417873,1456.9839434947605,1457.3873308083798,1457.7684753953627,1458.1285976198476,1458.4688515259502,1458.7934786374094,1459.1534166959605,1459.493624882896,1459.815179790101,1460.1190997720612,1460.5898484649135,1461.0040320928408,1461.36877186863,1461.6903005861986,1461.9740752734722,1462.2248757336943,1462.4468907814019,1462.6437937544674,1462.8188086883513,1462.9536075479612,1463.0773388657942,1463.1975774918217,1463.3146234039866,1463.453708421202,1463.583349163947,1463.8232480831186,1464.0274394769356,1464.178073818659,1464.3175149723538,1464.3996262759197,1464.5654021700354,1464.675117457618,1464.7761663939334,1465.3145007553724,1465.7268389935994,1466.2972218880195,1466.7656599015481,1467.0679553524506,1467.6376517919284,1468.4450170148166,1469.3616804451783,1469.440750044096,1471.214144201422,1472.9781794297803,1475.0199785371262,1476.5792504530227,1479.4579057557626,1484.8385160564944,1490.385660635253,1499.5410794460265,1506.231550919449,1517.480239852674,1530.4355241432393
D_low,0.01,0.01,0.014,0.023913985068902563,0.04283519386573523,0.07570763550309098,0.13046635914118992,0.21964902685357418,0.3629028113138858,0.5903386369905435,0.9425420158807448,1.4887505509222332,2.328987943532451,3.5941783270887537,5.457015340852962,8.126577587549098,11.838703838438974,16.845657426943266,23.37301301822096,31.623214307638364,41.75721284679703,53.887739819039425,68.07748104025342,84.34094440547693,102.64878063429762,122.93351429289854,145.0958964467785,169.01132592244838,194.53597701185396,221.51241517930868,249.7745854630199,279.15212942735906,309.4740337285817,340.5556927989613,372.11057339421365,404.10263830484183,436.38400676506325,468.842779515521,501.47407567149355,533.7577166808461,565.8411324912764,597.6327875399763,629.0952284709097,660.0911092056625,690.5524837125693,720.6934371086576,750.2180302871436,779.0528235367525,807.1615262802742,834.5148563639465,861.0263604983612,886.0085931798315,910.1769441040238,933.5273191870247,956.5628787486878,978.8475755065476,1000.3298189419476,1021.0171571232031,1040.91966457675,1059.9639196829319,1078.2780398011646,1095.7530431566988,1112.578602572532,1128.1069321624036,1142.9239755945812,1156.6700431466309,1169.966534015069,1182.8698089246716,1195.1165962103007,1207.4494866142256,1218.1173954318235,1227.994837027031,1238.1085331591257,1248.7178077770573,1257.9594334332166,1266.0504838378547,1273.7986796758648,1281.2968692264878,1288.5077694458419,1296.0143308083796,1302.93743719995,1309.3279963780153,1314.9041053728488,1320.4638754801513,1325.8261293988128,1330.5245128404217,1334.974153087845,1339.1874500804963,1343.0863364821582,1346.7347803991404,1350.190785555734,1353.464070390122,1356.7888107367864,1360.0871452512322,1363.0337333344926,1366.0261689847443,1368.860293032471,1371.544204056272,1374.085615317418,1376.2414318980934,1378.0221723628754,1379.7061999798323,1381.298691673033,1382.804555452385,1384.3042681771067,1385.8465087602572,1387.3515086139969,1388.8270909738576,1390.2218760927285,1391.540211056785,1392.7862171338033,1393.9638006540424,1395.0766634583338,1395.9827501349178,1396.8099070816866,1397.5912630182982,1398.3293307589297,1399.0264877221882,1399.6849829643563,1400.3069438754105,1400.9617387989156,1401.5802092136375,1402.1641557769346,1402.7154903545866,1403.2360205462073,1403.7274552022618,1404.191409667072,1404.629410759491,1405.042901502642,1405.4332456138238,1405.8017317653614,1406.1495776268528,1406.4779336989243,1406.7878869482588,1407.0804642533149,1407.3566356698047,1407.6173175246531,1407.8633753468114,1408.3276818730485,1408.5320085789733,1408.921577398464,1409.2899126468344,1409.638963221475,1409.9707791689054,1410.2874960963131,1410.5913326621474,1410.8846010580078,1411.1580894181363,1411.3303766989227,1411.7261375740995,1411.8937273939837,1412.0430295004192,1412.1890678985214,1412.3325501934826,1412.4742584612218,1412.6150573144655,1412.7559071805679,1412.8978835373155,1413.0422032440808,1413.2099928511045,1413.4321127934168,1414.260229105731,1415.2141138979703,1415.6420397828588,1415.8742091898825,1416.1226323486121,1416.3907287681998,1416.5962877796303,1416.6228968612847,1416.6532236914068,1416.6882391851725,1416.729197108356,1417.2375555278427,1418.337651155811,1418.9551024852713,1419.3390357460728,1419.7826293243486,1421.468573294512,1422.7372664425752,1423.022406174532,1423.4309995332287
G_high_100,10.0,30.916132048324588,90.2942859998418,256.94473294469867,710.2116029305744,1847.6314118659948,4240.76567714062,8029.44581478472,12473.37232464279,16708.139108247506,20327.430494151176,23269.536817575565,25611.382706041913,27462.379818141002,28925.021048829178,30084.16521860855,31006.721068247956,31744.41727943041,32337.00498850987,32815.05535027483,33202.18062967687,33516.72758024254,33773.0464949424,33982.43704568832,34153.85386716357,34294.43531668845,34409.90236013789,34504.86181995075,34583.03881391577,34647.4563924019,34700.57548095135,34744.40472355714,34780.58730240931,34810.46999494218,34835.158413988,34855.56141723766,34872.42696632185,34886.37119207015,34897.90203037553,34907.438496816845,34915.326442303085,34921.851458253885,34927.249465056615,34931.715412168414,34935.41043524304,34938.467749865624,34940.99750899843,34943.09080915826,34944.822996443065,34946.25639609906,34947.44256705522,34948.424164721706,34949.23648054753,34949.9087147221,34950.46502847745,34950.925414297126,34951.30641563661,34951.62172224473,34951.882662632335,34952.098611488356,34952.27732675339,34960.4124050595,35038.623783935356,35112.12241129221,35181.207465030166,35246.15755086412,35307.23227283582,35364.67366979937,35418.70753043663,35469.54459811423,35517.381675773,35562.402640033,35604.7793727912,35644.67261777533,35682.23276878645,35717.6005957068,35750.90791376022,35782.27820098364,35811.82716839289,35839.66328689954,35865.888274651945,35890.59754812919,35913.88064000647,35935.82158653181,35956.49928690281,35975.98783690617,35994.35683887891,36011.67168986629,36027.993849685765,36043.38109045644,36057.88772901806,36071.5648435412,36084.46047551938,36096.61981823354,36108.08539268822,36118.89721193606,36129.092934632514,36138.708008594025,36147.77580507142,36156.32774439322,36164.39341358253,36172.00067650401,36179.1757770544,36185.94343587132,36192.32694099873,36198.34823291499,36204.02798429914,36209.385674883655,36214.43966171653,36219.20724513217,36223.704730709396,36227.94748747503,36231.95000259353,36235.72593276621,36239.28815254844,36242.64879977871,36245.819318300484,36248.81049814544,36251.632513335535,36254.294957450824,36256.80687710027,36259.17680342389,36261.41278174613,36263.52239949267,36265.51281247576,36267.39076964619,36269.16263640417,36270.83441655527,36272.411772992215,36273.9000471785,36275.30427750471,36276.62921658442,36277.87934755216,36279.058899422205,36280.1718615634,36281.22199734182,36282.21285697991,36283.147789677896,36284.0299550404,36284.82705056449,36285.54728456158,36286.19807245499,36286.786113530114,36287.31746022595,36287.79758069809,36288.23141531102,36288.62342765236,36288.977650603156,36289.297727945814,36289.58695194378,36289.84829728462,36290.08445173972,36290.2978438592,36290.49066798975,36290.66490687466,36290.8223520706,36290.96462239217,36291.09318057542,36291.209348332486,36291.31431995295,36291.40917459252,36291.4948873757,36291.57233942731,36343.622221253914,36448.887892652325,36575.72719731547,36723.936077783575,36896.81212903305,37182.62956730603,37518.80760189391,37905.23330465183,38347.53448045722,38851.37809087941,39422.27463885696,40065.33858801975,40785.01195627556,41584.76502575151,42466.79513351995,43431.750380328805,45420.15615854254,54433.96239049912
G_low_100,10.0,16.45841006096587,26.55776590570428,42.33014659394458,66.91245207142964,105.10576257680148,164.16084838274392,254.80382794205804,392.4029075960709,597.9225501292967,897.8905673347958,1322.2018068207842,1898.8096295079235,2645.978760452066,3565.3433003760597,4639.9032651810685,5838.27338852711,7122.405349211007,8454.767899781558,9802.799947997337,11140.632539456168,12449.036791015162,13714.534095391873,14928.26526377618,16084.913748671524,17181.794301287086,18218.126989139142,19194.47860844734,20112.34206716473,20973.824289555334,21781.41727888694,22537.831931409306,23245.878754954236,23908.383425687727,24528.12809635036,25107.811656169608,25650.02387204625,26157.22963807283,26631.760529852603,27071.11740052246,27453.303586509926,27810.58256418491,28144.70100257428,28457.278866711815,28749.817434761808,29023.707274664288,29280.236020133227,29520.595840464943,29745.890538406373,29957.142239104942,30155.29765375098,30341.23391604553,30515.76399966006,30679.64173158009,30833.566420524272,30978.187122163312,31114.10656412195,31241.88475409925,31362.04229416098,31475.06342354556,31581.39881133127,31681.468119146673,31775.6623528483,31864.3460207961,31947.859115068975,32026.51893070692,32100.621736861845,32170.444312597374,32236.245359005603,32298.266798308774,32356.734969686586,32411.86173071415,32463.84547250849,32512.872055960055,32559.115675765777,32602.73965837774,32643.897199432715,32682.73204572799,32719.379126354772,32753.965137187577,32786.609082553274,32817.422777563406,32846.51131428473,32873.97349464302,32899.90223270117,32924.384928722524,32947.503817221004,32969.336291010375,32989.95520309263,33009.429148069335,33027.822724617814,33045.196780445054,33061.6086410151,33077.11232323896,33091.75873521905,33105.5958630519,33118.66894561222,33131.02063816822,33142.69116561094,33153.718466019265,33164.138325226675,33173.98450300426,33183.28885142845,33192.08142595849,33200.39058971015,33208.243111375705,33215.66425720755,33222.67787745251,33229.30648759594,33235.571344749325,33241.49251949132,33247.08896345059,33252.37857289876,33257.37824860339,33262.10395217365,33266.57075911586,33270.79290880127,33274.783851535154,33278.55629290363,33282.12223556315,33285.49301862685,33288.67935479192,33291.69136534303,33294.53861315799,33297.23013383416,33299.77446504638,33302.179674240426,33304.453384759414,33306.602800494686,33308.634729146936,33310.55560417823,33312.37150553057,33314.08817918205,33315.71105560752,33317.2452672065,33318.69566475742,33320.06683295375,33321.36310507425,33322.99741486636,33324.771460792566,33325.70607246,33326.70374665485,33327.764953026264,33328.89247595893,33330.09143901595,33331.3694190459,33332.73666517614,33334.206442601666,33335.79552821167,33337.524895233284,33339.420638138705,33341.51520847486,33343.84905912989,33346.472831914594,33349.45027568592,33352.86215612051,33356.811523279466,33361.43085349909,33366.89179899956,33373.41859344491,33381.3066218391,33390.9483400084,33402.86973067167,33417.78197410848,33436.655241849076,33460.82487203708,33492.145231281764,33533.21417436478,33587.70245429394,33660.839529125966,33760.13240013631,33896.43028462288,33950.18401560005,33950.24364502054,33950.2984945127,33950.34894725511,33950.39535570659,33950.43804406947,33950.477310555194,33950.51342946828,33950.54665312312
D_high_100,0.01,0.01,0.02554085620273653,0.05862476367354519,0.11592834855015874,0.21272966249475161,0.5943319975004491,1.6059607622390275,4.024410992250639,8.960646379414502,17.46237517774334,30.175224714460427,47.28282075039233,68.60543107955172,93.73088443043324,122.12529162679606,153.2121992033493,186.4236680261733,221.2302565194981,257.1564376124624,293.78652509254715,330.76474086721527,367.7918976080552,404.62032298663775,441.04805869653126,476.9129654291205,512.0870988580061,546.4715494605862,579.9918303235384,612.593830704769,644.2403144834965,674.9079218596144,704.5846231656657,733.2675710646733,760.9612988714226,787.6762164153793,813.4273595982538,838.2333548728886,862.1155648591653,885.0973859818971,907.203673249489,928.4602710487429,948.893632112891,968.530509653931,987.3977100763756,1005.5218957523442,1022.9294290826114,1039.6462505376483,1055.6977846061034,1071.1088686106498,1085.9037002134808,1100.105800152687,1113.7379873492112,1126.8223640216306,1139.380308859199,1151.4324766464065,1162.9988030165039,1174.098513246859,1184.7501342039038,1194.9715087066481,1204.779811711041,1214.1915678275832,1223.2226697755377,1235.8615431326987,1248.2259969253323,1259.9323692629184,1271.0087996896218,1281.4829732731637,1291.3820299463757,1300.7324892238212,1309.560188687498,1317.8902347561898,1325.7469643698612,1333.1539163327016,1340.13381116535,1346.7085384180982,1352.8991504921862,1358.7258621056021,1364.208054623062,1369.364284547172,1374.212295539329,1378.7690334048873,1383.0506635377674,1387.0725903752561,1390.8494784645368,1394.3952747887743,1397.7232320426579,1400.8459325854528,1403.7753128341192,1406.5226878901894,1409.098776222117,1411.5137242499668,1413.7771307018488,1415.8980706316252,1417.8851190053504,1420.2186311057578,1423.2407916428442,1426.1028083943172,1428.8128677639852,1431.3787684261729,1433.8079364703958,1436.10744031129,1438.2840053204015,1440.3440281439196,1442.2935906770686,1444.138473671745,1445.884169959165,1447.5358972738422,1449.0986106692067,1450.577014518661,1451.9755740988992,1453.2985267549361,1454.5498926485475,1455.7334850937534,1456.8529204846134,1457.9116278219797,1458.9128578470045,1459.8596917901393,1460.7550497451305,1461.6016986781178,1462.4022600824119,1463.159217289865,1463.8749224499902,1464.5516031881261,1465.191368954007,1465.796217072093,1466.368038504951,1466.90862334086,1467.4196660166547,1467.9027702866329,1468.359453948122,1468.7911533340591,1469.1992275826651,1469.5849626940217,1469.9495753830556,1470.2942167381432,1470.6199756942344,1470.9278823290922,1471.2125396786337,1471.493156860502,1471.7679454067174,1472.0356271317137,1472.2953381056952,1472.5465491682723,1472.7890003826699,1473.022647230394,1473.247616690132,1473.4641716403596,1473.6726822794158,1473.8736034757549,1474.0674571502134,1474.2548189563663,1474.4363086689257,1474.612583817812,1474.784222899101,1474.9517348666616,1475.115567484143,1475.2761146741475,1475.4337229849946,1475.5886972810242,1475.741305749669,1475.891784307327,1476.0403404762228,1476.1871567957708,1476.3323938243345,1476.476192780561,1476.6186778675656,1476.7599583180474,1478.1485914209918,1480.4672647075927,1483.0527078907219,1485.9354084087677,1489.5038141017858,1493.8967437742817,1498.8845376772151,1504.5420373546635,1510.9517270844324,1518.2040586432438,1526.3976591949295,1535.6393840926523,1546.0441729391669
D_low_100,0.01,0.01,0.014,0.023874387411732822,0.042498891659947566,0.07451569620367576,0.12720818794222938,0.2119558876990192,0.3464085254429776,0.5576662342853662,0.886741627778929,1.3944112829235684,2.168081856738687,3.3283947552189943,5.033194092971535,7.47599291452326,10.8771915927278,15.468958060845498,21.47718325830473,29.1045705706084,38.5177179972121,49.839256415770976,63.14473929355158,78.46330591793586,95.78098711382248,115.04564023504757,136.17271390700373,159.05126133551582,183.54980718133328,209.52181810756116,236.81063410155488,265.2537933781878,294.68673526194476,324.94589914913695,355.87125844154434,387.3083400158667,419.1097851712916,451.1365091393824,483.25851462784357,515.3554115548894,547.3166908514256,579.0417954726444,610.4400269123526,641.4303207775001,671.9409204980219,701.9089741001893,731.280075201125,760.0077660009316,788.0530170514105,815.3836959491352,841.9740348110904,867.8041044148056,892.8593011920134,917.1298518254949,940.6103389841581,963.2992507144161,985.1985551615307,1006.3133015998953,1026.6512481856296,1046.222516389923,1065.039271710936,1083.115429981367,1100.4663883753942,1117.1087800616401,1133.0602513385531,1148.3392600169695,1162.8889464939095,1176.294968753316,1189.0987266796874,1201.3210370185866,1212.9826727290729,1224.1042713952475,1234.6248281810954,1243.8736910235575,1252.6398548032876,1260.9087302576659,1268.765015692061,1276.2270973021934,1283.3127789130458,1290.0392725922845,1296.423193604078,1302.4805591368445,1308.2267902938393,1313.6767168866725,1318.8445846189886,1323.6471563091259,1328.198365923432,1332.5165875619728,1336.6131365248114,1340.498842460554,1344.1840632952933,1347.6786995927907,1350.6890807939878,1353.3128748973174,1355.7970070212402,1358.1486865729378,1360.3747740395556,1362.481795432141,1364.4759564011556,1366.3631559968758,1368.149000053624,1369.838814181727,1371.437656355437,1372.9503290888406,1374.3813911950876,1375.735169127117,1377.0157679005258,1378.2270816013363,1379.3728034832013,1380.4564356601122,1381.481298401932,1382.4505390411234,1383.3671404998956,1384.2339294476674,1385.0535840992807,1385.8286416647911,1386.5615054619468,1387.2544517026504,1387.9096359647917,1388.529099360864,1389.1147744147304,1389.668490657812,1390.1919799558227,1390.686881576996,1391.1547470125347,1391.5970445597698,1392.0151636782577,1392.4104191287624,1392.7840549047783,1393.137247965951,1393.471111782444,1393.7866996989862,1394.0850081270278,1394.366979573115,1394.6335055112875,1394.8854291069924,1395.1235477997106,1395.3486157511902,1395.523339351189,1395.696073853072,1395.8657147749107,1396.0315646737563,1396.1932587403542,1396.350706080462,1396.5040449073692,1396.6536102691493,1396.799913393273,1396.9436322627853,1397.0856136722334,1397.2268878001255,1397.3686973608815,1397.5125447910395,1397.6602628782732,1397.8141170601318,1397.9764494340518,1398.1497137441404,1398.336511589199,1398.5396303320256,1398.7620831929796,1399.0071520159897,1399.2784332013887,1399.5798873056658,1399.9158928115626,1400.1935879773305,1400.2078780849592,1400.223788229693,1400.2417381708424,1400.2622586000814,1400.2860267053597,1400.3139141556585,1400.3470521737192,1400.3869201705395,1400.4354668947158,1400.4952763979618,1400.5697955213989,1400.6636451457107,1400.7830438843473,1400.9363792584452,1401.134965227801,1401.3940212440345,1401.7338879666365
