County/State,Fips Code,State Name,6d filter,County,County Name,Date,Date of Latest Data,State Fips Code,Avg Pos Tsts/Day,Cases per 1000,Cases per 1000 State,County Pop Density,Ct Testing Inc,Ct Testing Inc 7D Avg,Ct Testing Neg Inc,Ct Testing Neg Inc 7D Avg,Ct Testing Neg Rolltot,Ct Testing Pos Inc,Ct Testing Pos Inc 7D Avg,Ct Testing Pos Rolltot,Ct Testing Rolltot,Cumulative Cases,Cumulative Cty Cases,Cumulative Cty Deaths,Cumulative Deaths,Cur Date,Dhc County Icu Beds,Dhc County Licensed Beds,Dhc County Staffed Beds,Est Active Cases,Est Deaths,Hosp Est,Hosp. High Est,Hosp. Low Est,Hospitalization,ICU,ICU Est,ICU High Est,ICU Low Est,Ihme Allbed,Ihme Allbed Hi,Ihme Allbed Lo,Ihme Allbed Peak,Ihme Icubed,Ihme Icubed Hi,Ihme Icubed Lo,Ihme Vent,Ihme Vent Hi,Ihme Vent Lo,Latest Case Count,Live Data,Number of Records,Nyt Cases,Nyt Cases Inc,Nyt Deaths,Nyt Deaths Inc,Pct of Pop Tsted,Pct Pop Test Neg Rolltot,Pct Pop Test Pos Rolltot,Pct Pop Test Rolltot,Pct Testing Positive,Sah Period,State Day Count,State Pop Density,Total County Female Pop,Total County Land Area,Total County Male Pop,Total County Pop,Total State Female Pop,Total State Land Area,Total State Male Pop,Total State Pop,Total State Population,Vent Est.,Vent High est,Vent Low Est,Vent. Use
"HUDSON, NEW JERSEY",34017,NEW JERSEY,False,HUDSON,HUDSON,9/28/2020,,34,,0.00,0.00,14973.868802771,,,,,,,,,,205307,20802,1516,16106,,89,1764,1086,320,24,46,67,29,,,13,19,8,46,67,29,,13,19,8,12,18,7,0,0,1,0,0,0,0,,,,,,0,204,1224.557939681,347944,46.19,343699,691643,4609070,7354.2,4396574,9005644,9005644,12,18,7,
"HUDSON, NEW JERSEY",34017,NEW JERSEY,False,HUDSON,HUDSON,9/29/2020,,34,,0.00,0.00,14973.868802771,,,,,,,,,,205307,20802,1516,16106,,89,1764,1086,330,25,47,71,28,,,13,20,8,47,71,28,,13,20,8,12,19,7,0,0,1,0,0,0,0,,,,,,0,205,1224.557939681,347944,46.19,343699,691643,4609070,7354.2,4396574,9005644,9005644,12,19,7,
"HUDSON, NEW JERSEY",34017,NEW JERSEY,False,HUDSON,HUDSON,9/30/2020,,34,,0.00,0.00,14973.868802771,,,,,,,,,,205307,20802,1516,16106,,89,1764,1086,340,26,49,75,28,,,14,22,8,49,75,28,,14,22,8,13,20,7,0,0,1,0,0,0,0,,,,,,0,206,1224.557939681,347944,46.19,343699,691643,4609070,7354.2,4396574,9005644,9005644,13,20,7,
"HUDSON, NEW JERSEY",34017,NEW JERSEY,False,HUDSON,HUDSON,10/1/2020,,34,,0.00,0.00,14973.868802771,,,,,,,,,,205307,20802,1516,16106,,89,1764,1086,352,26,50,80,28,,,14,23,8,50,80,28,,14,23,8,13,21,7,0,0,1,0,0,0,0,,,,,,0,207,1224.557939681,347944,46.19,343699,691643,4609070,7354.2,4396574,9005644,9005644,13,21,7,
"HUDSON, NEW JERSEY",34017,NEW JERSEY,True,HUDSON,HUDSON,10/2/2020,,34,,0.00,0.00,14973.868802771,,,,,,,,,,205307,20802,1516,16106,,89,1764,1086,364,27,52,84,28,,,15,24,8,52,84,28,,15,24,8,13,22,7,0,0,1,0,0,0,0,,,,,,0,208,1224.557939681,347944,46.19,343699,691643,4609070,7354.2,4396574,9005644,9005644,13,22,7,
"HUDSON, NEW JERSEY",34017,NEW JERSEY,True,HUDSON,HUDSON,10/3/2020,,34,,0.00,0.00,14973.868802771,,,,,,,,,,205307,20802,1516,16106,,89,1764,1086,376,28,54,88,28,,,15,25,8,54,88,28,,15,25,8,14,23,7,0,0,1,0,0,0,0,,,,,,0,209,1224.557939681,347944,46.19,343699,691643,4609070,7354.2,4396574,9005644,9005644,14,23,7,
"HUDSON, NEW JERSEY",34017,NEW JERSEY,True,HUDSON,HUDSON,10/4/2020,,34,,0.00,0.00,14973.868802771,,,,,,,,,,205307,20802,1516,16106,,89,1764,1086,389,29,55,93,28,,,16,27,8,55,93,28,,16,27,8,14,24,7,0,0,1,0,0,0,0,,,,,,0,210,1224.557939681,347944,46.19,343699,691643,4609070,7354.2,4396574,9005644,9005644,14,24,7,
"HUDSON, NEW JERSEY",34017,NEW JERSEY,True,HUDSON,HUDSON,10/5/2020,,34,,0.00,0.00,14973.868802771,,,,,,,,,,205307,20802,1516,16106,,89,1764,1086,402,30,57,98,28,,,16,28,8,57,98,28,,16,28,8,15,26,7,0,0,1,0,0,0,0,,,,,,0,211,1224.557939681,347944,46.19,343699,691643,4609070,7354.2,4396574,9005644,9005644,15,26,7,
"HUDSON, NEW JERSEY",34017,NEW JERSEY,True,HUDSON,HUDSON,10/6/2020,,34,,0.00,0.00,14973.868802771,,,,,,,,,,205307,20802,1516,16106,,89,1764,1086,416,31,59,103,29,,,17,30,8,59,103,29,,17,30,8,15,27,7,0,0,1,0,0,0,0,,,,,,0,212,1224.557939681,347944,46.19,343699,691643,4609070,7354.2,4396574,9005644,9005644,15,27,7,
"HUDSON, NEW JERSEY",34017,NEW JERSEY,True,HUDSON,HUDSON,10/7/2020,,34,,0.00,0.00,14973.868802771,,,,,,,,,,205307,20802,1516,16106,,89,1764,1086,431,32,61,109,29,,,17,31,8,61,109,29,,17,31,8,16,29,7,0,0,1,0,0,0,0,,,,,,0,213,1224.557939681,347944,46.19,343699,691643,4609070,7354.2,4396574,9005644,9005644,16,29,7,
