series,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15
S,9175.03825241016,9172.259882555116,9168.494459445363,9163.392502277511,9156.48178145525,9147.125033180611,9134.463800042387,9117.344429063554,9094.221628508927,9063.034739394037,9021.052596532876,8964.685598047558,8889.27018773471,8788.844251362187,8655.955962548374,8481.587875983236,8255.334709869301,7966.040011235374,7603.1435595040075,7158.947447904057,6631.760416214138,6029.32719025462,5371.177520922895,4688.03674830458,4017.0725668459054,3393.8873824954544,2844.587694420827,2381.638523201483,2004.7780523774588,1705.2387699782676,1470.476246509817,1287.6149383206707,1145.257673931518
I,5.0,6.778369855044666,9.188118993789404,12.4524523628824,16.872682712566707,22.854894444692533,30.945148693977764,41.875489934014766,56.623192501838794,76.48544311636093,103.17049735425067,138.90339636871937,186.53812740782348,249.65643829878144,332.61343945283676,440.45883812740834,578.6202366158616,752.190887926617,964.6491620726601,1215.915441258078,1499.9193846963822,1802.3687337166234,2100.0446563050236,2363.176497662334,2561.5053795885424,2672.3894880212847,2687.211278491655,2612.718194012668,2467.035026034159,2273.167303226518,2053.2963660496653,1825.4984010288783,1602.7559852122554
R,0.0,1.0,2.355673971008933,4.193297769766814,6.683788242343295,10.058324784856637,14.629303673795144,20.818333412590697,29.193431399393653,40.518069899761414,55.8151585230336,76.44925799388373,104.2299372676276,141.53756274919232,191.4688504089486,257.991538299516,346.08330592499766,461.80735324817,612.2455308334934,805.1753632480254,1048.358451499641,1348.3423284389173,1708.816075182242,2128.825006443247,2601.4603059757137,3113.7613818934224,3648.2392794976795,4185.68153519601,4708.225173998544,5201.632179205376,5656.26563985068,6066.924913060613,6432.024593266389
G,5.0,7.778369855044666,11.543792964798337,16.645750132649216,23.55647095491,32.91321922954917,45.574452367772906,62.693823346605456,85.81662390123243,117.00351301612233,158.98565587728427,215.35265436260312,290.7680646754511,391.19400104797376,524.0822898617854,698.4503764269243,924.7035425408593,1213.9982411747872,1576.8946929061538,2021.0908045061037,2548.2778361960236,3150.711062155541,3808.860731487266,4492.001504105581,5162.965685564256,5786.150869914707,6335.450557989334,6798.399729208678,7175.260200032702,7474.799482431894,7709.562005900345,7892.423314089491,8034.780578478644
