beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h,Hiding_init,metric1,metric2,r1,r2,reopen
1.3812124057250497,0.20009802611121028,0.8302995850020546,0.04307267996907261,0.1771538898157372,0.10799372839831287,0.4997398253065743,0.036269981283362146,0.03379171745830024,0.28435281012620456,0.8600000000000001,2.9128429332978773e-07,8.389265770004249e-06,0.03653217809958031,0.0,0.043517858122056115,0.0530729407848067,0.9834622111506863,0.9714701111798212,2021-06-10
