beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
15.094460518383553,0.2001161545095553,0.49454518558110483,0.04201695050809268,0.1964311905962398,0.1406798463640058,0.49567251104032606,0.018122853073799492,0.07971368686139854,0.03920773561704279,0.03333333333333333,0.506751866055826,0.9100000000000001,7.019809652130112e-05,0.0009746599406400246,0.0021753288073882186,0.9991763953374121,0.9691469493284883,2021-03-27
