beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h1,Hiding_init1,reopen1,antibody ratio,h2,Hiding_init2,reopen2,metric1,metric2,r1,r2
1.0690775849765042,0.3,0.896642906279649,0.09169212416400141,0.1849484948732248,0.1999999999995411,0.26347726014554196,0.01971383494766574,0.18522100824098453,0.11740577928618172,0.9800000000000002,0.0009550521841349763,0.006106102487823361,0.03562517168709936,9.999983447261805,2021-03-16,0.999999999998877,0.03333333333333333,6.92715366853,2021-08-03,0.024672632359633115,0.017722469826216447,0.9961515851204202,0.9986604985451899
