series,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29
S,42071.08725612909,42069.41489766491,42067.47935222307,42065.24027400248,42062.65149302266,42059.6602945708,42056.20664975502,42052.22240836121,42047.6304715557,42042.34396997042,42036.265482452334,42029.28634219929,42021.28608983101,42012.132146479285,42001.67979305435,41989.77255268676,41976.24307954096,41960.914655763234,41943.603385967464,41924.12115228081,41902.27935044419,41877.89336860823,41850.7876980215,41820.80148509846,41787.794257261194,41751.651492861456,41712.2896711596,41669.660441954155,41623.75360070138,41574.598641014716,41522.264771770206,41466.859414339575,41408.52531813905,41347.436532956504,41283.793542874475,41217.81789450462,41149.74664398854,41079.82691023322,41008.31076623843,40935.45063649278,40861.4953050706,40786.68658255538,40711.25663385946,40635.42593468044,40559.40180129147,40483.37742511063,40407.531338054396,40332.02723500266,40257.01408392865,40182.62646083353,40108.985054384415,40036.197293229125,39964.358056779085,39893.55043746174,39823.84652886344,39755.30821974417,39687.9879786157,39621.92961749089,39557.16902661281,39493.73487454983,39431.649270086345,39370.92838393576,39311.58302952854,39253.61920305354,39197.038583612244,39141.83899483379,39088.01482963331,39035.557440011966,38984.45549392106,38934.69530126622,38886.26111112988,38839.13538225353,38793.29902875751,38748.73164299369,38705.41169733163
I,7.0,8.112358464179158,9.39891522888421,10.886080231163275,12.603974792486785,14.586855260951575,16.873551655857856,19.507908917199543,22.539213009332194,26.022577553863588,30.01925886763767,34.596858411275996,39.82936210665207,45.796956489845556,52.585553395598,60.28594949154164,68.99254667801607,78.80156672150133,89.8087111795525,102.1062479718458,115.7795499707194,130.90316780901793,147.53658497102623,165.7198710963835,185.4695092459394,206.7747129059991,229.59455757538032,253.85622217478934,279.4545656535863,306.25316008795687,334.0867765254341,362.7651918340309,392.07807268782966,421.8006120553464,451.6995531729471,481.53923728896694,511.0873488219251,540.1200946714903,568.4266310925632,595.8126303508092,622.1029513449236,647.1434377525497,670.8019114282653,692.9684576930247,713.5551144665562,732.4950814900706,749.7415620271009,765.2663401166711,779.0581839813502,791.1211523579528,801.4728666184338,810.1427984442471,817.1706110187466,822.6045814545973,826.5001235365253,828.9184227728746,829.925190079513,829.5895359979656,827.9829639962028,825.1784789394917,821.2498050878179,816.270706831382,810.3144046920894,803.4530787917276,795.7574519296863,787.2964445537633,778.1368941899499,768.3433322760947,757.9778117849125,747.0997794969581,735.7659872735376,724.0304371680058,711.944355690587,699.5561929991565,686.9116432212879
IH,113.0,96.9789914372953,83.31361524646587,71.67102357666084,61.767440511385615,53.36123156793066,46.24698991372,40.25049323143336,35.22440574016839,31.04461727304903,27.607125932780015,24.825383046583628,22.628029227151625,20.956958594701504,19.765654894114114,19.017748625721925,18.685748701036168,18.74990588164231,19.197168760001844,20.020196744029278,21.21639888811148,22.78697292282642,24.73592582338967,27.069065871314763,29.792966250101788,32.91391123983953,36.436847110480144,40.36436961928386,44.69578722492921,49.426302503547014,54.546352974913496,60.04114645267088,65.89041569736314,72.06840382184191,78.5440772615752,85.28154898149594,92.2406825421866,99.37783883179007,106.6467222492683,113.99928189500876,121.38662542485773,128.759907899465,136.07116433698073,143.2740619003563,150.32455498815523,157.18143338941312,163.80675973238743,170.16619749642228,176.2292347960265,181.96931201891834,187.36386330465353,192.3942829245184,197.04582801832365,201.3074690097644,205.17169849746526,208.63430862448513,211.6941459658275,214.35285192242912,216.61459553378413,218.4858045661718,219.9748997320471,221.09203596996505,221.8488538760326,222.25824363310173,222.33412313348856,222.09123143208808,221.54493819409615,220.71106940836808,219.60574931614178,218.24525824752405,216.645905856937,214.8239190961188,212.79534415222298,210.57596150259798,208.18121319111623
IN,0.28,0.5418517670953988,0.8312259197017902,1.153306523188982,1.513998034602551,1.92002706576961,2.379054496305084,2.8997978657833867,3.492163483026718,4.167387016861034,4.938180439781274,5.818882048965008,6.825604861598121,7.9763769646389875,9.291265413914367,10.792473090059062,12.504395658095612,14.453623651164818,16.668873004536334,19.18082648906292,22.021868884985835,25.225700864102784,28.826820810522303,32.8598704309042,37.35884891120574,42.356211098584865,47.881876814919224,53.9621896452681,60.618872868957595,67.86803612638587,75.71928779276296,84.17500431723181,93.22979919382544,102.87022171055742,113.07470068366001,123.81373279763102,135.05030064776304,146.74049349352572,158.83429495018314,171.2764967010498,184.00769565360073,196.96533328968158,210.08473957594953,223.30014894905582,236.54566186120684,249.75613156833262,262.8679618098844,275.81980645495565,288.5531668908848,301.01288682836736,313.1475472889442,324.90976687616603,336.25641409162046,347.1487395373677,357.5524364467556,367.4376382016334,376.778861412549,385.5549028355675,393.748697939162,401.347148370141,408.34092494122484,414.7242521079033,420.49467924387017,425.65284338132767,430.20222746803233,434.14891761604815,437.5013622832825,440.2701358408902,442.4677085384309,444.1082244836823,445.2072889036365,445.7817656451164,445.8495856048656,445.4295665468569,444.54124456579495
D,0.01,1.2144233291860578,2.248084919699451,3.1360925466169265,3.9000062884078495,4.558361565717804,5.127118310625018,5.620047103162334,6.049061555013519,6.424504882714174,6.755397460495702,7.049651146559575,7.314255310252366,7.555438728789405,7.778810851269448,7.989485328004949,8.192188160867033,8.391352334839034,8.591200335404459,8.795815538137804,9.009203078079429,9.235340474381717,9.4782180123444,9.741868686067464,10.030387397878842,10.347939111129067,10.698755770881473,11.087122042579242,11.517350258839016,11.99374538140575,12.520561238137425,13.101949734110905,13.74190511020536,14.44420558662723,15.212354850877036,16.04952581568441,16.958508887741377,17.94166667494363,19.000896652758676,20.137602849734293,21.352677138449394,22.646490266881855,24.018892363677995,25.469222317279495,26.996325172324067,28.598576508405895,30.2739126614069,32.01986560742515,33.833601342855005,35.7119606496952,37.651501221301594,39.648540230244535,41.69919653782252,43.79943186688494,45.94509038028989,48.1319362224056,50.35568868767935,52.61205477664714,54.89675898490323,57.20557024422263,59.53432599745699,61.87895344057771,64.23548800712169,66.600089203241,68.96905392656512,71.33882742015892,73.70601202497721,76.06737390129626,78.41984789249132,80.7605407039935,83.0867325669807,85.39587755093416,87.68560268214252,89.95370601700192,92.19815380991797
R,0.0,15.114733466423242,28.106062591267232,39.29047924897833,48.94034347954213,57.290486097919015,64.54389199756311,70.87660065030275,76.44194078584916,81.37419943218012,85.79181097605645,89.80013927641625,93.49391479242442,96.9593788718288,100.27617851984841,103.51904690700825,106.7592973901187,110.06615177671264,113.50791688213627,117.15301710521311,121.07088486301403,125.3327054505374,130.01200849031338,135.18509494596543,140.93128706277616,147.33298891208423,154.4755476978368,162.44691069301686,171.3370794214054,181.2373710150795,192.2395058276408,204.43454945147582,217.91174530081796,232.75727999821171,249.05302728555375,266.8753167406904,286.2937712409281,307.3702522241137,330.15794494588226,354.70060783970456,381.0320014966543,409.1755043651276,439.14391456475175,470.9394305889296,504.5537983493771,539.9686080622361,577.1557218439146,616.0778114509584,656.6889851893288,698.9354834406223,742.7564233113401,788.0845744247852,834.8471496834873,882.9665967987366,932.3613784046106,982.9467305635193,1034.6353913678174,1087.3382931055905,1140.9652130622221,1195.4253794592323,1250.628030284198,1306.4829238435063,1362.9008007814384,1419.7937980661595,1477.0758160590822,1534.6628402732479,1592.4732198034883,1650.4279046904855,1708.4506446760636,1766.4681519307208,1824.410230398123,1882.209874415391,1939.8033392417697,1997.1301860697909,2054.133304009351
G,7.0,8.672358464179156,10.607903906018542,12.846982126608344,15.435763106424915,18.426961558288646,21.880606374071053,25.864847767881372,30.456784573389985,35.743286158667956,41.82177367675113,48.800913929800465,56.80116629807863,65.95510964980429,76.40746307474437,88.31470344233585,101.8441765881336,117.17260036586015,134.48387016163144,153.96610384828895,175.80790568491022,200.19388752086633,227.29955810759608,257.2857710306355,290.29299886790204,326.4357632676369,365.7975849694981,408.42681417493753,454.33365542771764,503.4886151143751,555.8224843588889,611.2278417895204,669.5619379900417,730.6507231725848,794.2937132546132,860.2693616244688,928.3406121405444,998.2603458958636,1069.7764898906557,1142.6366196363067,1216.5919510584858,1291.400673573706,1366.8306222696253,1442.661321448646,1518.6854548376195,1594.7098310184583,1670.5559180746943,1746.0600211264325,1821.0731722004452,1895.460795295556,1969.1022017446733,2041.8899628999611,2113.7291993500003,2184.536818667351,2254.2407272656465,2322.7790363849176,2390.099277513386,2456.1576386382,2520.918229516274,2584.352381579259,2646.437986042745,2707.1588721933344,2766.5042266005526,2824.4680530755577,2881.0486725168544,2936.2482612953063,2990.072426495794,3042.5298161171345,3093.63176220804,3143.3919548628787,3191.8261449992146,3238.951873875566,3284.7882273715877,3329.355613135404,3372.675558797468
H,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706,21085.79785547706
beta,6.305359319732918,6.305359319732918,6.297265600639982,6.287924037089064,6.27715204307356,6.264743575219934,6.2504672014180125,6.234064388231314,6.215248171597331,6.193702421607997,6.169081962559332,6.1410138602791715,6.1091002338023,6.072922978540055,6.032050790607602,5.986048841299836,5.9344913495331815,5.87697712222845,5.813147867714185,5.742708736907937,5.665450131800641,5.581269385488295,5.490190532946146,5.392380146014787,5.28815719137683,5.177995156302251,5.062515293801446,4.942470716657194,4.818722095471038,4.692206713435768,4.563903412805476,4.4347963865629065,4.30584075485141,4.177932446739555,4.051884193971031,3.9284085910864994,3.80810834428908,3.6914731434887864,3.578882117665246,3.470610587529373,3.3668397836301325,3.2676683009335443,3.1731242545658485,3.0831773340875195,2.997750186237266,2.9167287635868644,2.839971446455832,2.767316874510044,2.6985905154107828,2.633610056511601,2.5721897388158053,2.5141437668936137,2.459288930014796,2.4074465630351405,2.3584439640963986,2.312115372467732,2.268302595563574,2.22685536038481,2.187631451960503,2.150496690113882,2.1153247861291082,2.081997112616449,2.0504024129508336,2.0204364709444946,1.9920017567500135,1.9650070612187656,1.9393671279179145,1.915002289607183,1.8918381140833416,1.8698050628199672,1.8488381646825702,1.8288767061185107,1.8098639385525839,1.7917468032183577,1.774475673286566
