beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h1,Hiding_init1,reopen1,antibody ratio,h2,Hiding_init2,reopen2,metric1,metric2,r1,r2
1.00000006909058,0.2,0.8978625045405519,0.055235378666161336,0.05949728476709815,0.1999999520908013,0.5,0.005905424316745293,0.19977841529457213,0.14546057424176864,0.9900000000000002,1.0633599480955929e-08,0.029043007778070715,0.04614223660718505,9.999710038444617,2021-03-21,0.9999999988061045,0.03359918253074276,4.908560507367412,2021-06-25,0.024216478930316365,0.043239686793051936,0.9917437483717471,0.9686164379374309
