series,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10
S,257511.65000000002,257510.14889876998,257508.3342818812,257506.14072781152,257503.4891904408,257500.28417403557,257496.41032820297,257491.7283463637,257486.07002913812,257479.23234824222,257470.9703167333,257460.98843753556,257448.93046415906,257434.36716583854,257416.78174503887,257395.5525104485,257369.9323667182,257339.02464891115,257301.7548135081,257256.83751153757,257202.73863108546,257137.63203109652,257059.35092931913,256965.3342968862,256852.56920127178,256717.5308841404,256556.1235134625,256363.62604341024,256134.64943849688,255863.1135737721,255542.25418234465,255164.67187708517,254722.43591169728,254207.25418093248,253610.71716513246,252924.61650361452,252141.32864902934,251254.24162588615,250258.19049480875,249149.85784559685,247928.09275139056,246594.10724930876,245151.52349333063,243606.26459699802,241966.3033229373,240241.30034122049,238442.17426343917,236580.64787846344,234668.81006940547,232718.72332882884,230742.09551046058,228750.02384360187,226752.81074882607,224759.84517056213,222779.53985270395,220819.31373069895,218885.60878762061,216983.93175869217,215118.91252495494,213294.3726038783,211513.39863288187,209778.41705127657,208091.26727871117,206453.2715632398,204865.30034944863,203327.83252547382,201841.0102779279,200404.68854453578,199018.47923078807,197681.79047003225,196393.86127291282,195153.79194506945,193960.57066155807,192813.09658013025,191710.1998588758,190650.6589208565,189633.21528212557,188656.58623195547,187719.47562655556,186820.5830309474,185958.61141853663,185132.2736145874,184340.29764841698,183581.43115971028,182854.44498686423,182158.13604961324,181491.32962423962,180852.88109729878,180241.67727284963,179656.63729853462,179096.71326736975,178560.89054465646,178048.18786289997,177557.65722190554,177088.38362623093,176639.48468781347,176210.1101177868,175799.44112818787
I,5.0,6.044637869045088,7.307423614305407,8.83386345533888,10.67893382538466,12.909041825472507,15.604386734308143,18.861802410580573,22.79817529163416,27.55454984392513,33.30105286640071,40.24278996096134,48.62689150522438,58.75091095955193,70.9728041036877,85.7227417540682,103.5170273215227,124.97439908642443,150.8349876405623,181.98216052848576,219.4674032536337,264.5382375392601,318.6689367132104,383.59343036718747,461.33925668588626,554.2606802846917,665.0681123652942,796.849737246204,953.0798003063051,1137.6064632434277,1354.610720731982,1608.5269935081271,1903.9162313564693,2245.2843617201024,2636.8433682948908,3082.2195525543043,3584.1233478866925,4144.006173115021,4761.739907044827,5435.360595831996,6160.917096886487,6932.456014004807,7742.157335571163,8580.614000164172,9437.22809305259,10300.681304015092,11159.430660095604,12002.182799905851,12818.309268954696,13598.178303311443,14333.392087349119,15016.930088895844,15643.20750764976,16208.062870796677,16708.690818030915,17143.535906332098,17512.161645603515,17815.1066419461,18053.737184852434,18230.103195168256,18346.80233103728,18406.855301558513,18413.594066887574,18370.563575228374,18281.43695045853,18149.94354361153,17979.808944823068,17774.705874037536,17538.21479101556,17273.793057921688,16984.751527792738,16674.237502049324,16345.223087138907,16000.498075273681,15642.666570741654,15274.146677219738,14897.172650247094,14513.799000985086,14125.906111844239,13735.206991287792,13343.254854274872,12951.451266761918,12561.054637950883,12173.188883137278,11788.852113673955,11408.925239323698,11034.180392695247,10665.289106075063,10302.830188269205,9947.297263497594,9599.105946332533,9258.600636495945,8926.060925335063,8601.707612255863,8285.708334544015,7978.182818049885,7679.207759334715,7388.8213522223705
IH,2275.0,968.8033925407376,412.71925923780987,176.01153855540423,75.29198019583086,32.4834507370997,14.346506985275909,6.732340452689969,3.6208315699242117,2.4535312940597387,2.146796822386073,2.24606175652804,2.5659942521655164,3.0375726878518554,3.643312574884228,4.390087953210889,5.298032344902197,6.396369929372041,7.7222927166593145,9.321240790698905,11.247895411275724,13.567597077092628,16.35806601036061,19.71136328524957,23.736041983784496,28.559421164570853,34.32987874061979,41.219004500623406,49.42338183993861,59.16567786763718,70.69462174053527,84.28335210500089,100.22553722762592,118.82864722256491,140.4038275812449,165.25203087284996,193.64644264181578,225.8117916281306,261.90181503304456,301.9768431185332,345.98400392706156,393.74274100450555,444.93804483502885,499.1229965866495,555.7310337599417,614.0970202671808,673.4850355364056,733.1200353031568,792.2203024728155,850.0278752042618,905.8347733091798,959.0036547065545,1008.9823435152776,1055.3123534675738,1097.6320206599296,1135.6751487531278,1169.2661843440474,1198.3129242587815,1222.797656342665,1242.7674910531605,1258.3244829598873,1269.615989114905,1276.8255765813124,1280.164679229104,1279.8651150144692,1276.1725076436405,1269.3406078415385,1259.6264760544773,1247.286467067216,1232.572944814889,1215.7316501857154,1196.9996438761198,1176.6037488417373,1154.7594214214932,1131.6699859372056,1107.5261738693612,1082.5059151492405,1056.7743353984422,1030.4839189039812,1003.7748026316028,976.7751715969534,949.6017304164324,922.3602298546136,895.1460306968631,868.0446903375162,841.1325601240537,814.4773837763038,788.1388891466812,762.1693672411404,736.6142338166566,711.5125700425893,686.8976396900623,662.7973811222639,639.2348730231349,616.2287733432263,593.7937313780096,571.9407732416278,550.6776612719439
IN,0.25646336098868305,0.47926413303515536,0.726403031414242,1.0058748963119313,1.3269593254779157,1.7005377934804151,2.1394697037966974,2.659040209619686,3.2774950494979245,4.016680500386185,4.902809911958974,5.967382208675721,7.248282277827279,8.791098330816125,10.650697123271621,12.893104278349984,15.59774371044013,18.860096977752928,22.794849763755657,27.53959773901964,33.25918647311126,40.15075791633878,48.44956649809194,58.43560729623319,70.44106198134037,84.8585089349859,102.14975443563196,122.85501372872898,147.60199630043974,177.11422375715676,212.2176329895945,253.8442053515368,303.0310464909346,360.91307807262643,428.70737650703813,507.68731241165585,599.145120400968,704.3424457349947,824.4497811621166,960.4774124879862,1113.2022820818884,1283.0966885948192,1470.2655726151204,1674.398991261117,1894.7451704790149,2130.107416389956,2378.86556308286,2639.0200326939066,2908.2544390923613,3184.0112760070683,3463.5746886338356,3744.1545504808364,4022.9668565898023,4297.306562566602,4564.610226731635,4822.506982419076,5068.857372772729,5301.7803706944,5519.669473441378,5721.199123500014,5905.322897861265,6071.264964597106,6218.506265324654,6346.766776801828,6455.985060638923,6546.296146998571,6618.008630781232,6671.581697147078,6707.602643650057,6726.765332329264,6729.849888378992,6717.703862668648,6691.224992657382,6651.345628838931,6599.018840157261,6535.206170136934,6460.8669840674465,6376.949324849377,6284.382179566749,6184.069049165739,6076.882708629431,5963.661043737042,5845.203852030516,5722.270499266474,5595.578327815668,5465.801719702471,5333.571723864565,5199.476164449205,5064.060154306403,4927.826945106849,4791.2390525660085,4654.719601996555,4518.653845771045,4383.390810212389,4249.245034917509,4116.498372551308,3985.401821726901,3856.1773697259655
D,0.01,168.90660745926223,240.83083000658291,271.47121801465585,284.5383616347406,290.12805834857176,292.5396384048646,293.60472691418494,294.1045376670289,294.3733491695967,294.5554999879975,294.71487875731856,294.8816269818555,295.0721270802954,295.29763728771917,295.5681177860979,295.8940390879639,296.28736642390385,296.76223463538753,297.3355397086408,298.027551113854,298.86259787254454,299.8698599023007,301.0842870907598,302.5476639642876,304.3098340590445,306.4300931120978,308.97875247639604,312.0388623766173,315.70806744120165,320.1005431642221,325.3489307587681,331.6061493239677,339.0469199694745,347.86879046831615,358.29240811788424,370.5607630146656,384.93712662291057,401.7014543285321,421.1451150083143,443.5639564737992,469.24990130828394,498.4814675357002,531.5137867894116,568.5688113293616,609.8264316642551,655.4171584220435,705.4168672909136,759.8438944659105,818.6585412562441,881.7648376816529,949.0142531236531,1020.2109405174865,1095.1180591135421,1173.4647300192664,1254.9532243173398,1339.2660506031405,1426.0726843405232,1515.035755805093,1605.8165803173624,1698.0799706907856,1791.4983162973153,1885.754946335796,1980.546818072851,2075.5865856820687,2170.604113564004,2265.347501288747,2359.5836869479617,2453.0986928694856,2545.697573228827,2637.2041177674237,2727.4603600958712,2816.3259332741663,2903.677309759098,2989.4069575435865,3073.4224394724943,3155.645478346724,3236.011006532786,3314.466215367429,3390.9696166615863,3465.490126031946,3538.006175584985,3608.5048616090644,3676.9811313575433,3743.43701169395,3807.8808812856123,3870.326787144283,3930.793805593564,3989.3054471687665,4045.8891045034484,4100.575541909091,4153.398425093625,4204.39388927623,4253.60014382763,4301.057111486206,4346.80610016157,4390.8895053309425,4433.350541053201
R,0.0,1137.5336625889422,1621.998265589703,1828.4532406277688,1916.5910379387592,1954.4112006207988,1970.8761333297732,1978.3302070101977,1982.0453946447687,1984.286004310783,1986.0399870389408,1987.756913141933,1989.6632041848354,1991.8975884639017,1994.5702672325388,1997.7899011407471,2001.677254177945,2006.3735820323705,2012.0472850965027,2018.9004130565654,2027.1757960236469,2037.1652418592344,2049.219104917896,2063.757478435367,2081.283237473914,2102.3971347772977,2127.815111244874,2158.3879119988073,2195.1229840408305,2239.2084572794784,2292.038762390031,2355.241104552402,2430.7015872647276,2520.5892754437664,2627.3759353770506,2753.848655789781,2903.112140387516,3078.5773003738036,3283.933010983733,3523.0986513173166,3800.156372601186,4119.263869139816,4484.550549473344,4900.002091561615,5369.3400318027725,5895.903949804019,6482.543782784906,7131.528849703717,7844.478488969725,8622.317138753127,9465.254565926618,10372.790072552238,11343.738066262611,12376.271446854502,13467.978815215336,14615.93147084045,15816.75642241698,17066.71208342905,18361.763867964524,19697.657469443944,21069.98814792995,22474.26484051662,23905.968329520532,25360.60305078907,26833.742402118394,28321.067626069438,29818.40050069849,31321.730184638156,32827.23463797061,34331.297085034064,35830.5180063233,37321.72314960158,38801.96803989073,40268.53944793754,41718.95425010548,43150.956081805954,44562.510153424904,45951.79656363981,47317.20241112302,48657.31297266685,49970.902184291146,51256.92263227319,52514.495233498914,53742.89875919254,54941.55933297567,56110.0400133119,57248.03055164094,58355.33740079767,59431.87403352581,60477.65161790177,61492.77008514096,62477.40961542829,63431.82255895637,64356.3258021364,65251.29358283906,66117.15075340669,66954.36648593996,67763.44841089958
G,5.0,6.501101230033771,8.31571811882685,10.509272188491106,13.160809559204704,16.365825964434713,20.239671797030084,24.921653636284415,30.57997086186561,37.41765175776228,45.679683266695505,55.66156246442795,67.7195358409194,82.28283416142831,99.86825496111285,121.0974895514855,146.7176332817854,177.62535108883503,214.89518649187897,259.8124884624219,313.91136891453283,379.0179689034817,457.29907068087067,551.3157031138081,664.0807987282238,799.1191158596014,960.5264865375287,1153.023956589771,1382.0005615031423,1653.5364262279127,1974.3958176553756,2351.9781229148452,2794.2140883027355,3309.395819067545,3905.932834867551,4592.033496385486,5375.321350970668,6262.408374113871,7258.459505191264,8366.792154403156,9588.557248609432,10922.54275069124,12365.126506669365,13910.385403001976,15550.346677062691,17275.349658779513,19074.475736560827,20936.002121536552,22847.839930594513,24797.92667117115,26774.554489539412,28766.62615639813,30763.839251173944,32756.8048294379,34737.11014729609,36697.3362693011,38631.04121237942,40532.71824130786,42397.737475045105,44222.27739612175,46003.25136711818,47738.23294872347,49425.38272128888,51063.378436760235,52651.3496505514,54188.8174745262,55675.63972207209,57111.961455464225,58498.17076921194,59834.85952996775,61122.78872708718,62362.858054930555,63556.07933844194,64703.55341986976,65806.45014112421,66865.9910791435,67883.43471787442,68860.0637680445,69797.17437344443,70696.06696905258,71558.03858146336,72384.37638541259,73176.352351583,73935.2188402897,74662.20501313575,75358.51395038672,76025.32037576033,76663.76890270117,77274.9727271503,77860.0127014653,78419.93673263016,78955.75945534345,79468.46213709994,79958.99277809438,80428.26637376899,80877.16531218644,81306.53988221311,81717.20887181202
H,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427,128738.3598721427
beta,6.004404920135068,6.004404920135082,6.004089925761207,6.003709186695536,6.003249004295845,6.002692836438176,6.002020712253005,6.001208528689221,6.000227206104451,5.999041676175112,5.997609671084136,5.995880278257231,5.9937922200471565,5.991271813012023,5.98823055729858,5.984562303918253,5.980139947595986,5.974811597154607,5.968396186610353,5.960678511831861,5.9514037145078875,5.940271293431967,5.926928810300134,5.910965581931125,5.891906821654562,5.869208915984391,5.842256798936794,5.810364703561334,5.77278189565663,5.728705264255091,5.6773007528350785,5.61773541715472,5.549221214443956,5.471070302842792,5.382759590416717,5.283999650595158,5.174800346050829,5.055523330050488,4.926910967784065,4.7900829494477675,4.64649618748603,4.497869829215147,4.346083818873313,4.193064476312195,4.040672500180765,3.8906071982480346,3.744336361060603,3.6030555850379753,3.4676756555466977,3.3388329425212886,3.216916018148093,3.1021016330008653,2.9943942157874126,2.8936645888752683,2.7996851522543413,2.712160110286291,2.6307502930711575,2.5550927624432713,2.4848157518409244,2.4195496461522237,2.358934732815848,2.3026264045996987,2.250298406831043,2.2016446225805066,2.156379793014813,2.1142394842121113,2.074979539009391,2.038375193121801,2.0042199876790003,1.9723245737348758,1.9425154763793913,1.9146338650902768,1.8885343614072407,1.8640839036444348,1.8411606801718075,1.8196531369994604,1.7994590613762471,1.7804847403944233,1.7626441918204103,1.745858463281218,1.7300549953286297,1.7151670436330055,1.7011331555185227,1.68789669616461,1.6754054200083313,1.6636110831501785,1.6524690928632457,1.6419381906140218,1.631980165309183,1.6225595937783952,1.6136436057831094,1.6052016711027108,1.597205406490871,1.5896284005162105,1.5824460545029282,1.5756354379696615,1.5691751571297985,1.563045235164886
