beta,gamma,gamma2,a1,a2,a3,h,Hiding_init,k,k2,eta,c1,metric1,metric2,r1,r2
13.11813189327339,0.04,0.04,0.0660386289045759,0.04827756347430465,0.08495102751678102,0.011499858745010836,0.5000000093507402,1.1155646421426086,0.8435546293080484,0.03901148811432006,0.9700000000000001,0.2798238079645159,31.53857161927196,0.9933993972139528,0.9929002423830801
