beta,betaEI,gamma,eta,theta,Geo,c1,RMSE,R2
69.18676169770927,0.2490002027234169,0.04004888909687815,0.04024307590846722,1.0,0.98,0.9800000000000001,386.71536394085655,0.9993846284984107
