series,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15
S,10584.050332521654,10580.369613659692,10575.468693487537,10568.962922031416,10560.361389356613,10549.048599718168,10534.271141495952,10515.136348594724,10490.632895555373,10459.685071692566,10421.250654257949,10374.463832113432,10318.808161690196,10254.28380853964,10181.518904893666,10101.779619202405,10016.861955425038,9928.888733298789,9840.065910452106,9752.458053418693,9667.825014753866,9587.534717466466,9512.54436618243,9443.430684269113,9380.447911998512,9323.596152785716,9272.688347304545,9227.409366711316
I,5.0,6.680718861962928,8.909351489333117,11.851382349719797,15.712362084635242,20.740206889225238,27.221582355751345,35.467742314678055,45.7840984281581,58.41828291970246,73.4853871864392,90.87805445638047,110.18250309706434,130.63385500879582,151.14521665125068,170.4264156820114,187.1735131865746,200.2773300381932,208.98922086959905,213.00138955517076,212.43387239792983,207.75062072615748,199.64072371972946,188.89811614515423,176.32164195769326,162.6447443874116,148.49465211361752,134.37577186140027
IH,1.0,1.4373773803084855,1.9648201255065847,2.6412381771380833,3.5254943046313736,4.684443880179204,6.196911170359945,8.154705244846692,10.660232080114525,13.81936406631259,17.727933836793515,22.450874697106745,27.995115651930703,34.2809309646874,41.12047478163018,48.21420886728069,55.17308750441966,61.56616311352883,66.9831131458788,71.09474272657116,73.6955102384876,74.71952368819285,74.2307536738711,72.39499732414812,69.44355750610657,65.63736965286121,61.237249666590444,56.48271825919351
IN,1.0,1.9413228926545067,3.163555453282541,4.759797468223484,6.850782791181687,9.59127109086991,13.176524425336257,17.847680558340556,23.893978753286348,31.648768882700452,41.47536725755803,53.73879011808038,68.76116425298095,86.76295865632056,107.79873021939022,131.70245588484934,158.05981987963125,186.22002949885973,215.34864284571287,244.51045158666852,272.76356348285674,299.24536106801986,323.2366330392223,344.1981871683299,361.78125642076054,375.8173071937108,386.29438359469356,393.3266770042701
D,0.01,0.07262261969151455,0.16263495673175832,0.2856771402135911,0.45107839409521844,0.6718540831587495,0.9652062307334546,1.3532730422170038,1.8639420474614372,2.5315137068377322,3.396918487141008,4.5070881457188605,5.913020733617623,7.666148214308446,9.81290991678113,12.387981770565673,15.407281836188641,18.86236511218457,22.717799530708838,26.912457550996898,31.364596586829034,35.97960249746596,40.65873481292277,45.3072590696561,49.84082345465444,54.18956094638517,58.29994498370766,62.13478198053288
R,0.0,0.5586771073454933,1.3912770092642879,2.5593153549432603,4.159225590498059,6.32395686005257,9.228966843520872,13.100582766846813,18.225185657259978,24.957331253534758,33.72407149577397,45.02169299093622,59.40036709586512,77.43263113790373,99.66409605893693,126.54965111454305,158.38467468980377,195.24571146010004,236.95564567764995,283.08323768355353,332.97777506168507,385.8305070753517,440.7491210934772,496.83108854525096,553.2251411839253,609.1751975555669,664.045754858497,717.3310167049392
G,5.0,8.680718861962928,13.58163903411829,20.087410490238216,28.68894316504158,40.00173280348567,54.77919102570188,73.91398392692912,98.41743696628039,129.365260829088,167.79967826370572,214.58650040822266,270.24217083145874,334.76652398201594,407.53142762798916,487.27071331925015,572.188377096618,660.1615992228664,748.9844220695495,836.5922791029609,921.2253177677883,1001.5156150551879,1076.5059663392228,1145.6196482525393,1208.60242052314,1265.4541797359357,1316.3619852171062,1361.640965810336
H,5292.025241708731,5292.025241708731,5292.025241708731,5292.025241708731,5292.025241708731,5292.025241708731,5292.025241708731,5292.025241708731,5292.025241708731,5292.025241708731,5292.025241708731,5292.025241708731,5292.025241708731,5292.025241708731,5292.025241708731,5292.025241708731,5292.025241708731,5292.025241708731,5292.025241708731,5292.025241708731,5292.025241708731,5292.025241708731,5292.025241708731,5292.025241708731,5292.025241708731,5292.025241708731,5292.025241708731,5292.025241708731
beta,30.607062717749542,30.60706271774961,30.511566150595087,30.38533251743532,30.21936728341919,30.002701401086377,29.722427085280884,29.364108128790505,28.91277284704863,28.35467459670286,27.67985519971485,26.88522200510033,25.977397756748783,24.974246511845163,23.90406657959775,22.802174714389732,21.705717436703505,20.648348694336587,19.65635747997037,18.747012564109575,17.928927618040795,17.203682800717736,16.567882882308368,16.01507978214659,15.537289455766933,15.126053000796862,14.773105362243705,14.470751025526233
