series,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31
G_high,6.0,8.711835749318029,12.418682378647775,17.459722446816706,24.372340307273852,33.80437476740195,46.64949959632253,64.09767187648492,87.7162925772795,119.53982165830261,162.1570151598615,218.77491529467238,293.2260401435881,389.87396240383833,513.3716343485203,668.2489987987937,858.3595762078049,1086.288674394049,1352.8806858286837,1657.0336926365942,1995.8243122229264,2376.692673707893,2787.353295901763,3211.3574104085533,3642.3122859333216,4089.223361105869,4533.4013512231,4977.864093451161,5419.407448393258,5855.281235437394,6278.4634737586875,6694.3625474091095,7102.97401149732,7500.23297966887,7891.586906206595,8272.853922867313,8660.746305886005,9020.136155226639,9355.131630510692,9697.546153355584,10036.211606701025,10355.94523239387,10675.003869751628,10978.565406806765,11273.214785842982,11553.0980030146,11811.255867348555,12058.977655551837,12296.259865027976,12527.760659741349,12734.719804217293,12946.217028047422,13153.71282055511,13352.107477912063,13540.423480677786,13712.224819673322,13883.675156609857,14049.194089722587,14203.433539193724,14350.789075720375,14491.560701099434,14637.456398122627,14768.235889634649,14893.218245545188,15012.948601792086,15120.511652994574,15230.281115084945,15338.460842539278,15438.182138038588,15529.237604092146,15630.394020378853,15721.3002072164,15811.59970587394,15885.345661018471,15973.259069857515,16046.967109226156,16119.276102127686,16190.998525668532,16259.517237305048,16324.976173220715,16387.512816312585,16447.258472876234,16504.338540131917,16558.872764400578,16610.975489846132,16658.073142879603,16697.486250460515,16736.195518217064,16775.69238635346,16810.78035937589,16844.12806672107,16875.821979767064,16915.389112337576,16953.756533002153,16990.44613074869,17025.53161981145,17058.5320136203,17082.641251768204,17105.62801058523,17127.545050712462,17148.442611918097,17169.91968647797,17195.223221642158,17220.79793149269,17246.623515231193,17271.21525388795,17290.33709544685,17308.69454734549,17334.505313917554,17362.36344003439,17384.93342458853,17402.49518784534,17419.554759850096,17436.15067834455,17457.727710469342,17484.199038607992,17509.851336218602,17534.70713591323,17558.78854376296,17582.117232877175,17604.714438414663,17630.772784716566,17656.9038563896,17682.502784742825,17707.576783838325,17727.392887648464,17746.14336267727,17763.466679734967,17794.509047364045,17819.073075227745,17837.124299653362,17859.952958168466,17874.582583525542,17889.617057775908,17920.473124221033,17942.03890358386,17970.233309210158,17996.528173432333,18023.21647267151,18054.426386506508,18088.368761535316,18109.59467444052,18137.549208568333,18155.11339407946,18175.61616142409,18205.16315736425,18232.236661247767,18260.31483104133,18285.02706305171,18302.795978891198,18342.40855326082,18362.199002983605,18390.900826718484,18421.81174567028,18449.908033214528,18484.949896358896,18519.752015513764,18554.307734550774,18604.57893693556,18653.924011462666,18683.8522553533,18737.576041092634,18791.51403734907,18830.170209244996,18892.991394799807,18954.078004563482,19006.91964211837,19109.46802005305,19229.37047324516,19346.249318479244,19482.69161170796,19633.14098383487
G_low,6.0,8.319314619029942,11.323037345179632,15.24555974380606,20.32239546296288,26.851890817860607,35.300035902121564,46.222918473526775,60.428581714495884,78.80861597422098,102.49044587563588,132.6082081415962,170.8110502195249,219.7887722502995,281.884651756366,359.825898611722,456.77006322186975,576.054692904545,720.9959275321094,894.619172011538,1099.3504946582693,1341.8353858764617,1621.477396926925,1927.3733205132544,2265.6589647468663,2647.0322175945676,3056.0372904084097,3465.029436317961,3884.810611598317,4325.102194795247,4780.198855652911,5233.850142583583,5666.8826406103035,6123.754510943384,6571.666021198178,7003.260980863551,7425.704579618087,7829.598373043034,8222.563079972711,8580.50868212655,8957.382466158837,9307.03382604997,9631.804153246265,9961.321468689153,10267.176371386653,10582.808909994279,10877.575996868576,11155.757716012065,11422.01616387567,11670.101843356786,11904.88010138932,12138.293138155883,12353.178191173402,12550.626474039012,12739.51228752559,12920.171902023187,13107.717235188893,13271.929926120303,13422.631977022947,13567.002284131722,13711.293604189415,13847.669653709518,13972.747937633845,14099.458910442903,14211.924147891768,14319.069236363359,14421.538073499598,14526.192523095864,14626.152505398846,14726.627184606057,14812.819993663452,14899.920742721464,14983.114127318286,15062.575941113899,15138.832697554319,15215.944584614896,15281.130057271024,15346.357744904974,15409.022657425045,15458.586029317226,15512.565301864686,15568.47638696821,15621.087299427896,15660.326366894726,15697.6181850574,15733.060332316307,15766.74542730963,15799.97411047866,15837.910157074939,15873.374631468816,15902.145714264865,15933.244555970574,15962.930368300795,15986.616869749108,16014.494272524324,16041.998188654228,16068.269162914408,16093.087415765458,16115.776526475394,16137.467312411749,16157.747558355282,16171.964643590849,16195.96122153088,16219.777713834006,16243.148868288032,16266.102033162782,16282.547155634555,16297.626434435575,16312.62654098752,16327.589780961956,16342.561815009292,16357.591757211345,16374.8168079667,16402.812636559942,16432.59436730194,16464.444468321697,16496.600044857056,16525.449901725893,16550.243330059842,16572.017347583485,16604.250586887127,16645.697851601326,16670.166642169042,16692.202092371885,16710.687914162725,16724.13372085573,16745.760999904796,16760.2424241031,16776.95914549154,16804.461240567987,16826.684193741297,16843.712363558116,16861.22863465275,16879.243460227124,16899.631387853555,16928.0164854302,16952.01687841359,16972.118390009884,16990.986105523512,17004.288149980737,17021.065518976928,17042.55768967663,17071.450089199443,17090.80939788752,17113.26940762519,17138.065693871744,17163.490039442015,17182.659212215527,17210.188631929665,17240.02681534631,17266.50300361501,17298.853502660157,17320.721526683024,17349.283216748066,17355.010891906768,17360.548756759745,17372.662943056584,17385.290606363116,17387.586631101734,17389.775373244895,17391.861837428594,17396.698203716172,17398.087181316743,17399.404319510544,17407.670409203016,17420.662203202486,17425.488313555088,17425.57049458804,17425.645847449417,17425.714939493722,17425.778290930233,17427.833231351953
D_high,0.01,0.01,0.032389363480250906,0.0712530722852083,0.12545201530591205,0.1985580063267628,0.2964785305873012,0.425498916558989,0.5965456390190149,0.8295229299841786,1.1368406635788006,1.5460248743567875,2.100153092733453,2.827199477562692,3.7942835907881305,5.061622934121921,6.692047453094792,8.818683160762411,11.573373636435495,15.072355025761599,19.430403104731642,24.768316496903537,31.23540820638211,38.94457093522578,47.98565519527237,58.420386690772865,70.27986902448133,83.754401482752,98.77685512357598,114.83070083506644,132.05495624966687,150.9843706304626,171.07918416845916,192.22638346503726,213.86979036355555,235.79521909537203,258.74347169359453,282.49660899839455,306.9761364086198,331.3584599413565,355.4759687309704,379.9401805237427,404.88567864686445,429.87606470416296,455.5440180754382,481.14480325404355,505.6281725292438,529.400143634918,553.8922602059046,578.4264336828473,602.2650771412412,624.7402048430849,649.3998917730945,671.8305276874578,694.129767794569,715.610842130115,735.6990518603675,755.5737569931473,774.8580762176618,793.5395175937591,812.2789790504727,831.1247540174635,849.8402355538944,868.6329337438733,885.5103780757897,901.7434630276583,916.0248758233923,930.1419747887703,945.2780901924566,959.0268778859812,973.5675276553836,987.5450069020848,1001.8093723732557,1015.9050396159997,1029.1485574748965,1040.4215967286548,1051.8305253226436,1062.5025590666569,1075.3964880310218,1085.815921310697,1094.0460447654211,1101.889849044074,1111.7552893000404,1121.6107602828054,1129.20550224993,1136.4783737521716,1144.567637889189,1154.5944134326649,1162.6219382974875,1169.2657463802348,1175.5907764260457,1183.0866670216126,1191.4473745913858,1199.0362232539492,1205.989718893247,1212.682104896047,1216.682674779049,1224.2679859210261,1232.0809724123972,1238.1711317048278,1242.0807336714352,1246.1534159120768,1253.6055570207914,1259.3978376000086,1262.2168486812297,1265.4812143260328,1270.8172625404043,1276.0657613840233,1281.2090295591804,1287.321655761995,1293.6635150202485,1300.6176419677117,1303.9019199199272,1311.4145450510064,1312.8515260073898,1318.5505309828006,1324.6203846078954,1328.4454998081173,1331.7422166493868,1335.002534409697,1339.5178605187941,1344.7769608607218,1350.618406918918,1356.0008358328887,1361.4492122300283,1366.241920657469,1366.8624708247128,1372.5007242559975,1375.8869472424817,1381.6424518485474,1387.879269626083,1394.0736058130933,1399.9981036455613,1402.5096751125616,1404.9543854238036,1407.3865098277731,1411.948395010382,1416.79969804028,1419.8485374907357,1422.8005019042982,1428.3428874109047,1434.2682003472808,1440.159843979293,1445.9992801146868,1449.547116668696,1453.0147364814823,1456.4035742036945,1459.7150585727218,1465.3414024791857,1471.640560913014,1477.2254269954065,1482.077102949994,1487.0462901733101,1491.7940374525213,1497.2046894701757,1502.5640654785752,1507.8715457375908,1513.1265529185716,1518.3285515665893,1523.477047518982,1528.571587283066,1533.6117573758618,1543.4894081343134,1549.8314653547382,1556.3032697369292,1562.9051995692469,1569.637516021606,1576.5003591600048,1583.493744120684,1590.415544073927,1597.8715537830417,1607.609369252897
D_low,0.01,0.01,0.013485713345884963,0.02128136422297954,0.03451986631894251,0.054741262966984366,0.08492524657375404,0.12849465557529677,0.18992909596933813,0.27552603161680805,0.3926562296534268,0.5459524916539463,0.7516337203896469,1.0370864452897808,1.4234025383653162,1.9246065289093635,2.5491940401312423,3.4321987052822225,4.5653046467339875,5.978332094837992,7.77490503902721,10.034940901302297,12.844859606257002,16.343103654661327,20.5531922294661,25.531592299577667,31.368885770856696,38.232861458311575,46.123048445361746,55.083458106466324,65.14319358774844,76.29863806519397,88.60184651256102,101.98535724351082,116.43939695693885,131.92526748207274,149.021048376485,166.08089577128135,184.5601976414095,203.72284996448306,223.06466885583603,243.03266235717,263.56060471049955,284.58192126255443,307.3717875631947,329.95471908937054,352.482810362024,375.2139589905076,398.0813878059298,421.02163324313284,443.9747900802605,466.88468101272946,489.69896053235976,512.3691620419349,534.8506965039005,556.2179233120154,576.75927076758,599.777181882452,620.8539274760395,639.9094670682025,660.8279536056522,681.4872798770172,702.5525231120723,723.1539832997528,742.0852321668747,760.5638327827364,779.368796086061,799.9788290148671,815.4452865068139,829.8329640130318,845.9752953493186,861.5358409520339,872.3747054922497,881.8254632684269,890.9229265071135,899.6774775738146,909.5585147746614,921.0120491412694,932.5483689247363,943.9024243600064,956.5176676032684,964.5986429305767,971.9371092469828,979.8012587571068,986.9353503689409,993.7908021139727,1000.3770872863332,1006.7034865193408,1013.6079978192255,1020.7529502127679,1027.5757995803194,1034.3737316741287,1039.303920416892,1044.0321359632972,1048.566031728397,1052.9130269764016,1057.0803085952239,1061.0748334953926,1064.9033315491172,1068.5723089934118,1072.0880522286336,1075.4566319506068,1082.2859794896513,1091.0504045348355,1100.6206985236981,1109.1706190376174,1117.981076901092,1126.6234663062437,1134.7887042754205,1141.7283065881447,1148.7257878371915,1155.4790691101969,1162.0241683218358,1168.0470460211607,1173.636101243268,1178.5623295296907,1183.7213572667074,1188.8573196102295,1192.6530318929308,1196.535895344006,1201.8712505968253,1207.2291409673412,1212.6083064865861,1217.1555198043195,1220.3071882057834,1223.476532229358,1227.0976484356854,1230.8398452063238,1233.6870780613224,1235.8227882890067,1238.247677081172,1241.4235569298078,1245.0790020243012,1248.6956337427791,1252.273109445493,1255.3415999874835,1257.4675022713698,1259.6079644330996,1262.7900961879222,1265.9676335577797,1269.110739929108,1272.6287788825884,1277.001005108139,1281.365711138407,1284.8098945801423,1287.6441774407788,1289.1822800180294,1290.4341618763629,1295.729632982995,1298.290607184798,1300.7638659859742,1302.4700567607556,1304.1462260964163,1306.7542309768473,1308.1221852362335,1309.2684726977259,1310.557218330205,1312.0882224329453,1313.5912151595098,1319.0119763814023,1319.4075702704365,1319.7767654806757,1320.1265382592921,1320.6983329544246,1322.0406843816065,1324.1881600561296,1324.7703987865818,1325.4136689984819,1325.7511675705132,1326.2099722554362,1326.6489259885925,1326.9819697521225
G_high_100,6.0,8.838467701587401,12.7878847397953,18.278212402851317,25.90131694822817,36.46780936392175,51.08009929350707,71.22289259295032,98.8690374378301,136.59191253812662,187.66404686006877,256.10509117433617,346.6240036431985,464.3907575356093,614.5902715032439,801.7729654676202,1029.1166957035168,1297.804989676848,1606.7326846855935,1952.6401390890576,2330.610004683412,2734.742586650417,3158.814850807253,3596.7972333365087,4043.188022525286,4493.18423456865,4942.7324520891025,5404.628573510872,5862.849335989292,6313.407952247041,6754.423954043954,7184.4699243275045,7602.495992772368,8007.7631832852785,8399.786091623064,8778.284428895748,9143.142535498195,9494.375827850403,9832.103151314232,10156.524097154163,10467.900454675339,10766.541087797663,11052.78963646505,11327.014542357589,11589.60098392354,11840.94437817604,12081.445167245507,12311.504657878597,12531.521723478761,12741.890212322875,12942.996933521968,13135.220115197593,13318.92824812129,13498.747983946036,13691.4281331647,13874.995975462225,14049.864333615657,14216.431926994239,14375.08291252777,14526.186652779452,14670.097664801566,14807.155711696118,14937.686005632133,15061.999496725643,15180.393226867045,15293.150731449767,15400.542475151995,15502.826310564546,15600.24795063774,15693.041447717558,15781.429673421626,15865.624794823234,15945.828743411428,16022.233674114676,16095.02241234567,16164.368887571112,16230.438552354231,16297.516947126078,16363.061550970537,16425.35175548368,16484.54903766981,16540.806951044484,16594.27149430697,16645.081466589596,16693.368809095926,16739.25893309032,16782.871034321946,16824.318394061527,16865.365236070607,16910.07093454245,16952.80924996586,16993.667234041288,17032.728064938674,17070.071219094592,17105.77263575559,17139.90487449921,17172.537265970193,17203.736056072372,17233.56454385753,17262.08321335135,17289.34985955392,17315.419708848367,17341.562389513907,17366.700717657597,17390.89398352187,17414.19963042167,17436.67315352512,17458.36804579141,17479.335782571558,17499.62583773278,17519.285725333702,17538.36106188125,17556.89564506247,17574.931545585747,17596.539606137907,17627.072331489937,17656.97371374491,17686.251918164915,17714.915266829386,17742.97222088421,17770.431363553107,17797.301383902504,17823.591061349354,17849.309250899765,17874.464869104846,17899.066880719005,17923.1242860448,17946.646108947614,17969.641385522595,17992.119153395746,18014.0884416405,18035.558261290767,18056.53759643118,18077.03539584499,18097.060565200136,18116.621959753847,18135.72837755627,18154.388553133733,18172.611151632464,18190.404763403705,18207.77789901162,18234.268856799386,18269.735809186423,18305.256901805904,18351.299255810052,18397.1606528692,18442.827101907435,18488.284947080032,18533.5208799169,18578.521950465485,18623.27557743183,18667.769557322335,18711.992072592486,18755.93169881221,18799.577410860904,18842.91858816823,18885.945019019524,18928.646903947396,18971.014858233466,19013.039913546287,19085.17828662493,19158.925396910086,19232.994156630448,19307.357001284203,19381.98622574384,19456.854029266928,19531.932560064266,19617.420551841788,19775.960315277673,20013.096631354336,20335.626548737273,20701.495116343875
G_low_100,6.0,8.272963716908194,11.223266399679236,15.026076175513262,19.908997188071442,26.19079603929356,34.2665049634701,44.63899388502937,57.946017065744876,74.99251376396745,96.788186254448,124.58961084254126,159.94484613507763,204.73652072070723,261.21661284445605,332.02269684326745,420.1618857406139,528.9463017789269,661.8647091674746,822.3814151036067,1013.6673643850787,1238.2884525951772,1497.8970173645605,1792.9850694978552,2122.75343982477,2485.127575425163,2876.9158768188086,3294.074118626685,3732.0216329032696,4185.955274707579,4644.987277064047,5083.385035242338,5522.229669252265,5958.7950953837435,6390.777343735232,6816.267259236242,7233.713854171064,7641.8838146586395,8039.820767620786,8426.806498674576,8802.325317666777,9166.032106722208,9517.724166872582,9851.519050471496,10141.298645302535,10419.902144595757,10687.577194922673,10944.598745642988,11191.261886204105,11427.87592830045,11654.759534292456,11872.236723377975,12080.63361304897,12280.275775686165,12471.48610914738,12654.583136308307,12829.87966211454,12997.681728163741,13158.28781447867,13311.988246235902,13459.064770023024,13599.790269914445,13734.428598457387,13863.234501692168,13986.453620718457,14104.322555165643,14217.068976317953,14324.911779656524,14428.061268272315,14526.719360026715,14619.271351393383,14699.018300650096,14775.269784146643,14848.179220181857,14917.893389218658,14984.552697472327,15048.291434301473,15109.238022775475,15167.515262961277,15223.240567612122,15276.52619005594,15327.479444175437,15376.202916449,15422.794670083951,15467.348441323964,15509.953828052452,15550.696470845262,15589.658226650341,15626.917335290496,15662.548578998818,15696.62343520579,15729.210222803114,15760.374242112519,15790.177908788868,15818.680881885984,15845.940186311298,15872.010329891906,15896.943415270192,15920.789246841981,15943.595432944467,15965.407483495082,15986.268903276043,16008.923714787117,16032.421454968038,16056.748265002367,16081.915378327612,16107.958434705308,16134.937242041806,16162.93607132808,16192.06456384883,16222.459333573546,16253.719100078752,16266.270196194195,16278.634547768625,16290.841440032169,16302.920336351108,16314.900962158747,16326.813415936858,16338.68830601162,16350.556912755772,16362.451376576575,16374.404912838416,16383.099531686841,16390.98486772479,16398.884135909255,16406.823693749375,16414.83074352646,16422.933603065885,16431.162002832916,16439.54741461518,16448.12341796535,16456.926111654055,16465.994578660517,16475.371414751466,16485.103332518214,16495.241854920543,16505.84411499805,16516.973781545166,16528.70213431226,16541.1093168218,16554.28580032929,16568.334098997922,16583.3707842109,16599.528855372588,16616.96053584645,16635.840576186205,16656.37016292179,16678.78155028557,16703.343554850817,16730.368079541422,16760.217864238228,16793.315695491852,16830.155347617605,16871.314571179457,16917.4704912651,16969.417824477074,17028.09036580514,17094.586227331623,17170.197318931445,17256.443530161658,17284.349941307486,17285.656565114197,17286.89390843115,17288.065642631092,17289.17524474297,17290.226007717403,17291.221050152224,17292.163325506255,17293.055630828007,17293.90061502467,17294.700786695434,17295.4585215519
D_high_100,0.01,0.01,0.035292502072252506,0.07828017521207276,0.13827620226757814,0.2180270766649134,0.32254010552247553,0.4588810023417909,0.636427051213485,0.8673882091698264,1.1723344701834841,1.6260014998858412,2.2393198481950707,3.0646205741235955,4.168505624639373,5.63376209365871,7.560287016664946,10.064301820265712,13.298104231158533,17.39017053697817,22.468054015670177,28.653586774085618,36.04799064939242,44.72529213070366,54.72865814454619,66.06972045062525,78.73039549419691,92.66643333606994,107.93656486677258,124.41516719586888,141.9796168990842,160.5274095280755,179.95039412315657,200.13795378579917,220.9795915898412,242.87486818415945,265.88106722166776,289.3160178467023,313.07024943027,337.7161381674985,362.75435844757067,387.90636748893803,413.08495115163976,438.2102222112308,463.2095609236919,488.01744704395554,512.5752113649544,537.8513962758852,563.7262727968587,589.1587979776534,614.10112441551,638.5126645977242,662.3595527562461,685.6141042060284,708.2542823979137,730.2631813169971,751.6285287469274,772.8355808096958,794.4370327155922,816.1123143178523,837.0787641600275,857.3338713284393,876.8785731757155,895.7168525025447,913.8553612081748,931.3030709113383,948.0709505057396,964.171670193412,979.6193312171274,994.4292202736262,1008.6175874186731,1022.2014461606157,1036.5075039472902,1051.7114144433158,1066.3253856905571,1080.3630590666924,1093.8387441862537,1106.7672836815877,1119.163930723213,1131.0442385457695,1142.423961235479,1153.3189650359266,1163.7451494388586,1173.7183773437137,1183.254413592152,1192.368871210579,1201.077164723426,1209.3944699317904,1219.2805130099598,1231.1028679396288,1242.5334595839574,1253.5810367480376,1264.2544880670528,1274.562806634919,1284.5150574969598,1294.1203478575194,1303.3877998555151,1312.3265257637593,1320.9456054713123,1329.2540661120559,1337.2608637069832,1344.9748666923128,1346.0214909923234,1347.0763520130336,1348.1331013320048,1349.186383482773,1350.2317085501134,1351.2653404518376,1352.2841989798183,1353.8620974439496,1360.3661020892685,1366.5431431451727,1372.3978077670756,1377.9388567917176,1383.1780389033877,1388.1291571158154,1392.8073395149722,1397.2284749155565,1401.4087812626256,1405.364480523397,1409.111558681494,1412.665593448434,1416.0416355955397,1419.254132508495,1422.316884779978,1425.2430284688362,1428.0450371381805,1430.7347389982822,1433.3233454720023,1435.8214883109208,1438.2392630527715,1440.5862771529048,1442.8717015672476,1445.104324930714,1447.2926097791844,1449.4447505183496,1451.5687330602077,1453.6723962373862,1455.7634952750432,1457.8497677571688,1461.2420531910932,1465.5950687456368,1470.3011707623589,1475.9803057385448,1481.6222682817136,1487.226034782596,1492.790617366609,1498.3150647026164,1503.7984625915967,1509.2399343780896,1514.6386412166719,1519.9937822178772,1525.304594492193,1530.5703531064862,1537.774276314337,1545.8654895087375,1554.0641438608056,1562.3682298041363,1570.7756002508881,1579.2839724174103,1587.8909299904662,1596.5939256422832,1605.3902838985327,1614.2772043597124,1623.2517652731435,1632.310927449866,1641.451538518041,1650.6703375020445,1659.963959714213,1676.5364345228186,1697.8535285027435,1719.9064855690683
D_low_100,0.01,0.01,0.0124,0.017989277446106018,0.027868035363061674,0.043564846412069286,0.06719728090357714,0.1016903523827937,0.15107126995120518,0.22086285621919416,0.3186008101096739,0.45449971978339665,0.6225883928084466,0.8432485401469536,1.1342301108966186,1.516452075101424,2.0163877362832436,2.6671032584504193,3.509244778315111,4.591829637943371,5.972661923616582,7.718186504065448,9.902636084022884,12.606416095703917,15.913794983425422,19.910087495134835,24.67859924014239,30.297621489124666,36.83772908772269,44.35956192421985,52.91218679099318,62.53206131629108,73.2425651696038,85.05402810753849,97.96416689250174,111.95883903392965,127.01302599613454,143.09196816093623,160.15238566415775,178.1437314354689,197.0094342902852,216.68810019573914,237.11464864092162,258.22136836869976,278.8693443553585,299.7757777368847,321.03367750527536,341.31115644993434,361.5606271644235,381.942056141983,402.41061349418885,422.92356674769286,443.44037508778126,463.9227538578893,484.33471285182964,504.6425716870395,524.8149552942594,544.8227723076803,564.6391788941258,584.239530323429,603.6013223569909,622.7041243189997,641.529505515772,660.0609564835295,678.2838063736838,696.1851376271494,713.7536989449205,730.9798174306047,747.8553106611564,764.3733993340152,780.5286210415022,796.316745635927,811.734692570685,826.7804505329619,841.4529996218171,855.7522362707338,869.6789010655767,883.2345095666811,896.4212862069769,909.2421013060919,921.7004112128101,933.800201564635,945.5459336331146,956.9424937066518,964.7118341667137,970.5877937375636,976.2274347835051,981.6393220130336,986.8317955041093,991.8129679882868,996.5907232843496,1001.1727157487969,1005.566370622589,1009.7788851646608,1013.8172304729263,1017.688153902881,1021.3981820025178,1024.953623890168,1028.3605750091037,1031.624921199357,1034.7523430332474,1037.748320366636,1043.4879537592687,1051.6131322176595,1060.100630343003,1068.3078362744657,1076.0674109985084,1083.3715765080196,1090.2626715353547,1096.795785664003,1103.0265146508777,1109.0074174700503,1114.7874450751253,1120.412351912165,1125.9254099876625,1131.3682029457273,1136.7814377276575,1142.2057678353435,1147.6544861366099,1153.1312882174532,1158.6364923526119,1164.1692182201818,1169.7281508200008,1175.3118091052843,1180.9186412408167,1186.547059185024,1192.1954520475692,1197.6139168183731,1201.403616364558,1205.2786605231986,1209.2400485431795,1213.288680903769,1217.4253942911869,1221.6509706588658,1225.966138077045,1230.3715689829098,1234.8678776141442,1239.4556171971285,1244.1262783012478,1244.9968937360559,1245.8397080346233,1246.6555577844583,1247.4452575847392,1248.2096004703703,1248.949358319486,1249.665282251529,1250.3581030204975,1251.0285314062012,1251.6772586051738,1252.3049566220695,1252.9122786618273,1253.499859522529,1254.0683159886503,1254.6182472242585,1255.150235165646,1255.664844912843,1256.1626251194523,1256.644108380263,1257.10981161612,1257.560236455561,1257.9958696127703,1258.4171832614334,1258.8246354041144,1259.2186702368238,1259.5997185084684,1259.9681978749238,1260.324513247491,1260.6690571355405,1261.0022099831676,1261.3243404997183,1261.6358059840632,1261.936952642524
