series,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15
S,3581.209151208653,3579.296622957006,3577.0362552769784,3574.3655071354665,3571.2108798502636,3567.4861114499,3563.0901192747933,3557.90467467906,3551.791801583755,3544.590903573442,3536.115644135294,3526.150633915902,3514.448020406694,3500.7241325474306,3484.6564087594106,3465.8809348381815,3443.99103944292,3418.5375380152364,3389.031373719753,3354.949560484701,3315.7454597325036,3270.864473594776,3219.766149173615,3161.95338018667,3097.0087780916183,3024.637297016822,2944.7128261343764,2857.3248099976868,2762.8192815254047,2661.8274304309703,2555.2745431816293
I,5.0,5.912528251646811,6.990390281344933,8.263060366588006,9.765075578473107,11.536828863141984,13.625455265619955,16.085808808229068,18.98152014188812,22.38611412382346,26.38415073720687,31.072330809157855,36.56047815653393,42.97227038449047,50.445540095612564,59.13190599771901,69.19542019343692,80.80983758243278,94.15403436142935,109.4050407241952,126.72813333155369,146.26349280297055,168.1091186635376,192.30006391777465,218.78465322927127,247.3992036582137,277.8438338090162,309.6630831839027,342.2359950194044,374.780647109958,406.37740493730746
R,0.0,1.0,2.1825056503293623,3.580583706598349,5.233195779915951,7.186210895610572,9.493576668238969,12.21866772136296,15.435829483008774,19.232133511386397,23.70935633615109,28.986186483592462,35.200652645424036,42.512748276730825,51.10720235362892,61.196310372751434,73.02269157229523,86.86177561098262,103.02374312746917,121.85454999975505,143.7355581445941,169.08118481090486,198.33388337149898,231.9557071042065,270.41571988776144,314.1726505336157,363.65249126525845,419.2212580270617,481.15387466384226,549.6010736677231,624.5572030897147
G,5.0,6.912528251646811,9.172895931674296,11.843644073186356,14.998271358389058,18.723039758752556,23.119031933858924,28.304476529592026,34.41734962489689,41.618247635209855,50.093507073357955,60.05851729275032,71.76113080195796,85.48501866122129,101.55274244924148,120.32821637047044,142.21811176573215,167.6716131934154,197.17777748889853,231.25959072395025,270.4636914761478,315.3446776138754,366.44300203503656,424.25577102198116,489.2003731170327,561.5718541918294,641.4963250742746,728.8843412109644,823.3898696832466,924.381720777681,1030.934608027022
