series,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15
S,10628.73290047531,10621.719758074078,10616.112946130876,10610.811101481258,10605.180974374412,10598.809897391178,10591.378451110697,10582.592985116054,10572.147677024264,10559.70080175366,10544.857401341114,10527.15432684947,10506.045533665876,10480.886489038812,10450.917073598988,10415.242674525703,10372.81341142302,10322.401687323108,10262.57857320257,10191.689963074918,10107.834024470572,10008.84226159436,9892.267546006386,9755.383775587397,9595.20338141598,9408.520625055717,9191.990302472368,8942.252692557126,8656.115695213313,8330.803125088227,7964.2728103803565,7555.5981486904775,7105.391120824707,6616.223673803155,6092.980384311995,5543.054330632643,4976.289713495473,4404.590465595511,3841.162623284934,3299.4385638868525,2791.8263149179847,2328.5042676052376,1916.5035589392155,1559.265523046065,1256.7413498618544,1005.9598697957749,801.8829122731571,638.3324652044585,508.8096965682404,407.1024900384215,327.65735682732765,265.74744713025757,217.49372333572393,179.79761287053896,150.2317451978206,126.92008483189946,108.425313435493,93.65163933300627,81.76523356045656,72.13131123494995,64.26550978187679,57.796881108906994,52.439991594088426,47.974002940662245
E,0.0,7.013142401232105,11.91864010431036,16.028620743496074,20.05588577599241,24.421374181627712,29.410683043945888,35.255080734193996,42.17488075256445,50.40426794791249,60.20724156566515,71.88959190074291,85.80942589426225,102.38752793189937,122.11819057853387,145.58077059396535,173.45195663725247,206.51848507343823,245.6897506866321,292.0093857456212,346.6643857754044,410.98971007407675,486.4654546546433,574.7026796081677,677.4128058187671,796.3542815971538,933.2491760207874,1089.6618683339505,1266.8326788443683,1465.4619810850184,1685.4460976843864,1925.576149605827,2183.2255625110147,2454.0704532814652,2731.9066974444786,3008.642081379384,3274.542490378615,3518.787489240716,3730.336582627221,3899.02698376258,4016.73653435519,4078.384928232418,4082.5471440751985,4031.530465560829,3930.901592188957,3788.5929130361405,3613.810579255144,3415.9799683983283,3203.9047401947137,2985.2214727050614,2766.144458645649,2551.439922478154,2344.5496540248723,2147.79079908757,1962.5775868515316,1789.6314885322995,1629.163111075476,1481.0204740704153,1344.8048324359233,1219.9582715178376,1105.828245819127,1001.714049910184,906.8995344339842,820.675569644012
I,6.0,4.8,4.54131424012321,4.824915402529604,5.46279439637329,6.375824094697873,7.54279669392107,8.975305659531445,10.705752601044555,12.782090156092089,15.26609891966492,18.23360329229845,21.77584182391305,26.001616048556667,31.040045632035273,37.04385556348161,44.193161510181824,52.69972487187071,62.81162840484039,74.81827779253553,89.05556080859054,105.91088722441287,125.82768078693798,149.3086900950147,176.91722003682852,209.27505661133952,247.055473448787,290.9692963611084,341.74162392228175,400.0765670222622,466.60745172631164,541.8305711494879,626.022071880173,719.1402137552399,820.7192163323384,929.7660428103186,1044.6770423861933,1163.1958829468163,1282.4354552815246,1398.9820224879418,1509.0883163666115,1608.9443065288083,1694.9939380462883,1764.2498648445505,1814.5529384317233,1844.7325099642744,1854.6452992750337,1845.0972973455414,1817.6758347162659,1774.531141792484,1718.1470607044935,1651.1320944281597,1576.0496677903432,1495.2946996347619,1411.0148396165664,1325.0696303784064,1239.018853155955,1154.1313936323115,1071.4071623128907,991.6062130939049,915.2807976269077,842.8074626834389,774.4173751377695,710.2238535536139
R,0.0,1.2000000000000002,2.16,3.0682628480246423,4.0332459285305635,5.125804807805221,6.400969626744796,7.90952896552901,9.7045900974353,11.84574061764421,14.402158648862628,17.455378432795612,21.102099091255305,25.457267456037915,30.657590665749247,36.8655997921563,44.274370904852624,53.11300320688899,63.652948181263135,76.21527386223121,91.17892942073831,108.99004158245643,130.172219027339,155.3377551847266,185.19949320372956,220.58293721109527,262.43794853336317,311.8490432231206,370.0429024953423,438.3912272797986,518.406540684251,611.7280310295133,720.0941452594109,845.2985596354455,989.1266023864935,1153.2704456529611,1339.223654215025,1548.1590626922637,1780.798239281627,2037.285330337932,2317.0817348355204,2618.8993981088424,2940.688259414604,3279.687047023862,3632.537019992772,3995.4476076791166,4364.394109671972,4735.323169526979,5104.342628996087,5467.87779593934,5822.784024297837,6166.4134364387355,6496.639855324367,6811.849788882436,7110.908728809388,7393.111696732702,7658.125622808383,7905.929393439574,8136.755672166036,8351.037104628615,8549.358347247395,8732.414506772777,8900.975999309465,9055.85947433702
G,6.0,6.0,6.70131424012321,7.8931782505542465,9.496040324903854,11.501628902503095,13.943766320665866,16.884834625060456,20.410342698479855,24.6278307737363,29.668257568527547,35.68898172509407,42.87794091516836,51.45888350459458,61.69763629778452,73.9094553556379,88.46753241503444,105.81272807875969,126.46457658610352,151.03355165476674,180.23449022932886,214.9009288068693,255.99989981427697,304.64644527974133,362.1167132405581,429.8579938224348,509.4934219821502,602.818339584229,711.784526417624,838.4677943020608,985.0139924105627,1153.5586021790014,1346.116217139584,1564.4387733906856,1809.845818718832,2083.03648846328,2383.9006966012184,2711.35494563908,3063.233694563152,3436.267352825874,3826.1700512021316,4227.84370463765,4635.682197460892,5043.936911868412,5447.089958424494,5840.18011764339,6219.039408947005,6580.420466872519,6922.018463712351,7242.408937731822,7540.9310850023285,7817.545530866893,8072.689523114709,8307.144488517197,8521.923568425955,8718.181327111108,8897.144475964338,9060.060787071885,9208.162834478926,9342.643317722519,9464.639144874303,9575.221969456215,9675.393374447234,9766.083327890632
