beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,h,eta,c1,metric1,metric2,metric3,r1,r2,r3
100.0,0.2,0.1,0.04,0.04108428393742217,0.04,0.5,0.0401247985559739,0.1583674095156346,2.9730851978403607,0.05,0.9900000000000002,0.33545762429227655,0.8782199071692612,0.4645144139220826,0.875213318620483,-0.32777291877251735,0.771621182926437
