series,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31
S,60676.025819164926,60673.35714001286,60669.494574758035,60663.92376648374,60655.92958784716,60644.53883652733,60628.46695288599,60606.09027233787,60575.47806917436,60534.52401890085,60481.198631597596,60413.891376558946,60331.741838718146,60234.82876877909,60124.13927848143,60001.34790137819,59868.51232349036,59727.792667746355,59581.25128800553,59430.739834384556,59277.853961537054,59123.930735862996,58970.06859738821,58817.15667274982,58665.90592506164,58516.87839675034,58370.513007555965,58227.14754181001,58087.03702003838,57950.36887697163,57817.2754250512,57687.84406025099,57562.125613146556,57440.14118631098,57321.8877601295,57207.34279726113,57096.468032278935,56989.21259708561,56885.51560356006,56785.30828144513,56688.51575069959,56595.05849250544,56504.85357109189,56417.81564889595,56333.85782983687,56252.892359245045,56174.8312039488,56099.586531938825,56027.07110770951,55957.19861666586,55889.88392976472,55825.04331773478,55762.59462271489,55702.457393905286,55644.552992792705,55588.804672649414,55535.13763628741,55483.47907544643,55433.75819468847,55385.906222245176,55339.856409904525,55295.544023718285,55252.906327053366,55211.88255729003,55172.41389728273,55134.44344253915,55097.91616493644,55062.77887367605,55028.980174078315,54996.470424731204,54965.20169343337,54935.12771230757,54906.203832405066,54878.386978074195,54851.63560132474,54825.90963638428,54801.17045461183,54777.380819907376,54754.50484473282,57649.55915446095,60543.365351751985,63434.949334821526,66324.10190571679,69210.58067328218,72094.10502974439,74974.35038178018,77850.94152083588,80723.44501222645,83591.36048113392,86454.1106785427,89311.0302247887,92161.35295722302,95004.19785714209,97838.5536064138,100663.26193380376,103477.00006271349,106278.26277252001,109065.34483817533,111836.32491372849,114589.05226062429,117321.13806106198,120029.95335080619,122712.6357841659,125366.10741924026,127987.10539269737,130572.22666734295,133117.98695824316,135620.8925296383,138077.5219599288,140484.6134428364,142839.15202754457,145138.4506752364,147380.21929423444,149562.61701255792,151684.2846747653,153744.3565926268,155742.45257176296,155893.72591114053,154872.83000473777,153829.72110633986,152769.78325843127,151697.93199563437,150618.59540476333,149535.71871459004,148452.78444947576,147372.84202472874,146298.54231739338,145232.174102286,144175.70028784237,143130.792655628,142098.86435330016,141081.09976549982,140078.48163564963,139091.8154699582,138121.75135047358,137168.8033369083,136233.36666157513,135315.7329282128,134416.10352068703,133534.60141620802,132671.2815829193,131826.14012549585,130999.1223260049,130190.12971149194,129399.02626498521,128625.64388307222,127869.78717096339,127131.23765500583,126409.75748288097,125705.09267312195,125016.97596801713,124345.12933732205,123689.26617437859,123049.09322114437,122424.31225417927,121814.62155973919,121219.71722272188,120639.29425123152,120073.04755592343,119520.67280101105,118981.86714182004,118456.3298620249,117943.76292216805,117443.87142971395,116956.36403970633,116480.95329405525,116017.35590656353,115565.29299999407,115124.49030076667,114694.67829624408,114275.59235901032,113866.97284205316,113468.56514832661,113080.11977778406
I,5.0,7.2686791520687315,10.549750074724031,15.276578343038182,22.048630712175367,31.675491575026413,45.213335890371,63.97294956726563,89.46731676539312,123.26398169767596,166.72825046511605,220.6972454665586,285.19100367003324,359.2887933154872,441.2351801479024,528.7277428393097,619.2651012999954,710.4435489400015,800.1494447656274,886.6489428053505,968.6029002284236,1045.0378938842048,1115.2970008482557,1178.985165418784,1235.917099873461,1286.0712601948856,1329.5509485736707,1366.552338433732,1397.3386731306623,1422.2197223469566,1441.5355964796322,1455.6441135614775,1464.9110315809883,1469.7025758900809,1470.3797960003524,1467.2943751886926,1460.785590155796,1451.1781781366608,1438.7809174112772,1423.8857661332975,1406.7674355881772,1387.6832989352695,1366.873556434004,1344.5615941152198,1320.954485645084,1296.2435973852978,1270.605264890721,1244.2015157094422,1217.1808186819972,1189.6788442310879,1161.8192235937406,1133.714297736183,1105.4658489371823,1077.1658098318078,1048.8969461578458,1020.7335106085108,992.7418661218348,964.9810776730689,937.5034722171854,910.3551668830994,883.5765658731011,857.2028267894906,831.2642973112506,805.7869232896828,780.7926294338096,756.299673822678,732.3229775195724,708.8744305783941,685.9631757298537,663.595871018574,641.7769326349155,620.5087591499272,599.7919383204392,579.6254375856739,560.0067793282764,540.9322019224784,522.3968075411318,504.39469764229017,486.91909700546057,469.96246713803043,472.5291289140525,477.2050717934229,484.1066853603838,493.3784312602639,505.19663144374186,519.7738352455559,537.3638550601834,558.2675616680979,582.8395276683673,611.4955986633163,644.7214536972598,683.0821849213985,727.2328764869098,777.9300882709107,836.0440446181631,902.5711853663711,978.6465510248605,1065.5552447455884,1164.7419460447563,1277.817161144119,1406.5586132372162,1552.9059521317063,1718.9468644993224,1906.8927750081225,2119.0427270717805,2357.7347800561656,2625.285366454621,2923.9184465566022,3255.6878122387593,3622.3972732138127,4025.5244161053697,4466.15390172602,4944.925718673189,5462.002476349229,6017.05791280362,6609.286654399909,7237.433270091298,7899.837122254679,8573.140195278242,9239.030925083924,9892.45141228883,10529.034812945014,11145.093872046473,11737.586431849712,12304.06689396259,12842.630375375244,13351.85434619409,13830.740970068928,14278.662181829512,14695.308678043377,15080.643398537319,15434.859676802014,15758.343980872905,16051.64301140591,16315.43483838868,16550.503719064858,16757.718230759194,16938.012361968133,17092.369225567283,17221.80708412132,17327.36740570872,17410.104697280996,17471.077890091583,17511.343077440513,17531.947428539865,17533.9241235971,17518.288174267658,17486.033010557454,17438.127730217773,17375.514919847217,17299.108968478762,17209.794804560763,17108.426996103557,16995.829161509213,16872.793645367903,16740.081419411803,16598.422173974985,16448.514569810442,16291.026624046866,16126.59620750119,15955.831633562153,15779.312321480562,15597.58951919226,15411.187072801897,15220.602231606237,15026.306479066647,14828.74638147943,14628.344447263806,14425.499990811599,14220.589995738486,14013.969973159745,13805.97481129787,13596.919613327307,13387.100520883454
IH,0.0,0.2,0.46201700119567635,0.8176378810597238,1.3112466590774372,2.0048302239498605,2.983854372427583,4.3637546674481325,6.295815694526163,8.970109250130097,12.612104928980656,17.4694956766719,23.787878038910286,31.778369893854247,41.5849325920096,53.26062994699445,66.75880625873421,81.93945275334607,98.58652476914536,116.43046699846522,135.1710921369552,154.4977693207899,174.10555313980183,193.70702692642433,213.04025942627146,231.87353451670202,250.0075605264312,267.27580628468183,283.54350989760974,298.7057978627476,312.6852526300188,325.4291821601216,336.90677638995277,347.10628146691454,356.03228100310173,363.70314215141684,370.1486609391809,375.40792423785314,379.52739354698303,382.55920726460494,384.5596923910368,385.5880729579812,385.7053603425344,384.9734095975501,383.4541256877775,381.2088038253897,378.2975887692652,374.77903885627853,370.70978157185823,366.14424857008675,361.1344791699702,355.72998244891755,349.97764910320006,343.9217052330619,337.6037011283884,331.0625289751788,324.334464172578,317.4532256462583,310.4500511694302,303.3537842616278,296.1909697321812,288.9859553747673,281.7609977065201,274.5363699846976,267.3304710304908,260.1599336476188,253.0397316469957,245.98328468178423,239.0025602630627,232.10817246830496,225.3094769757901,218.61466216051366,212.03083607349424,205.5641091986347,199.21967294135646,193.00187385271795,186.9142836331039,180.9597649921082,175.14053346705361,169.45821532268022,144.1266429482737,122.87305450835963,105.0510487500548,90.11848841311784,77.62086991575838,67.17737867181006,58.46920109874142,51.229733613847735,45.23638704085636,40.303733630042416,36.277784807395584,33.03122203857082,30.45943183435666,28.477219766373583,27.01609807758423,26.02205760042605,25.45374766209136,25.280997799420675,25.483622703149948,26.05045711784193,26.978570717938194,28.272614619255062,29.944251665546545,32.01162264005247,34.498800996764615,37.435190673370606,40.85482619158916,44.79554257535955,49.29799518137095,54.40452613934029,60.15789356311527,66.5998998600231,73.76997349397573,81.70377150194956,90.4318755889816,99.97865163423035,110.36133137502351,121.58935777021915,133.66401488776694,146.49294853888654,159.9253884171247,173.81454315596028,188.0197256165486,202.40809103301999,216.8559580815138,231.24972366169,245.48640740771012,259.4738753131524,273.1307968081818,286.3863890397689,299.17999817735415,311.4605618780948,323.1859906704961,334.3224996383334,344.84391581437035,354.7309813389118,363.9706677881216,372.55551313807894,380.4829895628131,387.75490760349527,394.37686011675567,400.35770773649455,405.70910629313244,410.44507566109615,414.58160879130173,418.1363191802518,421.1281246885092,423.5769654130778,425.50355321115023,426.9291504426491,427.8753755264657,428.3640329746225,428.4169656672949,428.05592724994176,427.3024726640891,426.17786495975145,424.7029966756322,422.8983242098486,420.78381373660443,418.378897351334,415.7024382472632,412.7727038394157,409.6073458574993,406.22338652674733,402.6372100457615,398.86455865292646,394.9205326483659,390.81959380705393,386.5755716810047,382.2016723448617,377.71048919013464,373.1140154192118,368.4236579315278,363.6502523312841
IN,0.2,0.36158775871104576,0.5828879436200907,0.8929277849352655,1.3324941310140686,1.9585189291179441,2.8493830837476866,4.110660566674623,5.880080121644773,8.329437510105485,11.660234960815332,16.089886185416283,21.827533051748517,29.042950866917906,37.836478417320926,48.21896593078481,60.10708287417135,73.33344807348196,87.66667952133409,102.83528907808463,118.5505771048649,134.5257262505176,150.49006872435234,166.19864460112692,181.43773902630005,196.02727196923573,209.82088802654243,222.70447307779824,234.5936768351785,245.43087916312584,255.18191730613327,263.83279426461274,271.3865140409152,277.8601340046157,283.28208448038663,287.68977741090805,291.12750668708907,293.64463012974034,295.29401532646017,296.13072718339055,296.21093310051305,295.59100135062414,294.32676897441604,292.4729568935584,290.08271170472074,287.20725555174465,283.8956274461967,280.19450133011367,276.14806799383865,271.79796964482915,267.1832774548474,262.340503788751,257.30364204120167,252.1042280856222,246.7714182829421,241.33207981774677,235.8108898384649,230.23044048814768,224.61134743460568,218.97235995381703,213.33047099835218,207.70102600190143,202.09782943973903,196.53324839012316,191.0183125293935,185.56281014930622,180.17537991365552,174.86359817657672,169.63406177064545,164.49246624204255,159.443679565263,154.4918114133617,149.64027809347044,144.891863282925,140.2487747202025,135.71269701817053,131.28484077588612,126.96598817020501,122.75653521047448,118.65653083918913,114.66571305918447,111.54404302774964,109.20896242384947,107.5984247605586,106.66807873989931,106.38914410571806,106.74687014596945,107.73949168393855,109.37761739609883,111.68400134768417,114.69366125480113,118.45431645052649,123.0271249213036,128.48770194296281,134.9274024253176,142.45484451777847,151.19764263044647,161.30430301623196,172.946213764025,186.3196331402413,201.64754606074413,219.18121961717867,239.20124823273522,262.01784249403374,287.97009055489843,317.4239166257858,350.7684874464595,388.41088322286976,430.76895825707027,478.2624649248104,531.3026898426536,590.2810308883362,655.5571000234999,727.4470412464784,806.2127839339696,892.0529005125584,985.0956104035553,1085.394289809652,1192.9256379307317,1306.7365085219867,1425.3243551931828,1547.2728964512175,1671.2631897773015,1796.082120143795,1920.6278785490836,2043.9124468219884,2165.0613714328824,2283.3112462562754,2398.005372414138,2508.588054800416,2614.597953644241,2715.6608522407905,2811.482139736669,2901.8392473158337,2986.574221023804,3065.5865665326664,3138.8264608661125,3206.288393201763,3268.0052706722904,3324.0430047417904,3374.495578341632,3419.4805826511406,3459.135204423933,3493.612639410355,3523.078904132121,3547.7100165459774,3567.6895155958414,3583.206289980849,3594.452687408932,3601.622876965233,3604.9114388500907,3604.512157517136,3600.61699608198,3593.4152317130684,3583.0927335136075,3569.831366126207,3553.8085039200932,3535.196642142512,3514.163092825534,3490.8697545356476,3465.472946238016,3438.1232966243124,3408.965681227995,3378.139200530215,3345.7771930500826,3312.0072781217327,3276.951423694475,3240.7260350579804,3203.4420608983164,3165.205113538725,3126.1156006168576,3086.268865802953,3045.7553364758164,3004.660676549763
D,0.01,0.01,0.01386942672348874,0.022808131379152136,0.03862708071469815,0.06399594503329598,0.1027836632563435,0.16051269249469355,0.24493883711955616,0.3667448245923529,0.5402907268176875,0.7842988060758965,1.1222834731618228,1.5825107280560746,2.197331096537023,3.001880343867022,4.032320868000746,5.323912412829514,6.909205953788715,8.816572621376793,11.069168423537468,13.684341604326933,16.673430590973247,20.041873991107938,23.789549723691234,27.911268088706176,32.397356343349756,37.23428602222576,42.405306759125494,47.89106093147352,53.670161915029226,59.71972527786634,66.01584714813363,72.53402756757227,79.24953917456668,86.13774328725695,93.17435657554454,100.33567217705273,107.59873944832965,114.94150664276327,122.34293074229493,129.78305849486736,137.24308246367806,144.70537560718935,152.15350760183603,159.57224580767752,166.94754347143322,174.26651746850897,181.5174176102785,188.6895892876426,195.7734309879866,202.76034801035394,209.64270351252404,216.41376785284248,223.06766703792562,229.59933095340008,236.00444193721168,242.27938415230057,248.42119412616722,254.42751274768443,260.2965389451513,266.02698521284003,271.6180351050403,277.0693027758526,282.3807946087945,287.5528729518355,292.5862219500213,297.48181544871784,302.240886925114,306.86490139343465,311.3555292198796,315.71462177620657,319.94418885575834,324.04637777229055,328.02345405990735,331.8777836915272,335.61181673337273,339.2280723538312,342.7291251065147,346.11759240933213,352.2647330482636,357.4929643401668,361.9502162081846,365.76097020263796,369.0300417043559,371.8457588590527,374.28263566472447,376.4036210741101,378.2619929259537,379.9029545789947,381.36498295233815,382.6809689896944,383.87918512197353,384.9841088986768,386.01712741935654,386.9971433724447,387.9411002498354,388.8644415370596,389.7815162782849,390.7059412903591,391.65092836759754,392.6295830059975,393.65517942198676,394.74141490467,395.90264480476134,397.15409774375166,398.5120689785852,399.9940883772941,401.61905828320056,403.40735582321776,405.38089409597796,407.5631372617647,409.9790658740114,412.6550907638889,415.6189162308174,418.89935593348565,422.5261074091581,426.5294932808326,430.9401787172846,435.788875467187,441.10294510710116,446.9042799816827,453.20944754075776,460.0299117717625,467.37231768385345,475.2388237141391,483.62746731784756,492.53255031077146,501.9450323237639,511.85292270019823,522.2416631171262,533.0944950181909,544.3928075473269,556.1164630419925,568.2440982830612,580.7534006202438,593.6213588194037,606.8244890369562,620.3390367424669,634.1411557079597,648.2070653833082,662.5131881007086,677.0362676141459,691.753470495872,706.6424718927134,721.6815270999325,736.849530346938,752.1260621134287,767.4914262112857,782.9266777803723,798.4136432581638,813.9349332958784,829.4739495090538,845.0148858693618,860.5427254675961,876.0432333056353,891.5029457080032,906.9091568814744,922.2499030939624,937.5139448915198,952.6907477244924,967.7704613104448,982.7438980221515,997.6025105534527,1012.3383690838166,1026.9441381337579,1041.4130532775653,1055.7388978568238,1069.9159798177507,1083.9391087771435,1097.8035734055766,1111.5051192021622,1125.039926722535,1138.4045903105598
R,0.0,0.03841224128895426,0.13271996062624278,0.3021005407692796,0.5752327347802719,0.9941459644594046,1.6195092691310053,2.5376693331748488,3.8695985718830563,5.781526981577064,8.4963064856054,12.303516471264281,17.565282212932424,24.714425581527482,34.24261842972714,46.67869872578059,62.56018437366535,82.40278923891374,106.67267614950325,135.76471327709496,169.9881197340921,209.55935224208912,254.6011684733325,305.1464354776612,361.14524605356036,422.47408764505604,488.94605813896743,560.3213735364786,636.3176325039693,716.6194818889891,800.8874657829112,888.7659436498625,979.8900368583797,1073.8916139247578,1170.4043583770117,1269.067983865513,1369.5316725283758,1471.4568173980078,1574.519149871814,1678.4103304957305,1782.8390766433083,1887.5318949207344,1992.2334798584002,2096.706834055451,2200.733158688632,2304.1115573497614,2406.658590638502,2508.2077138617537,2608.608625597435,2707.726550765412,2805.4414781936534,2901.6473694459346,2996.2513528559257,3089.1729142562995,3180.3430937651146,3269.7036961606727,3357.2065208074246,3442.8126157587194,3526.4915595290686,3608.220773073517,3687.9848637116097,3765.775002067634,3841.5883325490026,3915.4274174345287,3987.299714279698,4057.217086054321,4125.195343198223,4191.253816603383,4255.414960397911,4317.7039833113395,4378.148507335675,4436.77825235732,4493.624745416672,4548.72105325118,4602.101536790417,4653.80162629573,4703.857615869581,4752.30647609909,4799.185683642575,4844.533066615853,4888.386664685407,4928.324973537071,4965.021831190169,4999.0548693518,5030.922413343553,5061.05777385051,5089.84139732846,5117.611267488646,5144.67188921103,5171.302136234626,5197.762203117999,5224.299868616422,5251.156250354122,5278.571208189166,5306.788534758841,5336.061055153649,5366.655742258045,5398.858938692801,5432.981759068859,5469.365725891846,5508.388667384349,5550.470874270635,5596.0814740865935,5645.744935406076,5700.047561188766,5759.64377249344,5825.2619252421855,5897.709349807299,5977.876263909671,6066.73819248245,6165.35654188948,6274.877025689739,6396.525725984321,6531.602693485112,6681.473130203026,6847.556346039879,7031.312817726012,7234.229789937062,7457.8059326411885,7703.5356002411545,7972.718604755499,8266.347436024755,8585.124324448589,8929.480694804664,9299.598466440179,9695.432569891165,10116.734054447053,10563.073219957834,11033.862292974984,11528.377263981183,12045.778597416753,12585.13061275404,13145.419409715912,13725.569272832654,14324.457540209438,14940.927959727953,15573.80258438499,16221.892278635234,16884.00592096106,17558.958395810343,18245.57747172323,18942.709662927766,19649.22516976526,20364.021989693178,21086.029285851746,21814.210094697475,22547.56344833062,23285.12598112233,24025.97308426285,24769.219666035544,25514.020570062356,26259.570698522504,27005.104882452488,27749.897536707,28493.262133000488,29234.550520650373,29973.152121192357,30708.49301991715,31440.034974566544,32167.274358902207,32889.741056600986,33606.997318913316,34318.63659772499,35024.282364066676,35723.58692070071,36416.23021616263,37101.91866652957,37780.38399021322,38451.38206021761,39114.69177754966,39770.113968810314,40417.470310417586,41056.60228140914,41687.370146333815
G,5.0,7.668679152068732,11.53124440688953,17.1020526811816,25.09623131776184,36.48698263758692,52.55886627893362,74.93554682705793,105.54774999056667,146.50180026408097,199.82718756733516,267.134442605987,349.2839804467863,446.19705038584294,556.8865406834971,679.6779177867365,812.5134956745669,953.2331514185727,1099.7745311593987,1250.285984780372,1403.1718576278731,1557.0950833019283,1710.9572217767156,1863.8691464151043,2015.1198941032842,2164.1474224145854,2310.5128116089613,2453.8782773549165,2593.988799126545,2730.6569421932923,2863.7503941137243,2993.18175891394,3118.900206018369,3240.8846328539407,3359.138059035419,3473.6830219037874,3584.557786885986,3691.8132220793145,3795.510215604864,3895.7175377197864,3992.51006846533,4085.9673266594764,4176.172248073032,4263.210170268968,4347.16798932805,4428.13345991987,4506.194615216117,4581.439287226096,4653.954711455406,4723.8272024990565,4791.141889400196,4855.982501430138,4918.431196450032,4978.568425259632,5036.4728263722145,5092.221146515507,5145.888182877512,5197.5467437184925,5247.267624476454,5295.119596919743,5341.169409260393,5385.481795446631,5428.11949211155,5469.143261874882,5508.611921882184,5546.582376625757,5583.109654228466,5618.246945488853,5652.045645086584,5684.5553944336925,5715.82412573152,5745.898106857325,5774.821986759831,5802.638841090701,5829.390217840158,5855.116182780622,5879.855364553074,5903.644999257523,5926.520974432076,5948.517872325083,5971.762882655178,5997.230107206767,6025.128743932638,6055.701183988375,6089.228035147305,6126.033890732643,6166.493959298075,6211.041675528638,6260.177414242304,6314.478424454661,6374.6100858297905,6441.338561016609,6515.544868718662,6598.240327068087,6690.58320729926,6793.896286010667,6909.684783825276,7039.653925791098,7185.725057859072,7350.0489185844035,7535.014325767842,7743.250243644769,7977.6190179061805,8241.19859045295,8537.251824616966,8869.181757592509,9240.472674313436,9654.618310539421,10115.04008787007,10624.999812583628,11187.512435496594,11805.264995425881,12480.547584048996,13215.201073346656,14010.584618760413,14867.563908520062,15786.519137005047,16767.370053052444,17788.265959455213,18831.374857853138,19891.31270576174,20963.16396855863,22042.50055942967,23125.377249602956,24208.31151471722,25288.253939464226,26362.553646799584,27428.92186190696,28485.395676350578,29530.30330856494,30562.23161089279,31579.99619869313,32582.61432854331,33569.28049423472,34539.34461371935,35492.29262728463,36427.729302617816,37345.36303598016,38244.99244350591,39126.494547984905,39989.814381273645,40834.955838697104,41661.97363818806,42470.96625270102,43262.06969920776,44035.45208112075,44791.30879322958,45529.858309187155,46251.338481312,46956.00329107103,47644.11999617585,48315.96662687091,48971.82978981438,49612.00274304859,50236.78371001369,50846.47440445378,51441.37874147108,52021.80171296144,52588.04840826952,53140.423163181906,53679.22882237292,54204.76610216806,54717.333042024904,55217.224534479,55704.73192448662,56180.142670137706,56643.740057629424,57095.8029641989,57536.6056634263,57966.417667948896,58385.50360518265,58794.123122139805,59192.53081586635,59580.976186408894
H,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,111980.07014502796,109063.01893740683,106145.9677297857,103228.91652216457,100311.86531454344,97394.8141069223,94477.76289930117,91560.71169168004,88643.66048405891,85726.60927643778,82809.55806881665,79892.50686119552,76975.45565357439,74058.40444595326,71141.35323833213,68224.302030711,65307.25082308987,62390.19961546874,59473.148407847606,56556.097200226475,53639.045992605345,50721.994784984214,47804.94357736308,44887.89236974195,41970.84116212082,39053.78995449969,36136.73874687856,33219.68753925743,30302.6363316363,27385.585124015168,24468.533916394037,21551.482708772906,18634.431501151776,15717.380293530643,12800.32908590951,9883.277878288378,6966.226670667245,4049.175463046113,1132.1242554249802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
beta,19.939127464312868,19.939127464313312,19.852683703416176,19.728886865245,19.55303503601177,19.306093385137128,18.964816143980343,18.503310755249395,17.896943299640952,17.129019935232872,16.19912709438221,15.129661631770391,13.96588044567942,12.767256510226611,11.593430287078787,10.491698082427202,9.491136567430678,8.603528666345195,7.828006087971182,7.1562539006896335,6.576600154875488,6.076630610744709,5.64460225202379,5.27006662774816,4.944041210015442,4.6589526277302005,4.408482557595691,4.187385781395529,3.991313895756762,3.8166585586612927,3.6604182002608403,3.5200874753689564,3.393566854776695,3.2790892402921816,3.1751606011671494,3.080511988992581,2.9940607107692987,2.914878843313105,2.8421676247580385,2.77523655325314,2.7134862623108855,2.6563944339678343,2.6035041630931754,2.5544143063991176,2.5087714444797076,2.4662631598955223,2.426612393244229,2.3895726857265815,2.354924153615476,2.3224700693564744,2.292033947402296,2.263457051581708,2.2365962558128336,2.211322202063945,2.1875177092430165,2.165076394633125,2.1439014759542583,2.1239047274156273,2.105005567456554,2.0871302594415484,2.0702112095218372,2.05418634831744,2.0389985851039794,2.0245953248816853,2.0109280401204854,1.9979518901638453,1.9856253822742658,1.97391006914782,1.9627702784395542,1.9521728704480656,1.9420870206236467,1.9324840240044094,1.9233371190613864,1.914621328756216,1.9063133168923883,1.8983912580797904,1.8908347198384716,1.8836245555459266,1.8767428070866894,1.8701726161974697,1.9447666415283353,2.0178245084951563,2.089037578702548,2.158313676162217,2.2255483423220035,2.290623095996869,2.3534035683641132,2.4137375289747167,2.4714528337689745,2.526355347166575,2.5782269188387206,2.626823533165701,2.6718737967643302,2.713077987227062,2.7501079533070554,2.782608229741948,2.8101988015758668,2.8324800109517128,2.8490401253244095,2.859466054613952,2.8633575854566744,2.8603452621972956,2.850111663379351,2.832415297138463,2.8071157036998637,2.7741976925853713,2.733792092941048,2.6861901295686326,2.6318487201186334,2.571384718346449,2.505557374640767,2.435239861285721,2.3613822983535058,2.2849699539034924,2.206980888464412,2.1283471484920855,2.049922772581614,1.9724606075277302,1.8790208833160351,1.7807846716219957,1.6904823673420537,1.6076446300220035,1.531741916270616,1.4622229628099996,1.3985412110154953,1.3401718442645485,1.2866218838280732,1.2374353696964262,1.1921952010999666,1.1505228055702028,1.1120764733495447,1.0765489378490947,1.0436645932077668,1.013176603829904,0.9848640654272476,0.9585293118135938,0.933995418000144,0.9111039216009222,0.8897127664846198,0.8696944616415723,0.8509344420092189,0.8333296148785506,0.8167870743670306,0.8012229665329506,0.7865614885171909,0.7727340062992981,0.7596782770321856,0.7473377633397532,0.7356610283434808,0.7246012014818555,0.7141155063772233,0.7041648430796211,0.6947134179764547,0.6857284155059304,0.6771797065589776,0.6690395891084534,0.6612825571753588,0.6538850947390841,0.6468254916311363,0.6400836788275102,0.6336410808811103,0.627480483518873,0.621585914674205,0.6159425374390031,0.61053655360523,0.6053551166275446,0.6003862529790932,0.5956187909951057,0.5910422964058007,0.5866470138534458,0.5824238137699934,0.5783641440631347,0.5744599861211904,0.5707038147021697
