series,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15
S,4112.283596161355,4107.322364285237,4101.60215809402,4095.010540893683,4087.4196375388615,4078.6844198397366,4068.6409404935284,4057.1045694573777,4043.868310280755,4028.7013035800264,4011.347661118924,3991.525816924325,3968.928630728205,3943.224531631371,3914.060042073708,3881.064067064505,3843.854360799084,3802.046577921684,3755.2662615737277,3703.1639940987952,3645.4337182090994,3581.8339113496277,3512.210861869186,3436.522773058077,3354.8628628150122,3267.4791227456476,3174.788074577552,3077.3798532232763,2976.012375310569,2871.59327555233,2765.1496578440538,2657.7873284241327
I,14.0,16.16123187611727,18.649191692111085,21.510970554025626,24.79967979804188,28.574961537558245,32.90344857625484,37.85912989715438,43.52356309434623,49.985857176205386,57.342328202066774,65.69570675625204,75.1537516011217,85.82710037773136,97.82616985984814,111.25691089708167,126.21523498308612,142.7799708638691,161.00429303905136,180.9057019061733,202.45483741463457,225.56367679117955,250.0739909133854,275.74728154181724,302.2577354765184,329.1899284505796,356.04299092855916,382.2426140971228,407.1615691904057,430.1483551105637,450.5623017967273,467.81217085730293
R,0.0,2.8000000000000003,6.032246375223455,9.762084713645672,14.064278824450797,19.024214784059176,24.739207091570826,31.319896806821795,38.89172278625267,47.596435405121916,57.593606840362995,69.06207248077635,82.20121383202675,97.2319641522511,114.39738422779737,133.962618199767,156.21400037918335,181.45704737580058,210.0130415485744,242.21390015638468,278.39504053761937,318.8860080205463,363.9987433787822,414.0135415614593,469.1629978698228,529.6145449651265,595.4525306552424,666.6611288409542,743.1096516603787,824.5419654984598,910.5716365205726,1000.6840968799181
G,14.0,18.96123187611727,24.68143806733454,31.2730552676713,38.863958622492675,47.59917632161741,57.64265566782566,69.17902670397618,82.4152858805989,97.58229258132731,114.93593504242978,134.7577792370284,157.35496543314846,183.05906452998246,212.2235540876455,245.21952909684867,282.4292353622695,324.2370182396697,371.0173345876258,423.119602062558,480.8498779522539,544.4496848117258,614.0727342921675,689.7608231032765,771.4207333463412,858.8044734157061,951.4955215838015,1048.903742938077,1150.2712208507844,1254.6903206090235,1361.1339383173,1468.496267737221
