beta,betaEI,gamma,eta,theta,Geo,c1,RMSE,R2
98.91968679680907,0.14972947659613667,0.163609049594005,0.03869383230557795,1.0,0.98,0.9600000000000001,302.78554750952355,0.9995890941434553
