series,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19
S,47528.82855885117,47527.55176097092,47526.05240699584,47524.292318797634,47522.227000583865,47519.80468008898,47516.965236669384,47513.639015479865,47509.745532696375,47505.19208505214,47499.87228838352,47493.664585042476,47486.430779409886,47478.014684531074,47468.24099073977,47456.9144978078,47443.819883152355,47428.72220579726,47411.36836307413,47391.489716632575,47368.80607729386,47343.0311761783,47313.87964683618,47281.07540034028,47244.361102067436,47203.50827559975,47158.32739587954,47108.6772253335,47054.47262450647,46995.69015096757,46932.37094418838,46864.62065414588,46792.60646418786,46716.551534069695,46636.72740314075,46553.44501908547,46467.045087954866,46377.888388731415,46286.34658469189,46192.79392270419,46097.60006589787,46001.12417370126,45903.710236924104,45805.683598224416,45707.34853867401,45608.98678498544,45510.85678383616,45413.193594196244,45316.20926092916,45220.09354948917,45125.014939606684,45031.12179364937,44938.543631796005,44847.39246070656,44757.764114816295,44669.73957975119,44583.38627581482,44498.7592862562,44415.90252033752,44334.849805319354,44255.62590458853,44178.24746146229,44102.72386987716,44029.05807434854,43957.247302380354,43887.28373300379,43819.155105402504,43752.84527169624,43688.33469794981,43625.600917384865,43564.61893962394,43505.361619610456,43447.79998963947,43391.9035577135,43337.64057521363,43284.97827665442,43233.88309407593,43184.320848419884,43136.256920042026,43089.65640032911,43044.48422621816,43000.70529925674,42958.28459069641,42917.18723397667,42877.37860583263,42838.82439714626,42801.49067455752,42765.34393375698,42730.351145295346,42696.479793667066,42663.697910353694,42631.97410144805,42601.27757042137,42571.57813654223,42542.84624940766,42515.0530000029,42488.17012866652,42462.170030301386,42437.02575713944,42412.711019338436,42389.200183661975,42366.468270469864,42344.49094922367
I,5.0,5.876797880250104,6.906008024912165,8.113615581127933,9.529844548405237,11.189777479416104,13.134038700658957,15.409536794124463,18.07025663408481,21.178083747590236,24.803633716402086,29.027046360132932,33.938688283908654,39.63968810001039,46.24220684331533,53.86932322781746,62.65439202503473,72.73971801812485,84.27438329980622,97.4110790773773,112.30183208989672,129.0925866382694,147.91670904932846,168.8876188212837,192.09090758842498,217.576461449036,245.35122425332133,275.3732968590968,307.5480339374002,341.72666476129893,377.70773835959244,415.2414093333174,454.0362865446693,493.7683137392638,534.0909795690683,574.6460852588203,615.0743295687195,655.0250824266715,694.1648798720647,732.1843514699965,768.8034601587232,803.7750755426332,836.8870062763784,867.962684473954,896.8607292664447,923.473624613692,947.7257357938784,969.5708665702879,988.9895305117493,1005.9860795107985,1020.5858030324163,1032.8320847471348,1042.7836798207322,1050.512156524524,1056.099529892822,1059.6361025664999,1061.2185182975538,1060.9480263923656,1058.9289501996561,1055.267349201848,1050.0698619965262,1043.4427161630458,1035.4908904551332,1026.3174147473458,1016.0227935357433,1004.7045394294471,992.4568038763754,979.3700932725308,965.5310595571578,951.0223553575289,935.922544689849,920.3060611281446,904.2432062088774,887.8001816381346,871.0391496069543,854.0183161976038,836.7920334802872,819.4109164579097,801.9219715191385,784.3687335105234,766.7914089406291,749.2270231868047,731.7095698921927,714.2701610205517,696.9371762829467,679.7364108666831,662.691220586087,645.8226637397436,629.1496391021992,612.6890196023039,596.4557813474936,580.4631277453385,564.7226085523907,549.2442337473371,534.0365821821196,519.1069050123056,504.46122394770265,490.1044243970214,476.0403436072033,462.2718539196292,448.80094128251767,435.6287791720298,422.75579808446497
IH,156.0,136.82204936411435,120.06141026343641,105.42390647315287,92.6529430484558,81.525007621017,71.84575530179448,63.44660723676896,56.18180138129975,49.92584130177879,44.57129485552259,40.026899489513156,36.21593466176884,33.07482453858533,30.55193567028263,28.606534833441586,27.207871737771114,26.334350012092777,25.9727481266481,26.117450182509074,26.769645522707606,27.936456822462542,29.62995976717774,31.86606468228134,34.66324233017636,38.041092744265285,42.018776732140054,46.613352745249124,51.838084308904264,57.70080157154883,64.20241121004882,71.3356492371687,79.08416016500966,87.42196450014238,96.31334761012378,105.71317079566937,115.56757442883352,125.81501714753757,136.38757690910387,147.21243022775138,158.2134247612812,169.31266614866527,180.4320506661461,191.4946887957897,202.42617933808697,213.15570779961408,223.61695545404518,233.74881614134182,243.49592631451466,252.80902009804927,261.6451253825413,269.96761953087,277.74616443000696,284.9565407021231,291.58040017401123,297.60495444046916,303.0226157473445,307.8306046234198,312.0305368290666,315.6280003526775,318.6321314352547,321.0551969794786,322.91218922559733,324.22043726342196,324.99923879923983,325.26951460379723,325.05348722359776,324.3743848309517,323.256170505443,321.72329676721705,319.8004848073546,317.5125275697613,314.88411562051454,311.93968458349246,308.7032828154752,305.19845793094487,301.4481607587575,297.47466531295794,293.2995033824211,288.9434123837358,284.42629517456453,279.76719058705794,274.9842535098095,270.0947434198629,265.1150203414394,260.0605472837301,254.94589828502865,249.78477126367207,244.5900049469578,239.37359921685874,234.14673827557547,228.9198160944897,223.7024636667709,218.50357763668262,213.33134992755018,208.1932980354573,203.0962956971462,198.04660367844832,193.04990046403572,188.11131266053715,183.23544495329963,178.42640948248763,173.68785452699726
IN,0.2,0.36964499158788755,0.5486140226521639,0.741588427285604,0.9535784357878225,1.1900428105242902,1.4570151120797405,1.7612381301873214,2.1103076106644534,2.512825849658524,2.978564950539343,3.518638478547201,4.145678829875104,4.874015782457573,5.719849356071647,6.701407253206406,7.839073814598746,9.155473737673558,10.675490046778775,12.426192427904061,14.436649712601374,16.737599878853565,19.360953418778482,22.33911226128393,25.704097311083288,29.486493164101837,33.71423788186324,38.4113069794365,43.59636112139523,49.28144293600402,55.47081645203877,62.16004048628056,69.33535410032178,76.97342927724824,85.04151636071873,93.49797582093939,102.2931600184917,111.37058453692609,120.66831268159159,130.12046964384854,139.65880394951319,149.21422151229694,158.71822978793935,168.104244037152,177.3087227068124,186.27211303093918,194.93960022550627,203.261663633766,211.19445074926284,218.6999853243061,225.74622903349714,232.30701774822145,238.36189374840677,243.89585449193635,248.8990371790069,253.36635653804257,257.29711122040976,260.6945720747731,263.56556348885874,265.92004701260765,267.77071466059635,269.13259766025857,270.0226949770263,270.4596247077871,270.46330038197266,270.05463333209,269.25526157664024,268.08730508087297,266.5731468072219,264.7352386206257,262.59593085836843,260.177324195001,257.50114231722597,254.5886238597413,251.4604320308138,248.13658036704805,244.6363730929794,240.97835861646055,237.1802947600784,233.2591244076965,229.2309603301294,225.11107804206608,220.9139156314052,216.65307959037287,212.34135576381576,207.99072461288367,203.61238007122375,199.21675134530608,194.81352708029343,190.41168137780338,186.01950121195705,181.6446148453272,177.29402089691658,172.9741177602965,168.69073311173236,164.4491532857569,160.25415232947952,156.11002057720114,152.02059261390207,147.98927452014362,144.0190703121219,140.11260750927724,136.27216177822282
D,0.01,2.4879102280575593,4.661197122564836,6.568257356454477,8.242814895759663,9.714517942166093,11.009464417977558,12.150665263521386,13.158453705877415,14.050847681989088,14.843871738438168,15.551843965362966,16.18763283486615,16.762888186898593,17.28825002033045,17.77353818625577,18.2279255276216,18.66009644853635,19.07839231548643,19.490944483651713,19.905795105049297,20.33100522326848,20.774749018756097,21.245392482628045,21.75155432624451,22.30214665129311,22.90639288717453,23.5738208143222,24.314229170293405,25.137627371010996,26.054149206788306,27.073942869630212,28.207041170078334,29.463217127451536,30.851831101757867,32.3816761603578,34.060828385710266,35.89650835179366,37.89495910713418,40.061344823820434,42.39967294278553,44.912741298118824,47.60211044676929,50.468100343019564,53.50980962497974,56.72515513913653,60.11092891173597,63.66286955972745,67.37574508737474,71.24344410215093,75.25907267039558,79.41505428774687,83.70323073441286,88.11496189880306,92.64122296776262,97.27269768502094,101.99986666276865,106.81308998900647,111.70268360250336,116.6589891068305,121.67243686538983,126.73360236200007,131.8332559284519,136.9624060338786,142.1123364033679,147.27463728754455,152.44123124339114,157.60439381170607,162.75676949050413,167.8913834083128,173.00164909846592,178.0813727666833,183.1247544307956,188.1263862945708,193.08124869820213,197.98470396694194,202.8324884572912,207.62070307763264,212.34580253767737,217.0045835589306,221.59417225685053,226.11201088468113,230.55584410923626,234.92370497030504,239.21390065789902,243.4249982253076,247.55581034087555,251.60538116755373,255.5729724465747,259.45804985002803,263.26026965660753,266.9794657953214,270.6156372934342,274.1689361572904,277.6396557078872,281.028219387059,284.33517004484804,287.5611597140055,290.70693987353684,293.77335219972485,296.76131980007665,299.6718389231052,302.50597113472213
R,0.0,16.930395416240206,31.80892242176659,44.89887221552003,56.43237733889994,66.61453290906826,75.62704864927714,83.63149594670398,90.77220682286999,97.178875218012,102.96890520674552,108.24954551513446,113.11984483085831,117.67245771213959,121.99532622139719,126.17325754264338,130.2894125937811,134.42671483747264,138.669181988312,143.10317604714496,147.8185591270417,152.90973411000715,158.47654076094096,164.62497026340625,171.4676552277981,179.12408924271602,187.7205312171213,197.389556119557,208.26922580669967,220.50187124372076,234.23249943431261,249.60686277887646,266.76925268321156,285.86010013735273,307.0134810687356,330.3546317298949,355.9975784945316,384.0429776568073,414.5762455893687,447.6660399815431,483.3631311409833,521.69968064818,562.6889247498169,606.3252429768206,652.584579240819,701.425173282324,752.7885546298216,806.6007487497841,862.7736452590901,921.206480326676,981.7873891256121,1044.394988887801,1108.8999583215837,1175.1665845272064,1243.05425382125,1312.4188678699238,1383.1141711082537,1454.9929795153816,1527.9083043935416,1601.714367857827,1676.2675093048497,1751.4269842240753,1827.0556583877808,1903.0206017501794,1979.1935873504744,2055.4515011944823,2131.6766695286406,2207.757110158849,2283.5867145410134,2359.0653673125994,2434.0990097731683,2508.5996535810996,2582.4853506342606,2655.6801247617022,2728.1138704860664,2799.722223734179,2870.446408985894,2940.233066966294,3009.034066609801,3076.806304661146,3143.511495930806,3209.115956893796,3273.5903850120944,3336.90963587338,3399.0524999724107,3460.0014807162793,3519.742575010407,3578.2650575778903,3635.5612699797757,3691.6264151370874,3746.458358005822,3800.0574329226233,3852.426258020267,3903.569557007311,3953.4939885141976,4002.2079831276637,4049.7215881654474,4096.046320183083,4141.195025153024,4185.181746212669,4228.021598841147,4269.730653294377,4310.325824103067
G,5.0,6.276797880250104,7.776151855332174,9.536240053540915,11.601558267308453,14.023878762191739,16.86332218178788,20.1895433713061,24.083026154796404,28.636473799028614,33.956270467647684,40.1639738086907,47.39777944127705,55.81387432009148,65.58756811139725,76.9140610433646,90.00867569880727,105.10635305390016,122.46019577703152,142.3388422185871,165.02248155729671,190.79738267286115,219.94891201498174,252.75315851088325,289.46745678372724,330.32028325141226,375.5011629716205,425.15133351766167,479.3559343446928,538.1384078835836,601.457614662781,669.2079047052733,741.2220946632906,817.2770247814586,897.1011557104042,980.3835397656818,1066.7834708962866,1155.9401701197362,1247.4819741592632,1341.03463614696,1436.2284929532866,1532.7043851498945,1630.1183219270504,1728.1449606267363,1826.4800201771434,1924.8417738657063,2022.971775014988,2120.634964654908,2217.6192979219923,2313.7350093619816,2408.813619244463,2502.706765201775,2595.2849270551433,2686.436098144594,2776.0644440348538,2864.0889790999577,2950.442283036332,3035.069272594948,3117.9260385136276,3198.978753531792,3278.202654262618,3355.5810973888597,3431.1046889739905,3504.7704845026137,3576.581256470799,3646.5448258473625,3714.673453448647,3780.9832871549124,3845.493860901342,3908.2276414662856,3969.209619227208,4028.4669392406913,4086.028569211676,4141.925001137643,4196.187983637514,4248.8502821967195,4299.945464775211,4349.507710431257,4397.571638809119,4444.172158522035,4489.3443326329825,4533.123259594408,4575.5439681547405,4616.641324874475,4656.449953018514,4695.004161704886,4732.337884293625,4768.484625094169,4803.477413555805,4837.348765184085,4870.130648497459,4901.854457403104,4932.5509884297835,4962.250422308921,4990.9823094434905,5018.775558848246,5045.658430184628,5071.658528549763,5096.802801711707,5121.117539512709,5144.628375189168,5167.360288381281,5189.337609627479
H,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916,23763.741383775916
beta,5.716246528725681,5.716246528725681,5.711285755069146,5.705471260009018,5.698660725887333,5.690689830480916,5.681369485838933,5.6704829746613,5.657783086739244,5.642989407252551,5.625785970836432,5.6058195705877285,5.582699097907602,5.5559963824106955,5.525249091457521,5.489966320209795,5.449637531847796,5.403745462380493,5.351783448512878,5.293277334038026,5.227811635264442,5.155059000963473,5.074811233469142,4.987009349033539,4.89176950988374,4.789401356524249,4.680415493165778,4.565517737894878,4.445589203430385,4.321653110157433,4.194831092581632,4.06629323513194,3.9372068315585342,3.8086887564357257,3.681765445848815,3.5573430712487775,3.4361889060675126,3.318923453949494,3.2060218494246264,3.0978224413688418,2.9945402958285166,2.8962835054132143,2.8030705409388332,2.71484731184214,2.631503029193144,2.552884336731819,2.478807467989392,2.4090683984013785,2.343451099515212,2.2817340823435415,2.2236954538486815,2.1691167180781337,2.1177855425661742,2.069497689440502,2.0240582849125985,1.9812825741857114,1.9409962835030354,1.9030356882597723,1.8672474663065988,1.8334883988410706,1.801624967434059,1.7715328844642888,1.743096585182426,1.716208702445576,1.6907695395270002,1.6666865520262297,1.6438738465346296,1.6222517011438229,1.6017461109494517,1.5822883602624125,1.5638146221830467,1.546265585432827,1.5295861078033,1.5137248952185893,1.498634205173537,1.484269573171086,1.470589560714867,1.4575555233962385,1.4451313976347262,1.4332835046753438,1.4219803705076242,1.4111925604425022,1.4008925271604369,1.3910544711233577,1.381654212322301,1.3726690724098642,1.3640777663409105,1.3558603027156106,1.3479978920852982,1.3404728625437818,1.3332685819843986,1.3263693864564934,1.3197605141042006,1.3134280442155648,1.3073588409514643,1.3015405013617,1.2959613073301701,1.2906101811226554,1.2854766442394878,1.2805507793015174,1.2758231947217051,1.2712849919362608,1.2669277349890202
