series,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22
S,25121.582932757312,25117.210675591945,25113.25884545421,25109.507401724626,25105.813404562712,25102.082538062703,25098.251215077307,25094.275274820644,25090.122822643996,25085.769686731026,25081.196534310402,25076.3870431067,25071.326745265917,25066.002300740285,25060.401045604165,25054.51071693198,25048.31929156186,25041.81489877037,25034.985781325842,25027.82028857163,25020.30689102493,25012.4342096755,25004.191055505955,24995.56647622486,24986.54980812033,24977.130731507554,24967.29932858712,24957.04614273559,24946.362238368994,24935.239260588307,24923.669493856465,24911.645918983344,24899.162267718446,24886.213074276813,24872.79372315566,24858.900492639885,24844.530593444724,24829.682202003685,24814.354487978715,24798.547635646446,24782.2628588975,24765.502409673656,24748.269579758013,30456.971748604243,36159.81603368574,41856.42795679448,47546.22208158354,53228.31857519737,58901.48518670569,64564.08608053542,70214.02541114332,75848.6788482113,81464.8102970183,87058.47418077617,92624.9063619879,98158.40948341308,103652.24138583321,103372.11512902589,103058.02564818629,102705.48685986,102311.80861647251,101875.5311901868,101396.15780794834,100874.00479743753,100310.09111696958,99706.03649400597,99063.95918904374,98386.37364135472,97676.09133948655,96936.12849131985,96169.62316983037,95379.76344825249,94569.72700222168,93742.63188060214,92901.49763887106,92049.2157447825,91188.52804783123,90322.01209845759,87111.3734821466,83937.17284403033,80799.68942087363,77699.90512990869,74638.92068549049,71617.6669379007,68636.77298288317,68037.21709463884,67445.01812431106,66862.15186640405,66289.90065852334,65729.08314234552,65180.20481741987,64643.557273909006,64119.28409981291,63607.425062674476,63107.94605359164,62620.759641321805,62145.73938765416,61682.729982153054,61231.554547700514,60792.02000953935,60363.92112141236,59947.04354643289,59541.16626128783,59146.06346695021,58761.506132199014,58387.263258130464,58023.10292612819,57668.79317426988,57324.10273514657,56988.80165974972,56662.661846243725
E,0.0,4.372257165366869,7.420936781433927,9.6394828172336,11.342310748763705,12.730265228222693,13.931974893313479,15.030071986394452,16.07785377385249,17.1098853981301,18.148753045797033,19.209366916574492,20.301702879667047,21.432548343520054,22.606612560847985,23.82723102265711,25.09681046420483,26.417108037663617,27.789404439234197,29.21460924447468,30.69332296962189,32.22587161338,33.81232384201296,35.45249741187823,37.14595914473813,38.892021314265705,40.6897363681744,42.537891308304424,44.435002658676936,46.37931269094784,48.36878739804979,50.40111657842867,52.47371629515502,54.58373389386999,56.72805569346965,58.90331739930356,61.10591722822494,63.332031677217486,65.57763381254196,67.83851390494645,70.11030218930911,72.38849348509456,74.66847337815759,76.94554563555769,84.61014071610893,96.92386906543126,113.51182389917643,134.37093715164679,159.85119258354808,190.63386458544045,227.71951081831025,272.4304946185585,326.4277911885779,391.73876027086544,470.7905429679306,566.44214037711,682.0067891375868,821.2550591077407,965.7028864481935,1118.7623137292517,1281.3446427977985,1452.9425136934224,1632.1904139288206,1817.1917958759382,2005.7392395594231,2195.48052915172,2384.0507986807243,2569.177499353868,2748.7604596597157,2920.928608386294,3084.075505005937,3236.8765413638494,3378.291123139523,3507.5532320120374,3624.15357478452,3727.8161475756715,3818.4715772035215,3896.22911953601,3961.3487418450622,3976.579022365061,3951.946061679413,3894.7022493976083,3810.483096074844,3703.9298832625013,3579.0269257999,3439.2850296624565,3321.05184762006,3217.9086611544835,3125.4560842200713,3040.6671810692587,2961.453413755491,2886.3715702766417,2814.424556302725,2744.925061661119,2677.4016260986114,2611.5334983743187,2547.105189845018,2483.9745962683373,2422.0505336917095,2361.2768511152553,2301.6211678090312,2243.0668823626083,2185.60750904423,2129.2426775540703,2073.975326276947,2019.8097543161853,1966.750292448121,1914.8004201729404,1863.9622037383576,1814.2359641794362,1765.6201090440652
I,5.572953740650848,4.156910326781405,3.290630459473021,2.7769191088795218,2.490125225150461,2.3501848650155863,2.3061036438787497,2.3254328769516857,2.3875588934214114,2.4794213587501375,2.5927801914130093,2.722470334202009,2.865286922140733,3.019272835059293,3.1832631288924165,3.3565934619544207,3.5389132110596417,3.730065407191898,3.930009307571769,4.138770163270323,4.356406326898272,4.582987414301819,4.818579515909455,5.0632349123860525,5.316984682492742,5.5798331881584335,5.851753803858263,6.1326855018195365,6.422530060735702,6.721149765104871,7.028365525158369,7.343955386462925,7.667653421880894,7.999149011913759,8.338086525915521,8.684065418438564,9.036640753513089,9.395324165945375,9.759585263445286,10.128853467078905,10.502520280598997,10.879941971977463,11.260442643247831,11.643317657826,12.027837388046478,12.647651527425655,13.644960983749387,15.109546250554853,17.108242013018906,19.706106270090913,22.981265108187376,27.03546386084068,32.00204689124393,38.052639941010135,45.40334116525818,54.320790040920116,65.1280879095329,78.21018629034842,94.01804064818145,112.08495918504369,132.21107320919847,154.28689171833508,178.2087016248203,203.8398161337837,230.99588162151232,259.4434831649759,288.90631979431,319.07555189650685,349.62207986118875,380.20918113001073,410.5044006736772,440.1899638544902,468.97129081165065,496.5834421849721,522.7955169928226,547.4131574907078,570.2793993673938,591.274147696322,610.3125694772743,627.342681703763,640.7072756765479,649.6058226630812,653.7562909927886,653.1931527461553,648.1437671472892,638.9508267355696,626.0224799044078,611.2423365720402,595.7365271155052,580.1539043243383,564.8469436593423,549.9878202397234,535.6422587171523,521.8159636314797,508.483329002313,495.60477195139345,483.13683186139104,471.0377289426423,459.2701254243488,447.80220916782673,436.60781169716904,425.6660069180481,414.96046462215253,404.4787221971355,394.2114675936227,384.151882542013,374.29506802088724,364.6375579673165,355.17691818871054,345.9114227722316,336.8397982935927
A,20.92349637362041,19.895917865644883,19.631997388570085,19.87833187875126,20.4744526366103,21.31905849600181,22.34858462631099,23.523569546960488,24.819968557649393,26.22361154853684,27.726662506646363,29.325354461270706,31.01853755925233,32.80674565865092,34.691593545341576,36.6753848634105,38.760854199679024,40.95099442310666,43.2489380417612,45.65787262658423,48.18097757085219,50.821374078755774,53.582083244477296,56.46598899324817,59.47580389004504,62.614036623435595,65.8829604969077,69.28458260671405,72.82061361672338,76.49243819686639,80.30108629769065,84.24720550512245,88.33103476666058,92.55237980903338,96.91059058164042,101.40454106226079,106.03261175310448,110.79267517743165,115.6820846605923,120.6976666453258,125.83571675043275,131.09199973551026,136.46175348345042,141.9396970580683,147.52004283785047,154.07656188486345,162.31966891296057,172.86373537975427,186.29245975313373,203.21796288995566,224.33343153274538,250.46121780739287,282.5989879444842,321.9663459670792,370.05369784597315,428.6741634878907,500.0181718545283,586.7090246955523,691.8562367645901,815.4015333508746,957.8460661134555,1119.8150239724032,1301.8201326813482,1504.1252473033685,1726.6719042300558,1969.0444418734849,2230.4639243342795,2509.8039187854547,2805.6226200347633,3116.206456627559,3439.620807927069,3773.7640260503217,4116.421610620027,4465.318078763009,4818.164748231953,5172.7022620463995,5526.737201902147,5878.172554960013,6225.032116809564,6565.479142112134,6891.690725288808,7197.863587372549,7479.662448408156,7733.884190683707,7958.240080540885,8151.203698977225,8311.896265778934,8445.411103063874,8555.54438727196,8645.188242380544,8716.599009919193,8771.581542284655,8811.616639987797,8837.949735912589,8851.652985777608,8853.668986925146,8844.841724394251,8825.93858408106,8797.666084908766,8760.681174078074,8715.599376088689,8663.000704409844,8603.433979356269,8537.42001006808,8465.453967708841,8388.007184282886,8305.528545362818,8218.445597627677,8127.165457983917,8032.0755863701,7933.544466459615
IH,0.0,0.30145266573927265,0.37528081075052644,0.3652621742682019,0.3324751586221455,0.30060115979538626,0.2771263690704149,0.2630280035096689,0.2570384775379546,0.2574102295997423,0.26256476580373295,0.2712686945400058,0.28262716470179733,0.29602028777059497,0.3110328746726972,0.32739473181146433,0.3449350969578291,0.3635497938216903,0.3831783476535331,0.4037883776916207,0.42536509181883053,0.44790426518286997,0.471407555248444,0.4958793640592588,0.521324716205088,0.5477478000710968,0.5751509416072946,0.6035338612326862,0.632893118317124,0.6632216829912846,0.6945085980322776,0.7267387084475885,0.7598924459187459,0.7939456613025352,0.8288695021213851,0.8646303341872406,0.901189707703423,0.9385043687088244,0.9765263167871838,1.015202909708011,1.0544770151963205,1.0942872094185363,1.1345680210766298,1.1752502192652627,1.2162611425034138,1.2575250656331947,1.3116427999728995,1.3925940934076564,1.5122112538702943,1.680013830230575,1.9042711999302728,2.193335784915769,2.556879060571899,3.0069399672245645,3.5588095296315987,4.231807168080709,5.04999635750773,6.042861995877519,7.24593987607579,8.70135547833047,10.404885086687004,12.343609753400102,14.505160327367495,16.877754545441142,19.448119385115916,22.199659536995696,25.111468042743912,28.158166635679045,31.310385783331455,34.53566840618228,37.799604397615404,41.06703993002061,44.30324415194465,47.47495193078977,50.551232844030345,53.50416269620018,56.309294098882894,58.94593727900468,61.397271855293894,63.65031566396773,65.69577873629548,67.43938351051168,68.79078321816667,69.68963914180492,70.10770692798963,70.04319097794647,69.51373224052156,68.55021114518883,67.26992540672506,65.79232132049458,64.21210038560156,62.59558478131262,60.985182585594345,59.4056106125409,57.869511122817535,56.38180752372803,54.94281547525577,53.55034161649495,52.2010315045825,50.8911915948034,49.617258023559025,48.376036915592465,47.16480259115892,45.98131160111328,44.823770335694284,43.69078007550104,42.58127404516023,41.494454925496626,40.42973736768474,39.3866976121176,38.36503084453415
IN,1.1145907481301698,2.0805186407640512,2.6344034789379664,2.941155809328374,3.104251590128013,3.1882350630909477,3.23302884322922,3.2630318353221357,3.292898908820796,3.331207549073194,3.3827791192089265,3.450143898082216,3.534461667369054,3.6360965453797225,3.7549726607014273,3.8907912727516925,4.043160618292486,4.211671062386991,4.395936212940504,4.595613065843756,4.8104094167024956,5.04008370553679,5.284440514533324,5.543323708571776,5.816608433790852,6.104192704948529,6.405989011864999,6.721916191264452,7.051891699782628,7.3958243593346795,7.753607609965391,8.125113286612319,8.510185927837682,8.908637622047213,9.320243397183209,9.744737161577808,10.18180820547984,10.63109827405996,11.092199223074713,11.56465126764097,12.047941832677383,12.54150501053876,13.044721627297033,13.556919914150255,14.077376774743966,14.605319632965912,15.186808896736652,15.890201670332482,16.792693763351068,17.97455163250343,19.51834748492357,21.51126535727389,24.04920984455311,27.241962767803958,31.21898852105621,36.13570331466655,42.180122015721814,49.57980254893261,58.60894172379868,69.59535538192844,82.72979729851727,98.13760498725854,115.90550038532622,136.08789593830548,158.70460926225257,183.7359439972278,211.1181478769348,240.7407116464001,272.4460977277004,306.0319608051041,341.25559964095373,377.8401932087765,415.48228763051105,453.85998739156105,492.641343165576,531.4925004562223,570.0852623540317,608.1038136205055,645.2504431117561,681.2501814600768,715.854337800259,748.5159496340498,778.6009019571256,805.5032509743431,828.704767405878,847.8018146529357,862.513131218397,872.6765996247368,878.5284474241824,880.498620480178,879.0894895202626,874.8069147237256,868.1237202341529,859.4628103750608,849.1918238767686,837.6242430347692,825.0238216542854,811.6104422323389,797.5663036288362,783.0418356713113,768.1610415990161,753.0261515439821,737.7215750797934,722.3171972847546,706.8710895218638,691.4317152514168,676.0397102781747,660.729310644858,645.5294928168794,630.4648815728942,615.5564720838172
D,2.0,2.0,2.0003014526657394,2.00067673347649,2.001041995650758,2.00137447080938,2.0016750719691756,2.001952198338246,2.0022152263417556,2.0024722648192936,2.002729675048893,2.002992239814697,2.003263508509237,2.003546135673939,2.0038421559617094,2.004153188836382,2.004480583568194,2.0048255186651516,2.0051890684589733,2.0055722468066266,2.005976035184318,2.006401400276137,2.00684930454132,2.0073207120965684,2.0078165914606276,2.0083379161768327,2.008885663976904,2.009460814918511,2.010064348779744,2.010697241898061,2.0113604635810525,2.012054972179085,2.0127817108875323,2.0135416033334512,2.0143355489947536,2.015164418496875,2.016029048831062,2.0169302385387655,2.017868742907474,2.0188452692242613,2.0198604721339692,2.0209149491491654,2.022009236358584,2.023143804379661,2.024319054598926,2.0255353157414295,2.0267928408070626,2.0281044836070357,2.0294970777004435,2.031009288954314,2.0326893027845445,2.0345935739844747,2.0367869097693907,2.039343788829963,2.0423507287971874,2.045909538326819,2.0501413454949,2.0551913418524075,2.061234203848285,2.068480143724361,2.0771814992026916,2.0875863842893785,2.0999299940427787,2.1144351543701463,2.1313129089155876,2.1507610283007033,2.172960687837699,2.198072155880443,2.226230322516122,2.2575407082994534,2.292076376705636,2.329875981103251,2.3709430210332716,2.4152462651852162,2.4627212171160062,2.5132724499600365,2.566776612656237,2.6230859067551195,2.682031844034124,2.743429115889418,2.807079431553386,2.872775210289681,2.9402145938001927,3.0090053770183594,3.078695016160164,3.1488027230881537,3.2188459140661,3.288359646306622,3.356909857451811,3.424179782858536,3.4899721041790306,3.554184204564632,3.616779789345945,3.677764971931539,3.73717058254408,3.7950400936668975,3.8514219011906254,3.9063647166658813,3.9599150582823763,4.012116089786959,4.063007281381762,4.112624539405322,4.161000576320914,4.208165378912073,4.254146690513187,4.298970460848881,4.342661240924381,4.3852425149695415,4.426736969895038,4.467166707262723,4.506553404874841
R,0.0,1.1762413634718154,2.5815777936729405,4.084743373150928,5.635911702076633,7.221716274075719,8.844265094636295,10.51161235159461,12.233617138094202,14.020278539779707,15.881170005396635,17.825333968530174,19.861348652156643,21.997443073373937,24.241611089132306,26.601708146311886,29.085527884092617,31.700860606506282,34.4555368762508,37.35745932341202,40.41462518370325,43.635141466781015,47.02723413703509,50.59925229261207,54.35966804065114,58.31707256510426,62.48016874620466,66.85776059986739,71.45873974770367,76.29206909426462,81.36676387077121,86.69187019911803,92.27644133292932,98.12951174140306,104.26006921473129,110.67702518556784,117.3891834781373,124.4052077141321,131.73358762165373,139.38260450934675,147.36029618187186,155.6744215843734,164.33242547211796,173.34140340660582,182.70806738088268,192.4387123743045,202.58240442428445,213.23554279492586,224.54080655166177,236.68575334975935,249.90346847253193,264.4762285288467,280.74250156601045,299.10737962490145,320.0565130377227,344.17366112457364,372.16201669142663,404.8694561388267,443.31778329404494,488.73585401586536,542.414448667653,605.6922904491136,679.9490642549554,766.5949687562836,867.0545272081736,982.7453983863589,1115.0539026844576,1265.3091493165336,1434.7574982692715,1624.5388037617338,1835.6655472926918,2069.0056225039766,2325.2692095486473,2604.9998919953177,2908.5699350379373,3236.179463647353,3587.8591517751547,3963.4759536888187,4362.741368823017,4785.221724228969,5230.349975961262,5697.137072518576,6184.188864247558,6689.768539664279,7211.870988796835,7748.295456150042,8296.711487530658,8854.716776907419,9420.15297469886,9991.138322814899,10566.05016775415,11143.491024098465,11722.252677088414,12301.28390467889,12879.663414465787,13456.577925293259,14031.304721732533,14603.197874507492,15171.677372601047,15736.220527261676,16296.35513060688,16851.65396139571,17401.730321960327,17946.2343634838,18484.850014191576,19017.29236945876,19543.305436993804,20062.660156394937,20575.15263230606,21080.60253555431,21578.851638143842
G,3398.0,3398.0,3398.1899581285948,3398.5123699195997,3398.931169191309,3399.4239499318473,3399.9770320740463,3400.5823239812385,3401.2353240768853,3401.9338463502067,3402.677206515853,3403.4657015733287,3404.300276314234,3405.182308944165,3406.113472556085,3407.0956448422753,3408.1308484095553,3409.221210428339,3410.368934410694,3411.576279510119,3412.845544397752,3414.1790538349005,3415.579146746291,3417.0481650399397,3418.5884427060632,3420.2022949149123,3421.8920069576156,3423.6598229577194,3425.5079343385614,3427.4384680720286,3429.453474763323,3431.5549166476885,3433.7446555908023,3436.024441196,3438.3958991295162,3440.860519779851,3443.4196473695574,3446.074469637257,3448.8260082047477,3451.6751097387014,3454.6224380088893,3457.668466935223,3460.8134747044655,3464.057539024441,3467.400533569317,3471.0765259418295,3475.28750349586,3480.2191652956367,3486.0570771094717,3493.0020101836967,3501.2843345744564,3511.1778908048977,3523.013971111368,3537.196030855382,3554.215606553819,3574.6696848753268,3599.279465332759,3628.9100951089627,3664.590538464998,3706.5466966116655,3755.152711175829,3810.822316421949,3873.947203732522,3944.8597381085347,4023.809886689961,4110.95171252155,4206.337083717663,4309.915123861071,4421.536222837182,4540.959525978542,4667.862887611141,4801.854368262299,4942.4844792172225,5089.258521851843,5241.648516927255,5399.104358330734,5561.06394861904,5726.96217634511,5896.238676818397,6068.344379948517,6241.11178148203,6412.808973524973,6582.0191372337185,6747.570295501582,6908.492117448176,7063.987375686794,7213.411374145272,7357.698585550955,7497.5046134541035,7633.293924628577,7765.399476875124,7894.063488876271,8019.465477181364,8141.741638341451,8260.99830786574,8377.321338088726,8490.782645909918,8601.44478605779,8709.364139365976,8814.59312506834,8917.181722849,9017.17850557115,9114.631324829143,9209.587750436682,9302.095336119335,9392.20176326444,9479.954900039202,9565.40280276677,9648.59367894149,9729.575825828397,9808.39755464029
H,80169.64273752528,80169.64273752528,80169.64273752528,80169.64273752528,80169.64273752528,80169.64273752528,80169.64273752528,80169.64273752528,80169.64273752528,80169.64273752528,80169.64273752528,80169.64273752528,80169.64273752528,80169.64273752528,80169.64273752528,80169.64273752528,80169.64273752528,80169.64273752528,80169.64273752528,80169.64273752528,80169.64273752528,80169.64273752528,80169.64273752528,80169.64273752528,80169.64273752528,80169.64273752528,80169.64273752528,80169.64273752528,80169.64273752528,80169.64273752528,80169.64273752528,80169.64273752528,80169.64273752528,80169.64273752528,80169.64273752528,80169.64273752528,80169.64273752528,80169.64273752528,80169.64273752528,80169.64273752528,80169.64273752528,80169.64273752528,80169.64273752528,74443.2396848449,68716.83663216452,62990.43357948414,57264.03052680376,51537.62747412339,45811.22442144301,40084.821368762634,34358.41831608226,28632.01526340188,22905.612210721505,17179.20915804113,11452.806105360753,5726.403052680375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
