beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,Lockdown_init,c1,I_initial,metric1,metric2,r1,r2,reopen,lockdown
3.847633358224821,0.20656390681289424,0.7896716836928582,0.05409208110600015,0.2,0.049111223555880504,0.5,0.001,0.133378870895604,0.17975025039142487,0.07142857142857142,0.7614085810775434,0.15561496879080752,0.9600000000000002,0.000251649175376155,0.04851555595618528,0.1666291084478181,0.9850470426498138,0.7680097611448586,2021-03-16,2021-04-20
