County/State,Fips Code,State Name,6d filter,County,County Name,Date,Date of Latest Data,State Fips Code,Avg Pos Tsts/Day,Cases per 1000,Cases per 1000 State,County Pop Density,Ct Testing Inc,Ct Testing Inc 7D Avg,Ct Testing Neg Inc,Ct Testing Neg Inc 7D Avg,Ct Testing Neg Rolltot,Ct Testing Pos Inc,Ct Testing Pos Inc 7D Avg,Ct Testing Pos Rolltot,Ct Testing Rolltot,Cumulative Cases,Cumulative Cty Cases,Cumulative Cty Deaths,Cumulative Deaths,Cur Date,Dhc County Icu Beds,Dhc County Licensed Beds,Dhc County Staffed Beds,Est Active Cases,Est Deaths,Hosp Est,Hosp. High Est,Hosp. Low Est,Hospitalization,ICU,ICU Est,ICU High Est,ICU Low Est,Ihme Allbed,Ihme Allbed Hi,Ihme Allbed Lo,Ihme Allbed Peak,Ihme Icubed,Ihme Icubed Hi,Ihme Icubed Lo,Ihme Vent,Ihme Vent Hi,Ihme Vent Lo,Latest Case Count,Live Data,Number of Records,Nyt Cases,Nyt Cases Inc,Nyt Deaths,Nyt Deaths Inc,Pct of Pop Tsted,Pct Pop Test Neg Rolltot,Pct Pop Test Pos Rolltot,Pct Pop Test Rolltot,Pct Testing Positive,Sah Period,State Day Count,State Pop Density,Total County Female Pop,Total County Land Area,Total County Male Pop,Total County Pop,Total State Female Pop,Total State Land Area,Total State Male Pop,Total State Pop,Total State Population,Vent Est.,Vent High est,Vent Low Est,Vent. Use
"LOS ANGELES, CALIFORNIA",06037,CALIFORNIA,False,LOS ANGELES,LOS ANGELES,9/28/2020,,06,,0.00,0.00,2504.634686092,,,,,,,,,,811624,267800,6514,15609,,2071,23940,22916,0,0,1177,1539,859,,,337,449,239,1177,1539,859,,337,449,239,303,408,212,0,0,1,0,0,0,0,,,,,,0,247,253.799323260,5153673,4057.88,5009834,10163507,19889100,155779.19,19647553,39536653,39536653,303,408,212,
"LOS ANGELES, CALIFORNIA",06037,CALIFORNIA,False,LOS ANGELES,LOS ANGELES,9/29/2020,,06,,0.00,0.00,2504.634686092,,,,,,,,,,811624,267800,6514,15609,,2071,23940,22916,0,0,1190,1592,844,,,341,463,236,1190,1592,844,,341,463,236,307,422,210,0,0,1,0,0,0,0,,,,,,0,248,253.799323260,5153673,4057.88,5009834,10163507,19889100,155779.19,19647553,39536653,39536653,307,422,210,
"LOS ANGELES, CALIFORNIA",06037,CALIFORNIA,False,LOS ANGELES,LOS ANGELES,9/30/2020,,06,,0.00,0.00,2504.634686092,,,,,,,,,,811624,267800,6514,15609,,2071,23940,22916,0,0,1204,1640,826,,,345,479,234,1204,1640,826,,345,479,234,310,435,209,0,0,1,0,0,0,0,,,,,,0,249,253.799323260,5153673,4057.88,5009834,10163507,19889100,155779.19,19647553,39536653,39536653,310,435,209,
"LOS ANGELES, CALIFORNIA",06037,CALIFORNIA,False,LOS ANGELES,LOS ANGELES,10/1/2020,,06,,0.00,0.00,2504.634686092,,,,,,,,,,811624,267800,6514,15609,,2071,23940,22916,0,0,1218,1689,819,,,349,495,231,1218,1689,819,,349,495,231,314,449,207,0,0,1,0,0,0,0,,,,,,0,250,253.799323260,5153673,4057.88,5009834,10163507,19889100,155779.19,19647553,39536653,39536653,314,449,207,
"LOS ANGELES, CALIFORNIA",06037,CALIFORNIA,True,LOS ANGELES,LOS ANGELES,10/2/2020,,06,,0.00,0.00,2504.634686092,,,,,,,,,,811624,267800,6514,15609,,2071,23940,22916,0,0,1233,1742,816,,,353,510,229,1233,1742,816,,353,510,229,318,461,205,0,0,1,0,0,0,0,,,,,,0,251,253.799323260,5153673,4057.88,5009834,10163507,19889100,155779.19,19647553,39536653,39536653,318,461,205,
"LOS ANGELES, CALIFORNIA",06037,CALIFORNIA,True,LOS ANGELES,LOS ANGELES,10/3/2020,,06,,0.00,0.00,2504.634686092,,,,,,,,,,811624,267800,6514,15609,,2071,23940,22916,0,0,1249,1797,815,,,357,521,229,1249,1797,815,,357,521,229,322,472,205,0,0,1,0,0,0,0,,,,,,0,252,253.799323260,5153673,4057.88,5009834,10163507,19889100,155779.19,19647553,39536653,39536653,322,472,205,
"LOS ANGELES, CALIFORNIA",06037,CALIFORNIA,True,LOS ANGELES,LOS ANGELES,10/4/2020,,06,,0.00,0.00,2504.634686092,,,,,,,,,,811624,267800,6514,15609,,2071,23940,22916,0,0,1265,1833,814,,,362,534,228,1265,1833,814,,362,534,228,326,484,204,0,0,1,0,0,0,0,,,,,,0,253,253.799323260,5153673,4057.88,5009834,10163507,19889100,155779.19,19647553,39536653,39536653,326,484,204,
"LOS ANGELES, CALIFORNIA",06037,CALIFORNIA,True,LOS ANGELES,LOS ANGELES,10/5/2020,,06,,0.00,0.00,2504.634686092,,,,,,,,,,811624,267800,6514,15609,,2071,23940,22916,0,0,1281,1882,812,,,366,546,227,1281,1882,812,,366,546,227,330,493,203,0,0,1,0,0,0,0,,,,,,0,254,253.799323260,5153673,4057.88,5009834,10163507,19889100,155779.19,19647553,39536653,39536653,330,493,203,
"LOS ANGELES, CALIFORNIA",06037,CALIFORNIA,True,LOS ANGELES,LOS ANGELES,10/6/2020,,06,,0.00,0.00,2504.634686092,,,,,,,,,,811624,267800,6514,15609,,2071,23940,22916,0,0,1297,1927,806,,,371,558,226,1297,1927,806,,371,558,226,334,505,202,0,0,1,0,0,0,0,,,,,,0,255,253.799323260,5153673,4057.88,5009834,10163507,19889100,155779.19,19647553,39536653,39536653,334,505,202,
"LOS ANGELES, CALIFORNIA",06037,CALIFORNIA,True,LOS ANGELES,LOS ANGELES,10/7/2020,,06,,0.00,0.00,2504.634686092,,,,,,,,,,811624,267800,6514,15609,,2071,23940,22916,0,0,1314,1972,802,,,376,574,225,1314,1972,802,,376,574,225,338,520,201,0,0,1,0,0,0,0,,,,,,0,256,253.799323260,5153673,4057.88,5009834,10163507,19889100,155779.19,19647553,39536653,39536653,338,520,201,
"LOS ANGELES, CALIFORNIA",06037,CALIFORNIA,False,LOS ANGELES,LOS ANGELES,10/8/2020,,06,,0.00,0.00,2504.634686092,,,,,,,,,,811624,267800,6514,15609,,2071,23940,22916,0,0,1330,2026,800,,,381,587,224,1330,2026,800,,381,587,224,343,531,201,0,0,1,0,0,0,0,,,,,,0,257,253.799323260,5153673,4057.88,5009834,10163507,19889100,155779.19,19647553,39536653,39536653,343,531,201,
"LOS ANGELES, CALIFORNIA",06037,CALIFORNIA,False,LOS ANGELES,LOS ANGELES,10/9/2020,,06,,0.00,0.00,2504.634686092,,,,,,,,,,811624,267800,6514,15609,,2071,23940,22916,0,0,1347,2074,797,,,385,601,224,1347,2074,797,,385,601,224,347,544,200,0,0,1,0,0,0,0,,,,,,0,258,253.799323260,5153673,4057.88,5009834,10163507,19889100,155779.19,19647553,39536653,39536653,347,544,200,
"LOS ANGELES, CALIFORNIA",06037,CALIFORNIA,False,LOS ANGELES,LOS ANGELES,10/10/2020,,06,,0.00,0.00,2504.634686092,,,,,,,,,,811624,267800,6514,15609,,2071,23940,22916,0,0,1364,2122,795,,,390,616,223,1364,2122,795,,390,616,223,351,558,200,0,0,1,0,0,0,0,,,,,,0,259,253.799323260,5153673,4057.88,5009834,10163507,19889100,155779.19,19647553,39536653,39536653,351,558,200,
