series,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22
S,6298.646022814039,6296.681126733602,6294.31918985105,6291.484138388612,6288.0871339230325,6284.025206776892,6279.1800820322305,6273.4173763837025,6266.586397045656,6258.52082334276,6249.040584697853,6237.955247399453,6225.069165144295,6210.188514654178,6193.130117385458,6173.731652077515,6151.862531165567,6127.43441818781,6100.41019179075,6070.810192410559,6038.714852921285,6004.2632791940905,5967.6479103236925,5929.105918074632,5888.908381957267,5847.348434784546,5804.729515350404,5761.354645391787,5717.517347026662,5673.494509642889,5629.541254489633,5585.887656469675,5542.737068718377,5500.265745302911,5458.623453736821,5417.934794829485,5378.300988490903,5339.801930262484,5302.498368043229,5266.434088176178
I,6.0,7.234908938816063,8.716614072011,10.49116283594207,12.611764973039634,15.139287741935258,18.142498255778307,21.697905497039425,25.8890194995941,30.804817978509245,36.53720311936756,43.177259006444054,50.81020061407662,59.509052252281705,69.32730902863021,80.29110031089088,92.39164275391144,105.57897053106663,119.75798177591291,134.78768335561807,150.4841435618077,166.62713565266938,182.9698934444642,199.250940773815,215.20670610437932,230.58363190262585,245.1487036105637,258.6976733323782,271.0606425141779,282.10501595879623,291.73609873926,299.895763288153,306.55967586828126,311.73356236318017,315.4489385731223,317.7586526477195,318.7325038910173,318.4531238765751,317.01223848933165,314.5073753840888
IH,0.24,0.3277698976723706,0.4092644007975898,0.4983357902927255,0.6018918522729847,0.7245872084375582,0.8705587810910485,1.0440701599567364,1.2497409328073201,1.4926009207732283,1.7780486778151714,2.1117345852260834,2.4993683954931756,2.946446809221369,3.4579009856847778,4.037674093123302,4.688253354051527,5.410197031603335,6.201710653955948,7.058333893917199,7.9727958492519635,8.935080225187082,9.932714913852992,10.951268119435678,11.975002973559114,12.987621517573576,13.973021157792164,14.915992466061246,15.802803318411987,16.62163582637386,17.36286428680286,18.01918070687017,18.58558739311757,19.05928330004304,19.439473098500123,19.72712656234221,19.924712271519944,20.035924977402075,20.065421142720812,20.01857270811338
IN,0.4899871416211802,0.9419069815643524,1.4595652342672636,2.0580091491644183,2.7548773906733164,3.570783616416625,4.5297106961943925,5.659394094366061,6.991662565312408,8.562691881585334,10.413113627865783,12.587907852586298,15.135998424147935,18.109467335864974,21.56231380515295,25.54871048058908,30.120755157870278,35.32578084591468,41.20336279736729,47.782235198672495,55.07738572853931,63.08761697144054,71.79383982759676,81.1582961943707,91.12480808526479,101.62003756060594,112.55563768010357,123.83109619056462,135.33702986979674,146.95867883846665,158.57937063565103,170.083763915593,181.3607312888176,192.30579169518836,202.82304885246614,212.8266304226628,222.24165134385387,231.00474453215332,239.06421398645983,246.37987073986235
D,0.01,0.042230102327629415,0.08624700791886744,0.14120798090537684,0.20813053721643776,0.2889598538369574,0.38626618664209844,0.5031753474620185,0.6433857145146437,0.8112160401288393,1.011660541840652,1.2504384202968568,1.5340276776744848,1.869673090762768,2.265357599779943,2.729726360644239,3.2719540655899984,3.901549421168884,4.628096104257269,5.4609368083545595,6.408815240285919,7.479498682197127,8.67940930704445,10.013294382313836,11.483963099425159,13.092111312806312,14.83624618990597,16.712712447163355,18.715812295077118,20.838003828476367,23.070158093212285,25.401853479313946,27.821686971157575,30.31758440240457,32.877095448453176,35.48766297828592,38.13686009384586,40.81259140784445,43.50325770888768,46.197885111707976
R,0.0,0.15806730167800792,0.39512938961461674,0.7131558107428613,1.1222112794245942,1.6371847581407466,2.2768940037236622,3.0640884731335287,4.025804197775689,5.193859791903275,6.605399290917854,8.303422691653488,10.337249699972372,12.762855813350278,15.643011150953146,19.0471466328972,23.0508734586698,27.73509393809688,33.18466683341663,39.486628288539556,46.72801665449134,54.99339923007634,64.3622421390097,74.90629241109306,86.68714773576559,99.75417287750304,114.14288596689185,129.87389012770655,146.95237493153536,165.3681658606585,185.0962637111024,206.09779209605594,228.32125971591046,251.70404289193422,276.1740002462984,301.6511425151651,328.0492938645207,355.2776948992014,383.24251058503233,411.84821783571016
G,6.0,7.964896080437243,10.326832962988156,13.16188442542627,16.558888891005786,20.620816037145964,25.465940781808328,31.22864643033659,38.05962576838298,46.12519947127874,55.605438116185844,66.6907754145856,79.5768576697434,94.45750815985991,111.51590542857986,130.91437073652352,152.78349164847185,177.21160462622922,204.23583102328885,233.8358304034807,265.93116989275507,300.3827436199493,336.9981124903469,375.54010473940707,415.73764085677277,457.2975880294935,499.91650746363604,543.2913774222528,587.128675787378,631.1515131711506,675.1047683244075,718.7583663443648,761.9089540956633,804.3802775111292,846.0225690772189,886.7112279845543,926.3450343231365,964.8440925515551,1002.1476547708112,1038.2119346378615
H,3154.609240453745,3154.609240453745,3154.609240453745,3154.609240453745,3154.609240453745,3154.609240453745,3154.609240453745,3154.609240453745,3154.609240453745,3154.609240453745,3154.609240453745,3154.609240453745,3154.609240453745,3154.609240453745,3154.609240453745,3154.609240453745,3154.609240453745,3154.609240453745,3154.609240453745,3154.609240453745,3154.609240453745,3154.609240453745,3154.609240453745,3154.609240453745,3154.609240453745,3154.609240453745,3154.609240453745,3154.609240453745,3154.609240453745,3154.609240453745,3154.609240453745,3154.609240453745,3154.609240453745,3154.609240453745,3154.609240453745,3154.609240453745,3154.609240453745,3154.609240453745,3154.609240453745,3154.609240453745
beta,26.90203818284792,26.90203818284792,26.82671954404373,26.73673780206266,26.629525919696494,26.502189851481273,26.351518853371218,26.174021779755993,25.96599844901116,25.7236552692716,25.44327268140352,25.12142774321774,24.75526767558852,24.342819368916008,23.883306823004265,23.37743594284837,22.827598147721968,22.23794540008139,21.61430257696188,20.963908067336476,20.295004931105154,19.616334215795998,18.936600130180228,18.263978346471767,17.605724263480205,16.967913429302325,16.355319645675262,15.77141458218601,15.218459751472034,14.697657646378222,14.209331556292273,13.753110071469944,13.328099898300774,12.933037572093902,12.566416104268026,12.226586352094225,11.911835153618117,11.620443385106954,11.350727439458932,11.101067496588314
