beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,h,eta,c1,metric1,metric2,metric3,r1,r2,r3
58.96842357224264,0.3,0.9,0.2,0.04,0.04,0.06700074587752401,0.01,0.14645513707259875,0.0,0.037323649434857185,0.8,0.21832830791669083,5.211837156358061,0.9688285164805653,0.6349626365222277,0.7484486427058459,0.8685132074517057
