County/State,Fips Code,State Name,6d filter,County,County Name,Date,Date of Latest Data,State Fips Code,Avg Pos Tsts/Day,Cases per 1000,Cases per 1000 State,County Pop Density,Ct Testing Inc,Ct Testing Inc 7D Avg,Ct Testing Neg Inc,Ct Testing Neg Inc 7D Avg,Ct Testing Neg Rolltot,Ct Testing Pos Inc,Ct Testing Pos Inc 7D Avg,Ct Testing Pos Rolltot,Ct Testing Rolltot,Cumulative Cases,Cumulative Cty Cases,Cumulative Cty Deaths,Cumulative Deaths,Cur Date,Dhc County Icu Beds,Dhc County Licensed Beds,Dhc County Staffed Beds,Est Active Cases,Est Deaths,Hosp Est,Hosp. High Est,Hosp. Low Est,Hospitalization,ICU,ICU Est,ICU High Est,ICU Low Est,Ihme Allbed,Ihme Allbed Hi,Ihme Allbed Lo,Ihme Allbed Peak,Ihme Icubed,Ihme Icubed Hi,Ihme Icubed Lo,Ihme Vent,Ihme Vent Hi,Ihme Vent Lo,Latest Case Count,Live Data,Number of Records,Nyt Cases,Nyt Cases Inc,Nyt Deaths,Nyt Deaths Inc,Pct of Pop Tsted,Pct Pop Test Neg Rolltot,Pct Pop Test Pos Rolltot,Pct Pop Test Rolltot,Pct Testing Positive,Sah Period,State Day Count,State Pop Density,Total County Female Pop,Total County Land Area,Total County Male Pop,Total County Pop,Total State Female Pop,Total State Land Area,Total State Male Pop,Total State Pop,Total State Population,Vent Est.,Vent High est,Vent Low Est,Vent. Use
"NEW YORK, NEW YORK",36061,NEW YORK,False,NEW YORK,NEW YORK,6/3/2020,,36,,0.00,0.00,72918.396846255,34113,33072.714285714,33534,32350.571428571,1026704,579,722.142857143,207007,1233711,460257,247383,23801,33824,,725,9596,9382,9947,910,,,,1738,469,,,,1738,1738,1738,,469,469,469,413,413,413,0,1,1,209688,493,21170,38,,0.616740162,0.124348917,0.741089079,2.18%,0,95,421.194624757,875657,22.83,789070,1664727,10211937,47126.43,9637462,19849399,19849399,,,,413
"NEW YORK, NEW YORK",36061,NEW YORK,False,NEW YORK,NEW YORK,6/26/2020,,36,,0.00,0.00,72918.396846255,34106,33361.428571429,33661,32992.428571429,1817956,445,369,216170,2034126,460257,247383,23801,33824,,725,9596,9382,4377,399,,,,765,207,,,,765,765,765,,207,207,207,183,183,183,0,1,1,218799,370,21893,37,,1.092044521,0.129853123,1.221897644,1.11%,0,118,421.194624757,875657,22.83,789070,1664727,10211937,47126.43,9637462,19849399,19849399,,,,183
"NEW YORK, NEW YORK",36061,NEW YORK,False,NEW YORK,NEW YORK,6/19/2020,,36,,0.00,0.00,72918.396846255,43859,36153.571428571,43418,35770.714285714,1588529,441,382.857142857,213778,1802307,460257,247383,23801,33824,,725,9596,9382,5615,512,,,,981,266,,,,981,981,981,,266,266,266,234,234,234,0,1,1,216421,408,21710,37,,0.954227930,0.128416251,1.082644181,1.06%,0,111,421.194624757,875657,22.83,789070,1664727,10211937,47126.43,9637462,19849399,19849399,,,,234
"NEW YORK, NEW YORK",36061,NEW YORK,False,NEW YORK,NEW YORK,7/23/2020,,36,,0.00,0.00,72918.396846255,38267,35087.714285714,37821,34700.857142857,2722372,446,386.857142857,224929,2947301,460257,247383,23801,33824,,725,9596,9382,1952,181,,,,341,93,,,,341,341,341,,93,93,93,82,82,82,0,1,1,227517,387,22934,35,,1.635326393,0.135114646,1.770441039,1.10%,0,145,421.194624757,875657,22.83,789070,1664727,10211937,47126.43,9637462,19849399,19849399,,,,82
"NEW YORK, NEW YORK",36061,NEW YORK,False,NEW YORK,NEW YORK,6/21/2020,,36,,0.00,0.00,72918.396846255,37347,36403.285714286,36979,36038.571428571,1663247,368,364.714285714,214550,1877797,460257,247383,23801,33824,,725,9596,9382,5227,477,,,,914,247,,,,914,914,914,,247,247,247,218,218,218,0,1,1,217189,386,21753,34,,0.999110965,0.128879991,1.127990956,1.00%,0,113,421.194624757,875657,22.83,789070,1664727,10211937,47126.43,9637462,19849399,19849399,,,,218
"NEW YORK, NEW YORK",36061,NEW YORK,False,NEW YORK,NEW YORK,6/8/2020,,36,,0.00,0.00,72918.396846255,32105,34938.428571429,31716,34377.857142857,1203887,389,560.571428571,209469,1413356,460257,247383,23801,33824,,725,9596,9382,8291,758,,,,1449,392,,,,1449,1449,1449,,392,392,392,346,346,346,0,1,1,212122,394,21356,33,,0.723173830,0.125827838,0.849001668,1.60%,0,100,421.194624757,875657,22.83,789070,1664727,10211937,47126.43,9637462,19849399,19849399,,,,346
"NEW YORK, NEW YORK",36061,NEW YORK,False,NEW YORK,NEW YORK,6/13/2020,,36,,0.00,0.00,72918.396846255,39177,34351.857142857,38670,33931.571428571,1376784,507,420.285714286,211600,1588384,460257,247383,23801,33824,,725,9596,9382,6952,634,,,,1215,329,,,,1215,1215,1215,,329,329,329,290,290,290,0,1,1,214242,535,21551,32,,0.827032901,0.127107928,0.954140829,1.22%,0,105,421.194624757,875657,22.83,789070,1664727,10211937,47126.43,9637462,19849399,19849399,,,,290
"NEW YORK, NEW YORK",36061,NEW YORK,False,NEW YORK,NEW YORK,6/11/2020,,36,,0.00,0.00,72918.396846255,33645,34442.142857143,33237,33986.714285714,1298456,408,455.428571429,210627,1509083,460257,247383,23801,33824,,725,9596,9382,7459,681,,,,1304,353,,,,1304,1304,1304,,353,353,353,311,311,311,0,1,1,213271,387,21468,32,,0.779981342,0.126523448,0.906504790,1.32%,0,103,421.194624757,875657,22.83,789070,1664727,10211937,47126.43,9637462,19849399,19849399,,,,311
"NEW YORK, NEW YORK",36061,NEW YORK,False,NEW YORK,NEW YORK,6/6/2020,,36,,0.00,0.00,72918.396846255,43071,34156.142857143,42458,33550.428571429,1139051,613,605.714285714,208625,1347676,460257,247383,23801,33824,,725,9596,9382,8904,814,,,,1556,421,,,,1556,1556,1556,,421,421,421,371,371,371,0,1,1,211274,546,21294,32,,0.684226903,0.125320848,0.809547752,1.77%,0,98,421.194624757,875657,22.83,789070,1664727,10211937,47126.43,9637462,19849399,19849399,,,,371
"NEW YORK, NEW YORK",36061,NEW YORK,False,NEW YORK,NEW YORK,7/5/2020,,36,,0.00,0.00,72918.396846255,34979,32904.571428571,34685,32542.142857143,2116206,294,362.428571429,219047,2335253,460257,247383,23801,33824,,725,9596,9382,3272,302,,,,572,156,,,,572,572,572,,156,156,156,138,138,138,0,1,1,221637,242,22661,31,,1.271203026,0.131581334,1.402784360,1.10%,0,127,421.194624757,875657,22.83,789070,1664727,10211937,47126.43,9637462,19849399,19849399,,,,138
"NEW YORK, NEW YORK",36061,NEW YORK,False,NEW YORK,NEW YORK,5/30/2020,,36,,0.00,0.00,72918.396846255,33947,27963.571428571,33184,27192.714285714,906522,763,770.857142857,204870,1111392,460257,247383,23801,33824,,725,9596,9382,11637,1065,,,,2034,547,,,,2034,2034,2034,,547,547,547,481,481,481,0,1,1,207539,739,20991,31,,0.544546944,0.123065223,0.667612167,2.76%,0,91,421.194624757,875657,22.83,789070,1664727,10211937,47126.43,9637462,19849399,19849399,,,,481
"NEW YORK, NEW YORK",36061,NEW YORK,False,NEW YORK,NEW YORK,6/7/2020,,36,,0.00,0.00,72918.396846255,33421,34304.714285714,32989,33725.142857143,1172170,432,579.571428571,209081,1381251,460257,247383,23801,33824,,725,9596,9382,8592,785,,,,1502,407,,,,1502,1502,1502,,407,407,407,358,358,358,0,1,1,211728,454,21323,29,,0.704121457,0.125594767,0.829716224,1.69%,0,99,421.194624757,875657,22.83,789070,1664727,10211937,47126.43,9637462,19849399,19849399,,,,358
"NEW YORK, NEW YORK",36061,NEW YORK,False,NEW YORK,NEW YORK,6/18/2020,,36,,0.00,0.00,72918.396846255,37912,35606.714285714,37570,35221.857142857,1545334,342,384.857142857,213368,1758702,460257,247383,23801,33824,,725,9596,9382,5821,530,,,,1017,275,,,,1017,1017,1017,,275,275,275,243,243,243,0,1,1,216013,327,21673,28,,0.928280733,0.128169964,1.056450697,1.08%,0,110,421.194624757,875657,22.83,789070,1664727,10211937,47126.43,9637462,19849399,19849399,,,,243
"NEW YORK, NEW YORK",36061,NEW YORK,False,NEW YORK,NEW YORK,6/5/2020,,36,,0.00,0.00,72918.396846255,36769,32852.714285714,36174,32225.571428571,1096869,595,627.142857143,208064,1304933,460257,247383,23801,33824,,725,9596,9382,9235,845,,,,1614,436,,,,1614,1614,1614,,436,436,436,385,385,385,0,1,1,210728,501,21262,28,,0.658888214,0.124983856,0.783872070,1.91%,0,97,421.194624757,875657,22.83,789070,1664727,10211937,47126.43,9637462,19849399,19849399,,,,385
"NEW YORK, NEW YORK",36061,NEW YORK,False,NEW YORK,NEW YORK,6/28/2020,,36,,0.00,0.00,72918.396846255,34201,33256.714285714,33860,32892.571428571,1891503,341,364.142857143,216852,2108355,460257,247383,23801,33824,,725,9596,9382,4088,373,,,,715,194,,,,715,715,715,,194,194,194,171,171,171,0,1,1,219481,324,21940,27,,1.136224138,0.130262800,1.266486937,1.09%,0,120,421.194624757,875657,22.83,789070,1664727,10211937,47126.43,9637462,19849399,19849399,,,,171
"NEW YORK, NEW YORK",36061,NEW YORK,False,NEW YORK,NEW YORK,6/14/2020,,36,,0.00,0.00,72918.396846255,34487,34504.142857143,34103,34090.714285714,1410894,384,413.428571429,211985,1622879,460257,247383,23801,33824,,725,9596,9382,6710,612,,,,1173,318,,,,1173,1173,1173,,318,318,318,280,280,280,0,1,1,214627,385,21578,27,,0.847522747,0.127339197,0.974861944,1.20%,0,106,421.194624757,875657,22.83,789070,1664727,10211937,47126.43,9637462,19849399,19849399,,,,280
"NEW YORK, NEW YORK",36061,NEW YORK,False,NEW YORK,NEW YORK,6/17/2020,,36,,0.00,0.00,72918.396846255,32826,34997.142857143,32512,34602.857142857,1507899,314,394.285714286,213046,1720945,460257,247383,23801,33824,,725,9596,9382,6033,550,,,,1055,285,,,,1055,1055,1055,,285,285,285,252,252,252,0,1,1,215686,344,21645,26,,0.905793563,0.127976539,1.033770102,1.13%,0,109,421.194624757,875657,22.83,789070,1664727,10211937,47126.43,9637462,19849399,19849399,,,,252
"NEW YORK, NEW YORK",36061,NEW YORK,False,NEW YORK,NEW YORK,7/9/2020,,36,,0.00,0.00,72918.396846255,36127,33593.571428571,35805,33234,2241769,322,359.571428571,220134,2461903,460257,247383,23801,33824,,725,9596,9382,2916,270,,,,510,140,,,,510,510,510,,140,140,140,124,124,124,0,1,1,222723,279,22719,23,,1.346628606,0.132234294,1.478862901,1.07%,0,131,421.194624757,875657,22.83,789070,1664727,10211937,47126.43,9637462,19849399,19849399,,,,124
"NEW YORK, NEW YORK",36061,NEW YORK,False,NEW YORK,NEW YORK,3/20/2020,,36,,0.00,0.00,72918.396846255,6302,2413,4469,1859.857142857,15704,1833,553.142857143,4409,20113,460257,247383,23801,33824,,725,9596,9382,4419,54,,,,1037,348,,,,1037,1037,1037,,348,348,348,332,332,332,0,1,1,4419,1942,54,23,,0.009433379,0.002648482,0.012081861,22.92%,0,20,421.194624757,875657,22.83,789070,1664727,10211937,47126.43,9637462,19849399,19849399,,,,332
"NEW YORK, NEW YORK",36061,NEW YORK,False,NEW YORK,NEW YORK,6/15/2020,,36,,0.00,0.00,72918.396846255,31314,34391.142857143,30971,33984.285714286,1442123,343,406.857142857,212367,1654490,460257,247383,23801,33824,,725,9596,9382,6478,590,,,,1132,307,,,,1132,1132,1132,,307,307,307,270,270,270,0,1,1,215011,384,21600,22,,0.866281979,0.127568664,0.993850643,1.18%,0,107,421.194624757,875657,22.83,789070,1664727,10211937,47126.43,9637462,19849399,19849399,,,,270
"NEW YORK, NEW YORK",36061,NEW YORK,False,NEW YORK,NEW YORK,6/24/2020,,36,,0.00,0.00,72918.396846255,28280,34829.142857143,27958,34471.142857143,1748471,322,358,215452,1963923,460257,247383,23801,33824,,725,9596,9382,4697,428,,,,821,222,,,,821,821,821,,222,222,222,196,196,196,0,1,1,218089,286,21838,21,,1.050304945,0.129421821,1.179726766,1.03%,0,116,421.194624757,875657,22.83,789070,1664727,10211937,47126.43,9637462,19849399,19849399,,,,196
"NEW YORK, NEW YORK",36061,NEW YORK,False,NEW YORK,NEW YORK,6/23/2020,,36,,0.00,0.00,72918.396846255,26938,35478.571428571,26607,35121.714285714,1720766,331,356.857142857,215162,1935928,460257,247383,23801,33824,,725,9596,9382,4867,444,,,,851,230,,,,851,851,851,,230,230,230,203,203,203,0,1,1,217803,316,21817,21,,1.033662577,0.129247618,1.162910195,1.01%,0,115,421.194624757,875657,22.83,789070,1664727,10211937,47126.43,9637462,19849399,19849399,,,,203
"NEW YORK, NEW YORK",36061,NEW YORK,False,NEW YORK,NEW YORK,3/21/2020,,36,,0.00,0.00,72918.396846255,7811,3522.285714286,5857,2696.571428571,21032,1954,825.714285714,6214,27246,460257,247383,23801,33824,,725,9596,9382,6226,75,,,,1258,423,,,,1258,1258,1258,,423,423,423,404,404,404,0,1,1,6226,1807,75,21,,0.012633903,0.003732744,0.016366648,23.44%,0,21,421.194624757,875657,22.83,789070,1664727,10211937,47126.43,9637462,19849399,19849399,,,,404
