beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h1,Hiding_init1,reopen1,h2,Hiding_init2,reopen2,metric1,metric2,r1,r2
5.039378244951644,0.2743864249913077,0.11159599244452814,0.11251389608396237,0.10856349337844479,0.19537780398833757,0.4511326638656639,0.01841503894936965,0.0954025557062896,0.055554265182637994,0.8,0.0040281983057080676,0.0,0.03333333333333333,1.8502470057224931,2021-03-21,0.03333333333333333,1.4096793421572067,2021-06-20,0.014620849233070747,0.02886270060786045,0.9979309425249043,0.9945376867316926
