beta,betaEI,gamma,eta,theta,Geo,c1,RMSE,R2
25.434397348219704,0.360357676189443,0.055775881633471046,0.046056727314280524,1.0,0.98,0.9800000000000001,148.35643722066177,0.9991906772208725
